,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2019-08-01 00:00:00+02:00,92.136,73.452,301.76000000000005,3.597
2019-08-01 01:00:00+02:00,69.21600000000001,73.488,303.40000000000003,3.7399999999999998
2019-08-01 02:00:00+02:00,65.928,73.476,297.66,3.96
2019-08-01 03:00:00+02:00,65.4,73.488,294.38,4.103
2019-08-01 04:00:00+02:00,65.256,73.476,285.36,4.465999999999999
2019-08-01 05:00:00+02:00,92.376,73.476,287.0,4.653
2019-08-01 06:00:00+02:00,162.264,73.452,295.20000000000005,4.146999999999999
2019-08-01 07:00:00+02:00,198.43200000000002,73.428,304.22,3.6189999999999998
2019-08-01 08:00:00+02:00,204.96,73.392,351.78000000000003,3.19
2019-08-01 09:00:00+02:00,201.816,73.236,387.04,2.4859999999999998
2019-08-01 10:00:00+02:00,190.872,73.08,384.58000000000004,2.508
2019-08-01 11:00:00+02:00,185.064,72.94800000000001,408.36,2.42
2019-08-01 12:00:00+02:00,187.632,72.996,409.18,2.739
2019-08-01 13:00:00+02:00,181.392,73.032,408.36,2.794
2019-08-01 14:00:00+02:00,176.976,73.032,407.54,3.4979999999999998
2019-08-01 15:00:00+02:00,175.368,72.97200000000001,407.54,3.586
2019-08-01 16:00:00+02:00,188.88,72.9,383.76000000000005,4.092
2019-08-01 17:00:00+02:00,204.36,72.936,361.62,4.521
2019-08-01 18:00:00+02:00,206.472,73.02,337.84000000000003,4.686
2019-08-01 19:00:00+02:00,203.88,73.104,327.18,5.159
2019-08-01 20:00:00+02:00,197.544,73.092,314.06,6.093999999999999
2019-08-01 21:00:00+02:00,183.864,73.104,310.78000000000003,8.514
2019-08-01 22:00:00+02:00,159.48,73.092,311.6,11.351999999999999
2019-08-01 23:00:00+02:00,132.096,73.116,315.70000000000005,13.574
2019-08-02 00:00:00+02:00,94.176,73.284,323.90000000000003,15.091999999999999
2019-08-02 01:00:00+02:00,70.944,73.26,323.90000000000003,16.026999999999997
2019-08-02 02:00:00+02:00,68.4,73.33200000000001,324.72,16.852
2019-08-02 03:00:00+02:00,67.944,73.34400000000001,320.62,17.765
2019-08-02 04:00:00+02:00,68.08800000000001,73.34400000000001,318.98,17.698999999999998
2019-08-02 05:00:00+02:00,105.888,73.33200000000001,320.62,16.840999999999998
2019-08-02 06:00:00+02:00,155.328,73.34400000000001,332.1,13.694999999999999
2019-08-02 07:00:00+02:00,182.064,73.34400000000001,337.84000000000003,10.516
2019-08-02 08:00:00+02:00,202.728,73.356,369.82000000000005,8.469999999999999
2019-08-02 09:00:00+02:00,207.43200000000002,73.356,346.04,7.545999999999999
2019-08-02 10:00:00+02:00,205.296,73.368,371.46000000000004,6.973999999999999
2019-08-02 11:00:00+02:00,206.448,73.356,387.86,5.907
2019-08-02 12:00:00+02:00,199.89600000000002,73.33200000000001,398.52000000000004,5.06
2019-08-02 13:00:00+02:00,186.024,73.308,399.34000000000003,5.082
2019-08-02 14:00:00+02:00,172.92000000000002,73.236,448.54,4.983
2019-08-02 15:00:00+02:00,171.84,73.2,438.70000000000005,5.071
2019-08-02 16:00:00+02:00,181.17600000000002,73.176,413.28000000000003,5.137
2019-08-02 17:00:00+02:00,190.104,73.14,392.78000000000003,5.258
2019-08-02 18:00:00+02:00,194.952,73.14,364.08000000000004,5.236
2019-08-02 19:00:00+02:00,190.96800000000002,73.176,333.74,5.742
2019-08-02 20:00:00+02:00,185.4,73.2,314.06,5.973
2019-08-02 21:00:00+02:00,174.552,73.248,309.96000000000004,6.6
2019-08-02 22:00:00+02:00,158.112,73.284,309.96000000000004,7.26
2019-08-02 23:00:00+02:00,124.536,73.296,311.6,7.986
2019-08-03 00:00:00+02:00,79.128,73.356,308.32000000000005,7.468999999999999
2019-08-03 01:00:00+02:00,70.056,73.416,306.68,7.3919999999999995
2019-08-03 02:00:00+02:00,65.136,73.452,304.22,6.754
2019-08-03 03:00:00+02:00,62.064,73.488,305.86,6.138
2019-08-03 04:00:00+02:00,59.328,73.56,308.32000000000005,6.435
2019-08-03 05:00:00+02:00,64.896,73.524,309.14000000000004,6.005999999999999
