,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-01-01 00:00:00+01:00,36.57,940.8,0.0,0.0,1.584,0.912,28.512,519.0600000000001,0.0,238.85498,5.916,2.992
2019-01-01 01:00:00+01:00,36.57,802.13,0.0,0.0,8.328,0.936,28.512,551.86,0.0,237.93276,6.0,3.355
2019-01-01 02:00:00+01:00,36.57,777.63,0.0,0.0,7.152,0.96,28.596,517.4200000000001,0.0,238.85498,6.648000000000001,3.2119999999999997
2019-01-01 03:00:00+01:00,37.260000000000005,783.02,0.0,0.0,4.728,0.936,28.956,507.58000000000004,0.0,235.1661,6.132000000000001,3.7729999999999997
2019-01-01 04:00:00+01:00,37.95,752.15,0.0,0.0,11.472,0.888,28.992,507.58000000000004,0.0,234.24388000000002,7.308,4.311999999999999
2019-01-01 05:00:00+01:00,38.64,767.34,0.0,0.0,6.0,0.8160000000000001,29.256,519.0600000000001,0.0,238.85498,7.68,4.0809999999999995
2019-01-01 06:00:00+01:00,37.95,735.49,0.0,0.0,5.016,0.84,29.412,534.64,0.0,241.62164,9.624,4.532
2019-01-01 07:00:00+01:00,37.95,784.98,0.0,0.0,0.864,0.84,29.388,546.94,0.0,258.2216,10.5,4.872999999999999
2019-01-01 08:00:00+01:00,37.49,809.48,0.0,0.0,0.336,0.84,29.388,545.3000000000001,0.0,269.28824000000003,9.504,4.004
2019-01-01 09:00:00+01:00,37.49,821.73,0.0,0.0,2.472,0.84,29.424,556.7800000000001,0.533,266.52158000000003,8.136000000000001,4.378
2019-01-01 10:00:00+01:00,38.410000000000004,789.88,0.0,0.0,4.656,0.888,29.568,565.8000000000001,2.706,263.75492,9.828,4.6419999999999995
2019-01-01 11:00:00+01:00,37.95,832.02,0.0,0.0,14.016,0.912,29.916,567.44,5.166,264.67714,8.136000000000001,4.960999999999999
2019-01-01 12:00:00+01:00,38.64,843.29,0.0,0.0,15.672,0.912,30.384,586.3000000000001,4.961,264.67714,9.78,5.544
2019-01-01 13:00:00+01:00,38.870000000000005,940.31,0.0,0.0,6.48,0.888,30.804000000000002,586.3000000000001,3.69,263.75492,9.288,5.379
2019-01-01 14:00:00+01:00,35.88,913.85,0.0,0.0,9.504,0.912,30.84,631.4000000000001,2.87,266.52158000000003,7.128,4.609
2019-01-01 15:00:00+01:00,35.88,987.35,0.0,0.0,1.56,0.912,30.876,649.44,2.214,266.52158000000003,7.968,4.7299999999999995
2019-01-01 16:00:00+01:00,35.190000000000005,985.39,0.0,0.0,0.12,0.912,30.924,625.6600000000001,0.369,262.8327,11.304,5.037999999999999
2019-01-01 17:00:00+01:00,35.190000000000005,1032.43,0.0,0.0,1.488,0.888,30.876,573.1800000000001,0.0,262.8327,10.38,6.292
2019-01-01 18:00:00+01:00,35.88,1063.3,0.0,0.0,0.024,0.888,31.056,534.64,0.0,264.67714,11.988,6.984999999999999
2019-01-01 19:00:00+01:00,35.190000000000005,1016.26,0.0,0.0,3.3120000000000003,0.864,31.512,518.24,0.0,264.67714,13.164,6.039
2019-01-01 20:00:00+01:00,35.190000000000005,1039.29,0.0,0.0,0.048,0.864,31.740000000000002,492.82000000000005,0.0,248.07718,13.608,7.084
2019-01-01 21:00:00+01:00,34.96,1089.27,0.0,0.0,5.904,0.864,32.1,477.24,0.0,237.93276,13.08,7.699999999999999
2019-01-01 22:00:00+01:00,35.65,1073.1,0.0,0.0,0.456,0.864,32.376,466.58000000000004,0.0,242.54386000000002,13.248000000000001,6.765
2019-01-01 23:00:00+01:00,36.34,1123.57,0.0,0.0,1.92,0.864,32.496,518.24,0.0,237.93276,12.696,6.545
2019-01-02 00:00:00+01:00,35.88,1265.67,0.0,0.0,0.72,0.864,32.532000000000004,551.0400000000001,0.0,237.93276,12.924,5.6979999999999995
2019-01-02 01:00:00+01:00,35.190000000000005,1315.6499999999999,0.0,0.0,8.304,0.864,32.88,551.0400000000001,0.0,230.555,12.528,6.05
