,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2019-05-01 00:00:00+02:00,156.6,76.656,644.5200000000001,18.7
2019-05-01 01:00:00+02:00,151.32,76.992,644.5200000000001,19.514
2019-05-01 02:00:00+02:00,150.43200000000002,77.292,640.4200000000001,18.468999999999998
2019-05-01 03:00:00+02:00,150.336,77.328,649.44,18.15
2019-05-01 04:00:00+02:00,155.064,77.34,660.9200000000001,17.512
2019-05-01 05:00:00+02:00,157.272,77.352,672.4000000000001,17.291999999999998
2019-05-01 06:00:00+02:00,165.768,77.34,685.5200000000001,15.356
2019-05-01 07:00:00+02:00,177.264,77.316,692.08,13.892999999999999
2019-05-01 08:00:00+02:00,187.68,77.316,705.2,13.024
2019-05-01 09:00:00+02:00,187.824,77.292,699.46,12.463
2019-05-01 10:00:00+02:00,191.304,77.28,713.4000000000001,13.287999999999998
2019-05-01 11:00:00+02:00,195.624,77.316,724.8800000000001,14.245
2019-05-01 12:00:00+02:00,186.024,77.316,708.48,15.059
2019-05-01 13:00:00+02:00,174.12,77.352,718.32,15.421999999999999
2019-05-01 14:00:00+02:00,171.552,77.376,709.3000000000001,16.06
2019-05-01 15:00:00+02:00,170.064,77.352,703.5600000000001,17.072
2019-05-01 16:00:00+02:00,170.064,77.352,710.12,18.095
2019-05-01 17:00:00+02:00,173.184,77.352,719.96,19.25
2019-05-01 18:00:00+02:00,181.656,77.352,706.84,20.009
2019-05-01 19:00:00+02:00,186.912,77.352,710.94,21.878999999999998
2019-05-01 20:00:00+02:00,186.648,77.34,710.12,23.243
2019-05-01 21:00:00+02:00,183.24,77.34,714.22,24.343
2019-05-01 22:00:00+02:00,174.816,77.352,693.72,25.938
2019-05-01 23:00:00+02:00,162.6,77.364,683.0600000000001,28.544999999999998
2019-05-02 00:00:00+02:00,139.848,76.8,733.08,32.582
2019-05-02 01:00:00+02:00,124.656,77.148,733.9000000000001,36.003
2019-05-02 02:00:00+02:00,114.792,77.412,751.94,38.39
2019-05-02 03:00:00+02:00,114.528,77.424,714.22,40.028999999999996
2019-05-02 04:00:00+02:00,116.304,77.424,734.72,42.031
2019-05-02 05:00:00+02:00,139.464,77.424,742.9200000000001,44.385
2019-05-02 06:00:00+02:00,165.888,77.412,765.0600000000001,46.288
2019-05-02 07:00:00+02:00,202.89600000000002,77.412,773.2600000000001,48.355999999999995
2019-05-02 08:00:00+02:00,208.704,77.4,827.3800000000001,47.509
2019-05-02 09:00:00+02:00,210.048,77.412,857.72,46.584999999999994
2019-05-02 10:00:00+02:00,207.072,77.436,874.1200000000001,46.925999999999995
2019-05-02 11:00:00+02:00,202.296,77.44800000000001,872.48,46.760999999999996
2019-05-02 12:00:00+02:00,196.992,77.424,840.5000000000001,47.355
2019-05-02 13:00:00+02:00,194.568,77.496,810.1600000000001,46.64
2019-05-02 14:00:00+02:00,192.38400000000001,77.568,806.0600000000001,46.342999999999996
2019-05-02 15:00:00+02:00,190.032,77.616,779.82,45.199
2019-05-02 16:00:00+02:00,190.704,77.628,803.6,44.803
2019-05-02 17:00:00+02:00,196.32,77.604,755.22,42.965999999999994
2019-05-02 18:00:00+02:00,202.8,77.58,746.2,39.358
2019-05-02 19:00:00+02:00,203.71200000000002,77.604,742.1,34.550999999999995
2019-05-02 20:00:00+02:00,206.71200000000002,77.652,719.96,30.514
2019-05-02 21:00:00+02:00,201.40800000000002,77.676,707.6600000000001,28.369
2019-05-02 22:00:00+02:00,184.848,77.736,695.36,27.269
2019-05-02 23:00:00+02:00,165.38400000000001,77.736,692.9000000000001,25.860999999999997
2019-05-03 00:00:00+02:00,158.376,77.28,653.5400000000001,25.959999999999997
2019-05-03 01:00:00+02:00,149.52,77.604,642.0600000000001,27.290999999999997
2019-05-03 02:00:00+02:00,147.38400000000001,77.892,604.34,27.104
2019-05-03 03:00:00+02:00,147.024,77.928,606.8000000000001,27.104
2019-05-03 04:00:00+02:00,160.008,77.952,605.98,25.849999999999998
2019-05-03 05:00:00+02:00,165.864,77.976,621.5600000000001,25.288999999999998
2019-05-03 06:00:00+02:00,202.12800000000001,77.964,651.08,23.881
2019-05-03 07:00:00+02:00,221.784,77.964,702.74,23.276
2019-05-03 08:00:00+02:00,225.12,77.952,738.0,22.538999999999998
2019-05-03 09:00:00+02:00,226.512,77.94,756.86,23.154999999999998
2019-05-03 10:00:00+02:00,226.20000000000002,77.928,796.22,25.311
2019-05-03 11:00:00+02:00,224.088,77.868,854.44,27.049
2019-05-03 12:00:00+02:00,217.68,77.84400000000001,857.72,27.566
2019-05-03 13:00:00+02:00,210.072,77.82000000000001,856.9000000000001,29.084
2019-05-03 14:00:00+02:00,199.464,77.808,859.36,28.456999999999997
2019-05-03 15:00:00+02:00,198.864,77.796,861.82,27.357
2019-05-03 16:00:00+02:00,203.184,77.868,845.4200000000001,26.708
2019-05-03 17:00:00+02:00,206.952,77.88,814.2600000000001,24.584999999999997
2019-05-03 18:00:00+02:00,215.592,77.868,792.12,21.889999999999997
2019-05-03 19:00:00+02:00,215.304,77.868,774.9000000000001,18.403
2019-05-03 20:00:00+02:00,217.536,77.88,772.44,17.093999999999998
2019-05-03 21:00:00+02:00,210.264,77.88,771.62,17.698999999999998
2019-05-03 22:00:00+02:00,199.272,77.84400000000001,770.8000000000001,17.863999999999997
2019-05-03 23:00:00+02:00,170.76,77.83200000000001,756.86,18.865
2019-05-04 00:00:00+02:00,162.312,77.256,733.08,19.558
2019-05-04 01:00:00+02:00,152.592,77.58,721.6,21.163999999999998
2019-05-04 02:00:00+02:00,150.216,77.84400000000001,717.5,21.505
2019-05-04 03:00:00+02:00,150.144,77.88,718.32,21.538
2019-05-04 04:00:00+02:00,149.856,77.88,717.5,21.098
2019-05-04 05:00:00+02:00,150.672,77.88,735.5400000000001,19.063
2019-05-04 06:00:00+02:00,168.43200000000002,77.88,765.0600000000001,15.389
2019-05-04 07:00:00+02:00,184.272,77.88,804.4200000000001,12.286999999999999
2019-05-04 08:00:00+02:00,201.528,77.88,826.5600000000001,10.648
2019-05-04 09:00:00+02:00,206.568,77.84400000000001,858.5400000000001,10.164
2019-05-04 10:00:00+02:00,209.448,77.868,868.3800000000001,9.834
2019-05-04 11:00:00+02:00,206.73600000000002,77.868,870.84,9.779
2019-05-04 12:00:00+02:00,204.45600000000002,77.892,864.2800000000001,10.087
2019-05-04 13:00:00+02:00,200.88,77.892,858.5400000000001,10.790999999999999
2019-05-04 14:00:00+02:00,197.976,77.88,849.5200000000001,11.418
2019-05-04 15:00:00+02:00,191.736,77.856,860.1800000000001,13.584999999999999
2019-05-04 16:00:00+02:00,191.088,77.856,850.34,14.552999999999999
2019-05-04 17:00:00+02:00,196.92000000000002,77.796,856.08,15.245999999999999
2019-05-04 18:00:00+02:00,197.352,77.772,851.98,16.005
2019-05-04 19:00:00+02:00,204.96,77.808,842.1400000000001,15.774
2019-05-04 20:00:00+02:00,203.184,77.412,836.4000000000001,15.630999999999998
2019-05-04 21:00:00+02:00,203.52,77.424,832.3000000000001,16.532999999999998
2019-05-04 22:00:00+02:00,183.40800000000002,77.796,810.1600000000001,18.172
2019-05-04 23:00:00+02:00,172.224,77.88,800.32,18.744
2019-05-05 00:00:00+02:00,145.92000000000002,77.904,797.86,19.459
2019-05-05 01:00:00+02:00,140.856,77.928,796.22,19.701
2019-05-05 02:00:00+02:00,139.464,77.84400000000001,774.9000000000001,18.986
2019-05-05 03:00:00+02:00,139.104,77.388,770.8000000000001,17.863999999999997
2019-05-05 04:00:00+02:00,139.44,77.772,769.98,16.302
2019-05-05 05:00:00+02:00,142.56,77.964,776.5400000000001,14.024999999999999
2019-05-05 06:00:00+02:00,151.536,77.964,792.94,10.417
2019-05-05 07:00:00+02:00,158.544,77.952,825.74,8.195
2019-05-05 08:00:00+02:00,168.192,77.928,836.4000000000001,6.842
2019-05-05 09:00:00+02:00,174.672,77.904,864.2800000000001,6.545
2019-05-05 10:00:00+02:00,175.68,77.892,898.72,6.941
2019-05-05 11:00:00+02:00,171.96,77.88,892.98,8.052
2019-05-05 12:00:00+02:00,163.44,77.856,881.5000000000001,9.184999999999999
2019-05-05 13:00:00+02:00,164.064,77.856,883.1400000000001,10.328999999999999
2019-05-05 14:00:00+02:00,162.45600000000002,77.84400000000001,865.9200000000001,11.802999999999999
2019-05-05 15:00:00+02:00,160.416,77.84400000000001,858.5400000000001,12.803999999999998
2019-05-05 16:00:00+02:00,159.648,77.736,838.86,13.299
2019-05-05 17:00:00+02:00,169.032,77.736,827.3800000000001,12.969
2019-05-05 18:00:00+02:00,173.928,77.76,823.2800000000001,12.947
2019-05-05 19:00:00+02:00,175.632,77.808,809.34,12.232
2019-05-05 20:00:00+02:00,180.696,77.796,792.12,12.628
2019-05-05 21:00:00+02:00,180.888,77.796,787.2,13.673
2019-05-05 22:00:00+02:00,173.376,77.82000000000001,795.4000000000001,14.85
2019-05-05 23:00:00+02:00,160.728,77.84400000000001,785.5600000000001,16.334999999999997
2019-05-06 00:00:00+02:00,134.424,77.28,785.5600000000001,18.788
2019-05-06 01:00:00+02:00,126.98400000000001,77.616,779.0000000000001,18.622999999999998
2019-05-06 02:00:00+02:00,125.928,77.88,781.46,18.326
2019-05-06 03:00:00+02:00,125.49600000000001,77.892,782.2800000000001,17.951999999999998
2019-05-06 04:00:00+02:00,136.056,77.892,766.7,18.018
2019-05-06 05:00:00+02:00,152.088,77.88,780.6400000000001,17.49
2019-05-06 06:00:00+02:00,199.20000000000002,77.856,804.4200000000001,16.764
2019-05-06 07:00:00+02:00,222.168,77.796,825.74,16.631999999999998
2019-05-06 08:00:00+02:00,225.312,77.784,869.2,17.093999999999998
2019-05-06 09:00:00+02:00,225.552,77.784,897.9000000000001,17.523
2019-05-06 10:00:00+02:00,215.976,77.796,921.6800000000001,17.776
2019-05-06 11:00:00+02:00,210.0,77.772,942.1800000000001,18.601
2019-05-06 12:00:00+02:00,212.04,77.724,950.3800000000001,19.942999999999998
2019-05-06 13:00:00+02:00,205.94400000000002,77.712,927.4200000000001,20.921999999999997
2019-05-06 14:00:00+02:00,197.4,77.7,881.5000000000001,21.461
2019-05-06 15:00:00+02:00,188.112,77.736,863.46,22.538999999999998
2019-05-06 16:00:00+02:00,188.448,77.76,836.4000000000001,23.055999999999997
2019-05-06 17:00:00+02:00,193.344,77.736,803.6,23.099999999999998
2019-05-06 18:00:00+02:00,197.352,77.7,768.34,22.11
2019-05-06 19:00:00+02:00,196.8,77.7,780.6400000000001,21.043
2019-05-06 20:00:00+02:00,189.264,77.712,779.82,20.878
2019-05-06 21:00:00+02:00,185.808,77.712,761.7800000000001,21.758
2019-05-06 22:00:00+02:00,179.736,77.724,755.22,22.583
2019-05-06 23:00:00+02:00,161.976,77.748,740.46,22.979
