,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-03-01 01:00:00+02:00,869.0,848.0,933.0,2.0,575.0,979.0,2799.0,155.0,26.0,8.0,803.0
2019-03-01 02:00:00+02:00,866.0,857.0,926.0,2.0,579.0,1006.0,2799.0,160.0,26.0,8.0,676.0
2019-03-01 03:00:00+02:00,886.0,859.0,925.0,2.0,582.0,999.0,2799.0,166.0,26.0,8.0,634.0
2019-03-01 04:00:00+02:00,897.0,867.0,925.0,2.0,575.0,1054.0,2798.0,172.0,26.0,8.0,600.0
2019-03-01 05:00:00+02:00,914.0,863.0,933.0,2.0,577.0,1165.0,2799.0,175.0,26.0,14.0,556.0
2019-03-01 06:00:00+02:00,908.0,855.0,1004.0,2.0,602.0,1314.0,2799.0,181.0,24.0,23.0,605.0
2019-03-01 07:00:00+02:00,897.0,884.0,1035.0,2.0,608.0,1834.0,2798.0,179.0,24.0,34.0,686.0
2019-03-01 08:00:00+02:00,900.0,909.0,1046.0,2.0,615.0,1947.0,2798.0,151.0,25.0,35.0,621.0
2019-03-01 09:00:00+02:00,911.0,897.0,1051.0,2.0,616.0,1989.0,2799.0,114.0,25.0,34.0,604.0
2019-03-01 10:00:00+02:00,915.0,901.0,1050.0,2.0,599.0,2014.0,2799.0,91.0,25.0,28.0,588.0
2019-03-01 11:00:00+02:00,918.0,901.0,1041.0,2.0,576.0,2084.0,2799.0,75.0,21.0,18.0,492.0
2019-03-01 12:00:00+02:00,910.0,892.0,1036.0,2.0,560.0,2030.0,2799.0,85.0,21.0,8.0,591.0
2019-03-01 13:00:00+02:00,882.0,897.0,1033.0,2.0,527.0,1983.0,2800.0,83.0,22.0,8.0,733.0
2019-03-01 14:00:00+02:00,874.0,890.0,1019.0,2.0,521.0,1794.0,2800.0,86.0,24.0,8.0,798.0
2019-03-01 15:00:00+02:00,883.0,893.0,1019.0,2.0,527.0,1835.0,2800.0,92.0,24.0,8.0,825.0
2019-03-01 16:00:00+02:00,902.0,895.0,1013.0,2.0,531.0,1740.0,2800.0,100.0,25.0,8.0,945.0
2019-03-01 17:00:00+02:00,913.0,893.0,1038.0,2.0,541.0,1791.0,2800.0,110.0,26.0,8.0,947.0
2019-03-01 18:00:00+02:00,924.0,895.0,1044.0,2.0,549.0,1912.0,2800.0,116.0,25.0,8.0,1019.0
2019-03-01 19:00:00+02:00,940.0,900.0,1046.0,2.0,550.0,2040.0,2799.0,120.0,25.0,8.0,1086.0
2019-03-01 20:00:00+02:00,936.0,901.0,1022.0,2.0,544.0,1626.0,2799.0,124.0,25.0,8.0,1010.0
2019-03-01 21:00:00+02:00,928.0,900.0,1018.0,2.0,520.0,1649.0,2799.0,126.0,25.0,8.0,858.0
2019-03-01 22:00:00+02:00,908.0,889.0,995.0,2.0,508.0,1637.0,2800.0,127.0,25.0,8.0,790.0
