,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-06-01 00:00:00+02:00,79.12,1064.77,0.0,0.0,1.68,0.264,58.704,373.92,0.0,186.28844,6.612,0.319
2019-06-01 01:00:00+02:00,79.81,1051.05,0.0,0.0,8.496,0.264,58.764,305.04,0.0,184.44400000000002,6.168,0.473
2019-06-01 02:00:00+02:00,80.27000000000001,952.56,0.0,0.0,8.448,0.312,58.764,299.3,0.0,186.28844,6.3,0.7699999999999999
2019-06-01 03:00:00+02:00,74.29,883.96,0.0,0.0,18.432000000000002,0.336,58.788000000000004,294.38,0.0,185.36622,6.204,1.386
2019-06-01 04:00:00+02:00,59.34,839.37,0.0,0.0,22.152,0.312,58.776,296.02000000000004,0.0,187.21066000000002,5.412,1.6609999999999998
2019-06-01 05:00:00+02:00,60.49,856.03,0.0,0.0,13.128,0.312,58.800000000000004,296.02000000000004,0.164,187.21066000000002,3.3000000000000003,1.958
2019-06-01 06:00:00+02:00,75.44,908.46,0.0,0.0,18.768,0.28800000000000003,58.800000000000004,340.3,4.674,185.36622,1.488,1.694
2019-06-01 07:00:00+02:00,80.96000000000001,890.3299999999999,0.0,0.0,2.064,0.28800000000000003,58.776,415.74,17.794,182.59956,0.20400000000000001,1.573
2019-06-01 08:00:00+02:00,81.88000000000001,902.09,0.0,0.0,0.192,0.24,58.74,460.02000000000004,37.843,179.8329,0.108,1.518
2019-06-01 09:00:00+02:00,81.42,901.11,0.0,0.0,0.14400000000000002,0.216,58.620000000000005,478.06000000000006,58.220000000000006,177.98846,0.192,0.572
2019-06-01 10:00:00+02:00,80.27000000000001,866.3199999999999,0.0,0.0,6.672,0.264,58.44,516.6,76.096,177.98846,0.216,0.583
2019-06-01 11:00:00+02:00,80.04,896.6999999999999,0.0,0.0,1.6560000000000001,0.312,58.344,509.22,88.64200000000001,177.06624,0.20400000000000001,0.506
