,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2019-02-01 00:00:00+01:00,124.43,286.65,5292.49,2458.36,15.392999999999999,25.08,0.0,39.576,6.336,2036.88,0.041,43.34434,43.394999999999996
2019-02-01 01:00:00+01:00,126.27000000000001,287.14,4531.5199999999995,2197.6000000000004,15.392999999999999,25.08,0.0,36.672000000000004,6.216,1949.96,0.041,45.18878,49.94
2019-02-01 02:00:00+01:00,125.35000000000001,287.63,4152.26,2031.14,15.392999999999999,25.08,0.0,35.568,5.712,1856.4800000000002,0.041,43.34434,53.547999999999995
2019-02-01 03:00:00+01:00,126.5,287.63,4099.83,1971.2800000000002,15.392999999999999,25.041999999999998,0.0,35.064,5.6160000000000005,1958.9800000000002,0.041,41.499900000000004,52.843999999999994
2019-02-01 04:00:00+01:00,123.51,282.24,4246.34,2021.3000000000002,15.392999999999999,25.041999999999998,0.0,34.800000000000004,5.5200000000000005,1993.42,0.0,42.42212,53.647
2019-02-01 05:00:00+01:00,123.28,284.2,4699.1,2213.1800000000003,15.392999999999999,25.041999999999998,0.0,37.224000000000004,7.5360000000000005,2220.56,0.0,44.26656,52.964999999999996
2019-02-01 06:00:00+01:00,123.28,288.61,6645.87,2632.2000000000003,15.392999999999999,24.966,0.0,41.424,12.576,2550.2000000000003,0.0,40.57768,53.988
2019-02-01 07:00:00+01:00,121.9,288.12,8668.59,3058.6000000000004,15.392999999999999,25.003999999999998,0.12,68.424,22.296,2910.1800000000003,2.091,42.42212,53.592
2019-02-01 08:00:00+01:00,123.05000000000001,288.12,8843.03,3407.1000000000004,15.392999999999999,24.966,13.872,100.584,33.816,3225.0600000000004,19.557000000000002,45.18878,54.812999999999995
2019-02-01 09:00:00+01:00,118.68,287.14,9037.56,3441.5400000000004,19.058,24.434,13.896,107.208,36.072,3343.96,41.533,42.42212,56.177
2019-02-01 10:00:00+01:00,120.06,286.15999999999997,9040.5,3102.88,26.387999999999998,24.434,9.84,100.488,36.456,3353.8,70.602,41.499900000000004,59.367
2019-02-01 11:00:00+01:00,115.46000000000001,286.15999999999997,9031.19,2714.2000000000003,34.451,24.548,9.768,95.784,37.656,3410.38,87.57600000000001,37.81102,61.522999999999996
2019-02-01 12:00:00+01:00,117.30000000000001,286.15999999999997,8995.91,2613.34,53.509,24.548,0.0,76.70400000000001,36.024,3266.88,83.763,39.655460000000005,61.919
2019-02-01 13:00:00+01:00,118.45,287.63,8975.82,2624.0,58.64,24.358,0.024,71.544,23.976,3134.0400000000004,80.155,41.499900000000004,61.226
2019-02-01 14:00:00+01:00,115.92,289.1,9318.82,2679.76,58.64,24.206,4.152,76.824,27.168,3103.7000000000003,66.83,42.42212,62.348
2019-02-01 15:00:00+01:00,112.93,290.08,9367.33,2965.1200000000003,58.64,24.396,2.736,83.496,31.032,3209.48,37.228,37.81102,62.293
2019-02-01 16:00:00+01:00,118.22,287.63,9494.24,3106.98,58.64,24.738,4.08,95.184,33.168,3398.0800000000004,11.234,38.73324,60.895999999999994
2019-02-01 17:00:00+01:00,120.29,287.14,9722.58,3252.1200000000003,67.43599999999999,24.928,4.68,112.68,30.6,3488.28,0.328,40.57768,59.598
2019-02-01 18:00:00+01:00,121.21000000000001,289.59,9384.97,3479.26,58.64,24.928,10.872,116.592,28.8,3420.2200000000003,0.0,38.73324,58.904999999999994
2019-02-01 19:00:00+01:00,120.75,290.57,9350.67,3489.92,58.64,24.966,9.768,109.176,26.328,3329.2000000000003,0.0,40.57768,58.794999999999995
2019-02-01 20:00:00+01:00,121.67,284.2,8736.7,3473.5200000000004,60.839,24.966,4.848,83.016,23.064,2973.32,0.0,37.81102,58.729
2019-02-01 21:00:00+01:00,118.22,281.75,7405.86,3357.0800000000004,58.64,24.966,2.208,72.312,17.184,2661.7200000000003,0.0,41.499900000000004,60.312999999999995
2019-02-01 22:00:00+01:00,118.91000000000001,282.24,6108.83,3089.76,58.64,24.928,6.48,59.4,13.152000000000001,2241.06,0.0,44.26656,61.742999999999995
2019-02-01 23:00:00+01:00,121.21000000000001,281.26,5185.67,2442.78,57.907,24.89,10.104000000000001,55.44,11.448,1985.2200000000003,0.0,44.26656,61.324999999999996
2019-02-02 00:00:00+01:00,119.60000000000001,279.79,4068.96,1922.9,58.64,24.89,8.184000000000001,53.328,10.152000000000001,1800.72,0.041,43.34434,64.559
2019-02-02 01:00:00+01:00,120.29,279.3,3498.11,1539.14,57.907,24.852,1.104,51.744,8.304,1628.5200000000002,0.041,43.34434,66.44
2019-02-02 02:00:00+01:00,120.98,280.28,3212.93,1453.8600000000001,58.64,24.89,0.0,49.968,8.304,1566.2,0.041,44.26656,66.66
2019-02-02 03:00:00+01:00,121.21000000000001,279.79,3254.58,1477.64,57.174,24.852,0.0,49.848,8.352,1478.46,0.041,44.26656,61.940999999999995
2019-02-02 04:00:00+01:00,119.60000000000001,279.79,3452.0499999999997,1507.98,16.126,24.852,0.0,50.736000000000004,8.736,1476.0,0.0,43.34434,58.949
2019-02-02 05:00:00+01:00,119.14,280.77,3741.64,1564.5600000000002,16.126,24.852,0.0,51.312,9.648,1725.2800000000002,0.0,39.655460000000005,57.001999999999995
2019-02-02 06:00:00+01:00,118.45,281.26,4525.15,1827.7800000000002,16.126,24.89,0.0,52.296,9.36,2127.0800000000004,0.0,38.73324,57.739
2019-02-02 07:00:00+01:00,117.99000000000001,290.08,5139.61,1970.46,16.126,24.89,0.0,67.728,11.856,2437.86,2.419,38.73324,57.958999999999996
