,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2019-10-31 23:00:00+00:00,379.0,1350.0,0.0,65.0,226.0,1.0,33.0,0.0,2329.0
2019-11-01 00:00:00+00:00,377.0,669.0,0.0,65.0,197.0,1.0,35.0,0.0,2407.0
2019-11-01 01:00:00+00:00,384.0,654.0,0.0,2.0,70.0,0.0,36.0,0.0,2362.0
2019-11-01 02:00:00+00:00,382.0,651.0,0.0,0.0,68.0,0.0,35.0,0.0,2403.0
2019-11-01 03:00:00+00:00,383.0,683.0,0.0,0.0,65.0,2.0,34.0,0.0,2198.0
2019-11-01 04:00:00+00:00,382.0,753.0,0.0,0.0,58.0,0.0,33.0,0.0,1909.0
2019-11-01 05:00:00+00:00,377.0,621.0,0.0,0.0,55.0,0.0,32.0,0.0,1952.0
2019-11-01 06:00:00+00:00,378.0,631.0,0.0,39.0,88.0,0.0,30.0,0.0,2234.0
2019-11-01 07:00:00+00:00,377.0,595.0,0.0,0.0,99.0,1.0,30.0,10.0,2599.0
2019-11-01 08:00:00+00:00,380.0,662.0,0.0,0.0,264.0,46.0,30.0,55.0,2634.0
2019-11-01 09:00:00+00:00,377.0,596.0,0.0,7.0,288.0,74.0,33.0,100.0,2837.0
2019-11-01 10:00:00+00:00,369.0,563.0,0.0,78.0,295.0,66.0,32.0,164.0,3300.0
2019-11-01 11:00:00+00:00,378.0,645.0,0.0,0.0,321.0,1.0,30.0,197.0,3702.0
2019-11-01 12:00:00+00:00,374.0,704.0,0.0,16.0,126.0,11.0,32.0,271.0,3799.0
2019-11-01 13:00:00+00:00,376.0,611.0,0.0,2.0,120.0,7.0,33.0,273.0,3779.0
2019-11-01 14:00:00+00:00,369.0,596.0,0.0,0.0,121.0,0.0,31.0,208.0,3990.0
2019-11-01 15:00:00+00:00,370.0,677.0,0.0,0.0,132.0,0.0,29.0,148.0,3947.0
2019-11-01 16:00:00+00:00,371.0,681.0,0.0,13.0,147.0,3.0,31.0,51.0,3876.0
2019-11-01 17:00:00+00:00,378.0,730.0,0.0,1016.0,383.0,217.0,33.0,2.0,3895.0
2019-11-01 18:00:00+00:00,364.0,693.0,0.0,749.0,373.0,177.0,32.0,0.0,3882.0
2019-11-01 19:00:00+00:00,357.0,704.0,0.0,436.0,239.0,141.0,32.0,0.0,3911.0
2019-11-01 20:00:00+00:00,358.0,558.0,0.0,83.0,315.0,57.0,31.0,0.0,3936.0
2019-11-01 21:00:00+00:00,368.0,655.0,0.0,66.0,275.0,61.0,31.0,0.0,4002.0
2019-11-01 22:00:00+00:00,371.0,593.0,0.0,0.0,255.0,21.0,31.0,0.0,3945.0
2019-11-01 23:00:00+00:00,374.0,649.0,0.0,0.0,273.0,20.0,31.0,0.0,3865.0
2019-11-02 00:00:00+00:00,374.0,633.0,0.0,0.0,209.0,19.0,31.0,0.0,3548.0
2019-11-02 01:00:00+00:00,368.0,639.0,0.0,0.0,163.0,19.0,32.0,0.0,3361.0
2019-11-02 02:00:00+00:00,369.0,601.0,0.0,0.0,168.0,19.0,33.0,0.0,3314.0
2019-11-02 03:00:00+00:00,373.0,603.0,0.0,0.0,162.0,2.0,33.0,0.0,3440.0
2019-11-02 04:00:00+00:00,369.0,647.0,0.0,0.0,171.0,20.0,32.0,0.0,3253.0
2019-11-02 05:00:00+00:00,370.0,651.0,0.0,0.0,185.0,21.0,32.0,0.0,3122.0
2019-11-02 06:00:00+00:00,363.0,632.0,0.0,0.0,199.0,21.0,30.0,0.0,3062.0
