,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2019-07-31 23:00:00+01:00,2333.0,10935.0,0.0,0.0,25.0,327.0,5585.0,73.0,1.0,2676.0,1009.0
2019-07-31 23:30:00+01:00,2349.0,9558.0,0.0,0.0,0.0,318.0,5573.0,72.0,2.0,2611.0,955.0
2019-08-01 00:00:00+01:00,2362.0,8464.0,0.0,0.0,94.0,303.0,5576.0,96.0,0.0,2492.0,908.0
2019-08-01 00:30:00+01:00,2361.0,8027.0,0.0,0.0,70.0,305.0,5577.0,76.0,0.0,2286.0,920.0
2019-08-01 01:00:00+01:00,2134.0,8365.0,0.0,0.0,0.0,249.0,5576.0,75.0,0.0,2056.0,918.0
2019-08-01 01:30:00+01:00,2130.0,7772.0,0.0,0.0,0.0,238.0,5578.0,75.0,0.0,1970.0,922.0
2019-08-01 02:00:00+01:00,2069.0,7697.0,0.0,0.0,0.0,237.0,5589.0,76.0,0.0,2014.0,938.0
2019-08-01 02:30:00+01:00,2089.0,7431.0,0.0,0.0,0.0,236.0,5579.0,76.0,0.0,1923.0,953.0
2019-08-01 03:00:00+01:00,2124.0,7461.0,0.0,0.0,0.0,235.0,5584.0,76.0,0.0,1871.0,922.0
2019-08-01 03:30:00+01:00,2085.0,7566.0,0.0,0.0,0.0,232.0,5589.0,76.0,0.0,1853.0,868.0
2019-08-01 04:00:00+01:00,2358.0,7169.0,0.0,0.0,0.0,231.0,5584.0,76.0,0.0,1862.0,848.0
2019-08-01 04:30:00+01:00,2337.0,7420.0,0.0,0.0,0.0,230.0,5586.0,75.0,0.0,1777.0,841.0
2019-08-01 05:00:00+01:00,2341.0,8046.0,0.0,0.0,0.0,257.0,5580.0,73.0,0.0,1674.0,822.0
2019-08-01 05:30:00+01:00,2296.0,8544.0,0.0,0.0,0.0,256.0,5587.0,72.0,17.0,1546.0,814.0
2019-08-01 06:00:00+01:00,2314.0,10008.0,0.0,0.0,0.0,254.0,5580.0,76.0,174.0,1609.0,802.0
2019-08-01 06:30:00+01:00,2341.0,11852.0,0.0,0.0,0.0,254.0,5589.0,72.0,464.0,1639.0,761.0
2019-08-01 07:00:00+01:00,2357.0,14116.0,0.0,0.0,23.0,407.0,5581.0,77.0,825.0,1611.0,746.0
2019-08-01 07:30:00+01:00,2365.0,16033.0,0.0,0.0,0.0,415.0,5582.0,80.0,1280.0,1514.0,718.0
2019-08-01 08:00:00+01:00,2368.0,17116.0,0.0,0.0,335.0,397.0,5582.0,110.0,1760.0,1412.0,697.0
2019-08-01 08:30:00+01:00,2370.0,17048.0,0.0,0.0,0.0,395.0,5591.0,112.0,2280.0,1326.0,655.0
2019-08-01 09:00:00+01:00,2359.0,17369.0,0.0,0.0,662.0,410.0,5582.0,115.0,2730.0,1274.0,676.0
2019-08-01 09:30:00+01:00,2338.0,18020.0,0.0,0.0,151.0,522.0,5593.0,86.0,3260.0,1257.0,655.0
2019-08-01 10:00:00+01:00,2340.0,18117.0,0.0,0.0,79.0,651.0,5592.0,81.0,3670.0,1095.0,663.0
2019-08-01 10:30:00+01:00,2356.0,17992.0,0.0,0.0,168.0,690.0,4949.0,140.0,4050.0,1050.0,652.0
2019-08-01 11:00:00+01:00,2360.0,17875.0,0.0,0.0,180.0,673.0,5581.0,140.0,4510.0,1014.0,686.0
2019-08-01 11:30:00+01:00,2334.0,17961.0,0.0,0.0,0.0,687.0,5579.0,168.0,4510.0,1082.0,684.0
2019-08-01 12:00:00+01:00,2240.0,17817.0,0.0,0.0,0.0,561.0,5581.0,158.0,4660.0,1063.0,738.0
2019-08-01 12:30:00+01:00,2241.0,17775.0,0.0,0.0,0.0,518.0,5577.0,137.0,4900.0,962.0,749.0
2019-08-01 13:00:00+01:00,2344.0,17515.0,0.0,0.0,0.0,637.0,5576.0,139.0,4980.0,1006.0,786.0
2019-08-01 13:30:00+01:00,2350.0,17308.0,0.0,0.0,0.0,642.0,5573.0,148.0,5130.0,1040.0,782.0
2019-08-01 14:00:00+01:00,2334.0,17175.0,0.0,0.0,0.0,591.0,5583.0,150.0,5330.0,1087.0,820.0
2019-08-01 14:30:00+01:00,2334.0,16608.0,0.0,0.0,300.0,573.0,5584.0,149.0,5340.0,1143.0,805.0
2019-08-01 15:00:00+01:00,2335.0,16807.0,0.0,0.0,0.0,436.0,5575.0,142.0,5370.0,1131.0,837.0
2019-08-01 15:30:00+01:00,2340.0,16967.0,0.0,0.0,0.0,328.0,5566.0,145.0,5050.0,1095.0,865.0
2019-08-01 16:00:00+01:00,2340.0,16430.0,0.0,0.0,0.0,372.0,5575.0,145.0,4680.0,1191.0,919.0
2019-08-01 16:30:00+01:00,2340.0,16829.0,0.0,0.0,0.0,378.0,5570.0,143.0,4210.0,1301.0,910.0
2019-08-01 17:00:00+01:00,2341.0,17547.0,0.0,0.0,328.0,467.0,5567.0,143.0,3580.0,1306.0,892.0
2019-08-01 17:30:00+01:00,2339.0,17882.0,0.0,0.0,329.0,529.0,5575.0,144.0,2830.0,1381.0,934.0
2019-08-01 18:00:00+01:00,2342.0,17960.0,0.0,0.0,600.0,510.0,5571.0,141.0,2190.0,1351.0,906.0
2019-08-01 18:30:00+01:00,2347.0,18343.0,0.0,0.0,764.0,504.0,5561.0,163.0,1500.0,1282.0,914.0
2019-08-01 19:00:00+01:00,2345.0,18537.0,0.0,0.0,573.0,502.0,5571.0,162.0,890.0,1310.0,859.0
2019-08-01 19:30:00+01:00,2344.0,18231.0,0.0,0.0,573.0,503.0,5573.0,162.0,467.0,1349.0,823.0
2019-08-01 20:00:00+01:00,2346.0,17865.0,0.0,0.0,900.0,473.0,5563.0,163.0,175.0,1331.0,792.0
2019-08-01 20:30:00+01:00,2345.0,18050.0,0.0,0.0,678.0,440.0,5578.0,161.0,27.0,1325.0,800.0
2019-08-01 21:00:00+01:00,2343.0,18016.0,0.0,0.0,378.0,404.0,5578.0,162.0,3.0,1312.0,794.0
2019-08-01 21:30:00+01:00,2341.0,18204.0,0.0,0.0,0.0,390.0,5586.0,162.0,3.0,1175.0,852.0
2019-08-01 22:00:00+01:00,2339.0,17889.0,0.0,0.0,12.0,290.0,5606.0,151.0,2.0,1098.0,866.0
2019-08-01 22:30:00+01:00,2341.0,17282.0,0.0,0.0,0.0,312.0,5613.0,139.0,0.0,1024.0,817.0
2019-08-01 23:00:00+01:00,2311.0,13972.0,0.0,0.0,138.0,270.0,5617.0,140.0,1.0,892.0,832.0
2019-08-01 23:30:00+01:00,2343.0,11370.0,0.0,0.0,0.0,257.0,5621.0,137.0,1.0,959.0,839.0
2019-08-02 00:00:00+01:00,2364.0,10570.0,0.0,0.0,60.0,254.0,5625.0,135.0,0.0,965.0,837.0
2019-08-02 00:30:00+01:00,2364.0,10061.0,0.0,0.0,0.0,253.0,5621.0,135.0,0.0,1037.0,831.0
2019-08-02 01:00:00+01:00,2364.0,9792.0,0.0,0.0,0.0,199.0,5627.0,135.0,0.0,1085.0,787.0
2019-08-02 01:30:00+01:00,2367.0,9693.0,0.0,0.0,0.0,185.0,5622.0,138.0,0.0,1142.0,740.0
2019-08-02 02:00:00+01:00,2331.0,9444.0,0.0,0.0,0.0,160.0,5623.0,138.0,0.0,1057.0,710.0
2019-08-02 02:30:00+01:00,2143.0,9880.0,0.0,0.0,0.0,147.0,5628.0,139.0,0.0,1070.0,679.0
2019-08-02 03:00:00+01:00,2134.0,9425.0,0.0,0.0,0.0,144.0,5630.0,139.0,1.0,1134.0,624.0
2019-08-02 03:30:00+01:00,2178.0,9382.0,0.0,0.0,0.0,144.0,5631.0,139.0,0.0,1180.0,584.0
2019-08-02 04:00:00+01:00,2182.0,9933.0,0.0,0.0,0.0,157.0,5627.0,161.0,0.0,1075.0,534.0
2019-08-02 04:30:00+01:00,2179.0,9795.0,0.0,0.0,0.0,175.0,5628.0,139.0,0.0,1104.0,522.0
2019-08-02 05:00:00+01:00,2348.0,10097.0,0.0,0.0,0.0,224.0,5626.0,139.0,0.0,1086.0,497.0
2019-08-02 05:30:00+01:00,2357.0,9977.0,0.0,0.0,0.0,224.0,5629.0,137.0,18.0,1021.0,452.0
2019-08-02 06:00:00+01:00,2362.0,11656.0,0.0,0.0,0.0,234.0,5628.0,147.0,168.0,1015.0,448.0
2019-08-02 06:30:00+01:00,2363.0,13375.0,0.0,0.0,0.0,234.0,5626.0,135.0,488.0,1018.0,457.0
2019-08-02 07:00:00+01:00,2360.0,15027.0,0.0,0.0,201.0,380.0,5631.0,170.0,878.0,1014.0,451.0
2019-08-02 07:30:00+01:00,2358.0,16463.0,0.0,0.0,277.0,514.0,5627.0,177.0,1360.0,984.0,449.0
2019-08-02 08:00:00+01:00,2364.0,17226.0,0.0,0.0,758.0,508.0,5621.0,191.0,1930.0,934.0,459.0
2019-08-02 08:30:00+01:00,2362.0,17426.0,0.0,0.0,732.0,612.0,5633.0,226.0,2520.0,916.0,449.0
2019-08-02 09:00:00+01:00,2357.0,17916.0,0.0,0.0,310.0,618.0,5632.0,177.0,3240.0,951.0,460.0
2019-08-02 09:30:00+01:00,2359.0,18068.0,0.0,0.0,299.0,558.0,5629.0,163.0,3850.0,895.0,461.0
2019-08-02 10:00:00+01:00,2362.0,18108.0,0.0,0.0,77.0,501.0,5630.0,162.0,4410.0,878.0,462.0
2019-08-02 10:30:00+01:00,2360.0,17865.0,0.0,0.0,299.0,534.0,5630.0,161.0,4810.0,870.0,463.0
2019-08-02 11:00:00+01:00,2362.0,17940.0,0.0,0.0,268.0,539.0,5636.0,162.0,5300.0,789.0,457.0
2019-08-02 11:30:00+01:00,2361.0,17932.0,0.0,0.0,299.0,483.0,5632.0,91.0,5570.0,778.0,424.0
2019-08-02 12:00:00+01:00,2362.0,17958.0,0.0,0.0,194.0,535.0,5621.0,89.0,5710.0,767.0,414.0
2019-08-02 12:30:00+01:00,2362.0,17676.0,0.0,0.0,300.0,579.0,5628.0,82.0,5770.0,734.0,420.0
2019-08-02 13:00:00+01:00,2367.0,17862.0,0.0,0.0,0.0,591.0,5633.0,84.0,5780.0,721.0,424.0
2019-08-02 13:30:00+01:00,2360.0,17571.0,0.0,0.0,0.0,590.0,5640.0,78.0,5700.0,728.0,433.0
2019-08-02 14:00:00+01:00,2361.0,17266.0,0.0,0.0,0.0,507.0,5621.0,81.0,5600.0,755.0,443.0
2019-08-02 14:30:00+01:00,2362.0,16653.0,0.0,0.0,300.0,585.0,5446.0,95.0,5570.0,707.0,447.0
2019-08-02 15:00:00+01:00,2360.0,16709.0,0.0,0.0,201.0,614.0,5312.0,83.0,5230.0,701.0,444.0
2019-08-02 15:30:00+01:00,2366.0,16807.0,0.0,0.0,0.0,563.0,5305.0,80.0,4940.0,655.0,441.0
2019-08-02 16:00:00+01:00,2362.0,17041.0,0.0,0.0,187.0,438.0,5289.0,83.0,4520.0,673.0,441.0
2019-08-02 16:30:00+01:00,2365.0,17322.0,0.0,0.0,677.0,383.0,5293.0,84.0,4100.0,711.0,447.0
2019-08-02 17:00:00+01:00,2367.0,18011.0,0.0,0.0,370.0,466.0,5296.0,84.0,3550.0,765.0,452.0
2019-08-02 17:30:00+01:00,2367.0,18004.0,0.0,0.0,836.0,490.0,5293.0,84.0,2920.0,710.0,451.0
2019-08-02 18:00:00+01:00,2369.0,18128.0,0.0,0.0,720.0,501.0,5429.0,82.0,2250.0,660.0,435.0
2019-08-02 18:30:00+01:00,2369.0,18273.0,0.0,0.0,718.0,502.0,5528.0,80.0,1670.0,683.0,450.0
2019-08-02 19:00:00+01:00,2364.0,18101.0,0.0,0.0,826.0,502.0,5522.0,75.0,1120.0,670.0,406.0
2019-08-02 19:30:00+01:00,2362.0,18374.0,0.0,0.0,669.0,478.0,5524.0,75.0,602.0,675.0,409.0
2019-08-02 20:00:00+01:00,2355.0,18401.0,0.0,0.0,591.0,442.0,5528.0,76.0,228.0,729.0,368.0
2019-08-02 20:30:00+01:00,2331.0,18261.0,0.0,0.0,442.0,422.0,5520.0,76.0,31.0,734.0,378.0
2019-08-02 21:00:00+01:00,2335.0,18451.0,0.0,0.0,334.0,403.0,5519.0,77.0,5.0,693.0,392.0
2019-08-02 21:30:00+01:00,2346.0,18519.0,0.0,0.0,146.0,403.0,5514.0,77.0,3.0,642.0,407.0
2019-08-02 22:00:00+01:00,2360.0,17003.0,0.0,0.0,194.0,343.0,5520.0,82.0,4.0,569.0,385.0
2019-08-02 22:30:00+01:00,2170.0,16085.0,0.0,0.0,0.0,308.0,5432.0,87.0,0.0,529.0,387.0
2019-08-02 23:00:00+01:00,1757.0,15178.0,0.0,0.0,0.0,298.0,5309.0,77.0,0.0,505.0,375.0
2019-08-02 23:30:00+01:00,1717.0,13401.0,0.0,0.0,0.0,286.0,5312.0,77.0,0.0,530.0,368.0
2019-08-03 00:00:00+01:00,1719.0,12025.0,0.0,0.0,0.0,259.0,5297.0,75.0,0.0,626.0,381.0
2019-08-03 00:30:00+01:00,1720.0,10960.0,0.0,0.0,0.0,256.0,5293.0,73.0,0.0,591.0,391.0
2019-08-03 01:00:00+01:00,1727.0,10223.0,0.0,0.0,0.0,221.0,5299.0,72.0,0.0,587.0,428.0
2019-08-03 01:30:00+01:00,1713.0,9833.0,0.0,0.0,0.0,219.0,5293.0,72.0,0.0,569.0,418.0
2019-08-03 02:00:00+01:00,1707.0,9678.0,0.0,0.0,0.0,199.0,5390.0,75.0,0.0,547.0,428.0
2019-08-03 02:30:00+01:00,1713.0,9369.0,0.0,0.0,0.0,200.0,5524.0,75.0,0.0,528.0,430.0
2019-08-03 03:00:00+01:00,1720.0,9354.0,0.0,0.0,0.0,197.0,5528.0,76.0,1.0,497.0,443.0
2019-08-03 03:30:00+01:00,1722.0,9199.0,0.0,0.0,0.0,199.0,5523.0,76.0,0.0,466.0,415.0
2019-08-03 04:00:00+01:00,1713.0,9438.0,0.0,0.0,0.0,197.0,5528.0,75.0,0.0,454.0,419.0
2019-08-03 04:30:00+01:00,1711.0,9355.0,0.0,0.0,0.0,197.0,5524.0,75.0,1.0,447.0,413.0
2019-08-03 05:00:00+01:00,1720.0,9469.0,0.0,0.0,0.0,194.0,5531.0,75.0,0.0,453.0,421.0
2019-08-03 05:30:00+01:00,1716.0,9442.0,0.0,0.0,0.0,196.0,5522.0,75.0,38.0,476.0,425.0
2019-08-03 06:00:00+01:00,1718.0,9208.0,0.0,0.0,0.0,224.0,5510.0,86.0,271.0,495.0,427.0
2019-08-03 06:30:00+01:00,1717.0,9529.0,0.0,0.0,0.0,231.0,5515.0,74.0,625.0,442.0,443.0
2019-08-03 07:00:00+01:00,1719.0,10684.0,0.0,0.0,8.0,263.0,5513.0,76.0,1040.0,459.0,428.0
2019-08-03 07:30:00+01:00,1716.0,12038.0,0.0,0.0,0.0,308.0,5522.0,76.0,1490.0,466.0,435.0
2019-08-03 08:00:00+01:00,1716.0,13342.0,0.0,0.0,0.0,361.0,5520.0,76.0,1970.0,445.0,436.0
2019-08-03 08:30:00+01:00,1709.0,14187.0,0.0,0.0,0.0,384.0,5505.0,97.0,2450.0,14.0,346.0
2019-08-03 09:00:00+01:00,1718.0,14882.0,0.0,0.0,498.0,434.0,5289.0,85.0,2970.0,13.0,348.0
2019-08-03 09:30:00+01:00,1718.0,14859.0,0.0,0.0,539.0,434.0,5273.0,83.0,3430.0,400.0,424.0
2019-08-03 10:00:00+01:00,1721.0,15141.0,0.0,0.0,423.0,420.0,5262.0,82.0,4090.0,376.0,442.0
2019-08-03 10:30:00+01:00,1720.0,15050.0,0.0,0.0,450.0,418.0,5273.0,86.0,4570.0,359.0,453.0
2019-08-03 11:00:00+01:00,1722.0,14795.0,0.0,0.0,424.0,393.0,5269.0,83.0,4980.0,369.0,507.0
2019-08-03 11:30:00+01:00,1719.0,14633.0,0.0,0.0,173.0,324.0,5412.0,81.0,5220.0,341.0,534.0
2019-08-03 12:00:00+01:00,1721.0,14708.0,0.0,0.0,0.0,264.0,5437.0,86.0,5370.0,318.0,610.0
2019-08-03 12:30:00+01:00,1719.0,14507.0,0.0,0.0,88.0,257.0,5436.0,81.0,5550.0,286.0,622.0
2019-08-03 13:00:00+01:00,1720.0,14169.0,0.0,0.0,124.0,272.0,5356.0,82.0,5310.0,245.0,708.0
2019-08-03 13:30:00+01:00,1715.0,13973.0,0.0,0.0,61.0,275.0,5285.0,77.0,5030.0,234.0,721.0
