,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2019-04-01 00:00:00+02:00,1.92,2.064,2.232,39.084,0.0,0.09899999999999999
2019-04-01 01:00:00+02:00,0.8160000000000001,1.584,2.016,39.096000000000004,0.0,0.09899999999999999
2019-04-01 02:00:00+02:00,1.776,1.488,1.968,39.132,0.0,0.088
2019-04-01 03:00:00+02:00,2.112,1.848,2.136,39.156,0.0,0.088
2019-04-01 04:00:00+02:00,1.92,1.8960000000000001,2.328,39.18,0.0,0.077
2019-04-01 05:00:00+02:00,6.384,1.872,6.744,39.18,0.0,0.077
2019-04-01 06:00:00+02:00,41.64,1.968,35.688,39.18,0.0,0.077
2019-04-01 07:00:00+02:00,71.496,3.744,52.752,39.192,0.123,0.077
2019-04-01 08:00:00+02:00,75.984,3.456,55.416000000000004,39.216,1.23,0.05499999999999999
2019-04-01 09:00:00+02:00,64.68,2.616,41.376,39.18,3.2800000000000002,0.044
2019-04-01 10:00:00+02:00,26.400000000000002,2.04,19.464,39.108000000000004,5.904,0.033
2019-04-01 11:00:00+02:00,14.040000000000001,1.992,12.336,39.06,8.487,0.033
2019-04-01 12:00:00+02:00,8.52,1.92,6.216,39.036,10.045,0.033
2019-04-01 13:00:00+02:00,9.936,1.44,6.24,38.988,10.701,0.033
2019-04-01 14:00:00+02:00,8.136000000000001,1.6560000000000001,6.0,38.952,10.578000000000001,0.033
2019-04-01 15:00:00+02:00,8.712,1.728,5.664,38.916000000000004,8.979000000000001,0.033
2019-04-01 16:00:00+02:00,8.568,1.872,3.936,38.88,6.806,0.022
2019-04-01 17:00:00+02:00,13.632,2.832,5.664,38.904,4.551,0.022
2019-04-01 18:00:00+02:00,32.136,2.712,21.552,38.892,2.255,0.022
2019-04-01 19:00:00+02:00,58.128,4.2,43.44,38.892,0.533,0.033
2019-04-01 20:00:00+02:00,54.36,3.912,39.72,38.928,0.0,0.033
2019-04-01 21:00:00+02:00,34.464,1.92,20.424,39.0,0.0,0.033
2019-04-01 22:00:00+02:00,20.832,1.8,16.488,39.036,0.0,0.033
2019-04-01 23:00:00+02:00,7.224,2.136,8.616,39.084,0.0,0.033
2019-04-02 00:00:00+02:00,3.168,1.584,2.328,39.108000000000004,0.0,0.044
2019-04-02 01:00:00+02:00,1.512,0.984,2.616,39.168,0.0,0.066
2019-04-02 02:00:00+02:00,1.224,0.984,2.112,39.204,0.0,0.088
2019-04-02 03:00:00+02:00,1.6320000000000001,1.272,1.92,39.24,0.0,0.09899999999999999
2019-04-02 04:00:00+02:00,1.68,1.704,1.92,39.24,0.0,0.10999999999999999
2019-04-02 05:00:00+02:00,5.256,1.728,6.0,39.276,0.0,0.16499999999999998
2019-04-02 06:00:00+02:00,20.928,2.088,19.968,39.276,0.0,0.132
2019-04-02 07:00:00+02:00,56.664,2.736,44.016,39.288000000000004,0.328,0.132
2019-04-02 08:00:00+02:00,65.44800000000001,2.4,43.632,39.312,2.0500000000000003,0.143
2019-04-02 09:00:00+02:00,39.648,2.208,38.256,39.276,4.551,0.121
2019-04-02 10:00:00+02:00,25.464000000000002,1.608,35.904,39.168,7.093,0.077
2019-04-02 11:00:00+02:00,21.576,1.3920000000000001,29.784,39.096000000000004,8.979000000000001,0.077
2019-04-02 12:00:00+02:00,10.44,1.248,9.336,39.024,9.963000000000001,0.088
2019-04-02 13:00:00+02:00,9.84,1.272,11.76,38.94,10.045,0.143
2019-04-02 14:00:00+02:00,7.704,1.176,7.464,38.904,9.307,0.16499999999999998
2019-04-02 15:00:00+02:00,8.352,1.728,6.6000000000000005,38.856,7.339,0.132
2019-04-02 16:00:00+02:00,7.824,1.776,5.5680000000000005,38.832,5.289000000000001,0.121
2019-04-02 17:00:00+02:00,12.336,1.872,6.264,38.88,3.157,0.10999999999999999
2019-04-02 18:00:00+02:00,26.136,2.448,23.184,38.88,1.2710000000000001,0.16499999999999998
2019-04-02 19:00:00+02:00,42.744,4.248,42.36,38.976,0.20500000000000002,0.176
2019-04-02 20:00:00+02:00,47.016,4.248,45.696,39.024,0.0,0.09899999999999999
2019-04-02 21:00:00+02:00,29.64,2.712,21.6,38.964,0.0,0.154
2019-04-02 22:00:00+02:00,27.0,1.8,8.976,39.024,0.0,0.23099999999999998
2019-04-02 23:00:00+02:00,13.992,1.776,5.448,39.132,0.0,0.21999999999999997
2019-04-03 00:00:00+02:00,5.304,1.752,4.632,39.132,0.0,0.154
2019-04-03 01:00:00+02:00,4.728,1.824,7.416,39.168,0.0,0.209
2019-04-03 02:00:00+02:00,2.016,2.088,5.64,39.108000000000004,0.0,0.297
2019-04-03 03:00:00+02:00,1.104,2.016,6.336,39.12,0.0,0.19799999999999998
2019-04-03 04:00:00+02:00,1.848,1.776,6.048,39.144,0.0,0.143
2019-04-03 05:00:00+02:00,12.744,1.6320000000000001,7.08,39.228,0.0,0.19799999999999998
2019-04-03 06:00:00+02:00,41.184,2.16,33.264,39.252,0.0,0.19799999999999998
2019-04-03 07:00:00+02:00,68.112,3.408,53.952,39.252,0.164,0.253
2019-04-03 08:00:00+02:00,75.672,3.504,57.192,39.252,1.23,0.187
2019-04-03 09:00:00+02:00,73.512,3.216,58.848,39.144,3.2390000000000003,0.121
2019-04-03 10:00:00+02:00,70.296,3.576,57.792,39.144,4.961,0.077
2019-04-03 11:00:00+02:00,67.632,3.168,51.6,39.18,6.396,0.05499999999999999
2019-04-03 12:00:00+02:00,42.192,2.208,35.088,39.18,6.847,0.088
2019-04-03 13:00:00+02:00,31.896,2.016,45.312,39.096000000000004,6.232,0.09899999999999999
2019-04-03 14:00:00+02:00,33.24,2.04,39.984,39.144,5.166,0.132
2019-04-03 15:00:00+02:00,31.848,1.992,35.832,39.168,3.9770000000000003,0.16499999999999998
2019-04-03 16:00:00+02:00,34.92,2.088,34.944,39.228,2.7880000000000003,0.19799999999999998
2019-04-03 17:00:00+02:00,45.336,4.2,38.088,39.264,1.476,0.176
2019-04-03 18:00:00+02:00,71.304,5.736,50.424,39.312,0.656,0.132
2019-04-03 19:00:00+02:00,75.768,4.5840000000000005,57.576,39.312,0.123,0.09899999999999999
2019-04-03 20:00:00+02:00,72.648,4.92,56.928000000000004,39.348,0.0,0.088
2019-04-03 21:00:00+02:00,48.024,2.184,41.568,39.348,0.0,0.077
2019-04-03 22:00:00+02:00,31.224,2.472,34.824,39.336,0.0,0.05499999999999999
2019-04-03 23:00:00+02:00,28.68,2.112,24.648,39.348,0.0,0.044
2019-04-04 00:00:00+02:00,15.264000000000001,1.6560000000000001,13.92,39.36,0.0,0.033
2019-04-04 01:00:00+02:00,8.088000000000001,1.704,11.976,39.36,0.0,0.033
2019-04-04 02:00:00+02:00,6.792,1.944,10.68,39.36,0.0,0.05499999999999999
2019-04-04 03:00:00+02:00,7.5360000000000005,1.824,9.864,39.36,0.0,0.066
2019-04-04 04:00:00+02:00,10.104000000000001,1.848,9.504,39.384,0.0,0.066
2019-04-04 05:00:00+02:00,23.112000000000002,1.848,24.792,39.36,0.0,0.066
2019-04-04 06:00:00+02:00,55.584,2.616,48.072,39.348,0.0,0.05499999999999999
2019-04-04 07:00:00+02:00,76.70400000000001,5.76,57.552,39.36,0.041,0.033
