,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-05-01 01:00:00+03:00,31.0,1649.0,210.0,61.0,0.0,242.0,17.0,1564.0,0.0,4.0,51.0
2019-05-01 02:00:00+03:00,31.0,1680.0,211.0,61.0,0.0,247.0,9.0,1224.0,0.0,4.0,88.0
2019-05-01 03:00:00+03:00,31.0,1712.0,211.0,61.0,0.0,246.0,9.0,1070.0,0.0,4.0,109.0
2019-05-01 04:00:00+03:00,30.0,1707.0,210.0,61.0,0.0,246.0,9.0,1060.0,0.0,4.0,107.0
2019-05-01 05:00:00+03:00,29.0,1735.0,209.0,61.0,0.0,246.0,9.0,1062.0,0.0,4.0,103.0
2019-05-01 06:00:00+03:00,29.0,1749.0,211.0,61.0,0.0,255.0,51.0,1063.0,6.0,4.0,91.0
2019-05-01 07:00:00+03:00,31.0,1807.0,210.0,62.0,0.0,258.0,269.0,1062.0,88.0,4.0,80.0
2019-05-01 08:00:00+03:00,32.0,1866.0,206.0,61.0,0.0,261.0,383.0,1062.0,278.0,4.0,61.0
2019-05-01 09:00:00+03:00,32.0,1908.0,203.0,61.0,0.0,257.0,342.0,1062.0,490.0,4.0,49.0
2019-05-01 10:00:00+03:00,32.0,1795.0,200.0,61.0,0.0,253.0,188.0,1063.0,663.0,4.0,124.0
2019-05-01 11:00:00+03:00,32.0,1748.0,199.0,61.0,0.0,242.0,16.0,1058.0,762.0,4.0,168.0
2019-05-01 12:00:00+03:00,31.0,1824.0,201.0,60.0,0.0,242.0,9.0,1060.0,770.0,4.0,194.0
2019-05-01 13:00:00+03:00,31.0,1736.0,202.0,60.0,0.0,252.0,9.0,1061.0,764.0,4.0,249.0
2019-05-01 14:00:00+03:00,31.0,1647.0,200.0,60.0,0.0,243.0,9.0,1062.0,683.0,4.0,199.0
2019-05-01 15:00:00+03:00,32.0,1730.0,200.0,61.0,0.0,242.0,9.0,1059.0,584.0,4.0,176.0
2019-05-01 16:00:00+03:00,31.0,1770.0,202.0,61.0,0.0,247.0,9.0,1059.0,441.0,4.0,160.0
2019-05-01 17:00:00+03:00,31.0,1771.0,205.0,61.0,0.0,262.0,9.0,1059.0,275.0,3.0,159.0
2019-05-01 18:00:00+03:00,31.0,1940.0,207.0,61.0,0.0,265.0,260.0,1059.0,129.0,3.0,169.0
2019-05-01 19:00:00+03:00,30.0,2080.0,211.0,60.0,0.0,256.0,630.0,1059.0,26.0,3.0,156.0
2019-05-01 20:00:00+03:00,30.0,2108.0,211.0,61.0,0.0,259.0,834.0,1059.0,0.0,4.0,133.0
2019-05-01 21:00:00+03:00,31.0,2110.0,212.0,61.0,0.0,265.0,843.0,1061.0,0.0,4.0,121.0
2019-05-01 22:00:00+03:00,31.0,2040.0,211.0,61.0,65.0,254.0,599.0,1060.0,0.0,4.0,176.0
2019-05-01 23:00:00+03:00,31.0,1825.0,210.0,61.0,72.0,248.0,491.0,1060.0,0.0,3.0,201.0
2019-05-02 00:00:00+03:00,31.0,1848.0,211.0,61.0,0.0,242.0,198.0,1059.0,0.0,4.0,194.0
2019-05-02 01:00:00+03:00,32.0,1858.0,207.0,61.0,0.0,223.0,9.0,1060.0,0.0,4.0,201.0
2019-05-02 02:00:00+03:00,32.0,1798.0,207.0,61.0,0.0,224.0,9.0,1060.0,0.0,4.0,221.0
2019-05-02 03:00:00+03:00,31.0,1802.0,205.0,61.0,0.0,227.0,9.0,1061.0,0.0,3.0,167.0
2019-05-02 04:00:00+03:00,30.0,1793.0,207.0,61.0,0.0,226.0,9.0,1060.0,0.0,3.0,177.0
2019-05-02 05:00:00+03:00,30.0,1805.0,209.0,62.0,0.0,229.0,9.0,1060.0,0.0,3.0,145.0
2019-05-02 06:00:00+03:00,33.0,1934.0,211.0,63.0,0.0,225.0,79.0,1060.0,5.0,4.0,132.0
2019-05-02 07:00:00+03:00,31.0,2164.0,207.0,62.0,0.0,239.0,166.0,1060.0,61.0,3.0,103.0
2019-05-02 08:00:00+03:00,31.0,2151.0,205.0,62.0,0.0,265.0,265.0,1059.0,170.0,3.0,105.0
2019-05-02 09:00:00+03:00,31.0,2184.0,201.0,62.0,0.0,254.0,235.0,1061.0,320.0,4.0,92.0
2019-05-02 10:00:00+03:00,31.0,2195.0,198.0,62.0,0.0,256.0,103.0,1062.0,487.0,4.0,68.0
2019-05-02 11:00:00+03:00,31.0,2179.0,199.0,59.0,0.0,252.0,9.0,1061.0,600.0,3.0,39.0
2019-05-02 12:00:00+03:00,31.0,2168.0,200.0,59.0,0.0,230.0,9.0,1060.0,659.0,3.0,32.0
2019-05-02 13:00:00+03:00,31.0,2096.0,201.0,61.0,0.0,230.0,9.0,1059.0,638.0,3.0,34.0
2019-05-02 14:00:00+03:00,31.0,2020.0,202.0,61.0,0.0,224.0,9.0,1062.0,622.0,3.0,42.0
2019-05-02 15:00:00+03:00,32.0,2038.0,199.0,61.0,0.0,233.0,9.0,1064.0,554.0,3.0,51.0
2019-05-02 16:00:00+03:00,30.0,2053.0,200.0,61.0,0.0,237.0,9.0,1064.0,440.0,3.0,60.0
2019-05-02 17:00:00+03:00,31.0,2094.0,204.0,61.0,79.0,241.0,58.0,1064.0,309.0,3.0,43.0
2019-05-02 18:00:00+03:00,29.0,2081.0,205.0,61.0,133.0,251.0,318.0,1063.0,151.0,3.0,55.0
2019-05-02 19:00:00+03:00,29.0,2085.0,214.0,60.0,133.0,238.0,606.0,1063.0,33.0,3.0,47.0
2019-05-02 20:00:00+03:00,29.0,2121.0,213.0,61.0,71.0,241.0,777.0,1062.0,1.0,3.0,84.0
2019-05-02 21:00:00+03:00,30.0,2123.0,213.0,62.0,110.0,235.0,761.0,1064.0,0.0,3.0,137.0
2019-05-02 22:00:00+03:00,30.0,2082.0,210.0,62.0,47.0,230.0,657.0,1065.0,0.0,3.0,180.0
2019-05-02 23:00:00+03:00,30.0,1928.0,211.0,62.0,0.0,229.0,346.0,1065.0,0.0,3.0,263.0
2019-05-03 00:00:00+03:00,14.0,1882.0,200.0,61.0,0.0,176.0,83.0,1065.0,0.0,3.0,106.0
2019-05-03 01:00:00+03:00,14.0,1763.0,200.0,61.0,0.0,132.0,9.0,1066.0,0.0,3.0,103.0
2019-05-03 02:00:00+03:00,13.0,1715.0,199.0,61.0,0.0,130.0,9.0,1066.0,0.0,3.0,81.0
2019-05-03 03:00:00+03:00,13.0,1703.0,199.0,61.0,0.0,130.0,9.0,1067.0,0.0,3.0,58.0
2019-05-03 04:00:00+03:00,13.0,1709.0,200.0,61.0,0.0,131.0,9.0,1067.0,0.0,3.0,82.0
2019-05-03 05:00:00+03:00,13.0,1685.0,201.0,63.0,0.0,134.0,9.0,1066.0,0.0,3.0,93.0
2019-05-03 06:00:00+03:00,14.0,1807.0,204.0,64.0,0.0,182.0,72.0,1066.0,3.0,4.0,94.0
2019-05-03 07:00:00+03:00,14.0,1907.0,203.0,62.0,0.0,182.0,217.0,1066.0,34.0,4.0,110.0
2019-05-03 08:00:00+03:00,14.0,1998.0,199.0,62.0,0.0,216.0,313.0,1067.0,115.0,2.0,45.0
2019-05-03 09:00:00+03:00,13.0,1951.0,196.0,62.0,0.0,212.0,280.0,1068.0,203.0,2.0,9.0
2019-05-03 10:00:00+03:00,14.0,1967.0,192.0,63.0,0.0,208.0,182.0,1067.0,271.0,2.0,4.0
2019-05-03 11:00:00+03:00,16.0,1896.0,187.0,62.0,0.0,185.0,17.0,1067.0,313.0,2.0,8.0
2019-05-03 12:00:00+03:00,16.0,1880.0,194.0,62.0,0.0,159.0,9.0,1066.0,325.0,2.0,14.0
2019-05-03 13:00:00+03:00,16.0,1918.0,195.0,63.0,0.0,161.0,9.0,1065.0,309.0,2.0,22.0
2019-05-03 14:00:00+03:00,15.0,1908.0,194.0,63.0,0.0,143.0,9.0,1066.0,287.0,2.0,41.0
2019-05-03 15:00:00+03:00,15.0,1839.0,193.0,64.0,0.0,139.0,9.0,1068.0,232.0,2.0,59.0
2019-05-03 16:00:00+03:00,16.0,1882.0,198.0,64.0,0.0,152.0,74.0,1067.0,164.0,4.0,53.0
2019-05-03 17:00:00+03:00,15.0,1881.0,197.0,64.0,0.0,189.0,211.0,1066.0,117.0,4.0,49.0
2019-05-03 18:00:00+03:00,15.0,1877.0,200.0,64.0,0.0,198.0,494.0,1066.0,54.0,4.0,58.0
2019-05-03 19:00:00+03:00,14.0,1909.0,205.0,60.0,0.0,204.0,659.0,1066.0,14.0,4.0,80.0
2019-05-03 20:00:00+03:00,15.0,1911.0,205.0,61.0,0.0,188.0,794.0,1066.0,1.0,4.0,91.0
2019-05-03 21:00:00+03:00,16.0,1935.0,206.0,61.0,0.0,181.0,808.0,1066.0,0.0,4.0,67.0
2019-05-03 22:00:00+03:00,14.0,1929.0,188.0,62.0,0.0,177.0,687.0,1068.0,0.0,4.0,42.0
2019-05-03 23:00:00+03:00,16.0,1878.0,180.0,62.0,0.0,173.0,543.0,1067.0,0.0,4.0,41.0
2019-05-04 00:00:00+03:00,17.0,1872.0,181.0,63.0,0.0,173.0,232.0,1066.0,0.0,4.0,121.0
2019-05-04 01:00:00+03:00,16.0,1843.0,182.0,63.0,0.0,137.0,9.0,1066.0,0.0,4.0,108.0
2019-05-04 02:00:00+03:00,16.0,1888.0,182.0,63.0,0.0,123.0,9.0,1067.0,0.0,4.0,59.0
