,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2019-10-01 01:00:00+03:00,966.0,1607.0,0.0,0.0,83.0,0.0,253.0
2019-10-01 02:00:00+03:00,958.0,1534.0,0.0,0.0,78.0,0.0,238.0
2019-10-01 03:00:00+03:00,951.0,1421.0,0.0,0.0,77.0,0.0,227.0
2019-10-01 04:00:00+03:00,978.0,1422.0,0.0,0.0,46.0,0.0,227.0
2019-10-01 05:00:00+03:00,998.0,1565.0,0.0,0.0,53.0,0.0,217.0
2019-10-01 06:00:00+03:00,1071.0,1912.0,0.0,3.0,95.0,0.0,223.0
2019-10-01 07:00:00+03:00,1108.0,2744.0,0.0,37.0,437.0,20.0,273.0
2019-10-01 08:00:00+03:00,1086.0,3048.0,0.0,29.0,467.0,344.0,337.0
2019-10-01 09:00:00+03:00,1050.0,3150.0,0.0,30.0,434.0,871.0,354.0
2019-10-01 10:00:00+03:00,1061.0,3104.0,0.0,29.0,323.0,1282.0,313.0
2019-10-01 11:00:00+03:00,1072.0,3121.0,0.0,29.0,203.0,1556.0,261.0
2019-10-01 12:00:00+03:00,1159.0,3117.0,0.0,29.0,148.0,1696.0,220.0
2019-10-01 13:00:00+03:00,1249.0,3053.0,0.0,29.0,158.0,1723.0,164.0
2019-10-01 14:00:00+03:00,1234.0,3062.0,0.0,30.0,106.0,1636.0,147.0
2019-10-01 15:00:00+03:00,1189.0,3105.0,0.0,29.0,101.0,1432.0,137.0
2019-10-01 16:00:00+03:00,1148.0,3149.0,0.0,29.0,138.0,1088.0,126.0
2019-10-01 17:00:00+03:00,1249.0,3222.0,0.0,101.0,528.0,620.0,104.0
2019-10-01 18:00:00+03:00,1482.0,3347.0,0.0,221.0,705.0,153.0,86.0
2019-10-01 19:00:00+03:00,1608.0,3371.0,0.0,383.0,1188.0,1.0,67.0
2019-10-01 20:00:00+03:00,1683.0,3214.0,0.0,452.0,1463.0,0.0,67.0
2019-10-01 21:00:00+03:00,1725.0,3117.0,0.0,114.0,1218.0,0.0,67.0
2019-10-01 22:00:00+03:00,1709.0,3013.0,0.0,29.0,460.0,0.0,71.0
2019-10-01 23:00:00+03:00,1433.0,2673.0,0.0,32.0,104.0,0.0,71.0
2019-10-02 00:00:00+03:00,1196.0,1936.0,0.0,31.0,55.0,0.0,73.0
2019-10-02 01:00:00+03:00,1263.0,1440.0,0.0,95.0,127.0,0.0,72.0
2019-10-02 02:00:00+03:00,1503.0,1237.0,0.0,67.0,86.0,0.0,63.0
2019-10-02 03:00:00+03:00,1632.0,1188.0,0.0,32.0,3.0,0.0,57.0
2019-10-02 04:00:00+03:00,1623.0,1083.0,0.0,30.0,3.0,0.0,60.0
2019-10-02 05:00:00+03:00,1505.0,1050.0,0.0,29.0,3.0,0.0,72.0
2019-10-02 06:00:00+03:00,1451.0,1481.0,0.0,32.0,67.0,0.0,76.0
2019-10-02 07:00:00+03:00,1478.0,2254.0,0.0,44.0,302.0,18.0,80.0
2019-10-02 08:00:00+03:00,1473.0,2684.0,0.0,29.0,373.0,318.0,76.0
2019-10-02 09:00:00+03:00,1480.0,2741.0,0.0,0.0,312.0,830.0,75.0
2019-10-02 10:00:00+03:00,1425.0,2671.0,0.0,0.0,215.0,1247.0,78.0
2019-10-02 11:00:00+03:00,1270.0,2758.0,0.0,0.0,169.0,1520.0,98.0
2019-10-02 12:00:00+03:00,1217.0,2681.0,0.0,0.0,180.0,1665.0,159.0
2019-10-02 13:00:00+03:00,1195.0,2514.0,0.0,0.0,159.0,1696.0,253.0
2019-10-02 14:00:00+03:00,1209.0,2392.0,0.0,0.0,73.0,1594.0,346.0
2019-10-02 15:00:00+03:00,1197.0,2233.0,0.0,0.0,101.0,1390.0,390.0
2019-10-02 16:00:00+03:00,1187.0,2302.0,0.0,0.0,148.0,1056.0,449.0
2019-10-02 17:00:00+03:00,1198.0,2642.0,0.0,0.0,236.0,600.0,486.0
2019-10-02 18:00:00+03:00,1319.0,3028.0,0.0,5.0,342.0,145.0,409.0
2019-10-02 19:00:00+03:00,1415.0,3172.0,0.0,118.0,841.0,1.0,369.0
2019-10-02 20:00:00+03:00,1510.0,3211.0,0.0,116.0,1049.0,0.0,416.0
2019-10-02 21:00:00+03:00,1419.0,3127.0,0.0,114.0,646.0,0.0,444.0
2019-10-02 22:00:00+03:00,1274.0,2847.0,0.0,44.0,233.0,0.0,470.0
2019-10-02 23:00:00+03:00,1168.0,1906.0,0.0,32.0,65.0,0.0,515.0
2019-10-03 00:00:00+03:00,1178.0,1463.0,0.0,33.0,59.0,0.0,476.0
2019-10-03 01:00:00+03:00,1170.0,877.0,0.0,30.0,33.0,0.0,478.0
2019-10-03 02:00:00+03:00,1172.0,853.0,0.0,30.0,33.0,0.0,502.0
2019-10-03 03:00:00+03:00,1176.0,853.0,0.0,30.0,33.0,0.0,519.0
2019-10-03 04:00:00+03:00,1176.0,857.0,0.0,31.0,33.0,0.0,526.0
2019-10-03 05:00:00+03:00,1165.0,948.0,0.0,31.0,33.0,0.0,533.0
2019-10-03 06:00:00+03:00,1165.0,1166.0,0.0,31.0,70.0,0.0,552.0
2019-10-03 07:00:00+03:00,1194.0,2103.0,0.0,31.0,145.0,17.0,578.0
2019-10-03 08:00:00+03:00,1304.0,2901.0,0.0,32.0,547.0,268.0,502.0
2019-10-03 09:00:00+03:00,1482.0,2909.0,0.0,38.0,701.0,634.0,436.0
2019-10-03 10:00:00+03:00,1562.0,2852.0,0.0,31.0,415.0,962.0,484.0
2019-10-03 11:00:00+03:00,1390.0,2748.0,0.0,31.0,240.0,1053.0,667.0
2019-10-03 12:00:00+03:00,1249.0,2769.0,0.0,31.0,250.0,1063.0,714.0
2019-10-03 13:00:00+03:00,1184.0,2419.0,0.0,31.0,195.0,973.0,953.0
2019-10-03 14:00:00+03:00,1156.0,2324.0,0.0,33.0,87.0,829.0,1036.0
