,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2019-11-01 00:00:00+01:00,78.66,0.0,0.0,3010.07,545.3000000000001,195.71099999999998,0.0,0.0,0.0,5.76,17.232,18.36,0.0,67.70400000000001,46.74,,6.5600000000000005,256.37716,0.0,93.764
2019-11-01 01:00:00+01:00,75.9,0.0,0.0,2649.92,400.16,197.177,0.0,0.0,0.0,17.976,16.080000000000002,13.32,0.0,67.69200000000001,45.1,,6.437,261.91048,0.0,98.11999999999999
2019-11-01 02:00:00+01:00,75.44,0.0,0.0,2739.1,400.16,162.726,0.0,0.0,0.0,37.224000000000004,14.928,13.584,0.0,67.728,43.46,,6.437,256.37716,0.0,96.613
2019-11-01 03:00:00+01:00,74.06,0.0,0.0,2469.6,400.98,160.527,0.0,0.0,0.0,41.328,14.256,9.216000000000001,0.0,67.728,43.46,,6.437,255.45494000000002,0.0,101.838
2019-11-01 04:00:00+01:00,73.37,0.0,0.0,2550.94,404.26000000000005,159.79399999999998,0.0,0.0,0.0,52.800000000000004,14.352,10.032,0.0,67.68,43.46,,6.437,256.37716,0.0,103.44399999999999
2019-11-01 05:00:00+01:00,74.06,0.0,0.0,2644.04,423.12,156.862,0.0,0.0,0.0,54.096000000000004,14.448,10.224,0.0,67.68,45.1,,6.437,256.37716,0.0,99.044
2019-11-01 06:00:00+01:00,74.75,0.0,0.0,2651.39,416.56000000000006,156.129,0.0,0.0,0.0,42.696,14.304,16.056,0.0,67.68,45.1,,6.437,257.29938,0.0,98.41699999999999
2019-11-01 07:00:00+01:00,75.67,0.0,0.0,2851.7999999999997,416.56000000000006,167.124,0.0,0.0,0.0,21.12,15.384,16.776,0.0,67.69200000000001,45.1,,6.519,258.2216,0.0,101.981
2019-11-01 08:00:00+01:00,77.74000000000001,0.0,0.0,2848.37,419.84000000000003,161.993,0.0,0.0,0.0,15.024000000000001,16.224,22.416,0.0,67.68,44.28,,21.238,262.8327,0.0,100.969
2019-11-01 09:00:00+01:00,77.97,0.0,0.0,2745.96,410.82000000000005,164.192,0.0,0.0,0.0,0.84,17.304000000000002,29.352,0.0,67.668,44.28,,57.523,265.59936,0.0,101.211
2019-11-01 10:00:00+01:00,77.97,0.0,0.0,2419.13,369.0,169.323,0.0,0.0,0.0,3.8160000000000003,17.592,25.056,0.0,67.644,44.28,,85.444,260.06604,0.0,108.317
2019-11-01 11:00:00+01:00,77.74000000000001,0.0,0.0,2479.89,382.94000000000005,169.323,0.0,0.0,0.0,8.52,18.192,26.16,0.0,67.608,43.46,,105.247,258.2216,0.0,112.255
2019-11-01 12:00:00+01:00,78.66,0.0,0.0,2502.43,374.74,167.857,0.0,0.0,0.0,0.048,18.288,20.064,0.0,67.584,43.46,,121.729,260.98826,0.0,119.42699999999999
2019-11-01 13:00:00+01:00,80.73,0.0,0.0,2446.08,396.06,169.323,0.0,0.0,0.0,5.76,18.576,14.16,0.0,67.536,43.46,,118.367,263.75492,0.0,130.141
2019-11-01 14:00:00+01:00,80.04,0.0,0.0,2296.14,393.6,164.92499999999998,0.0,0.0,0.0,21.144000000000002,18.096,12.768,0.0,67.524,42.64,,110.78200000000001,258.2216,0.0,141.13
2019-11-01 15:00:00+01:00,79.81,0.0,0.0,2445.1,437.88000000000005,164.192,0.0,0.0,0.0,33.264,17.976,13.152000000000001,0.0,67.5,42.64,,88.068,260.98826,0.0,142.021
2019-11-01 16:00:00+01:00,79.35000000000001,0.0,0.0,2346.12,432.96000000000004,161.26,0.0,0.0,0.0,24.6,17.976,11.448,0.0,67.512,41.82,,64.821,257.29938,0.0,141.262
2019-11-01 17:00:00+01:00,79.12,0.0,0.0,2488.71,450.18,162.726,0.0,0.0,0.0,22.704,18.384,17.76,0.0,67.512,42.64,,29.889000000000003,256.37716,0.0,138.105
2019-11-01 18:00:00+01:00,81.88000000000001,0.0,0.0,2695.98,441.16,163.459,0.0,0.0,0.0,7.752,18.696,29.304000000000002,0.0,67.512,43.46,,7.134,260.98826,0.0,137.90699999999998
2019-11-01 19:00:00+01:00,81.42,0.0,0.0,2562.7,441.98,164.192,0.0,0.0,0.0,0.0,18.48,32.592,0.0,67.56,44.28,,2.378,253.6105,0.0,141.427
2019-11-01 20:00:00+01:00,81.19,0.0,0.0,2384.83,413.28000000000003,164.92499999999998,0.0,0.0,0.0,8.352,18.240000000000002,23.736,0.0,67.56,44.28,,1.435,254.53272,0.0,144.397
2019-11-01 21:00:00+01:00,79.35000000000001,0.0,0.0,2328.97,412.46000000000004,164.92499999999998,0.0,0.0,0.0,22.656,18.12,18.648,0.0,67.536,45.1,,1.435,260.06604,0.0,151.118
2019-11-01 22:00:00+01:00,83.03,0.0,0.0,2315.25,396.06,164.92499999999998,0.0,0.0,0.0,31.776,18.12,16.272000000000002,0.0,67.572,44.28,,1.3940000000000001,261.91048,0.0,147.917
2019-11-01 23:00:00+01:00,82.11,0.0,0.0,2321.62,382.12,163.459,0.0,0.0,0.0,40.08,18.36,15.624,0.0,67.584,45.1,,1.435,258.2216,0.0,142.648
2019-11-02 00:00:00+01:00,81.88000000000001,0.0,0.0,2401.49,403.44000000000005,152.464,0.0,0.0,0.0,65.4,21.336000000000002,14.472,0.0,67.572,45.1,,1.435,258.2216,0.0,141.141
2019-11-02 01:00:00+01:00,83.26,0.0,0.0,2321.62,405.08000000000004,151.731,0.0,0.0,0.0,67.632,21.192,7.632000000000001,0.0,67.608,44.28,,1.435,257.29938,0.0,140.998
2019-11-02 02:00:00+01:00,83.26,0.0,0.0,2333.38,384.58000000000004,147.333,0.0,0.0,0.0,84.696,18.312,7.296,0.0,67.62,44.28,,1.435,251.76606,0.0,139.777
2019-11-02 03:00:00+01:00,84.18,0.0,0.0,2259.39,378.84000000000003,143.668,0.0,0.0,0.0,93.96000000000001,17.976,5.856,0.0,67.62,44.28,,1.435,250.84384,0.0,130.251
2019-11-02 04:00:00+01:00,83.03,0.0,0.0,2122.68,378.84000000000003,143.668,0.0,0.0,0.0,95.64,17.712,5.952,0.0,67.584,44.28,,1.435,253.6105,0.0,131.10899999999998
2019-11-02 05:00:00+01:00,83.49000000000001,0.0,0.0,2183.93,369.82000000000005,142.935,0.0,0.0,0.0,94.44,17.712,6.288,0.0,67.584,44.28,,1.435,259.14382,0.0,131.857
2019-11-02 06:00:00+01:00,83.95,0.0,0.0,2282.91,377.20000000000005,142.202,0.0,0.0,0.0,89.184,18.12,7.8,0.0,67.608,43.46,,1.435,263.75492,0.0,131.373
2019-11-02 07:00:00+01:00,83.49000000000001,0.0,0.0,2141.3,363.26000000000005,142.202,0.0,0.0,0.0,83.28,22.296,8.4,0.0,67.608,44.28,,1.681,261.91048,0.0,129.91
2019-11-02 08:00:00+01:00,83.72,0.0,0.0,2401.0,369.0,143.668,0.0,0.0,0.0,72.21600000000001,23.256,13.416,0.0,67.596,44.28,,14.924000000000001,259.14382,0.0,127.38
2019-11-02 09:00:00+01:00,86.25,0.0,0.0,2454.9,364.90000000000003,144.401,0.0,0.0,0.0,46.992000000000004,24.216,24.168,0.0,67.608,43.46,,45.797000000000004,253.6105,0.0,126.70899999999999
2019-11-02 10:00:00+01:00,85.79,0.0,0.0,2230.48,394.42,145.134,0.0,0.0,0.0,27.888,24.264,18.36,0.0,67.572,44.28,,64.534,256.37716,0.0,133.298
2019-11-02 11:00:00+01:00,84.64,0.0,0.0,2082.99,402.62,145.134,0.0,0.0,0.0,25.224,24.144000000000002,16.512,0.0,67.56,43.46,,82.697,259.14382,0.0,140.932
2019-11-02 12:00:00+01:00,83.95,0.0,0.0,2061.92,391.96000000000004,145.867,0.0,0.0,0.0,31.584,24.144000000000002,15.120000000000001,0.0,67.524,43.46,,97.82600000000001,256.37716,0.0,147.73
2019-11-02 13:00:00+01:00,82.11,0.0,0.0,2009.49,382.94000000000005,145.867,0.0,0.0,0.0,49.416000000000004,23.904,11.568,0.0,67.392,41.0,,107.092,257.29938,0.0,156.882
2019-11-02 14:00:00+01:00,79.35000000000001,0.0,0.0,2206.96,368.18,137.804,0.0,0.0,0.0,68.712,23.616,12.768,0.0,66.864,39.36,,96.924,260.06604,0.0,157.036
2019-11-02 15:00:00+01:00,77.05,0.0,0.0,2245.67,365.72,136.338,0.0,0.0,0.0,58.968,23.616,17.424,0.0,65.44800000000001,41.82,,79.212,260.06604,0.0,154.638
2019-11-02 16:00:00+01:00,75.44,0.0,0.0,2341.22,386.22,136.338,0.0,0.0,0.0,33.696,23.472,20.424,0.0,63.924,38.540000000000006,,49.979,257.29938,0.0,149.292
2019-11-02 17:00:00+01:00,75.67,0.0,0.0,2253.02,366.54,136.338,0.0,0.0,0.0,19.584,23.544,24.336000000000002,0.0,62.64,27.880000000000003,,15.908000000000001,260.06604,0.0,149.69899999999998
2019-11-02 18:00:00+01:00,75.67,0.0,0.0,2507.82,376.38000000000005,136.338,0.0,0.0,0.0,15.312000000000001,24.048000000000002,51.24,0.0,61.416000000000004,13.120000000000001,,2.378,259.14382,0.0,150.667
2019-11-02 19:00:00+01:00,75.21000000000001,0.0,0.0,2262.82,371.46000000000004,137.071,0.0,0.0,0.0,8.904,24.072,41.496,0.0,61.236000000000004,10.66,,2.091,260.06604,0.0,149.446
2019-11-02 20:00:00+01:00,74.52000000000001,0.0,0.0,2152.08,369.0,137.071,0.0,0.0,0.0,20.52,24.648,37.68,0.0,60.096000000000004,10.66,,2.091,258.2216,0.0,151.57999999999998
2019-11-02 21:00:00+01:00,72.68,0.0,0.0,2247.14,367.36,134.87199999999999,0.0,0.0,0.0,22.104,24.672,29.904,0.0,58.824,10.66,,2.0500000000000003,257.29938,0.0,153.56
2019-11-02 22:00:00+01:00,72.68,0.0,0.0,2350.04,373.1,120.945,0.0,0.0,0.0,23.136,24.744,24.912,0.0,58.068,10.66,,2.0500000000000003,253.6105,0.0,153.945
2019-11-02 23:00:00+01:00,71.76,0.0,0.0,2382.38,373.1,120.212,0.0,0.0,0.0,18.264,21.912,20.208000000000002,0.0,57.012,10.66,,2.173,251.76606,0.0,151.096
2019-11-03 00:00:00+01:00,71.99000000000001,0.0,0.0,2242.24,378.84000000000003,105.55199999999999,0.0,0.0,0.0,26.28,20.784,12.48,0.0,56.868,9.84,,2.214,253.6105,0.0,150.72199999999998
2019-11-03 01:00:00+01:00,72.45,0.0,0.0,2044.77,397.70000000000005,101.887,0.0,0.0,0.0,42.792,20.712,10.008000000000001,0.0,56.496,10.66,,2.214,256.37716,0.0,152.724
2019-11-03 02:00:00+01:00,72.22,0.0,0.0,1905.61,410.82000000000005,101.887,0.0,0.0,0.0,61.032000000000004,20.952,8.304,0.0,56.412,9.84,,2.214,255.45494000000002,0.0,154.253
2019-11-03 03:00:00+01:00,68.77,0.0,0.0,1936.48,412.46000000000004,101.887,0.0,0.0,0.0,76.656,20.352,8.016,0.0,56.388,9.84,,2.173,253.6105,0.0,157.003
2019-11-03 04:00:00+01:00,68.54,0.0,0.0,1803.2,397.70000000000005,99.688,0.0,0.0,0.0,75.864,19.92,8.616,0.0,56.268,10.66,,2.132,246.23274,0.0,155.089
2019-11-03 05:00:00+01:00,69.92,0.0,0.0,1897.28,410.00000000000006,97.489,0.0,0.0,0.0,76.8,19.8,9.792,0.0,56.616,10.66,,2.132,238.85498,0.0,157.212
2019-11-03 06:00:00+01:00,71.3,0.0,0.0,1943.34,396.88000000000005,98.955,0.0,0.0,0.0,74.304,19.488,9.576,0.0,57.264,10.66,,2.009,240.69942,0.0,158.807
2019-11-03 07:00:00+01:00,71.3,0.0,0.0,1876.7,419.84000000000003,99.688,0.0,0.0,0.0,67.416,19.464,9.648,0.0,57.96,9.84,,2.173,237.93276,0.0,155.243
2019-11-03 08:00:00+01:00,71.53,0.0,0.0,2036.44,444.44000000000005,99.688,0.0,0.0,0.0,63.816,20.064,13.200000000000001,0.0,58.668,10.66,,17.753,239.77720000000002,0.0,152.515
2019-11-03 09:00:00+01:00,71.07000000000001,0.0,0.0,1912.47,437.06000000000006,101.154,0.0,0.0,0.0,57.552,19.728,19.44,0.0,59.352000000000004,10.66,,56.621,239.77720000000002,0.0,155.12199999999999
2019-11-03 10:00:00+01:00,73.14,0.0,0.0,1755.18,381.3,101.887,0.0,0.0,0.0,64.272,22.968,13.032,0.0,60.084,10.66,,84.62400000000001,234.24388000000002,0.0,160.578
2019-11-03 11:00:00+01:00,73.14,0.0,0.0,1915.8999999999999,410.00000000000006,101.887,0.0,0.0,0.0,56.448,23.016000000000002,16.992,0.0,60.36,10.66,,109.71600000000001,237.01054000000002,0.0,152.01999999999998
2019-11-03 12:00:00+01:00,72.91,0.0,0.0,1913.94,407.54,101.154,0.0,0.0,0.0,54.72,23.112000000000002,16.2,0.0,60.396,10.66,,120.458,234.24388000000002,0.0,154.61599999999999
2019-11-03 13:00:00+01:00,72.68,0.0,0.0,1941.87,401.8,101.154,0.0,0.0,0.0,52.008,24.96,14.280000000000001,0.0,60.468,10.66,,124.927,235.1661,0.0,160.886
2019-11-03 14:00:00+01:00,72.22,0.0,0.0,1744.3999999999999,385.40000000000003,101.887,0.0,0.0,0.0,33.504,24.408,12.888,0.0,60.456,10.66,,130.011,228.71056000000002,0.0,158.708
2019-11-03 15:00:00+01:00,72.91,0.0,0.0,1720.8799999999999,382.12,101.887,0.0,0.0,0.0,29.256,22.536,14.016,0.0,60.468,10.66,,119.474,214.87726,0.0,151.349
2019-11-03 16:00:00+01:00,72.68,0.0,0.0,1876.7,377.20000000000005,101.154,0.0,0.0,0.0,26.256,22.968,17.208000000000002,0.0,60.468,10.66,,90.159,220.41058,0.0,143.04399999999998
2019-11-03 17:00:00+01:00,71.76,0.0,0.0,1912.47,370.64000000000004,101.887,0.0,0.0,0.0,25.32,24.696,23.232,0.0,60.492000000000004,10.66,,38.499,222.25502,0.0,142.18599999999998
2019-11-03 18:00:00+01:00,72.22,0.0,0.0,1882.58,410.82000000000005,109.95,0.0,0.0,0.0,12.864,26.688,47.568,0.0,60.456,10.66,,7.175000000000001,224.09946000000002,0.0,163.218
2019-11-03 19:00:00+01:00,74.98,0.0,0.0,2000.18,432.14000000000004,114.348,0.0,0.0,0.0,5.28,25.944,50.232,0.0,60.456,10.66,,2.624,224.09946000000002,0.0,168.41
2019-11-03 20:00:00+01:00,75.21000000000001,0.0,0.0,1999.69,420.66,114.348,0.0,0.0,0.0,5.064,26.304000000000002,54.936,0.0,60.444,10.66,,2.0500000000000003,230.555,0.0,169.46599999999998
2019-11-03 21:00:00+01:00,74.98,0.0,0.0,2017.33,410.00000000000006,114.348,0.0,0.0,0.0,3.432,26.904,45.768,0.0,60.468,10.66,,2.0500000000000003,228.71056000000002,0.0,168.87199999999999
2019-11-03 22:00:00+01:00,73.83,0.0,0.0,1901.2,401.8,114.348,0.0,0.0,0.0,3.552,26.304000000000002,33.312,0.0,60.480000000000004,10.66,,2.0500000000000003,228.71056000000002,0.0,167.706
