,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2019-10-01 01:00:00+03:00,792.12,787.43,0.0,0.0,1.992,0.0,2.783
2019-10-01 02:00:00+03:00,785.5600000000001,751.66,0.0,0.0,1.872,0.0,2.618
2019-10-01 03:00:00+03:00,779.82,696.29,0.0,0.0,1.848,0.0,2.497
2019-10-01 04:00:00+03:00,801.96,696.78,0.0,0.0,1.104,0.0,2.497
2019-10-01 05:00:00+03:00,818.36,766.85,0.0,0.0,1.272,0.0,2.387
2019-10-01 06:00:00+03:00,878.22,936.88,0.0,0.07200000000000001,2.2800000000000002,0.0,2.453
2019-10-01 07:00:00+03:00,908.5600000000001,1344.56,0.0,0.888,10.488,0.8200000000000001,3.0029999999999997
2019-10-01 08:00:00+03:00,890.5200000000001,1493.52,0.0,0.6960000000000001,11.208,14.104000000000001,3.707
2019-10-01 09:00:00+03:00,861.0000000000001,1543.5,0.0,0.72,10.416,35.711,3.8939999999999997
2019-10-01 10:00:00+03:00,870.0200000000001,1520.96,0.0,0.6960000000000001,7.752,52.562000000000005,3.4429999999999996
2019-10-01 11:00:00+03:00,879.0400000000001,1529.29,0.0,0.6960000000000001,4.872,63.796,2.871
2019-10-01 12:00:00+03:00,950.3800000000001,1527.33,0.0,0.6960000000000001,3.552,69.536,2.42
2019-10-01 13:00:00+03:00,1024.18,1495.97,0.0,0.6960000000000001,3.7920000000000003,70.643,1.8039999999999998
2019-10-01 14:00:00+03:00,1011.8800000000001,1500.3799999999999,0.0,0.72,2.544,67.07600000000001,1.617
2019-10-01 15:00:00+03:00,974.98,1521.45,0.0,0.6960000000000001,2.424,58.712,1.507
2019-10-01 16:00:00+03:00,941.3600000000001,1543.01,0.0,0.6960000000000001,3.3120000000000003,44.608000000000004,1.386
2019-10-01 17:00:00+03:00,1024.18,1578.78,0.0,2.424,12.672,25.42,1.144
2019-10-01 18:00:00+03:00,1215.24,1640.03,0.0,5.304,16.92,6.273000000000001,0.946
2019-10-01 19:00:00+03:00,1318.5600000000002,1651.79,0.0,9.192,28.512,0.041,0.737
2019-10-01 20:00:00+03:00,1380.0600000000002,1574.86,0.0,10.848,35.112,0.0,0.737
2019-10-01 21:00:00+03:00,1414.5,1527.33,0.0,2.736,29.232,0.0,0.737
2019-10-01 22:00:00+03:00,1401.38,1476.37,0.0,0.6960000000000001,11.040000000000001,0.0,0.7809999999999999
2019-10-01 23:00:00+03:00,1175.0600000000002,1309.77,0.0,0.768,2.496,0.0,0.7809999999999999
2019-10-02 00:00:00+03:00,980.72,948.64,0.0,0.744,1.32,0.0,0.8029999999999999
2019-10-02 01:00:00+03:00,1035.66,705.6,0.0,2.2800000000000002,3.048,0.0,0.7919999999999999
2019-10-02 02:00:00+03:00,1232.46,606.13,0.0,1.608,2.064,0.0,0.693
2019-10-02 03:00:00+03:00,1338.24,582.12,0.0,0.768,0.07200000000000001,0.0,0.627
2019-10-02 04:00:00+03:00,1330.8600000000001,530.67,0.0,0.72,0.07200000000000001,0.0,0.6599999999999999
2019-10-02 05:00:00+03:00,1234.1000000000001,514.5,0.0,0.6960000000000001,0.07200000000000001,0.0,0.7919999999999999
2019-10-02 06:00:00+03:00,1189.8200000000002,725.6899999999999,0.0,0.768,1.608,0.0,0.836
2019-10-02 07:00:00+03:00,1211.96,1104.46,0.0,1.056,7.248,0.738,0.8799999999999999
2019-10-02 08:00:00+03:00,1207.8600000000001,1315.16,0.0,0.6960000000000001,8.952,13.038,0.836
2019-10-02 09:00:00+03:00,1213.6000000000001,1343.09,0.0,0.0,7.488,34.03,0.825
2019-10-02 10:00:00+03:00,1168.5,1308.79,0.0,0.0,5.16,51.127,0.858
2019-10-02 11:00:00+03:00,1041.4,1351.42,0.0,0.0,4.056,62.32,1.0779999999999998
2019-10-02 12:00:00+03:00,997.94,1313.69,0.0,0.0,4.32,68.265,1.7489999999999999
2019-10-02 13:00:00+03:00,979.9000000000001,1231.86,0.0,0.0,3.8160000000000003,69.536,2.783
2019-10-02 14:00:00+03:00,991.3800000000001,1172.08,0.0,0.0,1.752,65.354,3.8059999999999996
2019-10-02 15:00:00+03:00,981.5400000000001,1094.17,0.0,0.0,2.424,56.99,4.29
2019-10-02 16:00:00+03:00,973.34,1127.98,0.0,0.0,3.552,43.296,4.939
2019-10-02 17:00:00+03:00,982.3600000000001,1294.58,0.0,0.0,5.664,24.6,5.346
2019-10-02 18:00:00+03:00,1081.5800000000002,1483.72,0.0,0.12,8.208,5.945,4.499
2019-10-02 19:00:00+03:00,1160.3000000000002,1554.28,0.0,2.832,20.184,0.041,4.059
2019-10-02 20:00:00+03:00,1238.2,1573.3899999999999,0.0,2.7840000000000003,25.176000000000002,0.0,4.576
2019-10-02 21:00:00+03:00,1163.5800000000002,1532.23,0.0,2.736,15.504,0.0,4.8839999999999995
2019-10-02 22:00:00+03:00,1044.68,1395.03,0.0,1.056,5.5920000000000005,0.0,5.17
2019-10-02 23:00:00+03:00,957.7600000000001,933.9399999999999,0.0,0.768,1.56,0.0,5.665
2019-10-03 00:00:00+03:00,965.96,716.87,0.0,0.792,1.416,0.0,5.236
2019-10-03 01:00:00+03:00,959.4000000000001,429.73,0.0,0.72,0.792,0.0,5.258
2019-10-03 02:00:00+03:00,961.0400000000001,417.96999999999997,0.0,0.72,0.792,0.0,5.521999999999999
2019-10-03 03:00:00+03:00,964.32,417.96999999999997,0.0,0.72,0.792,0.0,5.709
2019-10-03 04:00:00+03:00,964.32,419.93,0.0,0.744,0.792,0.0,5.786
2019-10-03 05:00:00+03:00,955.3000000000001,464.52,0.0,0.744,0.792,0.0,5.8629999999999995
2019-10-03 06:00:00+03:00,955.3000000000001,571.34,0.0,0.744,1.68,0.0,6.072
2019-10-03 07:00:00+03:00,979.08,1030.47,0.0,0.744,3.48,0.6970000000000001,6.358
