,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2019-08-01 01:00:00+03:00,989.7400000000001,1675.31,0.0,0.0,5.088,0.0,2.288
2019-08-01 02:00:00+03:00,995.4800000000001,1509.69,0.0,0.0,4.728,0.0,2.618
2019-08-01 03:00:00+03:00,1012.7,1379.84,0.0,0.0,4.464,0.0,3.3
2019-08-01 04:00:00+03:00,980.72,1309.77,0.0,0.0,4.416,0.0,4.037
2019-08-01 05:00:00+03:00,953.6600000000001,1236.76,0.0,0.0,4.656,0.0,4.587
2019-08-01 06:00:00+03:00,955.3000000000001,1250.48,0.0,0.0,5.208,0.164,4.829
2019-08-01 07:00:00+03:00,965.96,1353.87,0.0,0.0,7.272,4.756,4.994
2019-08-01 08:00:00+03:00,1030.74,1631.21,0.0,0.0,8.568,18.286,4.8839999999999995
2019-08-01 09:00:00+03:00,1022.5400000000001,1729.21,0.0,0.0,11.232000000000001,36.08,5.379
2019-08-01 10:00:00+03:00,998.7600000000001,1782.1299999999999,0.0,0.0,11.976,51.701,6.5009999999999994
2019-08-01 11:00:00+03:00,997.94,1791.44,0.0,0.0,11.736,62.525000000000006,6.973999999999999
2019-08-01 12:00:00+03:00,1146.3600000000001,1811.53,0.0,0.0,15.120000000000001,67.568,6.654999999999999
2019-08-01 13:00:00+03:00,1307.9,1814.96,0.0,1.272,16.008,68.142,6.3469999999999995
2019-08-01 14:00:00+03:00,1344.8000000000002,1808.59,0.0,2.016,17.16,65.23100000000001,6.335999999999999
2019-08-01 15:00:00+03:00,1364.48,1802.22,0.0,1.992,15.96,58.466,6.556
2019-08-01 16:00:00+03:00,1342.3400000000001,1805.1599999999999,0.0,2.016,18.48,50.184000000000005,5.851999999999999
2019-08-01 17:00:00+03:00,1308.72,1848.77,0.0,4.008,23.424,35.465,5.346
2019-08-01 18:00:00+03:00,1327.5800000000002,1859.55,0.0,6.648000000000001,27.96,19.106,5.082
2019-08-01 19:00:00+03:00,1367.76,1865.92,0.0,8.112,30.384,5.822,4.433
2019-08-01 20:00:00+03:00,1313.64,1874.74,0.0,10.704,31.272000000000002,0.533,4.257
2019-08-01 21:00:00+03:00,1298.0600000000002,1889.44,0.0,10.824,32.4,0.0,3.8499999999999996
2019-08-01 22:00:00+03:00,1296.42,1855.1399999999999,0.0,8.64,24.864,0.0,3.421
2019-08-01 23:00:00+03:00,1240.66,1892.87,0.0,3.024,17.184,0.0,2.893
2019-08-02 00:00:00+03:00,1160.3000000000002,1728.23,0.0,2.232,10.992,0.0,2.651
2019-08-02 01:00:00+03:00,1081.5800000000002,1666.49,0.0,1.752,6.5520000000000005,0.0,3.0029999999999997
2019-08-02 02:00:00+03:00,1075.02,1510.18,0.0,0.0,6.984,0.0,2.8819999999999997
2019-08-02 03:00:00+03:00,989.7400000000001,1433.25,0.0,0.0,6.336,0.0,3.2889999999999997
2019-08-02 04:00:00+03:00,943.0000000000001,1346.03,0.0,0.0,6.792,0.0,3.9269999999999996
2019-08-02 05:00:00+03:00,939.72,1279.3899999999999,0.0,0.0,7.8,0.0,4.433
2019-08-02 06:00:00+03:00,941.3600000000001,1365.6299999999999,0.0,0.0,7.248,0.164,4.499
2019-08-02 07:00:00+03:00,952.84,1429.82,0.0,0.0,9.528,4.797000000000001,4.630999999999999
2019-08-02 08:00:00+03:00,1051.24,1807.61,0.0,0.0,11.256,18.532,3.8499999999999996
2019-08-02 09:00:00+03:00,1211.14,1882.58,0.0,0.0,13.152000000000001,36.121,3.234
2019-08-02 10:00:00+03:00,1265.26,1901.69,0.0,0.0,15.144,51.373000000000005,2.915
2019-08-02 11:00:00+03:00,1290.68,1889.44,0.0,1.032,16.176000000000002,62.361000000000004,2.827
2019-08-02 12:00:00+03:00,1312.0,1870.82,0.0,1.968,17.928,68.47,3.0469999999999997
2019-08-02 13:00:00+03:00,1336.6000000000001,1862.49,0.0,3.528,21.456,69.946,2.9699999999999998
2019-08-02 14:00:00+03:00,1330.0400000000002,1854.1599999999999,0.0,4.344,23.400000000000002,68.101,2.981
2019-08-02 15:00:00+03:00,1311.18,1852.2,0.0,4.224,22.224,62.197,2.992
2019-08-02 16:00:00+03:00,1302.98,1891.8899999999999,0.0,0.984,22.728,51.906,3.223
2019-08-02 17:00:00+03:00,1289.0400000000002,1926.68,0.0,3.336,25.896,36.982,3.2889999999999997
2019-08-02 18:00:00+03:00,1287.4,1923.25,0.0,7.2,29.784,20.131,2.904
2019-08-02 19:00:00+03:00,1261.98,1939.9099999999999,0.0,9.264,33.312,6.232,2.189
2019-08-02 20:00:00+03:00,1256.24,1925.7,0.0,11.304,29.136,0.451,2.288
2019-08-02 21:00:00+03:00,1268.5400000000002,1949.71,0.0,10.56,29.16,0.0,2.706
2019-08-02 22:00:00+03:00,1259.52,1890.42,0.0,6.168,24.576,0.0,3.1679999999999997
2019-08-02 23:00:00+03:00,1198.8400000000001,1893.85,0.0,2.496,15.264000000000001,0.0,3.509
2019-08-03 00:00:00+03:00,1094.7,1735.58,0.0,2.472,9.672,0.0,3.949
2019-08-03 01:00:00+03:00,972.5200000000001,1608.18,0.0,0.24,7.5840000000000005,0.0,4.125
2019-08-03 02:00:00+03:00,950.3800000000001,1454.81,0.0,0.0,8.616,0.0,3.784
2019-08-03 03:00:00+03:00,947.1,1323.0,0.0,0.0,8.376,0.0,4.4879999999999995
2019-08-03 04:00:00+03:00,952.0200000000001,1311.24,0.0,0.0,7.896,0.0,3.19
2019-08-03 05:00:00+03:00,956.94,1287.72,0.0,0.0,8.088000000000001,0.0,2.6069999999999998
2019-08-03 06:00:00+03:00,952.0200000000001,1314.18,0.0,0.0,7.488,0.164,2.288
2019-08-03 07:00:00+03:00,953.6600000000001,1323.0,0.0,0.0,8.544,4.797000000000001,2.09
2019-08-03 08:00:00+03:00,949.5600000000001,1406.79,0.0,0.0,9.792,18.573,1.9029999999999998
2019-08-03 09:00:00+03:00,943.82,1559.67,0.0,0.0,12.6,36.326,1.408
2019-08-03 10:00:00+03:00,1023.3600000000001,1601.81,0.0,0.0,10.752,51.455000000000005,1.2209999999999999
2019-08-03 11:00:00+03:00,1192.2800000000002,1568.98,0.0,0.0,7.968,61.828,1.331
2019-08-03 12:00:00+03:00,1174.24,1536.6399999999999,0.0,1.704,8.856,68.142,2.0349999999999997
2019-08-03 13:00:00+03:00,1011.8800000000001,1641.5,0.0,1.968,11.184000000000001,69.98700000000001,3.399
2019-08-03 14:00:00+03:00,962.6800000000001,1600.83,0.0,1.968,10.584,68.142,5.324
2019-08-03 15:00:00+03:00,954.48,1498.91,0.0,0.12,10.464,62.402,6.324999999999999
2019-08-03 16:00:00+03:00,955.3000000000001,1470.98,0.0,0.456,9.984,52.152,7.545999999999999
2019-08-03 17:00:00+03:00,962.6800000000001,1463.1399999999999,0.0,2.592,11.856,36.982,8.404
2019-08-03 18:00:00+03:00,959.4000000000001,1468.53,0.0,5.256,15.048,19.352,8.789
2019-08-03 19:00:00+03:00,957.7600000000001,1447.46,0.0,7.344,16.2,5.74,10.152999999999999
2019-08-03 20:00:00+03:00,954.48,1580.74,0.0,5.64,18.384,0.451,9.042
2019-08-03 21:00:00+03:00,961.8600000000001,1532.72,0.0,8.28,23.544,0.0,9.625
2019-08-03 22:00:00+03:00,932.34,1452.85,0.0,7.176,18.816,0.0,9.471
2019-08-03 23:00:00+03:00,826.5600000000001,1599.85,0.0,0.36,13.128,0.0,8.469999999999999
2019-08-04 00:00:00+03:00,847.8800000000001,1414.6299999999999,0.0,0.0,12.144,0.0,8.008
2019-08-04 01:00:00+03:00,903.6400000000001,1176.98,0.0,0.0,12.264000000000001,0.0,8.008
2019-08-04 02:00:00+03:00,948.7400000000001,1013.81,0.0,0.0,9.0,0.0,9.02
2019-08-04 03:00:00+03:00,998.7600000000001,958.4399999999999,0.0,0.0,5.304,0.0,9.437999999999999
2019-08-04 04:00:00+03:00,859.36,927.0799999999999,0.0,0.0,5.832,0.0,9.812
2019-08-04 05:00:00+03:00,842.96,906.99,0.0,0.0,4.872,0.0,10.164
2019-08-04 06:00:00+03:00,866.74,821.73,0.0,0.0,4.776,0.123,10.174999999999999
2019-08-04 07:00:00+03:00,849.5200000000001,706.09,0.0,1.6560000000000001,7.416,4.428,10.032
2019-08-04 08:00:00+03:00,829.0200000000001,737.9399999999999,0.0,1.008,7.5360000000000005,19.106,9.459999999999999
2019-08-04 09:00:00+03:00,825.74,756.0699999999999,0.0,0.0,7.152,37.884,8.635
2019-08-04 10:00:00+03:00,820.0000000000001,702.17,0.0,0.0,8.688,53.628,8.161999999999999
2019-08-04 11:00:00+03:00,810.1600000000001,778.61,0.0,0.0,7.392,64.78,7.7989999999999995
2019-08-04 12:00:00+03:00,701.9200000000001,889.35,0.0,0.0,7.224,71.545,7.645
2019-08-04 13:00:00+03:00,701.9200000000001,908.9499999999999,0.0,0.0,6.5040000000000004,73.021,7.545999999999999
2019-08-04 14:00:00+03:00,701.1,883.96,0.0,0.0,5.976,71.09400000000001,7.678
2019-08-04 15:00:00+03:00,706.0200000000001,906.5,0.0,0.0,4.8,64.534,7.887
2019-08-04 16:00:00+03:00,704.3800000000001,969.71,0.0,0.0,6.288,52.562000000000005,8.305
2019-08-04 17:00:00+03:00,699.46,1138.76,0.0,0.264,7.2,37.433,8.151
2019-08-04 18:00:00+03:00,708.48,1201.48,0.0,2.136,14.4,20.09,7.26
