,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-10-01 00:00:00+02:00,315.0,3683.0,22.0,156.0,384.0,2371.0,363.0,38839.0,0.0,182.0,6076.0
2019-10-01 01:00:00+02:00,315.0,3103.0,23.0,165.0,1432.0,2270.0,166.0,38281.0,0.0,182.0,6137.0
2019-10-01 02:00:00+02:00,315.0,2651.0,23.0,167.0,1688.0,2244.0,183.0,37762.0,0.0,183.0,6342.0
2019-10-01 03:00:00+02:00,313.0,2217.0,23.0,167.0,1908.0,2221.0,223.0,35700.0,0.0,184.0,6355.0
2019-10-01 04:00:00+02:00,313.0,2286.0,23.0,168.0,1914.0,2164.0,471.0,35497.0,0.0,184.0,6217.0
2019-10-01 05:00:00+02:00,315.0,2522.0,23.0,167.0,1652.0,2110.0,627.0,35664.0,0.0,184.0,6230.0
2019-10-01 06:00:00+02:00,316.0,3557.0,22.0,167.0,730.0,2172.0,663.0,38313.0,0.0,184.0,6439.0
2019-10-01 07:00:00+02:00,315.0,3970.0,22.0,168.0,670.0,2368.0,906.0,39757.0,125.0,185.0,6156.0
2019-10-01 08:00:00+02:00,315.0,4057.0,21.0,168.0,862.0,2553.0,1184.0,39785.0,398.0,185.0,5767.0
2019-10-01 09:00:00+02:00,315.0,4024.0,22.0,168.0,1480.0,2613.0,1631.0,39790.0,1479.0,185.0,5376.0
2019-10-01 10:00:00+02:00,315.0,3987.0,21.0,168.0,1062.0,2578.0,1380.0,39801.0,2661.0,184.0,5676.0
2019-10-01 11:00:00+02:00,315.0,3867.0,20.0,168.0,456.0,2336.0,695.0,39749.0,3344.0,185.0,6143.0
2019-10-01 12:00:00+02:00,315.0,3723.0,22.0,168.0,320.0,2223.0,410.0,39669.0,3654.0,185.0,6308.0
2019-10-01 13:00:00+02:00,314.0,3706.0,22.0,168.0,169.0,2260.0,492.0,39666.0,3672.0,185.0,6522.0
2019-10-01 14:00:00+02:00,314.0,3896.0,21.0,168.0,135.0,2158.0,776.0,39509.0,3461.0,184.0,6740.0
2019-10-01 15:00:00+02:00,315.0,3931.0,21.0,168.0,364.0,2097.0,407.0,39468.0,3089.0,182.0,6871.0
2019-10-01 16:00:00+02:00,317.0,3988.0,18.0,168.0,125.0,2112.0,546.0,39650.0,2335.0,185.0,6908.0
2019-10-01 17:00:00+02:00,316.0,3906.0,18.0,168.0,479.0,2172.0,689.0,39936.0,1513.0,185.0,6724.0
2019-10-01 18:00:00+02:00,316.0,3627.0,18.0,168.0,682.0,2271.0,920.0,40968.0,594.0,184.0,6124.0
2019-10-01 19:00:00+02:00,261.0,3943.0,18.0,168.0,1368.0,2661.0,1238.0,41109.0,177.0,173.0,6141.0
2019-10-01 20:00:00+02:00,315.0,4030.0,17.0,167.0,1456.0,2569.0,1052.0,41124.0,0.0,174.0,5883.0
2019-10-01 21:00:00+02:00,315.0,3850.0,17.0,168.0,404.0,2596.0,838.0,40669.0,0.0,173.0,5396.0
2019-10-01 22:00:00+02:00,315.0,3798.0,18.0,168.0,99.0,2562.0,487.0,40686.0,0.0,172.0,5193.0
2019-10-01 23:00:00+02:00,315.0,3993.0,18.0,168.0,44.0,2491.0,271.0,40614.0,0.0,173.0,5516.0
2019-10-02 00:00:00+02:00,315.0,3592.0,17.0,167.0,448.0,2342.0,110.0,40350.0,0.0,172.0,5347.0
2019-10-02 01:00:00+02:00,315.0,2931.0,17.0,165.0,1133.0,2196.0,210.0,39249.0,0.0,172.0,5248.0
