,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-01-01 01:00:00+02:00,11.0,2660.0,295.0,62.0,0.0,12.0,9.0,2090.0,0.0,4.0,4.0
2019-01-01 02:00:00+02:00,12.0,2458.0,295.0,60.0,0.0,12.0,9.0,2088.0,0.0,4.0,10.0
2019-01-01 03:00:00+02:00,12.0,2267.0,298.0,60.0,0.0,12.0,9.0,2087.0,0.0,4.0,13.0
2019-01-01 04:00:00+02:00,12.0,2237.0,298.0,59.0,0.0,12.0,9.0,2088.0,0.0,4.0,26.0
2019-01-01 05:00:00+02:00,12.0,2226.0,295.0,60.0,0.0,11.0,8.0,2090.0,0.0,4.0,23.0
2019-01-01 06:00:00+02:00,11.0,2215.0,297.0,61.0,0.0,11.0,9.0,2089.0,0.0,4.0,24.0
2019-01-01 07:00:00+02:00,13.0,2226.0,298.0,62.0,0.0,16.0,9.0,2090.0,0.0,4.0,51.0
2019-01-01 08:00:00+02:00,11.0,2346.0,298.0,62.0,0.0,37.0,9.0,2088.0,9.0,4.0,38.0
2019-01-01 09:00:00+02:00,12.0,2581.0,296.0,62.0,0.0,49.0,9.0,2088.0,37.0,4.0,43.0
2019-01-01 10:00:00+02:00,12.0,2698.0,293.0,64.0,0.0,40.0,9.0,2088.0,72.0,4.0,30.0
2019-01-01 11:00:00+02:00,11.0,2617.0,289.0,64.0,0.0,22.0,9.0,2087.0,95.0,4.0,24.0
2019-01-01 12:00:00+02:00,11.0,2385.0,287.0,64.0,0.0,13.0,9.0,2088.0,110.0,4.0,16.0
2019-01-01 13:00:00+02:00,10.0,2344.0,290.0,64.0,0.0,14.0,9.0,2088.0,81.0,5.0,10.0
2019-01-01 14:00:00+02:00,12.0,2339.0,290.0,63.0,0.0,18.0,9.0,2088.0,53.0,4.0,4.0
2019-01-01 15:00:00+02:00,11.0,2576.0,292.0,62.0,0.0,29.0,9.0,2089.0,19.0,4.0,3.0
2019-01-01 16:00:00+02:00,11.0,2841.0,294.0,61.0,0.0,49.0,9.0,2089.0,5.0,4.0,10.0
2019-01-01 17:00:00+02:00,12.0,2878.0,294.0,61.0,71.0,60.0,221.0,2091.0,0.0,5.0,25.0
2019-01-01 18:00:00+02:00,12.0,2862.0,295.0,61.0,164.0,57.0,361.0,2090.0,0.0,3.0,21.0
2019-01-01 19:00:00+02:00,12.0,2858.0,299.0,61.0,252.0,54.0,223.0,2090.0,0.0,3.0,33.0
2019-01-01 20:00:00+02:00,12.0,2858.0,296.0,61.0,263.0,25.0,112.0,2089.0,0.0,3.0,49.0
2019-01-01 21:00:00+02:00,12.0,2849.0,299.0,59.0,128.0,24.0,148.0,2090.0,0.0,3.0,43.0
2019-01-01 22:00:00+02:00,12.0,2855.0,298.0,59.0,0.0,12.0,171.0,2090.0,0.0,3.0,41.0
2019-01-01 23:00:00+02:00,11.0,2779.0,297.0,60.0,0.0,12.0,81.0,2088.0,0.0,3.0,25.0
2019-01-02 00:00:00+02:00,11.0,2660.0,295.0,62.0,0.0,12.0,9.0,2090.0,0.0,4.0,4.0
2019-01-02 01:00:00+02:00,12.0,2458.0,295.0,60.0,0.0,12.0,9.0,2088.0,0.0,4.0,10.0
2019-01-02 02:00:00+02:00,12.0,2267.0,298.0,60.0,0.0,12.0,9.0,2087.0,0.0,4.0,13.0
2019-01-02 03:00:00+02:00,12.0,2237.0,298.0,59.0,0.0,12.0,9.0,2088.0,0.0,4.0,26.0
2019-01-02 04:00:00+02:00,12.0,2226.0,295.0,60.0,0.0,11.0,8.0,2090.0,0.0,4.0,23.0
2019-01-02 05:00:00+02:00,11.0,2215.0,297.0,61.0,0.0,11.0,9.0,2089.0,0.0,4.0,24.0
2019-01-02 06:00:00+02:00,13.0,2226.0,298.0,62.0,0.0,16.0,9.0,2090.0,0.0,4.0,51.0
2019-01-02 07:00:00+02:00,11.0,2346.0,298.0,62.0,0.0,37.0,9.0,2088.0,9.0,4.0,38.0
2019-01-02 08:00:00+02:00,12.0,2581.0,296.0,62.0,0.0,49.0,9.0,2088.0,37.0,4.0,43.0
2019-01-02 09:00:00+02:00,27.0,2698.0,303.0,64.0,0.0,59.0,9.0,2088.0,272.0,4.0,59.0
2019-01-02 10:00:00+02:00,31.0,2617.0,310.0,64.0,0.0,77.0,9.0,2087.0,405.0,4.0,45.0
2019-01-02 11:00:00+02:00,30.0,2385.0,308.0,64.0,0.0,69.0,9.0,2088.0,420.0,4.0,32.0
2019-01-02 12:00:00+02:00,30.0,2344.0,311.0,64.0,0.0,64.0,9.0,2088.0,371.0,5.0,26.0
