,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2019-09-01 00:00:00+02:00,226.0,3439.0,124.0,81.0,114.0,6.0,0.0,69.0,16.0,2919.0,98.0,261.0,0.0,25.0,67.0
2019-09-01 01:00:00+02:00,226.0,3434.0,125.0,81.0,116.0,6.0,0.0,67.0,16.0,2922.0,98.0,263.0,0.0,26.0,65.0
2019-09-01 02:00:00+02:00,227.0,3401.0,124.0,81.0,114.0,6.0,0.0,66.0,16.0,2925.0,99.0,263.0,0.0,28.0,60.0
2019-09-01 03:00:00+02:00,227.0,3368.0,123.0,80.0,112.0,6.0,0.0,68.0,16.0,2932.0,99.0,262.0,0.0,28.0,54.0
2019-09-01 04:00:00+02:00,226.0,3237.0,123.0,81.0,111.0,6.0,0.0,70.0,16.0,2935.0,100.0,260.0,0.0,28.0,56.0
2019-09-01 05:00:00+02:00,226.0,3293.0,123.0,82.0,111.0,6.0,0.0,68.0,16.0,2935.0,100.0,260.0,10.0,28.0,57.0
2019-09-01 06:00:00+02:00,226.0,3313.0,123.0,82.0,110.0,6.0,0.0,65.0,26.0,2936.0,103.0,262.0,30.0,28.0,56.0
2019-09-01 07:00:00+02:00,226.0,3352.0,123.0,82.0,110.0,6.0,0.0,53.0,101.0,2941.0,104.0,264.0,189.0,28.0,48.0
2019-09-01 08:00:00+02:00,226.0,3639.0,123.0,84.0,111.0,6.0,0.0,56.0,96.0,2941.0,107.0,266.0,533.0,28.0,34.0
2019-09-01 09:00:00+02:00,227.0,3653.0,123.0,88.0,108.0,6.0,0.0,56.0,81.0,2938.0,114.0,270.0,885.0,28.0,27.0
2019-09-01 10:00:00+02:00,226.0,3679.0,123.0,86.0,98.0,6.0,0.0,56.0,70.0,2930.0,110.0,268.0,1140.0,28.0,32.0
2019-09-01 11:00:00+02:00,226.0,3688.0,120.0,83.0,102.0,6.0,0.0,67.0,21.0,2923.0,104.0,265.0,1290.0,28.0,42.0
2019-09-01 12:00:00+02:00,226.0,3439.0,120.0,83.0,108.0,6.0,0.0,62.0,30.0,2917.0,103.0,263.0,1321.0,27.0,51.0
2019-09-01 13:00:00+02:00,225.0,3369.0,120.0,93.0,108.0,6.0,0.0,65.0,20.0,2913.0,100.0,261.0,1175.0,27.0,60.0
2019-09-01 14:00:00+02:00,225.0,3488.0,120.0,84.0,106.0,6.0,0.0,66.0,20.0,2911.0,100.0,259.0,924.0,27.0,56.0
2019-09-01 15:00:00+02:00,225.0,3253.0,120.0,82.0,109.0,6.0,0.0,62.0,20.0,2915.0,102.0,258.0,670.0,27.0,51.0
2019-09-01 16:00:00+02:00,225.0,3460.0,120.0,82.0,109.0,6.0,0.0,64.0,15.0,2917.0,102.0,256.0,455.0,27.0,54.0
2019-09-01 17:00:00+02:00,226.0,3519.0,120.0,82.0,108.0,6.0,73.0,65.0,19.0,2923.0,101.0,252.0,221.0,27.0,71.0
2019-09-01 18:00:00+02:00,226.0,3539.0,120.0,175.0,112.0,6.0,396.0,66.0,21.0,2927.0,105.0,260.0,86.0,28.0,53.0
2019-09-01 19:00:00+02:00,226.0,3259.0,122.0,323.0,112.0,6.0,909.0,53.0,133.0,2929.0,108.0,263.0,25.0,28.0,57.0
2019-09-01 20:00:00+02:00,225.0,3251.0,123.0,742.0,112.0,6.0,815.0,47.0,149.0,2930.0,108.0,265.0,10.0,28.0,51.0
2019-09-01 21:00:00+02:00,225.0,3485.0,123.0,794.0,111.0,6.0,338.0,52.0,73.0,2934.0,105.0,263.0,0.0,28.0,48.0
2019-09-01 22:00:00+02:00,226.0,3624.0,122.0,798.0,113.0,6.0,94.0,54.0,66.0,2936.0,99.0,260.0,0.0,24.0,69.0
2019-09-01 23:00:00+02:00,226.0,3586.0,123.0,761.0,114.0,6.0,0.0,65.0,16.0,2936.0,97.0,260.0,0.0,27.0,97.0
2019-09-02 00:00:00+02:00,226.0,3676.0,120.0,739.0,113.0,6.0,0.0,65.0,17.0,2937.0,98.0,261.0,0.0,28.0,89.0
