,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-09-01 00:00:00+02:00,338.0,2103.0,0.0,200.0,2.0,5377.0,351.0,0.0,259.0,262.0,314.0
2019-09-01 01:00:00+02:00,336.0,1743.0,0.0,1.0,2.0,5423.0,350.0,0.0,254.0,482.0,212.0
2019-09-01 02:00:00+02:00,333.0,1634.0,0.0,28.0,2.0,5423.0,315.0,0.0,254.0,613.0,245.0
2019-09-01 03:00:00+02:00,335.0,1663.0,0.0,355.0,2.0,5428.0,311.0,0.0,250.0,514.0,212.0
2019-09-01 04:00:00+02:00,336.0,1611.0,0.0,336.0,2.0,5435.0,311.0,0.0,248.0,441.0,196.0
2019-09-01 05:00:00+02:00,339.0,1667.0,0.0,206.0,2.0,5438.0,319.0,0.0,257.0,380.0,180.0
2019-09-01 06:00:00+02:00,341.0,1663.0,0.0,205.0,2.0,5436.0,350.0,0.0,267.0,368.0,148.0
2019-09-01 07:00:00+02:00,343.0,1638.0,0.0,204.0,2.0,5436.0,436.0,45.0,274.0,345.0,141.0
2019-09-01 08:00:00+02:00,344.0,1673.0,0.0,147.0,2.0,5437.0,510.0,263.0,276.0,288.0,124.0
2019-09-01 09:00:00+02:00,342.0,1601.0,0.0,22.0,2.0,5438.0,536.0,601.0,276.0,263.0,100.0
2019-09-01 10:00:00+02:00,341.0,1570.0,0.0,19.0,2.0,5431.0,544.0,950.0,276.0,282.0,89.0
2019-09-01 11:00:00+02:00,338.0,1673.0,0.0,122.0,2.0,5428.0,586.0,1155.0,275.0,186.0,65.0
2019-09-01 12:00:00+02:00,335.0,1619.0,0.0,115.0,2.0,5431.0,649.0,1540.0,277.0,140.0,86.0
2019-09-01 13:00:00+02:00,337.0,1471.0,0.0,136.0,2.0,5433.0,595.0,1841.0,273.0,110.0,125.0
2019-09-01 14:00:00+02:00,299.0,1375.0,0.0,638.0,2.0,5428.0,515.0,1963.0,277.0,149.0,143.0
2019-09-01 15:00:00+02:00,256.0,1518.0,0.0,462.0,3.0,5432.0,447.0,1806.0,283.0,143.0,141.0
2019-09-01 16:00:00+02:00,310.0,1700.0,0.0,389.0,3.0,5435.0,525.0,1434.0,282.0,57.0,154.0
2019-09-01 17:00:00+02:00,338.0,1910.0,0.0,71.0,3.0,5431.0,583.0,1078.0,270.0,56.0,151.0
2019-09-01 18:00:00+02:00,344.0,2468.0,0.0,0.0,4.0,5422.0,572.0,646.0,273.0,162.0,187.0
2019-09-01 19:00:00+02:00,350.0,2373.0,0.0,0.0,3.0,5426.0,502.0,195.0,282.0,357.0,167.0
2019-09-01 20:00:00+02:00,348.0,2419.0,0.0,0.0,2.0,5441.0,394.0,10.0,289.0,577.0,121.0
2019-09-01 21:00:00+02:00,345.0,2576.0,0.0,0.0,2.0,5448.0,389.0,0.0,287.0,538.0,146.0
