,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-09-01 01:00:00+03:00,564.0,241.0,84.0,2.0,281.0,275.0,2204.0,42.0,30.0,7.0,842.0
2019-09-01 02:00:00+03:00,563.0,241.0,84.0,2.0,275.0,275.0,2204.0,42.0,30.0,7.0,754.0
2019-09-01 03:00:00+03:00,565.0,241.0,84.0,2.0,275.0,268.0,2204.0,42.0,30.0,7.0,763.0
2019-09-01 04:00:00+03:00,558.0,247.0,84.0,2.0,276.0,333.0,2204.0,42.0,30.0,7.0,719.0
2019-09-01 05:00:00+03:00,563.0,239.0,84.0,2.0,277.0,383.0,2203.0,45.0,30.0,7.0,654.0
2019-09-01 06:00:00+03:00,556.0,244.0,84.0,2.0,276.0,401.0,2204.0,45.0,30.0,7.0,556.0
2019-09-01 07:00:00+03:00,558.0,253.0,84.0,2.0,268.0,437.0,2204.0,40.0,30.0,7.0,507.0
2019-09-01 08:00:00+03:00,549.0,258.0,86.0,2.0,232.0,465.0,2204.0,35.0,30.0,7.0,423.0
2019-09-01 09:00:00+03:00,537.0,286.0,107.0,2.0,248.0,502.0,2203.0,30.0,30.0,7.0,367.0
2019-09-01 10:00:00+03:00,530.0,291.0,124.0,2.0,263.0,907.0,2204.0,29.0,30.0,7.0,356.0
2019-09-01 11:00:00+03:00,527.0,293.0,124.0,2.0,275.0,991.0,2204.0,28.0,30.0,7.0,371.0
2019-09-01 12:00:00+03:00,517.0,295.0,124.0,2.0,276.0,898.0,2203.0,26.0,30.0,10.0,454.0
2019-09-01 13:00:00+03:00,520.0,274.0,117.0,2.0,279.0,931.0,2202.0,26.0,30.0,14.0,424.0
2019-09-01 14:00:00+03:00,522.0,244.0,117.0,2.0,280.0,906.0,2203.0,26.0,30.0,20.0,479.0
2019-09-01 15:00:00+03:00,517.0,242.0,117.0,2.0,283.0,909.0,2201.0,26.0,30.0,30.0,536.0
2019-09-01 16:00:00+03:00,526.0,269.0,117.0,2.0,285.0,853.0,2200.0,26.0,30.0,35.0,586.0
2019-09-01 17:00:00+03:00,523.0,257.0,117.0,2.0,287.0,902.0,2199.0,26.0,30.0,37.0,621.0
2019-09-01 18:00:00+03:00,524.0,240.0,121.0,2.0,285.0,913.0,2197.0,26.0,30.0,37.0,699.0
2019-09-01 19:00:00+03:00,523.0,236.0,121.0,2.0,282.0,929.0,2197.0,26.0,30.0,37.0,789.0
2019-09-01 20:00:00+03:00,524.0,238.0,128.0,2.0,309.0,839.0,2198.0,32.0,29.0,37.0,1033.0
2019-09-01 21:00:00+03:00,533.0,235.0,110.0,2.0,330.0,746.0,2198.0,36.0,29.0,35.0,1360.0
2019-09-01 22:00:00+03:00,534.0,239.0,85.0,2.0,282.0,538.0,2198.0,36.0,29.0,36.0,1528.0
2019-09-01 23:00:00+03:00,536.0,237.0,84.0,2.0,268.0,456.0,2197.0,39.0,29.0,37.0,1516.0
2019-09-02 00:00:00+03:00,541.0,250.0,84.0,2.0,266.0,397.0,2199.0,39.0,29.0,37.0,1431.0
2019-09-02 01:00:00+03:00,535.0,256.0,84.0,2.0,264.0,392.0,2200.0,39.0,29.0,37.0,1358.0
2019-09-02 02:00:00+03:00,538.0,247.0,84.0,2.0,262.0,387.0,2199.0,39.0,29.0,37.0,1302.0
2019-09-02 03:00:00+03:00,539.0,255.0,84.0,2.0,262.0,389.0,2199.0,42.0,29.0,37.0,1297.0
2019-09-02 04:00:00+03:00,538.0,265.0,84.0,2.0,266.0,338.0,2199.0,42.0,29.0,37.0,1261.0
2019-09-02 05:00:00+03:00,540.0,270.0,84.0,2.0,280.0,356.0,2199.0,42.0,29.0,37.0,1268.0
2019-09-02 06:00:00+03:00,539.0,280.0,89.0,2.0,318.0,565.0,2199.0,42.0,29.0,36.0,1128.0
2019-09-02 07:00:00+03:00,537.0,293.0,122.0,2.0,401.0,1091.0,2199.0,40.0,29.0,35.0,1002.0
