,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2019-10-01 00:00:00+02:00,80.73,0.0,0.0,4983.79,577.2800000000001,192.779,0.0,0.0,0.0,0.024,12.384,21.072,0.0,82.74,45.1,,9.061,250.84384,0.0,35.288
2019-10-01 01:00:00+02:00,80.27000000000001,0.0,0.0,4691.75,564.98,192.779,0.0,0.0,0.0,1.056,11.4,17.664,0.0,82.764,43.46,,7.011,248.9994,0.0,36.223
2019-10-01 02:00:00+02:00,80.04,0.0,0.0,4466.84,569.08,191.313,0.0,0.0,0.0,7.5600000000000005,9.672,12.816,0.0,82.776,44.28,,3.362,249.92162000000002,0.0,39.875
2019-10-01 03:00:00+02:00,78.66,0.0,0.0,4254.67,595.32,192.046,0.0,0.0,0.0,10.8,9.72,10.056000000000001,0.0,82.788,45.1,,2.46,234.24388000000002,0.0,40.282
2019-10-01 04:00:00+02:00,75.44,0.0,0.0,4189.5,612.5400000000001,192.779,0.0,0.0,0.0,5.208,9.576,11.472,0.0,82.8,45.1,,2.46,219.48836,0.0,39.775999999999996
2019-10-01 05:00:00+02:00,75.44,0.0,0.0,4254.18,605.1600000000001,190.57999999999998,0.0,0.0,0.0,3.912,9.816,9.048,0.0,82.836,45.92,,2.46,218.56614000000002,0.0,40.754999999999995
2019-10-01 06:00:00+02:00,77.28,0.0,0.0,4836.3,607.62,192.779,0.0,0.0,0.0,0.024,10.392,18.48,0.0,82.812,45.92,,2.46,212.1106,0.0,43.527
2019-10-01 07:00:00+02:00,78.43,0.0,0.0,5386.57,576.46,203.041,0.0,0.0,0.0,0.024,12.552,33.984,0.0,82.8,49.2,,2.46,211.18838,0.0,46.870999999999995
2019-10-01 08:00:00+02:00,76.59,0.0,0.0,5580.61,616.6400000000001,211.837,0.0,0.0,0.0,0.024,13.032,38.28,0.0,82.8,50.84,,10.168000000000001,225.02168,0.0,46.870999999999995
2019-10-01 09:00:00+02:00,73.14,0.0,0.0,5534.0599999999995,623.2,216.968,0.0,0.0,0.0,0.024,13.704,36.336,0.0,82.8,57.400000000000006,,56.047000000000004,213.95504,0.0,46.684
2019-10-01 10:00:00+02:00,81.42,0.0,0.0,5745.25,622.38,219.9,0.0,0.0,0.0,0.024,14.256,38.328,0.0,82.8,57.400000000000006,,125.583,204.73284,0.0,42.878
2019-10-01 11:00:00+02:00,80.5,0.0,0.0,5472.32,621.5600000000001,220.63299999999998,0.0,0.0,0.0,0.024,14.736,29.448,0.0,82.752,57.400000000000006,,196.39000000000001,199.19952,0.0,47.596999999999994
2019-10-01 12:00:00+02:00,80.96000000000001,0.0,0.0,5497.8,621.5600000000001,219.167,0.0,0.0,0.0,0.024,14.568,25.296,0.0,82.70400000000001,56.580000000000005,,225.29500000000002,208.42172000000002,0.0,56.275999999999996
2019-10-01 13:00:00+02:00,81.65,0.0,0.0,5266.5199999999995,621.5600000000001,222.099,0.0,0.0,0.0,0.024,13.944,18.216,0.0,82.668,54.940000000000005,,233.61800000000002,226.86612000000002,0.0,67.03399999999999
2019-10-01 14:00:00+02:00,80.73,0.0,0.0,5304.25,597.7800000000001,221.36599999999999,0.0,0.0,0.0,0.024,11.808,15.24,0.0,82.632,54.940000000000005,,227.714,233.32166,0.0,75.185
