,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2019-05-01 00:00:00+02:00,179.0,2774.0,240.0,169.0,172.0,5.0,0.0,169.0,20.0,3677.0,101.0,272.0,0.0,21.0,99.0
2019-05-01 01:00:00+02:00,184.0,2786.0,249.0,122.0,179.0,6.0,0.0,168.0,17.0,3682.0,105.0,272.0,0.0,22.0,126.0
2019-05-01 02:00:00+02:00,184.0,2751.0,246.0,122.0,183.0,6.0,0.0,168.0,17.0,3692.0,104.0,272.0,0.0,22.0,114.0
2019-05-01 03:00:00+02:00,185.0,2780.0,244.0,123.0,184.0,6.0,0.0,165.0,54.0,3710.0,107.0,272.0,0.0,22.0,125.0
2019-05-01 04:00:00+02:00,184.0,2787.0,246.0,122.0,183.0,6.0,0.0,168.0,18.0,3724.0,105.0,270.0,1.0,22.0,123.0
2019-05-01 05:00:00+02:00,184.0,2675.0,227.0,122.0,181.0,6.0,0.0,167.0,17.0,3729.0,107.0,272.0,4.0,22.0,131.0
2019-05-01 06:00:00+02:00,185.0,2688.0,218.0,141.0,183.0,6.0,0.0,167.0,21.0,3734.0,124.0,278.0,64.0,22.0,134.0
2019-05-01 07:00:00+02:00,187.0,2695.0,214.0,145.0,182.0,6.0,0.0,164.0,42.0,3741.0,131.0,280.0,282.0,22.0,110.0
2019-05-01 08:00:00+02:00,185.0,2600.0,209.0,142.0,176.0,6.0,71.0,165.0,44.0,3745.0,127.0,280.0,623.0,22.0,99.0
2019-05-01 09:00:00+02:00,184.0,2629.0,210.0,139.0,172.0,6.0,95.0,166.0,31.0,3751.0,123.0,279.0,866.0,22.0,107.0
2019-05-01 10:00:00+02:00,183.0,2561.0,222.0,136.0,168.0,6.0,0.0,169.0,21.0,3752.0,117.0,276.0,1019.0,22.0,118.0
2019-05-01 11:00:00+02:00,185.0,2503.0,210.0,136.0,168.0,6.0,0.0,169.0,22.0,3748.0,119.0,278.0,1090.0,22.0,120.0
2019-05-01 12:00:00+02:00,184.0,2521.0,211.0,132.0,171.0,6.0,0.0,168.0,18.0,3749.0,111.0,277.0,1048.0,22.0,123.0
2019-05-01 13:00:00+02:00,188.0,2492.0,210.0,131.0,172.0,6.0,0.0,167.0,19.0,3749.0,108.0,274.0,959.0,22.0,123.0
2019-05-01 14:00:00+02:00,181.0,2455.0,207.0,130.0,171.0,6.0,0.0,168.0,18.0,3746.0,109.0,274.0,879.0,22.0,111.0
2019-05-01 15:00:00+02:00,180.0,2400.0,204.0,132.0,171.0,6.0,0.0,166.0,18.0,3750.0,111.0,274.0,826.0,22.0,107.0
2019-05-01 16:00:00+02:00,180.0,2427.0,205.0,133.0,171.0,6.0,0.0,166.0,18.0,3757.0,112.0,272.0,658.0,22.0,111.0
