,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-04-01 01:00:00+03:00,23.0,1691.0,312.0,60.0,0.0,95.0,8.0,2113.0,0.0,4.0,56.0
2019-04-01 02:00:00+03:00,22.0,1562.0,312.0,60.0,0.0,93.0,8.0,2113.0,0.0,4.0,74.0
2019-04-01 03:00:00+03:00,20.0,1534.0,313.0,60.0,0.0,93.0,8.0,2112.0,0.0,4.0,83.0
2019-04-01 04:00:00+03:00,21.0,1481.0,312.0,61.0,0.0,95.0,8.0,2113.0,0.0,4.0,95.0
2019-04-01 05:00:00+03:00,20.0,1559.0,317.0,61.0,0.0,98.0,9.0,2113.0,0.0,4.0,142.0
2019-04-01 06:00:00+03:00,21.0,1640.0,319.0,62.0,0.0,110.0,151.0,2113.0,0.0,4.0,208.0
2019-04-01 07:00:00+03:00,21.0,1872.0,316.0,61.0,0.0,158.0,179.0,2112.0,21.0,4.0,279.0
2019-04-01 08:00:00+03:00,21.0,2110.0,314.0,61.0,0.0,197.0,197.0,2113.0,138.0,4.0,174.0
2019-04-01 09:00:00+03:00,21.0,2090.0,311.0,50.0,0.0,193.0,148.0,2112.0,297.0,4.0,98.0
2019-04-01 10:00:00+03:00,21.0,1934.0,310.0,50.0,0.0,187.0,9.0,2113.0,430.0,4.0,107.0
2019-04-01 11:00:00+03:00,21.0,1672.0,297.0,49.0,0.0,176.0,9.0,2113.0,520.0,4.0,103.0
2019-04-01 12:00:00+03:00,20.0,1540.0,298.0,55.0,0.0,174.0,9.0,2113.0,566.0,4.0,102.0
2019-04-01 13:00:00+03:00,20.0,1487.0,299.0,54.0,0.0,172.0,9.0,2112.0,580.0,4.0,126.0
2019-04-01 14:00:00+03:00,21.0,1546.0,299.0,57.0,0.0,167.0,9.0,2112.0,551.0,4.0,131.0
2019-04-01 15:00:00+03:00,21.0,1489.0,298.0,57.0,0.0,161.0,9.0,2113.0,481.0,4.0,144.0
2019-04-01 16:00:00+03:00,20.0,1574.0,298.0,57.0,0.0,152.0,9.0,2112.0,381.0,4.0,155.0
2019-04-01 17:00:00+03:00,21.0,1718.0,301.0,57.0,0.0,156.0,9.0,2111.0,241.0,4.0,122.0
2019-04-01 18:00:00+03:00,20.0,1989.0,303.0,57.0,0.0,163.0,82.0,2112.0,89.0,4.0,69.0
2019-04-01 19:00:00+03:00,21.0,2071.0,306.0,56.0,91.0,191.0,327.0,2114.0,7.0,4.0,44.0
2019-04-01 20:00:00+03:00,20.0,2086.0,307.0,57.0,312.0,184.0,451.0,2111.0,0.0,4.0,30.0
2019-04-01 21:00:00+03:00,20.0,2078.0,308.0,58.0,343.0,182.0,308.0,2112.0,0.0,4.0,77.0
2019-04-01 22:00:00+03:00,21.0,2076.0,308.0,58.0,168.0,145.0,185.0,2112.0,0.0,4.0,204.0
2019-04-01 23:00:00+03:00,21.0,1974.0,307.0,59.0,0.0,107.0,69.0,2113.0,0.0,4.0,409.0
2019-04-02 00:00:00+03:00,33.0,1624.0,310.0,60.0,0.0,121.0,9.0,2114.0,0.0,4.0,462.0
2019-04-02 01:00:00+03:00,32.0,1524.0,310.0,61.0,0.0,117.0,9.0,2112.0,0.0,4.0,459.0
2019-04-02 02:00:00+03:00,31.0,1549.0,312.0,61.0,0.0,117.0,9.0,2113.0,0.0,4.0,446.0
2019-04-02 03:00:00+03:00,33.0,1493.0,312.0,61.0,0.0,116.0,9.0,2114.0,0.0,4.0,465.0
2019-04-02 04:00:00+03:00,33.0,1520.0,312.0,61.0,0.0,122.0,9.0,2114.0,0.0,4.0,430.0
2019-04-02 05:00:00+03:00,33.0,1507.0,318.0,61.0,0.0,123.0,9.0,2114.0,0.0,4.0,450.0
2019-04-02 06:00:00+03:00,33.0,1679.0,320.0,61.0,0.0,135.0,9.0,2113.0,0.0,4.0,478.0
2019-04-02 07:00:00+03:00,31.0,1943.0,321.0,59.0,0.0,172.0,9.0,2114.0,22.0,4.0,462.0
2019-04-02 08:00:00+03:00,29.0,2029.0,315.0,59.0,0.0,210.0,51.0,2115.0,132.0,4.0,404.0
2019-04-02 09:00:00+03:00,28.0,1960.0,317.0,59.0,0.0,204.0,109.0,2116.0,303.0,4.0,410.0
2019-04-02 10:00:00+03:00,29.0,1816.0,318.0,58.0,0.0,191.0,90.0,2118.0,455.0,4.0,422.0
2019-04-02 11:00:00+03:00,29.0,1774.0,308.0,58.0,0.0,188.0,90.0,2116.0,569.0,3.0,477.0
2019-04-02 12:00:00+03:00,29.0,1666.0,310.0,46.0,0.0,181.0,90.0,2115.0,639.0,4.0,501.0
2019-04-02 13:00:00+03:00,29.0,1618.0,311.0,56.0,0.0,178.0,90.0,2114.0,625.0,3.0,501.0
2019-04-02 14:00:00+03:00,29.0,1687.0,308.0,58.0,0.0,183.0,11.0,2115.0,518.0,3.0,489.0
2019-04-02 15:00:00+03:00,30.0,1740.0,307.0,57.0,0.0,178.0,9.0,2113.0,441.0,4.0,437.0
2019-04-02 16:00:00+03:00,30.0,1773.0,309.0,57.0,0.0,178.0,24.0,2114.0,320.0,4.0,375.0
2019-04-02 17:00:00+03:00,33.0,1733.0,308.0,58.0,189.0,197.0,94.0,2112.0,200.0,4.0,294.0
2019-04-02 18:00:00+03:00,33.0,1937.0,311.0,60.0,371.0,215.0,109.0,2113.0,77.0,4.0,191.0
2019-04-02 19:00:00+03:00,32.0,2141.0,309.0,58.0,405.0,224.0,228.0,2115.0,8.0,4.0,113.0
2019-04-02 20:00:00+03:00,33.0,2134.0,317.0,57.0,403.0,219.0,416.0,2115.0,0.0,4.0,97.0
2019-04-02 21:00:00+03:00,32.0,2065.0,310.0,58.0,400.0,211.0,375.0,2115.0,0.0,5.0,81.0
2019-04-02 22:00:00+03:00,32.0,2059.0,315.0,58.0,345.0,185.0,226.0,2115.0,0.0,4.0,60.0
2019-04-02 23:00:00+03:00,33.0,1920.0,314.0,58.0,166.0,154.0,264.0,2114.0,0.0,4.0,50.0
2019-04-03 00:00:00+03:00,17.0,1828.0,263.0,58.0,0.0,94.0,118.0,2114.0,0.0,4.0,31.0
2019-04-03 01:00:00+03:00,17.0,2002.0,263.0,59.0,0.0,92.0,8.0,2113.0,0.0,4.0,40.0
2019-04-03 02:00:00+03:00,17.0,1989.0,264.0,59.0,0.0,93.0,8.0,2114.0,0.0,4.0,53.0
2019-04-03 03:00:00+03:00,16.0,1886.0,263.0,59.0,0.0,103.0,8.0,2115.0,0.0,4.0,80.0
2019-04-03 04:00:00+03:00,51.0,979.0,266.0,59.0,0.0,111.0,8.0,1057.0,0.0,4.0,91.0
2019-04-03 05:00:00+03:00,16.0,1880.0,300.0,59.0,0.0,119.0,9.0,2113.0,0.0,5.0,87.0
2019-04-03 06:00:00+03:00,12.0,1852.0,289.0,58.0,0.0,93.0,10.0,2114.0,0.0,5.0,92.0
