,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2019-03-31 23:00:00+01:00,249.0,769.0,1180.0,630.0,837.0,66.0,79.0,0.0,473.0
2019-04-01 00:00:00+01:00,250.0,779.0,1000.0,452.0,362.0,21.0,80.0,0.0,576.0
2019-04-01 01:00:00+01:00,249.0,913.0,1000.0,266.0,329.0,21.0,79.0,0.0,681.0
2019-04-01 02:00:00+01:00,247.0,1013.0,1080.0,132.0,295.0,2.0,78.0,0.0,794.0
2019-04-01 03:00:00+01:00,247.0,1029.0,1140.0,89.0,233.0,1.0,75.0,0.0,788.0
2019-04-01 04:00:00+01:00,250.0,1040.0,1221.0,84.0,254.0,6.0,72.0,0.0,780.0
2019-04-01 05:00:00+01:00,249.0,1158.0,1281.0,301.0,504.0,106.0,71.0,0.0,856.0
2019-04-01 06:00:00+01:00,251.0,1574.0,1289.0,520.0,966.0,178.0,71.0,0.0,907.0
2019-04-01 07:00:00+01:00,248.0,1841.0,1304.0,948.0,1185.0,262.0,72.0,4.0,830.0
2019-04-01 08:00:00+01:00,251.0,2052.0,1341.0,1090.0,1242.0,238.0,72.0,67.0,692.0
2019-04-01 09:00:00+01:00,246.0,2200.0,1414.0,1096.0,1308.0,243.0,75.0,183.0,506.0
2019-04-01 10:00:00+01:00,247.0,2443.0,1401.0,803.0,1272.0,144.0,59.0,272.0,316.0
2019-04-01 11:00:00+01:00,248.0,2540.0,1398.0,679.0,1384.0,170.0,55.0,300.0,243.0
2019-04-01 12:00:00+01:00,247.0,2635.0,1299.0,576.0,1413.0,204.0,50.0,301.0,257.0
2019-04-01 13:00:00+01:00,247.0,2693.0,1282.0,340.0,1341.0,213.0,51.0,250.0,313.0
2019-04-01 14:00:00+01:00,246.0,2683.0,1282.0,18.0,1227.0,139.0,50.0,259.0,376.0
2019-04-01 15:00:00+01:00,249.0,2672.0,1281.0,0.0,972.0,84.0,53.0,193.0,455.0
2019-04-01 16:00:00+01:00,249.0,2670.0,1281.0,0.0,1113.0,123.0,53.0,175.0,313.0
2019-04-01 17:00:00+01:00,247.0,2668.0,1280.0,0.0,1033.0,159.0,54.0,154.0,360.0
2019-04-01 18:00:00+01:00,241.0,2780.0,1281.0,161.0,1075.0,192.0,54.0,85.0,480.0
2019-04-01 19:00:00+01:00,246.0,2839.0,1294.0,632.0,1228.0,875.0,53.0,13.0,459.0
2019-04-01 20:00:00+01:00,246.0,2899.0,1439.0,1455.0,1540.0,864.0,54.0,0.0,369.0
2019-04-01 21:00:00+01:00,243.0,2869.0,1447.0,928.0,1447.0,812.0,53.0,0.0,235.0
2019-04-01 22:00:00+01:00,236.0,2834.0,1431.0,560.0,1181.0,928.0,54.0,0.0,166.0
2019-04-01 23:00:00+01:00,242.0,2360.0,1432.0,363.0,1249.0,871.0,53.0,0.0,192.0
2019-04-02 00:00:00+01:00,243.0,1759.0,1455.0,258.0,818.0,603.0,55.0,0.0,220.0
2019-04-02 01:00:00+01:00,245.0,1794.0,1418.0,140.0,640.0,366.0,55.0,0.0,237.0
2019-04-02 02:00:00+01:00,243.0,1789.0,1464.0,184.0,604.0,128.0,53.0,0.0,279.0
2019-04-02 03:00:00+01:00,240.0,1804.0,1469.0,184.0,610.0,128.0,54.0,0.0,350.0
2019-04-02 04:00:00+01:00,241.0,1785.0,1469.0,196.0,760.0,185.0,55.0,0.0,458.0
2019-04-02 05:00:00+01:00,243.0,2047.0,1438.0,169.0,784.0,359.0,54.0,0.0,653.0
2019-04-02 06:00:00+01:00,246.0,2555.0,1418.0,33.0,1037.0,457.0,54.0,0.0,774.0
2019-04-02 07:00:00+01:00,241.0,3035.0,1419.0,455.0,1296.0,677.0,52.0,5.0,797.0
2019-04-02 08:00:00+01:00,241.0,3084.0,1430.0,747.0,1310.0,674.0,54.0,65.0,624.0
2019-04-02 09:00:00+01:00,239.0,3107.0,1462.0,582.0,1488.0,570.0,55.0,147.0,439.0
2019-04-02 10:00:00+01:00,235.0,3098.0,1454.0,187.0,1643.0,481.0,53.0,250.0,314.0
2019-04-02 11:00:00+01:00,242.0,3072.0,1463.0,17.0,1500.0,750.0,53.0,345.0,246.0
2019-04-02 12:00:00+01:00,245.0,3035.0,1429.0,13.0,1385.0,481.0,54.0,379.0,307.0
2019-04-02 13:00:00+01:00,245.0,2718.0,1397.0,0.0,983.0,77.0,54.0,396.0,406.0
2019-04-02 14:00:00+01:00,244.0,2704.0,1282.0,0.0,838.0,65.0,54.0,367.0,596.0
2019-04-02 15:00:00+01:00,246.0,2512.0,1282.0,0.0,755.0,44.0,54.0,360.0,883.0
2019-04-02 16:00:00+01:00,246.0,2476.0,1282.0,0.0,750.0,44.0,53.0,336.0,1284.0
2019-04-02 17:00:00+01:00,246.0,2536.0,1282.0,1.0,720.0,17.0,54.0,254.0,1637.0
2019-04-02 18:00:00+01:00,247.0,2512.0,1281.0,192.0,712.0,1.0,54.0,124.0,1837.0
2019-04-02 19:00:00+01:00,244.0,2573.0,1281.0,395.0,1168.0,46.0,54.0,17.0,1941.0
2019-04-02 20:00:00+01:00,252.0,2730.0,1301.0,805.0,1571.0,839.0,54.0,0.0,1919.0
2019-04-02 21:00:00+01:00,252.0,2569.0,1297.0,121.0,1372.0,495.0,54.0,0.0,1921.0
2019-04-02 22:00:00+01:00,249.0,2243.0,1282.0,21.0,1085.0,68.0,53.0,0.0,1909.0
2019-04-02 23:00:00+01:00,248.0,1908.0,1282.0,304.0,1123.0,284.0,52.0,0.0,1803.0
2019-04-03 00:00:00+01:00,240.0,1360.0,1214.0,189.0,859.0,130.0,54.0,0.0,1796.0
2019-04-03 01:00:00+01:00,231.0,1341.0,1180.0,0.0,635.0,106.0,54.0,0.0,1858.0
2019-04-03 02:00:00+01:00,241.0,1353.0,1180.0,0.0,347.0,78.0,55.0,0.0,1830.0
2019-04-03 03:00:00+01:00,240.0,1261.0,1180.0,0.0,232.0,39.0,54.0,0.0,1933.0
2019-04-03 04:00:00+01:00,247.0,1229.0,1180.0,0.0,317.0,1.0,54.0,0.0,2199.0
2019-04-03 05:00:00+01:00,250.0,1458.0,1180.0,11.0,592.0,100.0,53.0,0.0,2399.0
2019-04-03 06:00:00+01:00,250.0,1801.0,1180.0,157.0,823.0,136.0,52.0,0.0,2672.0
2019-04-03 07:00:00+01:00,249.0,2013.0,1180.0,292.0,985.0,482.0,52.0,10.0,2875.0
2019-04-03 08:00:00+01:00,247.0,2034.0,1180.0,391.0,1155.0,688.0,52.0,111.0,2945.0
2019-04-03 09:00:00+01:00,238.0,2030.0,1180.0,4.0,1043.0,227.0,53.0,239.0,3027.0
2019-04-03 10:00:00+01:00,228.0,1909.0,1180.0,0.0,1168.0,116.0,54.0,328.0,3061.0
2019-04-03 11:00:00+01:00,225.0,1823.0,1180.0,0.0,1495.0,2.0,54.0,378.0,3059.0
2019-04-03 12:00:00+01:00,226.0,1615.0,1102.0,0.0,602.0,0.0,54.0,409.0,3154.0
2019-04-03 13:00:00+01:00,227.0,1638.0,801.0,0.0,312.0,0.0,53.0,413.0,3163.0
2019-04-03 14:00:00+01:00,239.0,1597.0,720.0,0.0,142.0,0.0,53.0,417.0,3135.0
2019-04-03 15:00:00+01:00,244.0,1564.0,720.0,0.0,124.0,0.0,53.0,413.0,3134.0
2019-04-03 16:00:00+01:00,239.0,1637.0,800.0,0.0,128.0,0.0,54.0,380.0,3203.0
2019-04-03 17:00:00+01:00,246.0,1635.0,907.0,7.0,376.0,11.0,54.0,296.0,3304.0
2019-04-03 18:00:00+01:00,250.0,1738.0,942.0,474.0,738.0,113.0,54.0,159.0,3360.0
2019-04-03 19:00:00+01:00,250.0,1784.0,1139.0,971.0,859.0,65.0,54.0,23.0,3151.0
2019-04-03 20:00:00+01:00,249.0,1932.0,1180.0,942.0,1089.0,369.0,53.0,0.0,3105.0
2019-04-03 21:00:00+01:00,250.0,1932.0,1180.0,680.0,1224.0,250.0,55.0,0.0,2984.0
2019-04-03 22:00:00+01:00,246.0,1763.0,1130.0,21.0,776.0,29.0,54.0,0.0,2672.0
2019-04-03 23:00:00+01:00,250.0,1794.0,1016.0,0.0,657.0,20.0,57.0,0.0,2535.0
2019-04-04 00:00:00+01:00,251.0,1303.0,940.0,0.0,151.0,20.0,58.0,0.0,2249.0
2019-04-04 01:00:00+01:00,253.0,1263.0,940.0,0.0,43.0,13.0,59.0,0.0,1950.0
2019-04-04 02:00:00+01:00,252.0,1205.0,900.0,0.0,40.0,11.0,58.0,0.0,1840.0
2019-04-04 03:00:00+01:00,250.0,1263.0,1000.0,0.0,38.0,1.0,58.0,0.0,1720.0
2019-04-04 04:00:00+01:00,247.0,1256.0,1002.0,1.0,155.0,26.0,58.0,0.0,1587.0
