,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2018-11-01 00:00:00+01:00,69.0,294.49,104.96000000000001,0.0,0.0,0.0,77.208,1.416,18.040000000000003,,0.0,92.22200000000001,26.224
2018-11-01 00:15:00+01:00,69.0,292.53,104.96000000000001,0.0,0.0,0.0,77.112,1.56,18.040000000000003,,0.0,92.22200000000001,24.991999999999997
2018-11-01 00:30:00+01:00,69.0,281.26,104.96000000000001,0.0,0.0,0.0,77.16,1.536,18.040000000000003,,0.0,92.22200000000001,23.32
2018-11-01 00:45:00+01:00,69.0,218.54,104.96000000000001,0.0,0.0,0.0,77.06400000000001,1.824,18.040000000000003,,0.0,92.22200000000001,23.144
2018-11-01 01:00:00+01:00,68.08,175.91,104.96000000000001,0.0,0.0,0.0,76.824,4.2,18.040000000000003,,0.0,92.22200000000001,22.924
2018-11-01 01:15:00+01:00,68.08,169.04999999999998,104.96000000000001,0.0,0.0,0.0,76.896,1.56,18.040000000000003,,0.0,92.22200000000001,22.439999999999998
2018-11-01 01:30:00+01:00,68.08,169.04999999999998,104.96000000000001,0.0,0.0,0.0,76.776,1.464,18.040000000000003,,0.0,92.22200000000001,22.483999999999998
2018-11-01 01:45:00+01:00,68.08,168.56,104.96000000000001,0.0,0.0,0.0,76.248,1.488,18.040000000000003,,0.0,92.22200000000001,21.912
2018-11-01 02:00:00+01:00,68.08,166.10999999999999,104.96000000000001,0.0,0.0,0.0,77.328,1.584,18.040000000000003,,0.0,92.22200000000001,21.604
2018-11-01 02:15:00+01:00,68.08,165.62,104.96000000000001,0.0,0.0,0.0,77.06400000000001,1.44,18.040000000000003,,0.0,92.22200000000001,22.0
2018-11-01 02:30:00+01:00,68.08,166.10999999999999,104.96000000000001,0.0,0.0,0.0,77.52,1.488,18.040000000000003,,0.0,92.22200000000001,21.779999999999998
2018-11-01 02:45:00+01:00,68.08,165.62,104.96000000000001,0.0,0.0,0.0,77.352,1.488,18.040000000000003,,0.0,92.22200000000001,21.384
2018-11-01 03:00:00+01:00,68.08,168.56,104.96000000000001,0.0,0.0,0.0,77.328,1.6320000000000001,18.040000000000003,,0.0,92.22200000000001,21.119999999999997
2018-11-01 03:15:00+01:00,68.08,169.04999999999998,104.96000000000001,0.0,0.0,0.0,77.496,1.6320000000000001,18.040000000000003,,0.0,92.22200000000001,21.163999999999998
2018-11-01 03:30:00+01:00,68.08,169.04999999999998,104.96000000000001,0.0,0.0,0.0,77.376,1.344,18.040000000000003,,0.0,92.22200000000001,21.823999999999998
2018-11-01 03:45:00+01:00,68.08,169.54,104.96000000000001,0.0,0.0,0.0,76.992,1.248,18.040000000000003,,0.0,92.22200000000001,22.308
2018-11-01 04:00:00+01:00,68.08,168.07,104.96000000000001,0.0,0.0,0.0,76.70400000000001,1.248,18.040000000000003,,0.0,92.22200000000001,22.836
2018-11-01 04:15:00+01:00,68.08,167.09,104.96000000000001,0.0,0.0,0.0,76.248,1.2,18.040000000000003,,0.0,92.22200000000001,23.54
2018-11-01 04:30:00+01:00,68.08,166.6,104.14000000000001,0.0,0.0,0.0,75.792,1.1520000000000001,18.040000000000003,,0.0,92.22200000000001,24.508
2018-11-01 04:45:00+01:00,68.08,171.5,104.96000000000001,0.0,0.0,0.0,75.744,0.984,18.040000000000003,,0.0,92.22200000000001,24.947999999999997
2018-11-01 05:00:00+01:00,68.08,175.42,107.42,0.0,0.0,0.0,75.21600000000001,0.912,18.040000000000003,,0.0,92.22200000000001,25.299999999999997
2018-11-01 05:15:00+01:00,68.08,176.4,109.88000000000001,0.0,0.0,0.0,75.072,0.888,18.040000000000003,,0.0,92.22200000000001,25.256
2018-11-01 05:30:00+01:00,68.08,177.87,109.06,0.0,0.0,0.0,75.912,1.056,18.040000000000003,,0.0,92.22200000000001,24.816
2018-11-01 05:45:00+01:00,68.08,173.46,109.88000000000001,0.0,0.0,0.0,75.504,1.92,18.040000000000003,,0.0,92.22200000000001,24.816
2018-11-01 06:00:00+01:00,67.16,171.99,113.16000000000001,0.0,0.0,0.0,75.936,2.328,18.040000000000003,,0.164,92.22200000000001,24.816
2018-11-01 06:15:00+01:00,67.16,172.48,115.62,0.0,0.0,0.0,76.34400000000001,2.7600000000000002,18.040000000000003,,0.492,92.22200000000001,25.476
2018-11-01 06:30:00+01:00,67.16,175.42,114.80000000000001,0.0,0.0,0.0,75.312,2.736,18.040000000000003,,0.656,92.22200000000001,26.18
2018-11-01 06:45:00+01:00,67.16,175.42,114.80000000000001,0.0,0.0,0.0,75.648,2.712,18.040000000000003,,0.984,92.22200000000001,26.136
2018-11-01 07:00:00+01:00,67.16,182.28,114.80000000000001,0.0,0.0,0.0,77.808,2.64,18.040000000000003,,2.132,92.22200000000001,26.224
2018-11-01 07:15:00+01:00,67.16,182.77,114.80000000000001,0.0,0.0,0.0,78.408,2.8080000000000003,18.040000000000003,,2.7880000000000003,92.22200000000001,26.224
2018-11-01 07:30:00+01:00,67.16,179.34,114.80000000000001,0.0,0.0,0.0,79.392,2.928,18.040000000000003,,3.608,92.22200000000001,25.915999999999997
2018-11-01 07:45:00+01:00,68.08,179.34,113.98,0.0,0.0,0.0,79.464,2.88,18.040000000000003,,4.264,92.22200000000001,24.947999999999997
2018-11-01 08:00:00+01:00,68.08,179.34,112.34,0.0,0.0,0.0,79.272,2.88,18.040000000000003,,5.0840000000000005,92.22200000000001,25.343999999999998
2018-11-01 08:15:00+01:00,68.08,178.35999999999999,111.52000000000001,0.0,0.0,0.0,78.96000000000001,2.88,18.040000000000003,,6.0680000000000005,92.22200000000001,26.136
2018-11-01 08:30:00+01:00,68.08,177.38,112.34,0.0,0.0,0.0,78.648,3.024,18.040000000000003,,7.0520000000000005,92.22200000000001,25.959999999999997
2018-11-01 08:45:00+01:00,68.08,178.35999999999999,112.34,0.0,0.0,0.0,78.744,3.2640000000000002,18.040000000000003,,8.036,92.22200000000001,25.387999999999998
2018-11-01 09:00:00+01:00,68.08,179.34,109.88000000000001,0.0,0.0,0.0,78.696,3.696,18.040000000000003,,8.856,92.22200000000001,24.508
2018-11-01 09:15:00+01:00,68.08,177.38,108.24000000000001,0.0,0.0,0.0,78.24,3.672,18.040000000000003,,9.84,92.22200000000001,23.496
2018-11-01 09:30:00+01:00,68.08,183.75,109.06,0.0,0.0,0.0,78.816,3.696,18.040000000000003,,10.824,92.22200000000001,21.604
2018-11-01 09:45:00+01:00,68.08,184.24,109.06,0.0,0.0,0.0,78.384,3.936,18.040000000000003,,11.644,92.22200000000001,21.516
2018-11-01 10:00:00+01:00,68.08,187.18,108.24000000000001,0.0,0.0,0.0,77.136,4.272,18.040000000000003,,12.628,92.22200000000001,21.735999999999997
2018-11-01 10:15:00+01:00,68.08,188.16,104.96000000000001,0.0,0.0,0.0,76.296,4.92,18.040000000000003,,13.612,92.22200000000001,21.208
2018-11-01 10:30:00+01:00,68.08,186.69,104.96000000000001,0.0,0.0,0.0,75.57600000000001,5.64,18.040000000000003,,14.596,92.22200000000001,21.604
2018-11-01 10:45:00+01:00,68.08,186.2,104.96000000000001,0.0,0.0,0.0,74.904,5.232,18.040000000000003,,15.58,92.22200000000001,22.264
2018-11-01 11:00:00+01:00,68.08,185.71,104.96000000000001,0.0,0.0,2.2560000000000002,74.304,5.688,18.040000000000003,,16.728,92.22200000000001,21.868
2018-11-01 11:15:00+01:00,68.08,185.22,105.78,0.0,0.0,2.3040000000000003,74.352,5.328,18.040000000000003,,17.876,92.22200000000001,21.779999999999998
2018-11-01 11:30:00+01:00,68.08,184.73,104.96000000000001,0.0,0.0,1.92,73.848,4.944,18.040000000000003,,19.188000000000002,92.22200000000001,21.604
2018-11-01 11:45:00+01:00,68.08,181.79,104.96000000000001,0.0,0.0,2.16,72.57600000000001,4.896,18.040000000000003,,20.336000000000002,92.22200000000001,20.944
2018-11-01 12:00:00+01:00,68.08,183.26,104.96000000000001,0.0,0.0,4.344,73.536,6.96,18.040000000000003,,19.844,92.22200000000001,19.316
2018-11-01 12:15:00+01:00,68.08,183.75,104.96000000000001,0.0,0.0,6.24,73.44,5.76,18.040000000000003,,19.188000000000002,92.22200000000001,20.151999999999997
2018-11-01 12:30:00+01:00,68.08,183.75,104.96000000000001,0.0,0.0,6.48,73.104,5.688,18.040000000000003,,18.532,92.22200000000001,20.064
2018-11-01 12:45:00+01:00,68.08,182.77,104.96000000000001,0.0,0.0,6.5760000000000005,72.96000000000001,6.0,18.040000000000003,,18.04,92.22200000000001,19.843999999999998
2018-11-01 13:00:00+01:00,68.08,182.77,104.96000000000001,0.0,0.0,6.672,72.864,6.384,18.040000000000003,,17.384,92.22200000000001,19.887999999999998
2018-11-01 13:15:00+01:00,68.08,183.26,104.96000000000001,0.0,0.0,6.5760000000000005,72.816,6.0,18.040000000000003,,16.728,92.22200000000001,19.096
2018-11-01 13:30:00+01:00,68.08,183.26,104.96000000000001,0.0,0.0,6.072,73.392,6.0,18.040000000000003,,16.072,92.22200000000001,17.644
2018-11-01 13:45:00+01:00,68.08,185.22,104.96000000000001,0.0,0.0,5.5200000000000005,73.776,5.784,18.040000000000003,,15.416,92.22200000000001,16.368
2018-11-01 14:00:00+01:00,68.08,186.69,104.96000000000001,0.0,0.0,4.44,74.304,5.256,18.040000000000003,,14.104000000000001,92.22200000000001,15.84
2018-11-01 14:15:00+01:00,68.08,189.14,104.96000000000001,0.0,0.0,3.96,75.144,5.28,18.040000000000003,,12.628,92.22200000000001,16.412
2018-11-01 14:30:00+01:00,68.08,190.12,104.96000000000001,0.0,0.0,4.368,75.432,5.328,18.040000000000003,,11.316,92.22200000000001,17.599999999999998
2018-11-01 14:45:00+01:00,68.08,190.60999999999999,104.96000000000001,0.0,0.0,4.68,75.48,5.352,18.040000000000003,,10.004,92.22200000000001,17.863999999999997
2018-11-01 15:00:00+01:00,68.08,192.07999999999998,104.96000000000001,0.0,0.0,5.088,75.792,5.64,18.040000000000003,,8.856,92.22200000000001,18.04
2018-11-01 15:15:00+01:00,68.08,193.06,104.96000000000001,0.0,0.0,5.232,76.032,5.808,18.040000000000003,,7.708,92.22200000000001,17.732
2018-11-01 15:30:00+01:00,68.08,195.51,104.96000000000001,0.0,0.0,5.184,76.70400000000001,5.784,18.040000000000003,,6.5600000000000005,92.22200000000001,18.172
2018-11-01 15:45:00+01:00,68.08,196.49,104.96000000000001,0.0,0.0,5.136,76.608,5.736,18.040000000000003,,5.412,92.22200000000001,19.404
2018-11-01 16:00:00+01:00,68.08,196.49,104.96000000000001,0.0,0.0,1.848,76.872,5.928,18.040000000000003,,4.5920000000000005,92.22200000000001,20.02
