,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2017-01-31 23:00:00+00:00,3544.66,3014.32,0.0,0.588,4.116,44.646,855.6700000000001,0.0,5.742,4.988499999999999
2017-01-31 23:30:00+00:00,3099.495,3060.65,0.0,0.48,4.056,44.652,855.2600000000001,0.0,5.682,5.1865
2017-02-01 00:00:00+00:00,3014.725,3186.5200000000004,0.0,0.0,3.864,44.646,855.2600000000001,0.0,5.694,5.1259999999999994
2017-02-01 00:30:00+00:00,2937.5499999999997,3292.3,0.0,0.0,3.744,44.622,856.49,0.0,6.198,5.082
2017-02-01 01:00:00+00:00,2889.04,3298.0400000000004,0.0,0.0,3.372,44.682,855.6700000000001,0.0,6.396,5.2085
2017-02-01 01:30:00+00:00,2610.475,3207.84,0.0,0.0,3.2760000000000002,44.742000000000004,855.6700000000001,0.0,6.918,5.2524999999999995
2017-02-01 02:00:00+00:00,2471.07,3074.1800000000003,0.0,0.0,3.708,44.688,855.6700000000001,0.0,7.41,4.9555
2017-02-01 02:30:00+00:00,2500.225,2737.98,0.0,0.0,3.66,44.712,856.49,0.0,8.118,4.774
2017-02-01 03:00:00+00:00,2397.815,2765.0400000000004,0.0,0.0,3.612,44.706,855.2600000000001,0.0,8.322000000000001,4.757499999999999
2017-02-01 03:30:00+00:00,2209.6549999999997,2865.9,0.0,0.0,3.6,44.718,855.2600000000001,0.0,8.424,4.6145
2017-02-01 04:00:00+00:00,2309.86,2943.3900000000003,0.0,0.0,4.008,44.706,856.9000000000001,0.0,8.646,4.763
2017-02-01 04:30:00+00:00,2381.89,3006.1200000000003,0.0,0.0,4.08,44.736000000000004,856.9000000000001,0.0,8.742,4.834499999999999
2017-02-01 05:00:00+00:00,2385.32,3032.36,0.0,0.0,4.416,44.706,857.3100000000001,0.0,8.706,5.2855
2017-02-01 05:30:00+00:00,2563.435,3034.82,0.0,0.0,4.428,44.736000000000004,855.2600000000001,0.0,8.700000000000001,5.577
2017-02-01 06:00:00+00:00,2847.39,3290.6600000000003,0.0,0.48,4.428,44.748,856.49,0.0,8.646,6.044499999999999
2017-02-01 06:30:00+00:00,3337.145,3514.11,0.0,0.48,4.476,44.694,856.08,0.0,8.904,6.512
2017-02-01 07:00:00+00:00,4016.775,3624.4,0.0,4.104,5.496,44.724000000000004,854.0300000000001,0.0,9.498,7.138999999999999
2017-02-01 07:30:00+00:00,4715.2699999999995,3691.2300000000005,0.0,4.5600000000000005,5.688,44.712,855.6700000000001,0.041,9.528,7.579
