,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-10-01 00:00:00+02:00,80.96000000000001,1564.57,0.0,0.0,1.944,0.12,41.04,380.48,0.0,197.35508000000002,1.3800000000000001,1.3419999999999999
2016-10-01 01:00:00+02:00,81.19,1636.11,0.0,0.0,1.3920000000000001,0.12,41.34,451.82000000000005,0.0,196.43286,0.636,1.034
2016-10-01 02:00:00+02:00,81.42,1662.08,0.0,0.0,1.416,0.14400000000000002,41.46,437.06000000000006,0.0,193.6662,0.432,0.9129999999999999
2016-10-01 03:00:00+02:00,78.89,1579.76,0.0,0.0,17.784,0.14400000000000002,41.496,429.68,0.0,192.74398000000002,0.372,0.7809999999999999
2016-10-01 04:00:00+02:00,70.84,1567.51,0.0,0.0,15.0,0.14400000000000002,41.508,428.86,0.0,197.35508000000002,0.34800000000000003,0.847
2016-10-01 05:00:00+02:00,71.53,1534.68,0.0,0.0,16.296,0.168,41.508,422.3,0.0,194.58842,0.96,0.7809999999999999
2016-10-01 06:00:00+02:00,73.14,1497.44,0.0,0.0,14.616,0.168,41.46,436.24,0.0,193.6662,1.8,0.715
2016-10-01 07:00:00+02:00,73.60000000000001,1521.94,0.0,0.0,7.824,0.168,41.472,502.66,0.0,196.43286,0.48,0.594
2016-10-01 08:00:00+02:00,74.98,1510.18,0.0,0.0,15.696,0.168,41.472,567.44,2.337,194.58842,0.384,0.627
2016-10-01 09:00:00+02:00,76.82000000000001,1504.3,0.0,0.0,12.84,0.14400000000000002,41.448,595.32,9.594000000000001,191.82176,1.416,0.737
2016-10-01 10:00:00+02:00,78.66,1451.3799999999999,0.0,8.796,5.832,0.168,41.436,607.62,22.099,188.13288,2.196,0.627
2016-10-01 11:00:00+02:00,79.58,1372.0,0.0,0.733,0.6960000000000001,0.12,41.448,608.44,35.383,188.13288,2.472,0.946
2016-10-01 12:00:00+02:00,80.04,1383.27,0.0,0.0,4.344,0.12,41.412,594.5,45.264,188.13288,2.208,1.386
2016-10-01 13:00:00+02:00,78.43,1357.3,0.0,0.0,0.048,0.12,41.388,580.5600000000001,47.478,189.0551,2.3040000000000003,1.8809999999999998
