,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-11-01 01:00:00+02:00,4.37,2674.02,0.0,2.8080000000000003,12.324,0.0,0.6709999999999999
2016-11-01 02:00:00+02:00,4.140000000000001,2730.6000000000004,0.0,2.7600000000000002,12.336,0.0,0.979
2016-11-01 03:00:00+02:00,4.37,2661.7200000000003,0.0,3.7920000000000003,12.336,0.0,1.65
2016-11-01 04:00:00+02:00,4.37,2632.2000000000003,0.0,3.864,12.348,0.0,1.7599999999999998
2016-11-01 05:00:00+02:00,4.37,2642.86,0.864,5.808,12.336,0.0,2.068
2016-11-01 06:00:00+02:00,4.37,2766.6800000000003,3.912,9.024000000000001,12.324,0.779,2.024
2016-11-01 07:00:00+02:00,4.37,2797.84,4.128,11.616,12.336,5.535,1.452
2016-11-01 08:00:00+02:00,4.37,2801.94,3.192,12.048,12.336,14.350000000000001,1.045
2016-11-01 09:00:00+02:00,4.6000000000000005,2775.7000000000003,0.84,8.328,12.324,20.377000000000002,1.43
2016-11-01 10:00:00+02:00,4.37,2766.6800000000003,0.0,3.984,12.312,25.01,2.09
2016-11-01 11:00:00+02:00,4.37,2717.48,0.0,2.52,12.312,24.067,2.706
2016-11-01 12:00:00+02:00,4.37,2706.82,0.0,2.88,12.336,21.566000000000003,2.497
2016-11-01 13:00:00+02:00,4.37,2693.7000000000003,0.0,2.7600000000000002,12.36,17.261,2.299
2016-11-01 14:00:00+02:00,4.37,2708.46,0.0,3.192,12.36,11.398,2.739
2016-11-01 15:00:00+02:00,4.37,2743.7200000000003,2.472,8.832,12.336,3.198,1.98
2016-11-01 16:00:00+02:00,4.37,2815.88,9.48,15.168000000000001,12.324,0.041,1.265
2016-11-01 17:00:00+02:00,4.6000000000000005,2807.6800000000003,18.096,20.112000000000002,12.348,0.0,0.99
2016-11-01 18:00:00+02:00,4.6000000000000005,2793.7400000000002,19.032,20.568,12.348,0.0,0.693
2016-11-01 19:00:00+02:00,4.37,2755.2000000000003,16.488,19.608,12.336,0.0,0.319
2016-11-01 20:00:00+02:00,4.37,2738.8,11.64,18.552,12.336,0.0,0.209
2016-11-01 21:00:00+02:00,4.37,2743.7200000000003,6.6240000000000006,18.264,12.324,0.0,0.143
2016-11-01 22:00:00+02:00,4.37,2717.48,4.272,13.704,12.348,0.0,0.21999999999999997
2016-11-01 23:00:00+02:00,4.37,2663.36,1.6320000000000001,6.984,12.348,,
2016-11-02 00:00:00+02:00,4.37,2688.78,0.0,1.32,12.336,0.0,0.418
2016-11-02 01:00:00+02:00,4.37,2648.6000000000004,0.0,1.344,12.348,0.0,0.836
2016-11-02 02:00:00+02:00,4.37,2680.5800000000004,0.0,1.296,12.36,0.0,1.265
2016-11-02 03:00:00+02:00,4.37,2651.0600000000004,0.0,1.368,12.336,0.0,1.6609999999999998
2016-11-02 04:00:00+02:00,4.37,2633.02,0.0,1.3920000000000001,12.324,0.0,2.464
2016-11-02 05:00:00+02:00,4.37,2737.1600000000003,0.0,4.224,12.336,0.0,3.058
