,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2016-05-01 00:00:00+02:00,267.95,3102.88,159.74,1057.1850000000004,19.97425,0.1995,3.216,11.91,0.14400000000000002,19.344,547.1450000000002,,0.0,79.080365,1.0859999999999999,28.149
1,2016-05-01 00:15:00+02:00,267.95,3070.2850000000008,158.515,956.735,19.97425,0.1995,3.168,11.91,0.132,19.352999999999998,579.125,,0.0,78.61925500000002,1.254,28.23975
2,2016-05-01 00:30:00+02:00,266.8,3034.205000000001,142.345,885.19,19.97425,0.1995,0.5700000000000001,11.874,0.138,19.340999999999998,568.26,,0.0,78.61925500000002,1.308,28.32225
3,2016-05-01 00:45:00+02:00,266.685,3030.3100000000004,142.345,850.1350000000001,19.97425,0.1995,2.9339999999999997,11.868,0.138,19.340999999999998,651.9000000000002,,0.0,79.541475,1.224,28.42675
4,2016-05-01 01:00:00+02:00,266.685,3026.4150000000004,141.61,841.9350000000002,19.97425,0.1995,0.8160000000000001,11.91,0.138,19.398,629.35,,0.0,80.00258500000002,1.137,28.655
5,2016-05-01 01:15:00+02:00,266.1675,2974.55,140.14,794.3750000000001,19.97425,0.1995,4.553999999999999,11.927999999999999,0.138,19.392,619.51,,0.0,78.61925500000002,1.137,28.6825
6,2016-05-01 01:30:00+02:00,266.57,2919.2000000000007,141.365,793.965,20.1575,0.1995,4.553999999999999,11.952,0.138,19.299,618.69,,0.0,77.23592500000002,1.254,28.46525
7,2016-05-01 01:45:00+02:00,267.5475,2870.82,140.2625,780.4350000000002,19.97425,0.1995,0.6,11.952,0.138,19.2,630.1700000000002,,0.0,76.54426000000002,1.179,28.55875
8,2016-05-01 02:00:00+02:00,266.5125,2857.7000000000007,139.895,772.6450000000002,19.97425,0.1995,0.3,11.91,0.33,19.305,544.2750000000002,,0.0,78.15814499999999,1.254,28.4845
9,2016-05-01 02:15:00+02:00,266.39750000000004,2850.115,140.63,766.495,19.97425,0.1995,0.3,11.886,0.354,19.332,528.49,,0.0,76.08315,1.29,28.468000000000004
10,2016-05-01 02:30:00+02:00,266.11,2850.32,141.365,765.2650000000001,19.97425,0.1995,0.18600000000000003,11.88,0.342,19.340999999999998,517.215,,0.0,76.774815,1.065,28.8145
