,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2016-10-01 00:00:00+02:00,69.23,106.33,3243.31,1069.28,0.0,25.498,12.36,54.36,4.128,9219.26,0.0,48.87766,5.511
2016-10-01 01:00:00+02:00,69.0,107.31,2701.86,944.6400000000001,0.0,25.156,0.024,47.904,2.2560000000000002,8572.28,0.0,48.87766,5.324
2016-10-01 02:00:00+02:00,68.54,107.31,2499.49,941.3600000000001,0.0,25.27,0.0,34.824,2.232,8268.880000000001,0.0,49.79988,5.665
2016-10-01 03:00:00+02:00,69.23,107.31,2465.19,938.08,5.131,25.498,0.0,33.768,2.208,8080.280000000001,0.0,48.87766,5.951
2016-10-01 04:00:00+02:00,69.0,107.31,2353.47,938.08,34.451,25.46,0.0,33.6,2.232,8086.840000000001,0.0,48.87766,7.007
2016-10-01 05:00:00+02:00,69.46000000000001,108.28999999999999,2405.9,938.9000000000001,43.247,25.46,0.0,35.112,2.4,8298.400000000001,0.0,47.95544,7.337
2016-10-01 06:00:00+02:00,69.0,106.82,2605.33,940.5400000000001,43.247,25.46,0.0,58.824,6.888,8551.78,0.0,47.95544,6.412999999999999
2016-10-01 07:00:00+02:00,68.08,107.31,2955.68,938.9000000000001,43.247,25.46,0.0,63.288000000000004,10.08,9275.84,11.357000000000001,47.95544,5.609999999999999
2016-10-01 08:00:00+02:00,67.85000000000001,107.31,3026.73,940.5400000000001,43.247,25.422,0.0,69.48,16.896,9202.86,80.647,48.87766,4.906
2016-10-01 09:00:00+02:00,68.54,106.33,3200.19,944.6400000000001,49.111,25.346,0.0,63.792,14.352,9279.94,165.025,45.18878,2.8819999999999997
2016-10-01 10:00:00+02:00,68.31,106.33,3003.21,938.08,43.98,25.384,2.16,51.672000000000004,8.832,8628.86,229.64100000000002,47.03322,4.1579999999999995
2016-10-01 11:00:00+02:00,67.85000000000001,106.33,2819.46,938.08,43.247,25.346,2.16,47.28,5.928,8188.52,270.969,45.18878,5.181
2016-10-01 12:00:00+02:00,68.54,106.33,2715.58,938.08,43.247,25.346,2.16,40.392,7.104,7786.72,289.829,43.34434,7.084
2016-10-01 13:00:00+02:00,67.85000000000001,106.82,2455.39,937.2600000000001,43.247,25.384,2.16,38.112,5.064,7158.6,279.62,42.42212,8.777999999999999
2016-10-01 14:00:00+02:00,72.45,106.33,2360.33,958.58,47.644999999999996,25.573999999999998,2.16,37.248,5.328,6997.88,251.94500000000002,48.87766,10.285
2016-10-01 15:00:00+02:00,72.45,106.33,2622.97,956.94,47.644999999999996,25.65,2.16,38.064,5.352,7837.56,187.90300000000002,50.722100000000005,10.802
2016-10-01 16:00:00+02:00,72.91,106.33,3060.54,958.58,54.242,25.612,0.024,40.512,6.5520000000000005,8705.94,121.36,49.79988,11.924
2016-10-01 17:00:00+02:00,73.14,106.33,3291.82,959.4000000000001,86.494,25.612,4.752,48.72,12.552,9314.380000000001,54.981,48.87766,11.879999999999999
2016-10-01 18:00:00+02:00,73.83,107.31,3453.52,956.94,81.363,25.612,9.24,73.70400000000001,17.976,9593.18,8.241,49.79988,11.351999999999999
2016-10-01 19:00:00+02:00,73.60000000000001,107.31,3572.59,954.48,56.440999999999995,25.612,12.36,112.776,30.384,10304.12,0.0,47.95544,11.725999999999999
2016-10-01 20:00:00+02:00,72.45,107.31,3420.2,950.3800000000001,55.708,25.612,4.92,108.744,27.576,9698.960000000001,0.0,49.79988,11.385
2016-10-01 21:00:00+02:00,71.76,107.31,3428.04,952.0200000000001,59.373,25.612,4.632,76.56,10.344,8956.04,0.0,49.79988,13.266
2016-10-01 22:00:00+02:00,72.68,107.31,3355.0299999999997,946.2800000000001,53.509,25.612,0.024,61.608000000000004,7.5840000000000005,8541.94,0.0,48.87766,14.245
2016-10-01 23:00:00+02:00,72.22,107.31,3078.18,952.0200000000001,52.775999999999996,25.612,0.0,45.6,5.88,8022.880000000001,0.0,48.87766,15.927999999999999
2016-10-02 00:00:00+02:00,65.55,108.28999999999999,2144.24,939.72,43.247,25.232,3.336,39.312,1.848,7340.64,0.0,41.499900000000004,13.167
2016-10-02 01:00:00+02:00,66.47,107.31,1774.29,938.9000000000001,43.247,25.194,0.336,37.896,1.728,6670.700000000001,0.0,41.499900000000004,12.232
2016-10-02 02:00:00+02:00,66.24000000000001,108.28999999999999,1685.11,938.08,43.247,25.194,0.0,35.568,1.704,6618.22,0.0,43.34434,13.145
2016-10-02 03:00:00+02:00,67.62,106.82,1661.59,938.08,43.247,25.232,0.0,34.464,1.704,6526.38,0.0,43.34434,13.53
2016-10-02 04:00:00+02:00,66.47,107.8,1679.23,928.2400000000001,43.247,25.27,0.0,34.44,1.728,6528.84,0.0,44.26656,12.936
2016-10-02 05:00:00+02:00,66.47,107.31,1717.45,917.58,43.247,25.308,0.0,35.616,1.728,6430.4400000000005,0.0,44.26656,13.210999999999999
2016-10-02 06:00:00+02:00,65.55,107.8,1717.94,936.44,43.247,25.346,0.0,38.184,1.968,6765.820000000001,0.0,42.42212,12.110999999999999
2016-10-02 07:00:00+02:00,66.93,106.82,1700.3,939.72,43.247,25.346,0.168,39.480000000000004,2.544,6937.200000000001,5.494000000000001,43.34434,10.065
2016-10-02 08:00:00+02:00,66.93,107.8,1681.68,942.1800000000001,43.247,25.308,9.120000000000001,40.368,4.224,7184.84,44.608000000000004,42.42212,9.35
2016-10-02 09:00:00+02:00,66.7,106.33,1851.71,951.2,43.247,25.27,8.040000000000001,42.408,5.664,7798.200000000001,102.95100000000001,41.499900000000004,14.828
2016-10-02 10:00:00+02:00,66.7,105.35,1979.11,940.5400000000001,16.126,25.27,8.52,48.096000000000004,11.040000000000001,8177.040000000001,151.741,41.499900000000004,11.11
2016-10-02 11:00:00+02:00,65.78,105.35,1970.78,934.8000000000001,0.0,25.27,8.28,47.76,6.84,7866.26,183.14700000000002,40.57768,11.274999999999999
2016-10-02 12:00:00+02:00,66.24000000000001,109.75999999999999,1904.1399999999999,940.5400000000001,0.0,25.232,6.768,43.272,6.048,7362.780000000001,204.508,41.499900000000004,14.409999999999998
2016-10-02 13:00:00+02:00,66.01,106.33,1688.05,935.6200000000001,0.0,25.232,0.0,38.88,4.344,6387.8,215.496,41.499900000000004,23.133
2016-10-02 14:00:00+02:00,70.84,105.35,1609.16,894.6200000000001,0.0,25.498,0.0,34.296,3.408,5829.38,206.722,48.87766,28.555999999999997
2016-10-02 15:00:00+02:00,70.61,105.35,1672.86,829.84,0.0,25.46,0.216,33.048,3.504,6092.6,175.316,48.87766,29.601
2016-10-02 16:00:00+02:00,71.53,104.37,1813.98,770.8000000000001,4.398,25.46,0.192,34.992,4.248,6697.76,130.052,47.95544,29.886999999999997
2016-10-02 17:00:00+02:00,70.38000000000001,104.37,1935.99,911.0200000000001,35.917,25.46,0.8160000000000001,37.944,5.664,6860.120000000001,68.962,43.34434,28.137999999999998
2016-10-02 18:00:00+02:00,65.09,105.35,2361.8,946.2800000000001,47.644999999999996,25.498,5.76,50.568,15.24,7703.080000000001,12.628,42.42212,25.938
2016-10-02 19:00:00+02:00,64.17,105.35,2662.17,951.2,46.912,25.46,24.048000000000002,90.12,19.128,8752.68,0.41000000000000003,41.499900000000004,23.639
2016-10-02 20:00:00+02:00,64.17,105.35,2652.86,952.0200000000001,49.844,25.498,19.752,89.83200000000001,14.904,8587.04,0.451,42.42212,22.131999999999998
2016-10-02 21:00:00+02:00,63.940000000000005,105.35,2702.84,954.48,55.708,25.498,7.104,71.952,11.232000000000001,8366.460000000001,0.533,43.34434,21.570999999999998
2016-10-02 22:00:00+02:00,64.63000000000001,105.35,2747.92,956.94,48.378,25.498,0.192,56.712,10.008000000000001,8286.1,0.533,43.34434,19.426
2016-10-02 23:00:00+02:00,63.940000000000005,105.35,2674.91,933.1600000000001,55.708,25.498,2.376,39.984,5.5680000000000005,7697.34,0.328,42.42212,17.512
2016-10-03 00:00:00+02:00,58.42,104.86,2158.45,529.72,95.28999999999999,25.194,3.336,35.712,1.368,6774.02,0.0,42.42212,17.16
