,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2018-11-01 00:00:00+01:00,1.495,366.3975,881.2950000000001,0.0,1.437,331.07500000000005,0.0,22.363835,1.731,1.0367499999999998
2018-11-01 00:15:00+01:00,1.495,361.4975,881.9100000000001,,1.437,303.605,0.0,23.286055,1.476,1.0065
2018-11-01 00:30:00+01:00,1.495,364.1925,875.7600000000001,,1.437,300.735,0.0,22.13328,0.9420000000000001,1.01475
2018-11-01 00:45:00+01:00,1.495,361.4975,874.735,,1.44,272.855,0.0,21.902725,0.9540000000000001,1.06425
2018-11-01 01:00:00+01:00,1.495,336.7525,896.2600000000001,,1.44,233.495,0.0,22.13328,1.7730000000000001,1.16325
2018-11-01 01:15:00+01:00,1.495,319.72499999999997,896.0550000000001,,1.44,227.14000000000001,0.0,22.13328,1.788,1.19625
2018-11-01 01:30:00+01:00,1.495,316.78499999999997,893.3900000000001,,1.44,224.47500000000002,0.0,22.13328,1.749,1.254
2018-11-01 01:45:00+01:00,1.495,298.9,892.57,,1.44,226.93500000000003,0.0,23.055500000000002,1.887,1.2374999999999998
2018-11-01 02:00:00+01:00,1.495,325.84999999999997,905.2800000000001,,1.44,228.57500000000002,0.0,22.824945,1.728,1.4189999999999998
2018-11-01 02:15:00+01:00,1.495,331.485,904.8700000000001,,1.44,227.55,0.0,22.13328,1.6320000000000001,1.4189999999999998
2018-11-01 02:30:00+01:00,1.495,329.77,903.4350000000001,,1.44,227.55,0.0,21.67217,1.743,1.35575
2018-11-01 02:45:00+01:00,1.495,325.115,900.975,,1.44,228.37,0.0,22.13328,1.926,1.2787499999999998
2018-11-01 03:00:00+01:00,1.495,312.865,892.3650000000001,,1.44,219.965,0.0,22.363835,2.055,1.3419999999999999
2018-11-01 03:15:00+01:00,1.495,315.4375,893.8000000000001,,1.44,218.735,0.0,22.363835,1.959,1.4244999999999999
2018-11-01 03:30:00+01:00,1.495,316.05,892.3650000000001,,1.437,224.27,0.0,21.902725,1.671,1.5867499999999999
2018-11-01 03:45:00+01:00,1.495,315.1925,889.9050000000001,,1.44,232.26500000000001,0.0,22.13328,1.71,1.6444999999999999
2018-11-01 04:00:00+01:00,1.495,309.19,884.575,,1.44,241.08,0.0,21.902725,2.031,1.7434999999999998
2018-11-01 04:15:00+01:00,1.495,314.09,880.2700000000001,,1.44,242.925,0.0,21.902725,2.157,1.7847499999999998
2018-11-01 04:30:00+01:00,1.4375,313.2325,874.1200000000001,,1.44,246.41000000000003,0.0,21.902725,2.055,1.9909999999999999
2018-11-01 04:45:00+01:00,1.495,304.1675,869.815,,1.44,252.56000000000003,0.0,22.363835,1.881,2.0185
2018-11-01 05:00:00+01:00,1.495,327.32,861.0000000000001,,1.44,266.70500000000004,0.0,22.13328,1.7910000000000001,2.02675
2018-11-01 05:15:00+01:00,1.495,335.03749999999997,871.6600000000001,,1.44,268.345,0.0,21.67217,1.9140000000000001,2.0212499999999998
2018-11-01 05:30:00+01:00,1.495,343.1225,880.475,,1.44,274.08500000000004,0.0,21.67217,1.869,2.04875
2018-11-01 05:45:00+01:00,1.495,355.495,880.475,,1.443,285.77000000000004,0.0,21.67217,2.0340000000000003,2.0212499999999998
2018-11-01 06:00:00+01:00,1.495,354.3925,874.325,,1.443,293.76500000000004,0.0,19.597175,2.16,1.8809999999999998
2018-11-01 06:15:00+01:00,1.495,373.5025,889.9050000000001,,1.443,294.38,0.0,20.519395,2.328,1.8809999999999998
2018-11-01 06:30:00+01:00,1.495,386.9775,894.21,,1.443,318.57000000000005,0.0,21.67217,2.4210000000000003,1.90025
2018-11-01 06:45:00+01:00,1.495,419.93,894.21,,1.443,343.375,0.0,22.13328,2.445,1.8755
2018-11-01 07:00:00+01:00,1.495,473.4625,885.6,,1.44,398.52000000000004,0.0,22.13328,2.5140000000000002,1.9029999999999998
2018-11-01 07:15:00+01:00,1.495,503.965,906.715,,1.44,426.81000000000006,0.0,21.67217,2.559,1.97725
2018-11-01 07:30:00+01:00,1.495,508.375,920.2450000000001,,1.44,433.37,0.0,21.902725,2.472,1.9304999999999999
2018-11-01 07:45:00+01:00,1.4375,552.23,929.6750000000001,,1.44,443.62000000000006,0.0,22.13328,2.442,1.8315
2018-11-01 08:00:00+01:00,1.4375,611.275,928.2400000000001,,1.44,451.82000000000005,0.0,21.21106,2.5500000000000003,1.8479999999999999
2018-11-01 08:15:00+01:00,1.495,619.7275,928.6500000000001,,1.44,446.49,0.0,20.519395,2.613,1.8039999999999998
2018-11-01 08:30:00+01:00,1.495,633.2025,923.32,,1.443,446.285,0.0,21.67217,2.607,1.7545
2018-11-01 08:45:00+01:00,1.495,655.4975,925.3700000000001,,1.44,451.41,0.0,22.363835,2.565,1.6802499999999998
2018-11-01 09:00:00+01:00,1.495,660.275,924.1400000000001,,1.44,454.89500000000004,0.0,21.902725,2.529,1.65
2018-11-01 09:15:00+01:00,1.495,665.91,925.3700000000001,,1.44,449.15500000000003,0.0,21.902725,2.493,1.5895
2018-11-01 09:30:00+01:00,1.495,666.155,933.57,,1.443,446.69500000000005,0.0,22.13328,2.49,1.37775
2018-11-01 09:45:00+01:00,1.495,665.5425,931.725,,1.443,443.21000000000004,0.0,21.67217,2.511,1.1275
2018-11-01 10:00:00+01:00,1.495,665.665,932.955,,1.443,434.19000000000005,0.0,21.441615000000002,2.4090000000000003,1.04775
2018-11-01 10:15:00+01:00,1.495,656.9675,931.5200000000001,,1.443,432.345,0.0,20.28884,2.313,1.00925
2018-11-01 10:30:00+01:00,1.495,665.7875,922.5000000000001,,1.443,430.09000000000003,0.0,20.519395,2.148,1.012
2018-11-01 10:45:00+01:00,1.495,678.5275,904.6650000000001,,1.443,431.73,0.0,20.749950000000002,1.929,0.93775
2018-11-01 11:00:00+01:00,1.495,688.6949999999999,907.945,,1.443,438.70000000000005,0.0,19.827730000000003,1.971,0.9019999999999999
2018-11-01 11:15:00+01:00,1.495,697.515,908.355,,1.44,437.88000000000005,0.0,19.136065000000002,1.7790000000000001,0.83875
2018-11-01 11:30:00+01:00,1.4375,710.3774999999999,921.475,,1.443,440.95500000000004,0.0,18.90551,1.635,0.8414999999999999
2018-11-01 11:45:00+01:00,1.495,712.9499999999999,936.0300000000001,,1.44,443.00500000000005,0.0,19.827730000000003,1.566,0.8414999999999999
2018-11-01 12:00:00+01:00,1.495,717.7275,938.2850000000001,,1.443,450.18,0.0,21.21106,1.5270000000000001,0.81675
2018-11-01 12:15:00+01:00,1.4375,706.7025,938.9000000000001,,1.443,468.425,0.0,21.21106,1.596,0.7507499999999999
2018-11-01 12:30:00+01:00,1.495,683.06,938.2850000000001,,1.443,479.29,0.0,21.441615000000002,1.383,0.715
2018-11-01 12:45:00+01:00,1.495,698.1274999999999,938.08,,1.443,470.88500000000005,0.0,21.441615000000002,1.191,0.71775
2018-11-01 13:00:00+01:00,1.495,662.1125,937.8750000000001,,1.44,449.975,0.0,21.67217,1.077,0.7727499999999999
2018-11-01 13:15:00+01:00,1.495,651.8225,938.08,,1.443,432.55,0.0,21.21106,1.065,0.7397499999999999
2018-11-01 13:30:00+01:00,1.495,682.2025,938.695,,1.443,433.37,0.0,21.67217,1.041,0.65725
2018-11-01 13:45:00+01:00,1.495,666.155,937.6700000000001,,1.443,424.14500000000004,0.0,21.67217,0.969,0.6517499999999999
2018-11-01 14:00:00+01:00,1.495,652.3125,938.4900000000001,,1.443,411.845,0.0,22.363835,0.897,0.5665
2018-11-01 14:15:00+01:00,1.4375,651.0875,937.6700000000001,,1.437,403.64500000000004,0.0,22.59439,0.8280000000000001,0.5582499999999999
2018-11-01 14:30:00+01:00,1.495,660.275,938.08,,1.437,396.06,0.0,20.980505,0.972,0.583
2018-11-01 14:45:00+01:00,1.495,661.255,937.2600000000001,,1.44,396.26500000000004,0.0,20.980505,1.056,0.5994999999999999
2018-11-01 15:00:00+01:00,1.495,659.54,938.2850000000001,,1.44,394.42,0.0,21.441615000000002,0.933,0.6407499999999999
2018-11-01 15:15:00+01:00,1.495,666.155,935.825,,1.44,395.24,0.0,22.13328,0.882,0.6792499999999999
2018-11-01 15:30:00+01:00,1.4375,674.1175,936.6450000000001,,1.44,402.82500000000005,0.0,21.67217,0.975,0.737
2018-11-01 15:45:00+01:00,1.4375,673.1374999999999,936.2350000000001,,1.44,410.20500000000004,0.0,21.902725,1.035,0.8112499999999999
2018-11-01 16:00:00+01:00,1.495,641.655,928.855,,1.44,421.89000000000004,0.0,20.749950000000002,0.9510000000000001,0.8607499999999999
2018-11-01 16:15:00+01:00,1.3800000000000001,628.915,931.5200000000001,,1.44,426.40000000000003,0.0,20.519395,0.993,0.9404999999999999
2018-11-01 16:30:00+01:00,1.3225,628.18,931.315,,1.44,435.01000000000005,0.0,20.519395,1.086,0.9514999999999999
2018-11-01 16:45:00+01:00,1.3800000000000001,636.02,932.955,,1.44,435.21500000000003,0.0,20.749950000000002,1.068,0.9844999999999999
2018-11-01 17:00:00+01:00,1.2650000000000001,638.47,930.2900000000001,,1.44,484.21000000000004,0.0,20.980505,1.086,0.9734999999999999
2018-11-01 17:15:00+01:00,1.3225,644.7175,932.955,,1.44,498.56000000000006,0.0,20.058285,1.176,0.9954999999999999
2018-11-01 17:30:00+01:00,1.3225,652.435,933.3650000000001,,1.443,511.475,0.0,19.827730000000003,1.23,1.045
2018-11-01 17:45:00+01:00,1.2650000000000001,655.62,932.955,,1.44,525.005,0.0,20.519395,1.344,1.0779999999999998
2018-11-01 18:00:00+01:00,1.3225,662.6025,932.7500000000001,,1.44,558.4200000000001,0.0,20.28884,1.449,1.1219999999999999
2018-11-01 18:15:00+01:00,1.3225,664.5625,931.725,,1.44,554.5250000000001,0.0,20.28884,1.713,1.1219999999999999
2018-11-01 18:30:00+01:00,1.3225,655.62,932.34,,1.44,553.5,0.0,20.749950000000002,2.106,1.1219999999999999
2018-11-01 18:45:00+01:00,1.3225,652.3125,933.98,,1.443,555.755,0.0,20.519395,2.307,1.1055
2018-11-01 19:00:00+01:00,1.3800000000000001,665.5425,927.4200000000001,,1.443,544.2750000000001,0.0,20.519395,2.367,1.10275
2018-11-01 19:15:00+01:00,1.3800000000000001,676.5675,895.235,,1.443,541.61,0.0,20.980505,2.355,1.133
2018-11-01 19:30:00+01:00,1.4375,671.3,881.705,,1.443,541.4050000000001,0.0,21.441615000000002,2.322,1.15225
2018-11-01 19:45:00+01:00,1.495,662.725,881.705,,1.443,539.5600000000001,0.0,21.21106,2.202,1.21
2018-11-01 20:00:00+01:00,1.4375,643.7375,883.5500000000001,,1.443,506.35,0.0,21.441615000000002,2.202,1.2182499999999998
2018-11-01 20:15:00+01:00,1.4375,646.8,881.2950000000001,,1.443,492.615,0.0,21.21106,2.187,1.155
2018-11-01 20:30:00+01:00,1.3800000000000001,633.9375,881.09,,1.443,489.74500000000006,0.0,21.67217,2.1270000000000002,1.0835
2018-11-01 20:45:00+01:00,1.3225,604.7825,879.0400000000001,,1.443,486.87500000000006,0.0,21.67217,2.076,1.04225
