,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-07-01 00:00:00+02:00,174.44,17.592,164.28,206.64000000000001,2.145
2018-07-01 01:00:00+02:00,174.93,17.592,142.92000000000002,209.92000000000002,1.815
2018-07-01 02:00:00+02:00,174.44,17.544,133.008,210.74,1.8479999999999999
2018-07-01 03:00:00+02:00,174.44,17.52,130.992,59.040000000000006,2.013
2018-07-01 04:00:00+02:00,174.44,17.376,126.696,60.68000000000001,2.09
2018-07-01 05:00:00+02:00,175.42,17.424,126.048,61.50000000000001,2.266
2018-07-01 06:00:00+02:00,174.44,17.496,148.94400000000002,201.72000000000003,2.431
2018-07-01 07:00:00+02:00,174.93,17.472,168.216,203.36,2.739
2018-07-01 08:00:00+02:00,173.95,17.328,170.592,208.28000000000003,2.574
2018-07-01 09:00:00+02:00,176.4,17.28,175.344,208.28000000000003,2.6069999999999998
2018-07-01 10:00:00+02:00,175.42,17.376,181.824,207.46,2.629
2018-07-01 11:00:00+02:00,175.91,17.472,186.048,207.46,2.387
2018-07-01 12:00:00+02:00,173.46,17.424,185.448,208.28000000000003,2.585
2018-07-01 13:00:00+02:00,173.46,17.424,183.792,209.10000000000002,2.695
2018-07-01 14:00:00+02:00,173.95,17.328,181.17600000000002,209.92000000000002,2.7169999999999996
2018-07-01 15:00:00+02:00,173.46,17.28,183.216,209.10000000000002,2.552
2018-07-01 16:00:00+02:00,173.95,17.328,182.4,208.28000000000003,2.145
2018-07-01 17:00:00+02:00,173.46,17.328,185.088,206.64000000000001,1.7489999999999999
2018-07-01 18:00:00+02:00,174.44,17.352,198.84,204.18,1.056
2018-07-01 19:00:00+02:00,173.95,17.256,226.344,201.72000000000003,0.968
2018-07-01 20:00:00+02:00,172.97,17.304000000000002,236.544,199.26000000000002,0.6599999999999999
2018-07-01 21:00:00+02:00,173.46,17.304000000000002,222.936,200.08,0.8909999999999999
2018-07-01 22:00:00+02:00,173.95,17.184,222.24,198.44000000000003,0.759
2018-07-01 23:00:00+02:00,173.46,17.16,207.096,198.44000000000003,0.594
2018-07-02 00:00:00+02:00,172.97,16.704,200.736,195.16000000000003,1.023
2018-07-02 01:00:00+02:00,172.97,16.632,174.648,195.16000000000003,1.738
2018-07-02 02:00:00+02:00,174.44,16.656,163.776,195.98000000000002,1.507
2018-07-02 03:00:00+02:00,174.93,16.608,157.656,186.14000000000001,1.3639999999999999
2018-07-02 04:00:00+02:00,175.42,16.608,148.728,186.96,1.232
2018-07-02 05:00:00+02:00,170.52,16.632,173.4,189.42000000000002,1.1219999999999999
2018-07-02 06:00:00+02:00,169.54,16.56,258.912,196.8,0.869
2018-07-02 07:00:00+02:00,165.13,16.8,348.024,48.38,1.0779999999999998
2018-07-02 08:00:00+02:00,124.46,16.752,370.824,49.2,1.133
2018-07-02 09:00:00+02:00,115.64,16.656,361.608,49.2,1.2979999999999998
2018-07-02 10:00:00+02:00,100.94,16.728,361.08,50.02,1.166
2018-07-02 11:00:00+02:00,100.94,16.776,363.048,50.02,1.232
2018-07-02 12:00:00+02:00,100.94,16.776,362.472,50.02,1.8699999999999999
2018-07-02 13:00:00+02:00,100.94,16.68,360.672,51.660000000000004,2.134
2018-07-02 14:00:00+02:00,103.39,16.656,350.16,52.480000000000004,2.343
2018-07-02 15:00:00+02:00,101.42999999999999,16.68,343.872,54.120000000000005,2.1559999999999997
2018-07-02 16:00:00+02:00,100.94,16.824,340.44,57.400000000000006,3.058
2018-07-02 17:00:00+02:00,97.02,16.752,345.192,59.040000000000006,2.86
2018-07-02 18:00:00+02:00,100.45,16.656,349.128,59.040000000000006,2.255
2018-07-02 19:00:00+02:00,100.45,16.68,351.76800000000003,208.28000000000003,2.464
2018-07-02 20:00:00+02:00,100.94,16.728,351.12,207.46,2.299
2018-07-02 21:00:00+02:00,102.41,16.704,352.08,206.64000000000001,2.288
2018-07-02 22:00:00+02:00,101.92,16.584,338.76,205.82000000000002,2.3209999999999997
2018-07-02 23:00:00+02:00,103.39,16.488,258.72,203.36,2.387
2018-07-03 00:00:00+02:00,102.41,16.488,220.824,204.18,2.431
2018-07-03 01:00:00+02:00,105.35,16.512,189.888,195.98000000000002,2.4419999999999997
2018-07-03 02:00:00+02:00,121.03,16.56,170.496,183.68,2.4419999999999997
2018-07-03 03:00:00+02:00,123.48,16.56,172.056,59.040000000000006,2.585
2018-07-03 04:00:00+02:00,123.97,16.464,169.536,59.040000000000006,2.4749999999999996
2018-07-03 05:00:00+02:00,131.81,16.416,199.464,179.58,2.431
2018-07-03 06:00:00+02:00,132.79,16.56,278.424,206.64000000000001,2.1999999999999997
2018-07-03 07:00:00+02:00,130.82999999999998,16.944,354.552,56.580000000000005,1.914
2018-07-03 08:00:00+02:00,130.82999999999998,17.04,372.336,55.760000000000005,1.738
2018-07-03 09:00:00+02:00,132.3,17.088,377.568,54.940000000000005,1.628
2018-07-03 10:00:00+02:00,125.92999999999999,17.064,375.264,54.940000000000005,1.4849999999999999
2018-07-03 11:00:00+02:00,119.07,17.016000000000002,370.92,53.300000000000004,1.2979999999999998
2018-07-03 12:00:00+02:00,122.5,16.968,367.032,52.480000000000004,1.265
2018-07-03 13:00:00+02:00,122.5,16.992,371.184,52.480000000000004,1.639
2018-07-03 14:00:00+02:00,122.99,16.68,365.42400000000004,52.480000000000004,1.7269999999999999
2018-07-03 15:00:00+02:00,122.99,16.728,362.208,53.300000000000004,1.716
2018-07-03 16:00:00+02:00,132.79,16.608,347.712,54.120000000000005,1.9029999999999998
2018-07-03 17:00:00+02:00,135.73,16.68,353.184,54.120000000000005,1.9029999999999998
2018-07-03 18:00:00+02:00,135.24,16.656,362.44800000000004,52.480000000000004,1.793
2018-07-03 19:00:00+02:00,136.71,16.608,357.528,186.14000000000001,1.7269999999999999
2018-07-03 20:00:00+02:00,157.78,16.584,350.472,199.26000000000002,1.6609999999999998
2018-07-03 21:00:00+02:00,151.41,16.584,344.25600000000003,198.44000000000003,1.7489999999999999
2018-07-03 22:00:00+02:00,152.39,16.56,343.608,182.86,1.837
2018-07-03 23:00:00+02:00,152.39,16.44,294.648,180.4,1.7489999999999999
2018-07-04 00:00:00+02:00,156.31,16.176000000000002,247.416,161.54000000000002,1.1219999999999999
2018-07-04 01:00:00+02:00,156.8,16.224,207.48000000000002,162.36,1.067
2018-07-04 02:00:00+02:00,154.84,16.176000000000002,190.92000000000002,156.62,1.023
2018-07-04 03:00:00+02:00,156.31,16.2,182.808,175.48000000000002,0.418
2018-07-04 04:00:00+02:00,156.31,16.152,186.672,177.12,0.39599999999999996
2018-07-04 05:00:00+02:00,158.27,16.104,213.264,189.42000000000002,0.407
2018-07-04 06:00:00+02:00,159.74,16.176000000000002,304.128,189.42000000000002,0.473
2018-07-04 07:00:00+02:00,159.74,16.656,368.544,40.18,0.46199999999999997
2018-07-04 08:00:00+02:00,161.21,16.632,383.568,41.82,0.506
2018-07-04 09:00:00+02:00,159.74,16.752,384.408,41.82,0.495
2018-07-04 10:00:00+02:00,160.72,16.8,380.184,41.82,0.6819999999999999
2018-07-04 11:00:00+02:00,168.56,16.8,376.608,41.82,0.726
2018-07-04 12:00:00+02:00,173.95,16.776,369.984,42.64,1.067
2018-07-04 13:00:00+02:00,175.42,16.752,376.128,40.18,1.287
2018-07-04 14:00:00+02:00,173.46,16.44,376.584,39.36,1.188
2018-07-04 15:00:00+02:00,173.95,16.224,372.336,41.0,1.573
2018-07-04 16:00:00+02:00,174.93,16.296,373.44,41.82,1.716
