,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2018-03-01 00:00:00+01:00,93.84,123.97,2623.95,4338.62,139.27,24.852,0.72,53.712,19.152,6764.18,0.0,35.044360000000005,23.869999999999997
2018-03-01 01:00:00+01:00,93.15,123.97,2206.47,4462.4400000000005,115.814,24.814,0.0,50.160000000000004,12.336,6243.4800000000005,0.0,35.044360000000005,25.168
2018-03-01 02:00:00+01:00,92.46000000000001,123.97,2172.17,4486.22,140.736,24.814,0.0,45.12,9.408,5849.06,0.0,39.655460000000005,25.718
2018-03-01 03:00:00+01:00,92.23,123.97,2258.41,4357.4800000000005,142.202,24.814,0.0,43.632,9.312,5327.54,0.0,37.81102,26.389
2018-03-01 04:00:00+01:00,92.69,123.97,2376.5,4238.58,115.814,25.573999999999998,0.0,45.12,9.264,5234.88,0.0,36.8888,24.97
2018-03-01 05:00:00+01:00,92.69,123.97,2701.86,4166.42,114.348,25.612,0.0,45.480000000000004,10.752,5648.9800000000005,0.0,36.8888,24.816
2018-03-01 06:00:00+01:00,92.46000000000001,123.97,4097.38,4704.34,133.406,25.612,0.0,66.096,22.896,7209.4400000000005,0.0,35.96658,24.793999999999997
2018-03-01 07:00:00+01:00,92.0,123.97,4672.15,4592.0,129.008,25.573999999999998,13.968,83.52,34.368,8806.800000000001,3.9770000000000003,32.2777,26.136
2018-03-01 08:00:00+01:00,94.07000000000001,123.97,5556.599999999999,4816.68,115.081,25.535999999999998,30.048000000000002,106.72800000000001,42.096000000000004,9339.800000000001,14.555000000000001,32.2777,27.224999999999998
2018-03-01 09:00:00+01:00,93.38000000000001,123.97,5814.34,4940.5,115.081,25.46,37.704,117.792,48.024,9363.58,35.916000000000004,33.19992,28.479
2018-03-01 10:00:00+01:00,93.84,123.97,5880.0,5066.780000000001,142.202,25.535999999999998,40.848,112.2,49.872,8922.42,62.443000000000005,32.2777,28.808999999999997
2018-03-01 11:00:00+01:00,97.06,123.97,5829.53,4974.120000000001,116.547,25.65,37.608000000000004,111.168,50.952,8703.480000000001,83.763,30.43326,30.436999999999998
2018-03-01 12:00:00+01:00,98.44,123.97,5686.45,4745.34,120.945,25.573999999999998,27.672,86.52,38.136,8499.300000000001,83.72200000000001,31.35548,31.305999999999997
2018-03-01 13:00:00+01:00,95.45,123.97,5573.75,4747.8,162.726,25.573999999999998,18.816,77.976,35.304,8386.960000000001,68.71600000000001,33.19992,31.68
2018-03-01 14:00:00+01:00,94.3,123.48,5403.23,4822.42,172.988,25.573999999999998,30.384,76.632,33.288000000000004,8575.560000000001,53.628,34.12214,31.404999999999998
2018-03-01 15:00:00+01:00,96.37,122.5,5500.74,4834.72,164.92499999999998,25.612,37.968,88.992,41.448,8981.460000000001,38.622,35.044360000000005,31.569999999999997
2018-03-01 16:00:00+01:00,97.75,122.5,5436.0599999999995,4665.8,160.527,25.612,39.96,102.21600000000001,40.584,9260.26,20.623,34.12214,31.866999999999997
2018-03-01 17:00:00+01:00,98.67,124.46,5437.04,4677.280000000001,166.391,25.535999999999998,41.472,110.232,40.368,9243.86,3.895,29.51104,31.174
2018-03-01 18:00:00+01:00,103.5,120.53999999999999,5896.17,4832.26,180.31799999999998,25.535999999999998,43.68,116.232,39.864000000000004,9391.460000000001,0.0,26.74438,27.389999999999997
2018-03-01 19:00:00+01:00,100.51,116.13,5733.98,4929.02,159.061,25.535999999999998,47.736000000000004,120.048,45.576,9266.820000000002,0.0,27.666600000000003,26.674999999999997
2018-03-01 20:00:00+01:00,104.42,124.95,4922.05,4724.84,175.92,25.498,37.608000000000004,109.44,41.784,8184.420000000001,0.0,29.51104,29.358999999999998
2018-03-01 21:00:00+01:00,99.82000000000001,123.97,4332.09,4601.02,176.653,25.498,11.88,88.632,38.736000000000004,7460.360000000001,0.0,31.35548,31.657999999999998
2018-03-01 22:00:00+01:00,100.28,123.97,3123.2599999999998,4438.660000000001,170.05599999999998,25.46,6.888,72.888,24.576,6632.160000000001,0.0,34.12214,38.071
2018-03-01 23:00:00+01:00,99.13000000000001,123.97,2363.7599999999998,3926.1600000000003,165.658,25.46,3.648,64.2,19.128,6286.120000000001,0.0,34.12214,43.659
2018-03-02 00:00:00+01:00,97.98,123.97,1747.83,3954.0400000000004,179.585,25.498,0.0,54.648,13.368,4754.360000000001,0.0,35.044360000000005,42.074999999999996
2018-03-02 01:00:00+01:00,99.36,123.97,1721.86,4025.38,188.381,25.422,0.0,47.784,9.456,4314.84,0.0,33.19992,29.403
2018-03-02 02:00:00+01:00,99.82000000000001,123.97,1708.6299999999999,4108.200000000001,167.124,25.498,0.0,45.264,9.192,4213.9800000000005,0.0,32.2777,28.578
2018-03-02 03:00:00+01:00,100.05000000000001,123.97,1727.25,4179.54,168.59,25.46,0.0,44.52,8.616,4254.9800000000005,0.0,29.51104,29.061999999999998
2018-03-02 04:00:00+01:00,100.28,123.97,1839.46,4279.58,174.454,25.422,0.0,44.952,9.312,4344.360000000001,0.0,29.51104,26.345
2018-03-02 05:00:00+01:00,100.28,123.97,2094.75,4405.04,162.726,25.27,0.024,47.208,14.832,4765.02,0.0,29.51104,27.302
2018-03-02 06:00:00+01:00,97.98,123.48,2726.36,4654.320000000001,170.789,24.852,4.224,68.544,21.84,6332.040000000001,0.041,28.588820000000002,27.522
2018-03-02 07:00:00+01:00,96.37,115.14999999999999,3691.66,4905.240000000001,218.434,24.852,12.816,81.36,32.736000000000004,8273.800000000001,10.742,25.82216,29.732999999999997
2018-03-02 08:00:00+01:00,96.60000000000001,115.14999999999999,4272.8,4971.660000000001,202.308,24.738,25.584,104.376,41.52,8666.58,39.237,29.51104,31.999
2018-03-02 09:00:00+01:00,97.29,115.14999999999999,4202.73,4604.3,153.197,24.738,28.896,114.60000000000001,46.704,9212.7,78.146,32.2777,38.665
2018-03-02 10:00:00+01:00,93.61,115.14999999999999,3748.0099999999998,4394.38,169.323,24.624,34.416000000000004,112.944,46.944,8787.94,123.08200000000001,33.19992,50.82
2018-03-02 11:00:00+01:00,93.38000000000001,123.48,3401.09,4213.9800000000005,188.381,24.548,34.728,106.488,43.104,8518.980000000001,170.068,32.2777,59.037
2018-03-02 12:00:00+01:00,92.0,124.46,3385.9,3929.4400000000005,163.459,24.624,13.584,90.528,42.264,8194.26,199.383,30.43326,54.428
2018-03-02 13:00:00+01:00,94.99000000000001,124.46,3254.09,3949.1200000000003,161.26,24.776,8.496,87.84,38.688,7925.3,194.87300000000002,31.35548,54.626
2018-03-02 14:00:00+01:00,94.76,124.46,3349.64,3980.28,160.527,24.89,9.96,90.744,36.432,7999.1,161.54000000000002,29.51104,55.726
