,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2016-10-01 00:00:00+02:00,51.672000000000004,84.144,404.26000000000005,45.507
2016-10-01 01:00:00+02:00,50.136,84.20400000000001,409.18,46.519
2016-10-01 02:00:00+02:00,49.728,84.20400000000001,397.70000000000005,45.32
2016-10-01 03:00:00+02:00,49.2,84.24,394.42,44.736999999999995
2016-10-01 04:00:00+02:00,49.248,84.24,400.16,43.043
2016-10-01 05:00:00+02:00,50.112,84.276,404.26000000000005,42.482
2016-10-01 06:00:00+02:00,59.76,84.264,405.90000000000003,41.403999999999996
2016-10-01 07:00:00+02:00,78.072,84.276,410.82000000000005,39.291999999999994
2016-10-01 08:00:00+02:00,94.56,84.276,414.92,34.705
2016-10-01 09:00:00+02:00,109.008,84.276,419.84000000000003,30.822
2016-10-01 10:00:00+02:00,119.232,84.24,423.94000000000005,29.799
2016-10-01 11:00:00+02:00,117.048,84.21600000000001,434.6,30.404
2016-10-01 12:00:00+02:00,113.49600000000001,84.19200000000001,425.58000000000004,29.006999999999998
2016-10-01 13:00:00+02:00,111.48,84.20400000000001,424.76000000000005,27.907
2016-10-01 14:00:00+02:00,110.424,84.22800000000001,418.20000000000005,26.433
2016-10-01 15:00:00+02:00,110.16,84.21600000000001,420.66,24.793999999999997
2016-10-01 16:00:00+02:00,116.64,84.19200000000001,414.92,22.198
2016-10-01 17:00:00+02:00,128.832,84.168,414.1,18.919999999999998
2016-10-01 18:00:00+02:00,143.544,84.168,411.64000000000004,18.567999999999998
2016-10-01 19:00:00+02:00,150.288,84.18,421.48,19.404
2016-10-01 20:00:00+02:00,146.856,84.168,429.68,19.645999999999997
2016-10-01 21:00:00+02:00,129.336,84.20400000000001,422.3,19.36
2016-10-01 22:00:00+02:00,113.44800000000001,84.22800000000001,411.64000000000004,18.733
2016-10-01 23:00:00+02:00,100.32000000000001,84.22800000000001,417.38000000000005,17.567
2016-10-02 00:00:00+02:00,70.392,84.21600000000001,417.38000000000005,16.323999999999998
2016-10-02 01:00:00+02:00,64.056,84.19200000000001,426.40000000000003,16.819
