,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-09-01 00:00:00+02:00,175.91,25.248,335.088,4.92,1.2209999999999999
2018-09-01 01:00:00+02:00,176.4,25.344,296.496,8.200000000000001,1.21
2018-09-01 02:00:00+02:00,175.91,24.936,282.504,7.380000000000001,1.1989999999999998
2018-09-01 03:00:00+02:00,174.93,24.672,255.144,4.1000000000000005,0.8799999999999999
2018-09-01 04:00:00+02:00,177.38,24.648,241.776,5.74,0.9019999999999999
2018-09-01 05:00:00+02:00,176.4,24.624,250.94400000000002,5.74,0.968
2018-09-01 06:00:00+02:00,175.42,24.696,277.584,13.940000000000001,1.7049999999999998
2018-09-01 07:00:00+02:00,176.4,24.336000000000002,323.04,9.84,1.7819999999999998
2018-09-01 08:00:00+02:00,175.91,23.904,363.504,4.1000000000000005,1.628
2018-09-01 09:00:00+02:00,175.91,23.688,382.944,2.46,1.98
2018-09-01 10:00:00+02:00,175.91,23.52,383.42400000000004,2.46,2.2769999999999997
2018-09-01 11:00:00+02:00,174.44,23.52,380.688,2.46,2.189
2018-09-01 12:00:00+02:00,172.97,23.496000000000002,372.552,2.46,2.2329999999999997
2018-09-01 13:00:00+02:00,173.46,23.496000000000002,356.35200000000003,2.46,2.75
2018-09-01 14:00:00+02:00,168.56,23.712,339.696,3.2800000000000002,2.6069999999999998
2018-09-01 15:00:00+02:00,167.09,23.400000000000002,336.312,3.2800000000000002,2.167
2018-09-01 16:00:00+02:00,170.52,23.592,349.224,4.92,2.42
2018-09-01 17:00:00+02:00,170.52,23.664,370.56,4.1000000000000005,1.9689999999999999
2018-09-01 18:00:00+02:00,170.03,23.472,379.68,4.92,1.9909999999999999
2018-09-01 19:00:00+02:00,164.15,23.424,381.12,5.74,1.793
2018-09-01 20:00:00+02:00,168.56,23.496000000000002,386.16,4.1000000000000005,1.914
2018-09-01 21:00:00+02:00,171.99,23.400000000000002,374.088,4.1000000000000005,1.9469999999999998
2018-09-01 22:00:00+02:00,173.46,23.352,337.512,4.1000000000000005,2.024
2018-09-01 23:00:00+02:00,173.46,23.304000000000002,287.568,4.92,2.332
2018-09-02 00:00:00+02:00,174.93,23.112000000000002,271.824,7.380000000000001,2.7279999999999998
2018-09-02 01:00:00+02:00,171.5,23.16,254.496,6.5600000000000005,2.266
2018-09-02 02:00:00+02:00,176.89,23.112000000000002,233.304,7.380000000000001,2.299
2018-09-02 03:00:00+02:00,174.44,23.136,225.192,9.84,2.992
2018-09-02 04:00:00+02:00,177.38,23.064,225.672,8.200000000000001,2.904
2018-09-02 05:00:00+02:00,173.95,22.944,223.512,12.3,3.025
2018-09-02 06:00:00+02:00,173.95,22.968,227.328,21.32,3.5199999999999996
2018-09-02 07:00:00+02:00,173.95,23.064,242.68800000000002,9.84,3.586
2018-09-02 08:00:00+02:00,174.93,23.016000000000002,273.48,10.66,3.6409999999999996
2018-09-02 09:00:00+02:00,172.97,23.400000000000002,291.86400000000003,6.5600000000000005,3.6959999999999997
2018-09-02 10:00:00+02:00,166.6,23.400000000000002,299.16,5.74,3.751
2018-09-02 11:00:00+02:00,166.10999999999999,23.496000000000002,305.208,9.020000000000001,3.949
2018-09-02 12:00:00+02:00,166.6,23.256,301.44,15.580000000000002,3.6959999999999997
2018-09-02 13:00:00+02:00,167.09,23.304000000000002,280.176,8.200000000000001,3.553
2018-09-02 14:00:00+02:00,165.62,23.304000000000002,278.35200000000003,9.84,3.388
2018-09-02 15:00:00+02:00,165.62,23.352,287.472,16.400000000000002,3.311
2018-09-02 16:00:00+02:00,166.6,23.208000000000002,294.91200000000003,12.3,2.8819999999999997
2018-09-02 17:00:00+02:00,166.10999999999999,23.328,318.528,21.32,2.937
2018-09-02 18:00:00+02:00,164.64,23.16,353.784,16.400000000000002,2.827
2018-09-02 19:00:00+02:00,166.6,23.16,361.008,13.940000000000001,2.772
2018-09-02 20:00:00+02:00,169.54,23.256,361.44,14.760000000000002,2.739
2018-09-02 21:00:00+02:00,169.04999999999998,23.256,344.088,14.760000000000002,2.893
2018-09-02 22:00:00+02:00,170.52,23.184,289.632,13.940000000000001,3.256
2018-09-02 23:00:00+02:00,171.01,23.208000000000002,240.72,13.120000000000001,3.7399999999999998
2018-09-03 00:00:00+02:00,160.72,22.92,220.488,10.66,3.2889999999999997
2018-09-03 01:00:00+02:00,160.72,22.872,210.6,9.84,3.828
2018-09-03 02:00:00+02:00,162.19,22.872,207.168,8.200000000000001,3.7619999999999996
