,date,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2015-09-01 00:00:00+02:00,3815.0,15802.0,,1089.0,14086.0,197.0,9.0,241.0,1460.0,88.0,10432.0,3600.0,71.0,0.0,338.0,904.0,5302.0
1,2015-09-01 00:15:00+02:00,3808.0,15836.0,,1055.0,13861.0,197.0,9.0,161.0,1459.0,106.0,10412.0,3644.0,71.0,0.0,335.0,900.0,5531.0
2,2015-09-01 00:30:00+02:00,3798.0,15848.0,,1054.0,13683.0,197.0,9.0,615.0,1459.0,60.0,10396.0,3786.0,71.0,0.0,337.0,931.0,5688.0
3,2015-09-01 00:45:00+02:00,3782.0,15866.0,,1053.0,13374.0,197.0,9.0,60.0,1454.0,61.0,10406.0,3921.0,71.0,0.0,338.0,983.0,5573.0
4,2015-09-01 01:00:00+02:00,3790.0,15884.0,,1054.0,12978.0,197.0,9.0,129.0,1454.0,119.0,10436.0,3651.0,71.0,0.0,339.0,1038.0,5736.0
5,2015-09-01 01:15:00+02:00,3773.0,15848.0,,1053.0,13001.0,197.0,9.0,805.0,1452.0,58.0,10435.0,3546.0,71.0,0.0,339.0,1136.0,5953.0
6,2015-09-01 01:30:00+02:00,3756.0,15857.0,,1052.0,12899.0,197.0,9.0,565.0,1449.0,53.0,10442.0,3346.0,71.0,0.0,338.0,1262.0,5944.0
7,2015-09-01 01:45:00+02:00,3749.0,15839.0,,1051.0,12768.0,197.0,9.0,545.0,1447.0,62.0,10444.0,3256.0,71.0,0.0,338.0,1332.0,6041.0
8,2015-09-01 02:00:00+02:00,3752.0,15849.0,,1053.0,12724.0,197.0,9.0,617.0,1447.0,164.0,10454.0,3170.0,71.0,0.0,335.0,1374.0,6129.0
9,2015-09-01 02:15:00+02:00,3755.0,15802.0,,1054.0,12792.0,197.0,9.0,56.0,1446.0,73.0,10447.0,3083.0,71.0,0.0,331.0,1385.0,6221.0
10,2015-09-01 02:30:00+02:00,3761.0,15831.0,,1054.0,12726.0,197.0,9.0,59.0,1449.0,108.0,10450.0,3152.0,71.0,0.0,337.0,1380.0,6338.0
11,2015-09-01 02:45:00+02:00,3753.0,15810.0,,1055.0,12316.0,198.0,9.0,577.0,1452.0,100.0,10453.0,3131.0,71.0,0.0,320.0,1371.0,6427.0
12,2015-09-01 03:00:00+02:00,3712.0,15817.0,,1055.0,11887.0,197.0,9.0,138.0,1451.0,109.0,10462.0,3050.0,71.0,0.0,334.0,1374.0,6639.0
13,2015-09-01 03:15:00+02:00,3704.0,15817.0,,1055.0,11736.0,197.0,10.0,134.0,1453.0,122.0,10459.0,3132.0,71.0,0.0,338.0,1404.0,6521.0
14,2015-09-01 03:30:00+02:00,3707.0,15826.0,,1055.0,11750.0,197.0,10.0,145.0,1454.0,178.0,10467.0,3102.0,71.0,0.0,335.0,1398.0,6305.0
15,2015-09-01 03:45:00+02:00,3709.0,15816.0,,1055.0,11834.0,197.0,10.0,146.0,1455.0,125.0,10462.0,3128.0,71.0,0.0,332.0,1444.0,6154.0
16,2015-09-01 04:00:00+02:00,3707.0,15829.0,,1056.0,11887.0,197.0,10.0,184.0,1460.0,119.0,10470.0,3136.0,71.0,0.0,339.0,1510.0,5968.0
17,2015-09-01 04:15:00+02:00,3708.0,15853.0,,1056.0,12141.0,197.0,10.0,161.0,1463.0,111.0,10465.0,3158.0,71.0,0.0,339.0,1517.0,5775.0
18,2015-09-01 04:30:00+02:00,3720.0,15858.0,,1056.0,12531.0,197.0,10.0,113.0,1463.0,115.0,10471.0,3166.0,71.0,0.0,338.0,1584.0,5607.0
19,2015-09-01 04:45:00+02:00,3723.0,15867.0,,1057.0,12967.0,197.0,10.0,107.0,1465.0,50.0,10478.0,3283.0,71.0,0.0,335.0,1645.0,5454.0
20,2015-09-01 05:00:00+02:00,3709.0,15888.0,,1056.0,13392.0,197.0,10.0,187.0,1467.0,97.0,10488.0,3212.0,71.0,0.0,338.0,1662.0,5368.0
21,2015-09-01 05:15:00+02:00,3718.0,15895.0,,1049.0,13758.0,197.0,10.0,132.0,1471.0,71.0,10481.0,3378.0,71.0,0.0,338.0,1715.0,5401.0
22,2015-09-01 05:30:00+02:00,3730.0,15908.0,,1141.0,14041.0,197.0,10.0,120.0,1474.0,78.0,10487.0,3708.0,71.0,0.0,335.0,1914.0,5409.0
23,2015-09-01 05:45:00+02:00,3757.0,15848.0,,1260.0,14562.0,197.0,10.0,103.0,1478.0,94.0,10476.0,4086.0,71.0,0.0,337.0,2065.0,5475.0
24,2015-09-01 06:00:00+02:00,3772.0,15883.0,,1564.0,14835.0,197.0,10.0,277.0,1484.0,109.0,10471.0,4095.0,71.0,3.0,337.0,2137.0,5557.0
25,2015-09-01 06:15:00+02:00,3771.0,15920.0,,1758.0,15116.0,197.0,10.0,273.0,1484.0,104.0,10496.0,4136.0,71.0,20.0,338.0,2198.0,5471.0
26,2015-09-01 06:30:00+02:00,3774.0,15897.0,,1797.0,15414.0,197.0,10.0,303.0,1483.0,177.0,10512.0,4381.0,71.0,80.0,340.0,2194.0,5445.0
27,2015-09-01 06:45:00+02:00,3781.0,15849.0,,1816.0,15720.0,197.0,10.0,679.0,1488.0,167.0,10509.0,4619.0,71.0,295.0,345.0,2206.0,5534.0
28,2015-09-01 07:00:00+02:00,3802.0,15602.0,,1951.0,15952.0,197.0,10.0,1877.0,1494.0,128.0,10489.0,4500.0,74.0,651.0,339.0,2237.0,5544.0
29,2015-09-01 07:15:00+02:00,3803.0,15538.0,,2014.0,16161.0,197.0,10.0,2597.0,1499.0,135.0,10513.0,4541.0,81.0,1196.0,331.0,2257.0,5372.0
30,2015-09-01 07:30:00+02:00,3796.0,15330.0,,2017.0,16159.0,197.0,10.0,2890.0,1502.0,65.0,10488.0,4813.0,82.0,1869.0,327.0,2227.0,5237.0
31,2015-09-01 07:45:00+02:00,3798.0,15283.0,,2028.0,15784.0,196.0,10.0,3247.0,1504.0,133.0,10492.0,4974.0,82.0,2619.0,327.0,2197.0,5095.0
32,2015-09-01 08:00:00+02:00,3803.0,15378.0,,2098.0,15865.0,197.0,10.0,3963.0,1507.0,210.0,10491.0,4936.0,82.0,3457.0,321.0,2206.0,5002.0
33,2015-09-01 08:15:00+02:00,3830.0,15292.0,,2067.0,15910.0,197.0,9.0,4137.0,1515.0,202.0,10487.0,4803.0,82.0,4420.0,328.0,2175.0,4863.0
34,2015-09-01 08:30:00+02:00,3847.0,15273.0,,2075.0,15900.0,198.0,9.0,3666.0,1521.0,105.0,10497.0,4635.0,82.0,5443.0,336.0,2103.0,4894.0
35,2015-09-01 08:45:00+02:00,3844.0,15151.0,,2071.0,15930.0,198.0,9.0,3504.0,1529.0,89.0,10493.0,4610.0,82.0,6416.0,332.0,2030.0,4889.0
36,2015-09-01 09:00:00+02:00,3807.0,14854.0,,2102.0,15837.0,197.0,9.0,3270.0,1533.0,182.0,10488.0,4883.0,82.0,7337.0,332.0,1986.0,4671.0
37,2015-09-01 09:15:00+02:00,3818.0,14732.0,,2115.0,15813.0,197.0,9.0,2834.0,1534.0,94.0,10502.0,4691.0,82.0,8262.0,327.0,1914.0,4672.0
38,2015-09-01 09:30:00+02:00,3823.0,14648.0,,2111.0,15813.0,198.0,8.0,2342.0,1534.0,89.0,10488.0,4818.0,82.0,9040.0,327.0,1891.0,4779.0
39,2015-09-01 09:45:00+02:00,3802.0,14613.0,,2122.0,15813.0,197.0,8.0,1807.0,1534.0,85.0,10479.0,4986.0,82.0,9803.0,326.0,1930.0,4975.0
40,2015-09-01 10:00:00+02:00,3793.0,14504.0,,2140.0,15817.0,197.0,8.0,1809.0,1538.0,104.0,10489.0,5183.0,82.0,10482.0,329.0,1980.0,5049.0
41,2015-09-01 10:15:00+02:00,3791.0,14487.0,,2121.0,15823.0,196.0,8.0,1889.0,1542.0,99.0,10483.0,4861.0,82.0,11100.0,327.0,2047.0,5138.0
42,2015-09-01 10:30:00+02:00,3802.0,14464.0,,2032.0,15712.0,196.0,8.0,1707.0,1541.0,58.0,10492.0,4858.0,82.0,11655.0,331.0,2008.0,5130.0
43,2015-09-01 10:45:00+02:00,3789.0,14482.0,,2106.0,15586.0,197.0,8.0,1754.0,1540.0,83.0,10480.0,4758.0,82.0,12154.0,337.0,1952.0,5244.0
44,2015-09-01 11:00:00+02:00,3757.0,14663.0,,2123.0,15458.0,196.0,8.0,1377.0,1531.0,33.0,10469.0,4993.0,82.0,12609.0,334.0,1908.0,5480.0
45,2015-09-01 11:15:00+02:00,3746.0,14705.0,,2119.0,15449.0,197.0,8.0,1349.0,1532.0,37.0,10469.0,5013.0,82.0,13008.0,336.0,1913.0,5572.0
46,2015-09-01 11:30:00+02:00,3740.0,14667.0,,2118.0,15442.0,197.0,7.0,1306.0,1534.0,85.0,10472.0,4900.0,82.0,13267.0,329.0,1912.0,5469.0
47,2015-09-01 11:45:00+02:00,3786.0,14481.0,,2100.0,15341.0,197.0,7.0,1343.0,1546.0,115.0,10456.0,4622.0,82.0,13399.0,335.0,1857.0,5801.0
48,2015-09-01 12:00:00+02:00,3782.0,13794.0,,2118.0,15272.0,198.0,7.0,1893.0,1550.0,132.0,10343.0,4713.0,82.0,13467.0,324.0,1836.0,5997.0
49,2015-09-01 12:15:00+02:00,3784.0,13010.0,,2108.0,15314.0,196.0,7.0,1785.0,1552.0,112.0,10268.0,4941.0,82.0,13436.0,324.0,1770.0,6160.0
50,2015-09-01 12:30:00+02:00,3774.0,12980.0,,2115.0,15189.0,230.0,7.0,1891.0,1553.0,105.0,10264.0,4926.0,82.0,13393.0,326.0,1793.0,6393.0
51,2015-09-01 12:45:00+02:00,3772.0,12983.0,,2113.0,15120.0,291.0,7.0,1843.0,1553.0,122.0,10361.0,4696.0,82.0,13103.0,329.0,1841.0,6696.0
52,2015-09-01 13:00:00+02:00,3777.0,12856.0,,2173.0,15118.0,302.0,7.0,1537.0,1548.0,65.0,10454.0,4943.0,82.0,12714.0,342.0,1722.0,6905.0
53,2015-09-01 13:15:00+02:00,3774.0,13033.0,,2255.0,15090.0,302.0,7.0,1185.0,1539.0,50.0,10452.0,4869.0,82.0,12494.0,330.0,1791.0,6964.0
54,2015-09-01 13:30:00+02:00,3765.0,13236.0,,2267.0,15095.0,302.0,7.0,1133.0,1544.0,78.0,10459.0,4913.0,82.0,12059.0,336.0,1826.0,7059.0
55,2015-09-01 13:45:00+02:00,3787.0,13276.0,,2268.0,15091.0,306.0,7.0,959.0,1545.0,124.0,10454.0,4794.0,82.0,11726.0,333.0,1824.0,7129.0
56,2015-09-01 14:00:00+02:00,3792.0,13282.0,,2269.0,15085.0,409.0,7.0,798.0,1535.0,156.0,10478.0,4755.0,82.0,11297.0,338.0,1879.0,7228.0
57,2015-09-01 14:15:00+02:00,3778.0,13259.0,,2238.0,15148.0,364.0,7.0,1628.0,1527.0,178.0,10480.0,4863.0,81.0,10799.0,335.0,1935.0,7351.0
58,2015-09-01 14:30:00+02:00,3764.0,13255.0,,2248.0,15115.0,304.0,7.0,1499.0,1524.0,124.0,10479.0,4828.0,78.0,10256.0,333.0,1920.0,7590.0
59,2015-09-01 14:45:00+02:00,3760.0,13406.0,,2280.0,15152.0,303.0,7.0,1666.0,1527.0,122.0,10478.0,4798.0,78.0,9694.0,335.0,1930.0,7998.0
60,2015-09-01 15:00:00+02:00,3746.0,13473.0,,2315.0,15187.0,304.0,7.0,931.0,1534.0,127.0,10475.0,4830.0,78.0,8954.0,326.0,1990.0,8254.0
61,2015-09-01 15:15:00+02:00,3737.0,13506.0,,2335.0,15133.0,302.0,7.0,1166.0,1528.0,98.0,10475.0,4841.0,78.0,8350.0,326.0,2040.0,8657.0
62,2015-09-01 15:30:00+02:00,3743.0,13527.0,,2314.0,15094.0,304.0,7.0,965.0,1527.0,83.0,10475.0,4743.0,78.0,7758.0,322.0,2073.0,9154.0
63,2015-09-01 15:45:00+02:00,3759.0,13544.0,,2221.0,15104.0,303.0,7.0,706.0,1529.0,55.0,10449.0,4560.0,78.0,7091.0,326.0,2100.0,9650.0
64,2015-09-01 16:00:00+02:00,3782.0,13656.0,,2116.0,15115.0,310.0,7.0,150.0,1531.0,108.0,10467.0,4392.0,78.0,6521.0,331.0,2104.0,9940.0
65,2015-09-01 16:15:00+02:00,3768.0,13635.0,,2184.0,15131.0,313.0,8.0,797.0,1532.0,44.0,10476.0,4411.0,78.0,5820.0,327.0,2127.0,10195.0
66,2015-09-01 16:30:00+02:00,3737.0,13694.0,,2198.0,14990.0,313.0,8.0,936.0,1519.0,41.0,10478.0,4492.0,78.0,5190.0,329.0,2143.0,10039.0
67,2015-09-01 16:45:00+02:00,3750.0,13753.0,,2256.0,14970.0,313.0,9.0,182.0,1523.0,29.0,10481.0,4460.0,78.0,4587.0,332.0,2120.0,9971.0
68,2015-09-01 17:00:00+02:00,3776.0,13646.0,,2002.0,14916.0,315.0,9.0,269.0,1523.0,55.0,10476.0,4255.0,78.0,4033.0,333.0,2113.0,10291.0
