,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2018-07-01 00:00:00+02:00,0.46,348.7575,357.93,0.0,1.416,321.235,0.0,28.588820000000002,2.232,1.7242499999999998
2018-07-01 00:15:00+02:00,0.46,339.2025,354.035,0.0,1.416,307.295,0.0,29.741595,2.232,1.6802499999999998
2018-07-01 00:30:00+02:00,0.46,317.03,338.045,0.0,1.419,307.70500000000004,0.0,29.04993,2.25,1.6829999999999998
2018-07-01 00:45:00+02:00,0.5175000000000001,312.0075,331.69,0.0,1.419,309.96000000000004,0.0,28.588820000000002,2.187,1.6995
2018-07-01 01:00:00+02:00,0.5175000000000001,297.185,305.04,0.0,1.416,314.26500000000004,0.0,27.666600000000003,2.196,1.694
2018-07-01 01:15:00+02:00,0.46,309.5575,285.36,0.0,1.419,310.37,0.0,28.819375,2.19,1.7269999999999999
2018-07-01 01:30:00+02:00,0.46,303.065,278.185,0.0,1.419,311.805,0.0,27.897155,2.238,1.7407499999999998
2018-07-01 01:45:00+02:00,0.46,287.5075,263.01500000000004,0.0,1.419,300.32500000000005,0.0,28.358265000000003,2.13,1.6444999999999999
2018-07-01 02:00:00+02:00,0.46,277.2175,225.50000000000003,0.0,1.419,306.88500000000005,0.0,28.819375,2.3040000000000003,1.6004999999999998
2018-07-01 02:15:00+02:00,0.46,272.5625,218.53000000000003,0.0,1.419,307.5,0.0,27.666600000000003,2.34,1.6802499999999998
2018-07-01 02:30:00+02:00,0.46,270.1125,214.22500000000002,0.0,1.419,305.86,0.0,28.12771,2.34,1.6637499999999998
2018-07-01 02:45:00+02:00,0.46,263.375,210.53500000000003,0.0,1.419,299.095,0.0,27.20549,2.316,1.63075
2018-07-01 03:00:00+02:00,0.46,255.6575,181.22000000000003,0.0,1.419,298.48,0.0,26.74438,2.316,1.59225
2018-07-01 03:15:00+02:00,0.46,275.87,168.715,0.0,1.419,297.25,0.0,26.513825,2.265,1.63625
2018-07-01 03:30:00+02:00,0.46,279.9125,163.79500000000002,0.0,1.419,293.355,0.0,26.513825,2.172,1.5895
2018-07-01 03:45:00+02:00,0.46,279.9125,163.18,0.0,1.419,289.05,0.0,26.974935000000002,1.983,1.6032499999999998
2018-07-01 04:00:00+02:00,0.46,280.15749999999997,164.615,0.0,1.419,286.18,0.0,26.28327,1.7910000000000001,1.672
2018-07-01 04:15:00+02:00,0.46,278.9325,168.305,0.0,1.419,283.31,0.0,26.74438,1.6380000000000001,1.69675
2018-07-01 04:30:00+02:00,0.46,278.32,171.38000000000002,0.0,1.419,279.415,0.0,26.974935000000002,1.578,1.694
2018-07-01 04:45:00+02:00,0.46,275.2575,166.25500000000002,0.0,1.419,277.57,0.0,26.28327,1.557,1.65
2018-07-01 05:00:00+02:00,0.46,274.03249999999997,150.26500000000001,0.0,1.422,280.235,0.0,26.974935000000002,1.458,1.59775
2018-07-01 05:15:00+02:00,0.46,276.85,147.19,0.0,1.422,282.49,0.0,27.436045,1.431,1.595
2018-07-01 05:30:00+02:00,0.46,267.90749999999997,147.60000000000002,0.0,1.422,279.62,0.0,26.974935000000002,1.41,1.59225
2018-07-01 05:45:00+02:00,0.46,265.335,147.19,0.0,1.422,286.38500000000005,0.0,25.361050000000002,1.329,1.59225
2018-07-01 06:00:00+02:00,0.46,258.8425,149.44500000000002,0.0,1.422,286.18,0.0,23.747165000000003,1.2750000000000001,1.5262499999999999
2018-07-01 06:15:00+02:00,0.46,250.88,151.085,0.0,1.422,275.11,0.0,23.286055,1.305,1.4629999999999999
2018-07-01 06:30:00+02:00,0.46,251.2475,151.085,0.0,1.422,266.91,0.0,22.363835,1.338,1.518
2018-07-01 06:45:00+02:00,0.46,257.6175,150.47,0.0,1.422,278.185,0.0,22.13328,1.362,1.4905
2018-07-01 07:00:00+02:00,0.4025,264.6,160.10500000000002,0.0,1.422,314.06,0.0,22.59439,1.365,1.36675
2018-07-01 07:15:00+02:00,0.46,263.62,173.02,0.0,1.422,327.38500000000005,0.0,22.363835,1.314,1.34475
2018-07-01 07:30:00+02:00,0.46,263.375,172.20000000000002,0.0,1.422,343.785,0.0,21.441615000000002,1.272,1.31725
2018-07-01 07:45:00+02:00,0.46,266.07,171.995,0.0,1.419,366.95000000000005,0.0,20.519395,1.296,1.25675
2018-07-01 08:00:00+02:00,0.46,265.58,166.05,0.0,1.419,385.40000000000003,0.0,19.136065000000002,1.212,1.19075
2018-07-01 08:15:00+02:00,0.46,263.9875,160.31,0.0,1.419,405.285,0.0,18.4444,1.158,1.155
2018-07-01 08:30:00+02:00,0.46,265.4575,160.31,0.0,1.419,420.865,0.0,16.830515000000002,1.122,1.1275
2018-07-01 08:45:00+02:00,0.46,267.6625,161.13000000000002,0.0,1.419,448.95000000000005,0.0,15.908295,1.107,1.1797499999999999
2018-07-01 09:00:00+02:00,0.46,254.79999999999998,157.03,0.0,1.419,465.96500000000003,0.0,14.294410000000001,1.014,1.16325
2018-07-01 09:15:00+02:00,0.46,249.9,151.70000000000002,0.0,1.419,482.16,0.0,14.986075000000001,1.047,1.1935
2018-07-01 09:30:00+02:00,0.46,241.2025,151.085,0.0,1.419,498.76500000000004,0.0,16.13885,1.014,1.2925
2018-07-01 09:45:00+02:00,0.46,234.0975,145.96,0.0,1.419,511.475,0.0,18.4444,1.029,1.36675
2018-07-01 10:00:00+02:00,0.46,247.8175,149.44500000000002,0.0,1.419,531.565,0.0,18.90551,1.179,1.71325
2018-07-01 10:15:00+02:00,0.46,254.065,156.21,0.0,1.416,539.355,0.0,19.136065000000002,1.194,1.8232499999999998
2018-07-01 10:30:00+02:00,0.46,238.9975,151.495,0.0,1.416,549.4000000000001,0.0,18.674955,1.182,1.9057499999999998
2018-07-01 10:45:00+02:00,0.46,234.83249999999998,146.78,0.0,1.413,549.8100000000001,0.0,20.28884,1.104,1.738
2018-07-01 11:00:00+02:00,0.46,241.4475,149.24,0.0,1.413,562.11,0.0,20.980505,1.119,1.77375
2018-07-01 11:15:00+02:00,0.46,243.8975,153.54500000000002,0.0,1.416,557.6,0.0,21.21106,1.056,1.63075
2018-07-01 11:30:00+02:00,0.46,237.16,155.8,0.0,1.413,560.47,0.0,20.980505,1.074,1.67475
2018-07-01 11:45:00+02:00,0.46,233.36249999999998,148.83,0.0,1.413,552.065,0.0,12.44997,1.068,1.6775
2018-07-01 12:00:00+02:00,0.46,254.6775,158.26000000000002,0.0,1.413,574.205,0.0,7.608315,1.188,1.8424999999999998
2018-07-01 12:15:00+02:00,0.46,247.5725,170.97,0.0,1.413,561.495,0.0,7.83887,1.179,1.7022499999999998
2018-07-01 12:30:00+02:00,0.46,251.85999999999999,175.48000000000002,0.0,1.413,568.875,0.0,7.608315,1.113,1.7819999999999998
2018-07-01 12:45:00+02:00,0.46,246.47,182.45000000000002,0.0,1.413,563.75,0.0,7.608315,1.083,1.75725
2018-07-01 13:00:00+02:00,0.46,239.60999999999999,175.685,0.0,1.413,548.99,0.0,7.608315,1.059,1.738
2018-07-01 13:15:00+02:00,0.46,238.5075,175.685,0.0,1.413,547.35,0.0,7.608315,1.08,1.7022499999999998
2018-07-01 13:30:00+02:00,0.46,231.76999999999998,175.48000000000002,0.0,1.413,526.6450000000001,0.0,7.608315,1.062,1.65825
2018-07-01 13:45:00+02:00,0.46,227.9725,170.56,0.0,1.413,517.4200000000001,0.0,7.608315,1.089,1.6802499999999998
2018-07-01 14:00:00+02:00,0.46,239.60999999999999,165.845,0.0,1.413,520.2900000000001,0.0,7.608315,1.086,1.617
2018-07-01 14:15:00+02:00,0.46,256.3925,166.05,0.0,1.413,538.945,0.0,7.37776,1.11,1.595
2018-07-01 14:30:00+02:00,0.46,255.9025,165.435,0.0,1.413,533.615,0.0,7.37776,1.131,1.5867499999999999
2018-07-01 14:45:00+02:00,0.46,251.85999999999999,164.82000000000002,0.0,1.413,522.955,0.0,7.608315,1.113,1.5592499999999998
2018-07-01 15:00:00+02:00,0.46,250.5125,175.275,0.0,1.413,517.83,0.0,7.608315,1.086,1.5345
2018-07-01 15:15:00+02:00,0.46,256.76,185.32000000000002,0.0,1.413,511.27000000000004,0.0,7.608315,1.194,1.42725
2018-07-01 15:30:00+02:00,0.46,260.0675,185.525,0.0,1.413,511.06500000000005,0.0,7.37776,1.419,1.408
2018-07-01 15:45:00+02:00,0.4025,264.355,185.115,0.0,1.413,515.575,0.0,7.37776,1.539,1.4024999999999999
2018-07-01 16:00:00+02:00,0.46,256.8825,199.465,0.0,1.413,495.89500000000004,0.0,7.37776,1.572,1.3915
2018-07-01 16:15:00+02:00,0.46,255.6575,212.175,0.0,1.413,471.70500000000004,0.0,7.608315,1.737,1.31725
2018-07-01 16:30:00+02:00,0.4025,267.90749999999997,213.61,0.0,1.413,471.50000000000006,0.0,7.608315,1.821,1.265
2018-07-01 16:45:00+02:00,0.46,277.2175,220.78500000000003,0.0,1.413,471.295,0.0,7.37776,1.893,1.22925
2018-07-01 17:00:00+02:00,0.46,288.2425,241.9,0.0,1.413,461.865,0.0,7.37776,1.905,1.21275
2018-07-01 17:15:00+02:00,0.46,292.6525,276.545,0.0,1.413,461.865,0.0,7.37776,1.956,1.1935
2018-07-01 17:30:00+02:00,0.46,293.51,291.51000000000005,0.0,1.413,452.845,0.0,7.37776,1.9140000000000001,1.1412499999999999
2018-07-01 17:45:00+02:00,0.46,293.1425,309.755,0.0,1.413,452.64000000000004,0.0,7.37776,1.827,1.0835
2018-07-01 18:00:00+02:00,0.46,307.71999999999997,332.1,0.0,1.413,438.90500000000003,0.0,7.608315,1.812,1.0505
2018-07-01 18:15:00+02:00,0.46,308.8225,345.63000000000005,0.0,1.413,432.345,0.0,7.608315,1.7850000000000001,1.0779999999999998
2018-07-01 18:30:00+02:00,0.46,309.0675,350.75500000000005,0.0,1.413,430.50000000000006,0.0,7.608315,1.659,1.04225
2018-07-01 18:45:00+02:00,0.4025,312.865,354.44500000000005,0.0,1.413,421.48,0.0,7.608315,1.614,0.9927499999999999
2018-07-01 19:00:00+02:00,0.46,317.6425,356.495,0.0,1.413,391.75500000000005,0.0,7.608315,1.6260000000000001,0.979
2018-07-01 19:15:00+02:00,0.46,320.0925,356.495,0.0,1.413,369.41,0.0,7.37776,1.641,0.99
2018-07-01 19:30:00+02:00,0.46,326.34,357.31500000000005,0.0,1.413,358.13500000000005,0.0,7.608315,1.689,0.9624999999999999
2018-07-01 19:45:00+02:00,0.46,336.875,357.11,0.0,1.413,356.70000000000005,0.0,7.608315,1.722,1.03125
2018-07-01 20:00:00+02:00,0.46,343.98,356.70000000000005,0.0,1.413,332.92,0.0,7.83887,1.743,1.00925
2018-07-01 20:15:00+02:00,0.46,339.4475,356.70000000000005,0.0,1.413,317.95500000000004,0.0,7.608315,1.7850000000000001,0.9129999999999999
2018-07-01 20:30:00+02:00,0.46,346.3075,357.725,0.0,1.413,311.6,0.0,7.83887,1.8780000000000001,0.85525
