,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2018-01-01 00:00:00+01:00,0.0,2286.98,33.32,222.95,4946.240000000001,131.94,1.008,7.008,0.0,42.833999999999996
2018-01-01 01:00:00+01:00,0.0,2120.52,33.32,222.46,4915.900000000001,131.94,0.216,6.96,0.0,42.119
2018-01-01 02:00:00+01:00,0.0,1981.1200000000001,34.3,222.95,4805.200000000001,132.673,0.0,6.96,0.0,43.812999999999995
2018-01-01 03:00:00+01:00,0.0,1910.6000000000001,34.79,222.46,4741.240000000001,131.94,0.0,6.96,0.0,44.913
2018-01-01 04:00:00+01:00,0.0,1932.7400000000002,35.769999999999996,222.95,4824.06,132.673,0.0,6.96,0.0,44.979
2018-01-01 05:00:00+01:00,0.0,1875.3400000000001,36.75,222.46,4819.96,132.673,0.0,6.96,0.0,46.397999999999996
2018-01-01 06:00:00+01:00,0.0,1791.7,36.26,222.46,4746.9800000000005,132.673,0.0,6.96,0.0,46.672999999999995
2018-01-01 07:00:00+01:00,0.0,1773.66,35.28,221.97,4742.06,132.673,0.0,6.96,0.0,46.596
2018-01-01 08:00:00+01:00,0.0,1792.5200000000002,34.79,222.46,4809.3,134.139,0.432,6.936,0.0,46.309999999999995
2018-01-01 09:00:00+01:00,0.0,2159.88,34.79,221.97,5092.200000000001,134.139,0.48,7.272,0.0,45.034
2018-01-01 10:00:00+01:00,0.0,2249.26,34.79,222.46,5056.120000000001,134.87199999999999,0.48,7.5840000000000005,0.0,44.044
2018-01-01 11:00:00+01:00,0.0,2176.28,34.79,222.95,5006.1,134.87199999999999,3.024,7.68,0.0,43.934
2018-01-01 12:00:00+01:00,0.0,2360.78,34.79,222.46,5031.52,134.139,4.008,7.68,0.0,44.165
2018-01-01 13:00:00+01:00,0.0,2727.32,34.79,222.46,5148.780000000001,134.87199999999999,5.496,7.704,0.0,42.217999999999996
2018-01-01 14:00:00+01:00,0.0,2917.5600000000004,34.3,222.46,5163.54,136.338,6.192,7.896,0.0,38.510999999999996
2018-01-01 15:00:00+01:00,0.0,2970.0400000000004,34.79,223.44,5363.620000000001,137.071,5.064,7.92,0.0,35.409
2018-01-01 16:00:00+01:00,0.0,3168.48,35.28,250.88,5896.620000000001,137.071,6.36,8.256,0.0,32.065
2018-01-01 17:00:00+01:00,0.0,3070.9,35.28,268.03,5670.3,136.338,5.736,8.28,0.0,32.592999999999996
2018-01-01 18:00:00+01:00,0.0,3109.44,35.28,269.01,5546.4800000000005,135.605,4.224,8.304,1.2,32.361999999999995
2018-01-01 19:00:00+01:00,0.0,3208.6600000000003,35.769999999999996,268.52,5653.080000000001,137.804,2.7840000000000003,8.28,1.368,30.822
2018-01-01 20:00:00+01:00,0.0,3248.0200000000004,35.769999999999996,268.52,5690.8,139.27,2.592,8.208,1.368,29.215999999999998
2018-01-01 21:00:00+01:00,0.0,2942.1600000000003,36.26,269.5,5384.9400000000005,141.469,1.968,7.8,1.368,28.401999999999997
2018-01-01 22:00:00+01:00,0.0,2734.7000000000003,36.26,269.99,5225.860000000001,145.134,0.24,7.5120000000000005,0.168,26.939
2018-01-01 23:00:00+01:00,0.0,2456.7200000000003,36.26,269.01,5290.64,148.799,0.0,7.6080000000000005,0.0,26.081
2018-01-02 00:00:00+01:00,0.0,2387.84,36.26,269.01,5385.76,150.998,0.0,7.5600000000000005,0.0,25.189999999999998
2018-01-02 01:00:00+01:00,0.0,2208.26,36.75,269.5,5533.360000000001,150.998,0.0,7.5360000000000005,0.0,21.857
2018-01-02 02:00:00+01:00,0.0,2305.02,37.24,269.99,5610.4400000000005,149.532,0.0,7.5360000000000005,0.0,19.459
2018-01-02 03:00:00+01:00,0.0,2424.7400000000002,38.22,269.99,5669.4800000000005,148.066,0.0,7.5360000000000005,0.0,17.654999999999998
2018-01-02 04:00:00+01:00,0.0,2615.8,37.73,270.48,5833.4800000000005,148.066,0.0,7.5360000000000005,0.0,16.433999999999997
2018-01-02 05:00:00+01:00,0.0,2983.98,36.26,270.48,6200.02,147.333,0.0,7.5360000000000005,0.0,15.081
2018-01-02 06:00:00+01:00,0.0,3863.84,35.28,282.24,6988.860000000001,147.333,0.312,7.5840000000000005,0.0,12.616999999999999
2018-01-02 07:00:00+01:00,0.0,4354.200000000001,31.849999999999998,312.62,7561.22,148.066,0.0,7.8,1.2,12.969
2018-01-02 08:00:00+01:00,0.0,4450.14,24.009999999999998,311.64,7616.9800000000005,149.532,0.432,8.352,1.368,14.19
2018-01-02 09:00:00+01:00,0.0,4733.04,25.97,311.15,7699.8,150.265,1.752,8.4,1.368,13.716999999999999
2018-01-02 10:00:00+01:00,0.0,4892.9400000000005,26.46,311.15,7853.14,148.066,4.056,8.712,1.368,11.77
2018-01-02 11:00:00+01:00,0.0,4910.9800000000005,27.439999999999998,310.17,8123.740000000001,146.6,4.368,8.736,1.368,9.030999999999999
