,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2016-08-01 00:00:00+02:00,56.808,78.372,197.62,12.924999999999999
2016-08-01 01:00:00+02:00,53.736000000000004,78.264,196.8,13.056999999999999
2016-08-01 02:00:00+02:00,52.968,78.21600000000001,197.62,12.924999999999999
2016-08-01 03:00:00+02:00,53.592,78.19200000000001,197.62,12.088999999999999
2016-08-01 04:00:00+02:00,55.104,78.132,197.62,11.638
2016-08-01 05:00:00+02:00,59.088,78.036,197.62,10.516
2016-08-01 06:00:00+02:00,99.936,77.976,198.44000000000003,7.832
2016-08-01 07:00:00+02:00,146.04,77.892,205.82000000000002,5.819
2016-08-01 08:00:00+02:00,167.952,77.88,209.10000000000002,6.358
2016-08-01 09:00:00+02:00,163.872,77.928,213.20000000000002,8.173
2016-08-01 10:00:00+02:00,155.112,78.072,217.3,10.197
2016-08-01 11:00:00+02:00,148.632,78.024,218.94000000000003,12.144
2016-08-01 12:00:00+02:00,143.28,77.88,220.58,13.815999999999999
2016-08-01 13:00:00+02:00,136.056,77.88,220.58,15.575999999999999
2016-08-01 14:00:00+02:00,125.44800000000001,77.952,219.76000000000002,15.905999999999999
2016-08-01 15:00:00+02:00,121.992,77.952,217.3,17.698999999999998
2016-08-01 16:00:00+02:00,121.632,77.904,214.84,18.711
2016-08-01 17:00:00+02:00,142.94400000000002,77.83200000000001,214.02,17.863999999999997
2016-08-01 18:00:00+02:00,153.984,77.772,207.46,16.665
2016-08-01 19:00:00+02:00,148.17600000000002,77.928,204.18,14.85
2016-08-01 20:00:00+02:00,136.032,77.952,203.36,14.816999999999998
2016-08-01 21:00:00+02:00,132.984,78.048,202.54000000000002,17.875
2016-08-01 22:00:00+02:00,124.68,78.108,202.54000000000002,18.061999999999998
2016-08-01 23:00:00+02:00,99.0,78.132,202.54000000000002,17.281
2016-08-02 00:00:00+02:00,58.08,78.144,205.82000000000002,17.743
2016-08-02 01:00:00+02:00,54.84,78.18,205.00000000000003,17.611
