,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2017-09-01 00:00:00+02:00,4275.0,16190.0,1920.0,8595.0,207.0,19.0,1.0,1845.0,72.0,10078.0,4382.0,158.0,0.0,353.0,622.0,3043.0
1,2017-09-01 00:15:00+02:00,4280.0,16190.0,1849.0,8264.0,207.0,19.0,1.0,1849.0,30.0,10090.0,3869.0,158.0,0.0,358.0,587.0,2951.0
2,2017-09-01 00:30:00+02:00,4285.0,16226.0,1827.0,8217.0,207.0,19.0,1.0,1853.0,21.0,10064.0,3454.0,158.0,0.0,360.0,564.0,2834.0
3,2017-09-01 00:45:00+02:00,4293.0,16234.0,1841.0,7940.0,207.0,19.0,1.0,1857.0,56.0,10059.0,3276.0,158.0,0.0,358.0,578.0,2779.0
4,2017-09-01 01:00:00+02:00,4290.0,16320.0,1829.0,7933.0,207.0,19.0,1.0,1859.0,41.0,10109.0,2828.0,158.0,0.0,356.0,582.0,2689.0
5,2017-09-01 01:15:00+02:00,4292.0,16263.0,1846.0,7924.0,207.0,19.0,1.0,1863.0,25.0,10104.0,2863.0,158.0,0.0,350.0,603.0,2608.0
6,2017-09-01 01:30:00+02:00,4293.0,16265.0,1850.0,7896.0,207.0,20.0,1.0,1864.0,25.0,10078.0,2858.0,159.0,0.0,348.0,624.0,2532.0
7,2017-09-01 01:45:00+02:00,4292.0,16296.0,1846.0,7862.0,207.0,20.0,1.0,1861.0,22.0,10072.0,2797.0,158.0,0.0,348.0,591.0,2525.0
8,2017-09-01 02:00:00+02:00,4289.0,16325.0,1867.0,7488.0,207.0,20.0,1.0,1864.0,76.0,10062.0,3158.0,158.0,0.0,351.0,559.0,2643.0
9,2017-09-01 02:15:00+02:00,4288.0,16250.0,1881.0,7452.0,208.0,20.0,1.0,1867.0,47.0,10070.0,3058.0,158.0,0.0,355.0,521.0,2665.0
10,2017-09-01 02:30:00+02:00,4283.0,16278.0,1894.0,7358.0,207.0,20.0,1.0,1869.0,23.0,10029.0,3068.0,158.0,0.0,347.0,537.0,2549.0
11,2017-09-01 02:45:00+02:00,4278.0,16251.0,1895.0,7162.0,207.0,20.0,1.0,1873.0,46.0,10028.0,3064.0,158.0,0.0,359.0,509.0,2444.0
12,2017-09-01 03:00:00+02:00,4284.0,16261.0,1911.0,6550.0,207.0,20.0,1.0,1874.0,33.0,10051.0,3075.0,158.0,0.0,354.0,472.0,2428.0
13,2017-09-01 03:15:00+02:00,4288.0,16236.0,1930.0,6448.0,207.0,20.0,1.0,1878.0,49.0,10056.0,3199.0,158.0,0.0,355.0,457.0,2405.0
14,2017-09-01 03:30:00+02:00,4298.0,16240.0,1958.0,6454.0,207.0,20.0,1.0,1882.0,68.0,10059.0,3274.0,158.0,0.0,359.0,438.0,2416.0
15,2017-09-01 03:45:00+02:00,4301.0,16267.0,1992.0,6426.0,207.0,20.0,1.0,1889.0,45.0,10032.0,3237.0,158.0,0.0,353.0,426.0,2346.0
16,2017-09-01 04:00:00+02:00,4308.0,16257.0,1994.0,6251.0,208.0,20.0,1.0,1894.0,23.0,10021.0,2880.0,158.0,0.0,351.0,384.0,2298.0
17,2017-09-01 04:15:00+02:00,4311.0,16272.0,2002.0,6261.0,207.0,20.0,1.0,1896.0,23.0,10016.0,2998.0,158.0,0.0,352.0,336.0,2239.0
18,2017-09-01 04:30:00+02:00,4303.0,16285.0,2062.0,6287.0,207.0,20.0,1.0,1896.0,24.0,9999.0,3043.0,158.0,0.0,355.0,343.0,2199.0
19,2017-09-01 04:45:00+02:00,4311.0,16251.0,2103.0,6387.0,207.0,20.0,1.0,1897.0,28.0,9997.0,3329.0,158.0,0.0,349.0,311.0,2149.0
20,2017-09-01 05:00:00+02:00,4303.0,16248.0,2091.0,6892.0,207.0,20.0,1.0,1901.0,20.0,9994.0,3602.0,158.0,0.0,357.0,271.0,2084.0
21,2017-09-01 05:15:00+02:00,4301.0,16278.0,2153.0,7238.0,207.0,20.0,1.0,1906.0,21.0,10056.0,3947.0,158.0,0.0,352.0,229.0,2013.0
22,2017-09-01 05:30:00+02:00,4309.0,16265.0,2201.0,7624.0,207.0,20.0,22.0,1905.0,23.0,10137.0,3893.0,158.0,0.0,353.0,202.0,1946.0
23,2017-09-01 05:45:00+02:00,4320.0,16222.0,2236.0,8264.0,207.0,20.0,560.0,1911.0,59.0,10148.0,3999.0,158.0,0.0,349.0,230.0,1839.0
24,2017-09-01 06:00:00+02:00,4324.0,16309.0,2430.0,9380.0,207.0,20.0,272.0,1914.0,26.0,10145.0,4087.0,158.0,0.0,356.0,317.0,1750.0
