,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2017-08-31 23:00:00+01:00,77.51,1321.53,1439.92,0.0,0.336,0.0,33.620000000000005,0.0,15.543
2017-09-01 00:00:00+01:00,76.13000000000001,1046.15,1433.3600000000001,0.0,0.336,0.0,31.160000000000004,0.0,15.543
2017-09-01 01:00:00+01:00,76.13000000000001,948.64,1330.8600000000001,0.0,0.336,0.0,31.980000000000004,0.0,15.664
2017-09-01 02:00:00+01:00,73.83,959.91,1274.2800000000002,0.0,0.336,0.0,31.980000000000004,0.0,15.553999999999998
2017-09-01 03:00:00+01:00,74.98,942.27,1272.64,0.0,0.312,0.0,31.160000000000004,0.0,17.237
2017-09-01 04:00:00+01:00,74.98,1000.5799999999999,1286.5800000000002,0.0,0.336,0.0,30.340000000000003,0.0,18.139
2017-09-01 05:00:00+01:00,75.67,1132.8799999999999,1404.66,0.0,0.36,0.0,30.340000000000003,0.0,17.919
2017-09-01 06:00:00+01:00,76.13000000000001,1362.2,1435.0,0.168,0.336,0.6960000000000001,29.520000000000003,0.0,17.534
2017-09-01 07:00:00+01:00,75.44,1592.5,1439.92,2.016,1.968,0.768,31.160000000000004,0.656,17.083
2017-09-01 08:00:00+01:00,73.60000000000001,1686.58,1439.92,2.424,7.776,1.248,33.620000000000005,5.043,14.970999999999998
2017-09-01 09:00:00+01:00,73.37,1639.05,1439.92,2.424,9.744,1.68,33.620000000000005,8.733,11.802999999999999
2017-09-01 10:00:00+01:00,73.60000000000001,1667.96,1439.92,1.464,10.656,1.968,34.440000000000005,11.644,9.866999999999999
2017-09-01 11:00:00+01:00,74.52000000000001,1689.52,1439.1000000000001,1.488,11.856,2.88,34.440000000000005,13.284,9.218
2017-09-01 12:00:00+01:00,74.98,1649.83,1439.1000000000001,3.192,10.776,1.68,35.260000000000005,14.268,8.953999999999999
2017-09-01 13:00:00+01:00,74.29,1676.78,1439.1000000000001,3.216,8.904,1.224,35.260000000000005,14.678,8.602
2017-09-01 14:00:00+01:00,74.29,1600.34,1439.1000000000001,1.584,5.4,0.768,34.440000000000005,14.391,9.261999999999999
2017-09-01 15:00:00+01:00,74.75,1563.59,1438.2800000000002,0.0,3.576,0.72,34.440000000000005,13.530000000000001,9.591999999999999
2017-09-01 16:00:00+01:00,73.14,1494.99,1438.2800000000002,1.296,0.552,0.0,34.440000000000005,11.808,10.867999999999999
2017-09-01 17:00:00+01:00,70.84,1475.3899999999999,1416.14,0.0,0.5760000000000001,0.0,35.260000000000005,8.938,13.09
2017-09-01 18:00:00+01:00,73.37,1425.8999999999999,1435.0,0.0,0.792,0.024,35.260000000000005,4.756,14.937999999999999
2017-09-01 19:00:00+01:00,71.76,1565.06,1442.38,0.14400000000000002,3.432,0.8160000000000001,35.260000000000005,0.738,16.467
2017-09-01 20:00:00+01:00,73.83,1543.01,1441.5600000000002,13.392,5.016,0.14400000000000002,35.260000000000005,0.0,18.721999999999998
2017-09-01 21:00:00+01:00,74.06,1294.09,1283.3000000000002,5.184,4.968,0.12,36.080000000000005,0.0,20.206999999999997
2017-09-01 22:00:00+01:00,73.14,1237.74,1151.2800000000002,0.0,3.24,0.0,35.260000000000005,0.0,20.273
2017-09-01 23:00:00+01:00,72.91,822.22,1171.7800000000002,0.0,1.488,0.0,34.440000000000005,0.0,22.462
2017-09-02 00:00:00+01:00,71.99000000000001,600.74,1147.18,0.0,0.312,0.0,31.980000000000004,0.0,26.113999999999997
2017-09-02 01:00:00+01:00,73.60000000000001,610.54,1154.5600000000002,0.0,0.28800000000000003,0.0,32.800000000000004,0.0,28.258999999999997
2017-09-02 02:00:00+01:00,74.52000000000001,612.5,1074.2,0.0,0.336,0.0,31.980000000000004,0.0,28.369
2017-09-02 03:00:00+01:00,74.29,595.35,1021.72,0.0,0.312,0.0,31.980000000000004,0.0,28.104999999999997
2017-09-02 04:00:00+01:00,74.52000000000001,598.78,993.0200000000001,0.0,0.312,0.0,31.980000000000004,0.0,28.951999999999998
2017-09-02 05:00:00+01:00,75.21000000000001,607.6,965.96,0.0,0.264,0.0,31.980000000000004,0.0,29.964
2017-09-02 06:00:00+01:00,74.06,607.11,1022.5400000000001,0.0,0.264,0.0,31.980000000000004,0.0,31.24
2017-09-02 07:00:00+01:00,74.29,619.36,952.84,0.0,0.744,0.0,31.980000000000004,0.656,32.285
2017-09-02 08:00:00+01:00,74.98,640.43,899.5400000000001,4.848,1.056,0.192,31.160000000000004,5.043,29.325999999999997
2017-09-02 09:00:00+01:00,75.21000000000001,706.09,900.36,5.5680000000000005,2.208,0.84,31.980000000000004,8.774000000000001,22.935
2017-09-02 10:00:00+01:00,76.13000000000001,815.36,1133.24,5.976,5.904,0.672,32.800000000000004,11.644,15.399999999999999
2017-09-02 11:00:00+01:00,76.36,940.31,1345.6200000000001,3.2880000000000003,6.24,0.6960000000000001,32.800000000000004,13.202,8.899
2017-09-02 12:00:00+01:00,76.82000000000001,1239.7,1425.16,3.624,7.344,0.0,32.800000000000004,14.145000000000001,4.334
2017-09-02 13:00:00+01:00,77.05,1181.3899999999999,1437.46,2.736,7.32,0.024,31.980000000000004,14.555000000000001,1.9689999999999999
2017-09-02 14:00:00+01:00,74.29,1157.87,1422.7,1.296,7.32,0.744,31.160000000000004,14.186,1.155
2017-09-02 15:00:00+01:00,75.44,1133.86,1444.0200000000002,0.0,4.464,0.744,31.980000000000004,13.325000000000001,1.144
2017-09-02 16:00:00+01:00,74.52000000000001,1183.35,1442.38,0.14400000000000002,2.3040000000000003,0.744,31.980000000000004,11.685,2.288
2017-09-02 17:00:00+01:00,75.67,1310.75,1442.38,9.0,0.336,0.744,31.980000000000004,8.856,4.521
2017-09-02 18:00:00+01:00,75.67,1430.8,1442.38,20.544,1.776,1.992,31.160000000000004,4.756,5.709
2017-09-02 19:00:00+01:00,75.67,1489.6,1441.5600000000002,31.176000000000002,9.912,10.056000000000001,31.980000000000004,0.6970000000000001,6.808999999999999
2017-09-02 20:00:00+01:00,75.21000000000001,1530.76,1441.5600000000002,35.328,15.336,17.28,31.980000000000004,0.0,8.25
2017-09-02 21:00:00+01:00,74.52000000000001,1512.6299999999999,1440.74,25.272000000000002,13.392,11.688,31.980000000000004,0.0,7.776999999999999
2017-09-02 22:00:00+01:00,73.37,1484.21,1440.74,20.184,8.88,6.384,31.980000000000004,0.0,7.1499999999999995
2017-09-02 23:00:00+01:00,73.14,1250.48,1439.92,12.768,4.728,6.984,31.980000000000004,0.0,6.919
2017-09-03 00:00:00+01:00,71.53,1190.21,1439.92,0.14400000000000002,3.84,5.5920000000000005,31.160000000000004,0.0,5.763999999999999
2017-09-03 01:00:00+01:00,72.45,1145.1299999999999,1439.1000000000001,0.0,0.384,0.0,31.160000000000004,0.0,5.401
2017-09-03 02:00:00+01:00,70.15,1115.24,1439.92,0.0,0.312,0.0,31.980000000000004,0.0,5.632
2017-09-03 03:00:00+01:00,71.07000000000001,1024.59,1439.92,0.0,0.312,0.0,31.980000000000004,0.0,4.675
2017-09-03 04:00:00+01:00,69.92,933.4499999999999,1439.92,0.0,0.28800000000000003,0.0,30.340000000000003,0.0,4.455
2017-09-03 05:00:00+01:00,70.38000000000001,976.5699999999999,1439.92,0.0,0.28800000000000003,0.0,31.160000000000004,0.0,4.18
2017-09-03 06:00:00+01:00,70.38000000000001,941.29,1439.92,0.0,0.28800000000000003,0.0,29.520000000000003,0.0,3.8609999999999998
2017-09-03 07:00:00+01:00,70.38000000000001,1127.49,1439.92,0.0,0.312,0.0,29.520000000000003,0.5740000000000001,3.388
2017-09-03 08:00:00+01:00,69.92,1263.71,1440.74,0.0,0.384,0.912,30.340000000000003,4.838,2.211
2017-09-03 09:00:00+01:00,71.3,1300.95,1440.74,0.0,2.184,1.1280000000000001,31.980000000000004,8.323,1.6609999999999998
2017-09-03 10:00:00+01:00,71.07000000000001,1321.04,1439.92,0.0,2.7840000000000003,1.944,31.160000000000004,11.193,1.8699999999999999
2017-09-03 11:00:00+01:00,71.3,1324.47,1439.92,0.0,3.936,1.68,31.160000000000004,12.505,2.6069999999999998
2017-09-03 12:00:00+01:00,71.3,1300.46,1439.92,0.0,5.712,0.888,31.160000000000004,13.079,4.7299999999999995
2017-09-03 13:00:00+01:00,74.06,1212.75,1401.38,0.0,5.5680000000000005,0.192,31.980000000000004,13.940000000000001,9.449
2017-09-03 14:00:00+01:00,73.60000000000001,1087.8,1271.8200000000002,0.0,4.68,0.024,31.980000000000004,13.571,13.848999999999998
2017-09-03 15:00:00+01:00,73.83,998.62,1170.14,0.0,1.296,0.0,31.980000000000004,13.079,18.567999999999998
2017-09-03 16:00:00+01:00,73.37,943.25,1170.14,0.0,0.312,0.0,31.160000000000004,11.562000000000001,22.506
2017-09-03 17:00:00+01:00,72.91,1049.58,1226.72,0.0,0.384,0.0,31.980000000000004,9.102,24.881999999999998
