,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-10-01 00:00:00+02:00,5.424,2.208,12.672,25.032,0.0,0.0
2018-10-01 01:00:00+02:00,4.68,2.448,11.616,25.044,0.0,0.0
2018-10-01 02:00:00+02:00,4.824,2.664,11.112,25.044,0.0,0.0
2018-10-01 03:00:00+02:00,4.224,2.856,10.128,25.02,0.0,0.0
2018-10-01 04:00:00+02:00,4.392,3.0,10.224,25.056,0.0,0.0
2018-10-01 05:00:00+02:00,6.5040000000000004,2.88,12.84,25.080000000000002,0.0,0.011
2018-10-01 06:00:00+02:00,17.568,3.12,28.152,25.092,0.0,0.022
2018-10-01 07:00:00+02:00,27.816,4.5840000000000005,48.528,25.092,0.0,0.044
2018-10-01 08:00:00+02:00,31.872,4.8,58.968,25.104,0.123,0.066
2018-10-01 09:00:00+02:00,24.624,4.68,50.184,25.116,0.369,0.066
2018-10-01 10:00:00+02:00,27.384,4.5840000000000005,45.576,25.104,0.6970000000000001,0.05499999999999999
2018-10-01 11:00:00+02:00,35.064,4.6080000000000005,49.296,25.092,1.066,0.044
2018-10-01 12:00:00+02:00,31.704,4.68,44.256,25.092,1.066,0.033
2018-10-01 13:00:00+02:00,32.952,4.728,42.816,25.176000000000002,0.984,0.044
2018-10-01 14:00:00+02:00,37.056,3.3120000000000003,48.504,25.2,0.902,0.044
2018-10-01 15:00:00+02:00,48.696,3.072,45.672000000000004,25.164,0.656,0.044
2018-10-01 16:00:00+02:00,54.864000000000004,4.464,49.896,25.092,0.451,0.044
2018-10-01 17:00:00+02:00,48.096000000000004,4.632,48.912,25.104,0.41000000000000003,0.044
2018-10-01 18:00:00+02:00,39.456,4.6080000000000005,49.56,25.092,0.123,0.044
2018-10-01 19:00:00+02:00,37.536,4.776,47.208,25.092,0.0,0.044
2018-10-01 20:00:00+02:00,35.208,4.752,47.088,25.116,0.0,0.033
2018-10-01 21:00:00+02:00,22.872,4.752,37.272,25.116,0.0,0.044
2018-10-01 22:00:00+02:00,18.816,4.704,30.984,25.116,0.0,0.033
2018-10-01 23:00:00+02:00,16.896,3.528,20.064,25.116,0.0,0.033
2018-10-02 00:00:00+02:00,8.232,3.48,7.6080000000000005,25.116,0.0,0.066
2018-10-02 01:00:00+02:00,5.136,3.24,6.5760000000000005,25.116,0.0,0.077
2018-10-02 02:00:00+02:00,4.152,3.2640000000000002,6.144,25.14,0.0,0.044
2018-10-02 03:00:00+02:00,4.92,3.096,7.08,25.152,0.0,0.044
2018-10-02 04:00:00+02:00,4.92,3.144,7.056,25.176000000000002,0.0,0.033
