,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2017-09-01 00:00:00+02:00,127.39999999999999,32.808,316.368,64.78,1.133
2017-09-01 01:00:00+02:00,128.87,31.992,262.584,62.32000000000001,1.023
2017-09-01 02:00:00+02:00,129.35999999999999,31.728,236.976,87.74000000000001,1.001
2017-09-01 03:00:00+02:00,127.39999999999999,31.584,228.48000000000002,82.82000000000001,1.089
2017-09-01 04:00:00+02:00,129.85,31.464000000000002,242.66400000000002,68.88000000000001,0.605
2017-09-01 05:00:00+02:00,128.87,31.584,300.6,66.42,0.605
2017-09-01 06:00:00+02:00,127.39999999999999,31.488,351.744,65.60000000000001,0.605
2017-09-01 07:00:00+02:00,129.85,31.560000000000002,387.93600000000004,65.60000000000001,0.39599999999999996
2017-09-01 08:00:00+02:00,130.82999999999998,31.560000000000002,396.12,64.78,0.495
2017-09-01 09:00:00+02:00,130.34,31.344,395.688,63.96000000000001,0.715
2017-09-01 10:00:00+02:00,132.3,31.488,393.168,64.78,0.605
2017-09-01 11:00:00+02:00,131.32,31.44,395.44800000000004,66.42,0.759
2017-09-01 12:00:00+02:00,130.82999999999998,31.344,394.032,68.06,0.869
2017-09-01 13:00:00+02:00,126.91,30.912,383.712,70.52000000000001,1.056
2017-09-01 14:00:00+02:00,128.87,30.624000000000002,376.656,72.98,1.089
2017-09-01 15:00:00+02:00,132.3,30.6,371.616,72.98,1.265
2017-09-01 16:00:00+02:00,132.3,30.936,372.91200000000003,74.62,1.3419999999999999
2017-09-01 17:00:00+02:00,133.77,30.936,374.232,72.16000000000001,1.386
2017-09-01 18:00:00+02:00,138.67,30.792,373.8,80.36,1.5619999999999998
2017-09-01 19:00:00+02:00,155.32999999999998,30.816,371.904,79.54,1.639
2017-09-01 20:00:00+02:00,157.29,30.912,377.25600000000003,85.28,1.738
2017-09-01 21:00:00+02:00,151.9,30.672,371.30400000000003,90.2,1.21
2017-09-01 22:00:00+02:00,163.17,30.288,358.104,87.74000000000001,1.133
2017-09-01 23:00:00+02:00,168.07,30.216,340.8,82.0,1.309
2017-09-02 00:00:00+02:00,168.56,29.592000000000002,320.184,77.9,1.4409999999999998
2017-09-02 01:00:00+02:00,168.56,29.88,297.81600000000003,72.98,1.1219999999999999
2017-09-02 02:00:00+02:00,168.07,29.616,271.032,71.34,1.133
2017-09-02 03:00:00+02:00,167.57999999999998,29.568,265.344,69.7,1.144
2017-09-02 04:00:00+02:00,167.57999999999998,29.496000000000002,264.76800000000003,66.42,1.1219999999999999
2017-09-02 05:00:00+02:00,169.04999999999998,29.376,268.536,62.32000000000001,1.144
2017-09-02 06:00:00+02:00,169.54,29.136,282.744,59.040000000000006,1.166
2017-09-02 07:00:00+02:00,168.56,29.352,313.824,54.120000000000005,1.133
2017-09-02 08:00:00+02:00,168.56,29.424,348.984,48.38,1.0999999999999999
2017-09-02 09:00:00+02:00,169.04999999999998,29.376,359.856,45.1,0.9019999999999999
2017-09-02 10:00:00+02:00,173.95,29.304000000000002,366.552,47.56,1.034
2017-09-02 11:00:00+02:00,175.42,29.16,365.736,50.84,0.858
2017-09-02 12:00:00+02:00,173.95,29.136,360.672,48.38,0.8799999999999999
2017-09-02 13:00:00+02:00,175.42,29.304000000000002,353.184,47.56,0.6599999999999999
2017-09-02 14:00:00+02:00,175.42,29.496000000000002,335.976,47.56,0.616
2017-09-02 15:00:00+02:00,177.87,29.376,326.904,49.2,0.506
2017-09-02 16:00:00+02:00,175.91,29.424,334.56,46.74,0.429
2017-09-02 17:00:00+02:00,178.35999999999999,29.448,352.368,41.82,0.429
2017-09-02 18:00:00+02:00,179.34,29.208000000000002,346.416,40.18,0.32999999999999996
2017-09-02 19:00:00+02:00,181.29999999999998,29.544,350.592,40.18,0.352
2017-09-02 20:00:00+02:00,184.24,29.544,352.8,40.18,0.27499999999999997
2017-09-02 21:00:00+02:00,179.82999999999998,29.16,349.872,41.0,0.27499999999999997
2017-09-02 22:00:00+02:00,181.29999999999998,28.92,338.496,42.64,0.407
2017-09-02 23:00:00+02:00,180.81,29.256,328.656,45.92,0.418
2017-09-03 00:00:00+02:00,186.2,28.512,319.728,44.28,0.45099999999999996
2017-09-03 01:00:00+02:00,187.67,28.32,282.88800000000003,46.74,0.286
2017-09-03 02:00:00+02:00,186.2,28.608,266.664,49.2,0.363
2017-09-03 03:00:00+02:00,184.24,28.656000000000002,267.48,54.120000000000005,0.429
2017-09-03 04:00:00+02:00,186.69,28.584,270.936,58.220000000000006,0.583
2017-09-03 05:00:00+02:00,186.2,28.44,275.736,63.14000000000001,0.748
2017-09-03 06:00:00+02:00,185.71,28.032,279.144,67.24000000000001,0.704
2017-09-03 07:00:00+02:00,182.28,28.056,295.776,76.26,0.737
2017-09-03 08:00:00+02:00,186.2,28.392,307.416,76.26,0.979
2017-09-03 09:00:00+02:00,184.73,28.344,320.832,68.06,0.946
2017-09-03 10:00:00+02:00,186.2,28.44,329.568,69.7,0.8799999999999999
2017-09-03 11:00:00+02:00,187.18,28.056,327.936,66.42,0.7809999999999999
2017-09-03 12:00:00+02:00,187.18,27.96,324.84000000000003,69.7,0.6489999999999999
2017-09-03 13:00:00+02:00,185.22,28.224,320.35200000000003,74.62,0.6489999999999999
2017-09-03 14:00:00+02:00,184.24,28.176000000000002,317.42400000000004,73.80000000000001,0.7809999999999999
2017-09-03 15:00:00+02:00,185.22,27.96,317.208,68.06,0.748
2017-09-03 16:00:00+02:00,186.2,28.032,317.76,64.78,0.737
2017-09-03 17:00:00+02:00,186.69,28.176000000000002,328.488,67.24000000000001,0.7699999999999999
2017-09-03 18:00:00+02:00,185.22,28.296,344.04,63.14000000000001,0.8909999999999999
2017-09-03 19:00:00+02:00,186.69,28.2,351.408,64.78,0.836
2017-09-03 20:00:00+02:00,184.73,28.2,356.952,62.32000000000001,0.9239999999999999
2017-09-03 21:00:00+02:00,180.32,28.104,353.32800000000003,68.88000000000001,1.056
2017-09-03 22:00:00+02:00,184.73,28.056,341.712,66.42,1.397
2017-09-03 23:00:00+02:00,186.2,27.84,321.504,68.88000000000001,1.694
2017-09-04 00:00:00+02:00,182.28,28.080000000000002,296.688,52.480000000000004,2.0349999999999997
2017-09-04 01:00:00+02:00,181.29999999999998,28.224,260.64,54.120000000000005,2.1229999999999998
2017-09-04 02:00:00+02:00,179.82999999999998,28.512,241.44,63.14000000000001,2.09
2017-09-04 03:00:00+02:00,181.79,28.512,240.072,41.82,2.0349999999999997
2017-09-04 04:00:00+02:00,182.28,28.512,260.64,41.82,1.9469999999999998
2017-09-04 05:00:00+02:00,180.81,28.2,290.952,41.0,1.8809999999999998
2017-09-04 06:00:00+02:00,181.79,28.512,332.088,41.82,2.046
2017-09-04 07:00:00+02:00,183.26,28.968,361.92,41.82,2.134
2017-09-04 08:00:00+02:00,186.2,29.064,372.168,54.120000000000005,2.189
2017-09-04 09:00:00+02:00,186.69,29.448,377.664,54.120000000000005,2.09
2017-09-04 10:00:00+02:00,186.2,29.304000000000002,375.456,54.120000000000005,1.9909999999999999
2017-09-04 11:00:00+02:00,185.22,28.752,371.688,52.480000000000004,2.167
2017-09-04 12:00:00+02:00,181.79,28.704,369.408,50.84,2.178
2017-09-04 13:00:00+02:00,164.15,28.824,363.312,52.480000000000004,2.0789999999999997
2017-09-04 14:00:00+02:00,162.68,29.28,368.232,51.660000000000004,2.31
2017-09-04 15:00:00+02:00,166.6,29.544,375.072,50.02,2.222
2017-09-04 16:00:00+02:00,161.21,29.376,373.632,50.84,2.42
2017-09-04 17:00:00+02:00,160.23,29.448,373.704,51.660000000000004,2.464
2017-09-04 18:00:00+02:00,158.27,29.352,370.536,51.660000000000004,2.618
2017-09-04 19:00:00+02:00,151.9,29.232,369.336,51.660000000000004,2.86
2017-09-04 20:00:00+02:00,151.41,29.184,370.464,51.660000000000004,2.9259999999999997
2017-09-04 21:00:00+02:00,151.41,28.872,358.248,51.660000000000004,3.5749999999999997
2017-09-04 22:00:00+02:00,152.39,29.088,342.36,51.660000000000004,3.663
2017-09-04 23:00:00+02:00,150.92,28.896,317.496,51.660000000000004,3.542
2017-09-05 00:00:00+02:00,161.7,28.488,305.928,92.66000000000001,3.674
2017-09-05 01:00:00+02:00,167.09,28.392,272.808,94.30000000000001,4.026
2017-09-05 02:00:00+02:00,163.17,28.44,261.912,95.12,3.9709999999999996
2017-09-05 03:00:00+02:00,164.15,28.44,264.912,98.4,4.004
2017-09-05 04:00:00+02:00,163.66,28.272000000000002,270.216,101.68,4.3999999999999995
2017-09-05 05:00:00+02:00,164.15,28.128,291.384,104.96000000000001,4.433
2017-09-05 06:00:00+02:00,165.13,28.248,333.216,109.88000000000001,4.411
2017-09-05 07:00:00+02:00,164.15,28.128,358.464,111.52000000000001,4.433
2017-09-05 08:00:00+02:00,163.17,27.696,365.016,112.34,4.465999999999999
2017-09-05 09:00:00+02:00,162.68,28.080000000000002,366.528,116.44000000000001,4.609
2017-09-05 10:00:00+02:00,162.19,27.792,364.752,118.9,5.0489999999999995
2017-09-05 11:00:00+02:00,156.31,27.96,362.32800000000003,129.56,4.851
2017-09-05 12:00:00+02:00,156.31,28.824,358.824,133.66,4.741
2017-09-05 13:00:00+02:00,155.32999999999998,28.296,365.28000000000003,139.4,5.016
2017-09-05 14:00:00+02:00,156.8,28.080000000000002,360.552,141.04000000000002,4.994
2017-09-05 15:00:00+02:00,152.39,28.248,358.992,142.68,5.191999999999999
2017-09-05 16:00:00+02:00,147.98,28.656000000000002,361.176,145.14000000000001,5.433999999999999
2017-09-05 17:00:00+02:00,152.88,28.560000000000002,360.552,150.88000000000002,4.785
2017-09-05 18:00:00+02:00,150.43,28.8,365.064,155.8,4.960999999999999
2017-09-05 19:00:00+02:00,152.88,28.968,362.136,158.26000000000002,5.17
2017-09-05 20:00:00+02:00,152.88,28.560000000000002,359.232,152.52,5.467
2017-09-05 21:00:00+02:00,152.88,28.488,352.776,139.4,5.433999999999999
2017-09-05 22:00:00+02:00,153.37,28.824,348.408,141.04000000000002,4.774
2017-09-05 23:00:00+02:00,153.37,28.416,313.632,123.00000000000001,4.5649999999999995
2017-09-06 00:00:00+02:00,155.32999999999998,29.976,295.416,102.50000000000001,4.026
2017-09-06 01:00:00+02:00,156.31,30.192,278.832,101.68,3.905
2017-09-06 02:00:00+02:00,156.31,30.264,264.86400000000003,101.68,3.751
2017-09-06 03:00:00+02:00,151.9,29.976,268.584,83.64,3.949
2017-09-06 04:00:00+02:00,158.76,29.832,280.464,81.18,3.6849999999999996
2017-09-06 05:00:00+02:00,156.31,29.952,302.76,78.72,3.597
2017-09-06 06:00:00+02:00,154.35,30.192,341.904,82.82000000000001,3.839
2017-09-06 07:00:00+02:00,155.82,30.072,360.048,86.10000000000001,4.069999999999999
2017-09-06 08:00:00+02:00,154.35,30.384,370.176,103.32000000000001,3.069
2017-09-06 09:00:00+02:00,153.85999999999999,30.336000000000002,369.528,85.28,2.8489999999999998
2017-09-06 10:00:00+02:00,155.32999999999998,30.6,367.632,83.64,3.0799999999999996
2017-09-06 11:00:00+02:00,154.35,30.936,367.128,91.84,2.662
2017-09-06 12:00:00+02:00,154.84,31.392,366.528,94.30000000000001,2.7609999999999997
2017-09-06 13:00:00+02:00,153.37,31.752,369.36,100.04,3.267
2017-09-06 14:00:00+02:00,152.88,31.992,371.88,104.96000000000001,3.3659999999999997
2017-09-06 15:00:00+02:00,152.39,32.064,363.696,110.7,2.937
2017-09-06 16:00:00+02:00,152.88,32.04,359.448,116.44000000000001,2.8049999999999997
2017-09-06 17:00:00+02:00,153.37,32.112,361.704,120.54,2.5189999999999997
2017-09-06 18:00:00+02:00,152.88,31.8,354.96,123.82000000000001,2.255
2017-09-06 19:00:00+02:00,153.37,32.256,362.952,124.64000000000001,1.9469999999999998
2017-09-06 20:00:00+02:00,152.88,32.136,348.456,124.64000000000001,1.9249999999999998
2017-09-06 21:00:00+02:00,147.49,32.184,331.128,123.82000000000001,1.8259999999999998
2017-09-06 22:00:00+02:00,151.9,31.92,301.152,144.32000000000002,1.8479999999999999
2017-09-06 23:00:00+02:00,153.37,32.160000000000004,272.88,141.04000000000002,1.958
2017-09-07 00:00:00+02:00,157.78,33.048,251.256,143.5,2.0349999999999997
2017-09-07 01:00:00+02:00,156.8,32.952,243.048,141.86,2.024
2017-09-07 02:00:00+02:00,158.27,33.072,235.94400000000002,137.76000000000002,1.6829999999999998
2017-09-07 03:00:00+02:00,158.76,33.12,236.184,136.12,1.8699999999999999
2017-09-07 04:00:00+02:00,158.76,33.072,239.856,133.66,1.8809999999999998
2017-09-07 05:00:00+02:00,158.27,32.784,258.648,132.84,1.98
2017-09-07 06:00:00+02:00,158.27,32.904,310.44,132.02,1.815
2017-09-07 07:00:00+02:00,155.82,33.768,354.216,117.26,1.5619999999999998
2017-09-07 08:00:00+02:00,160.23,33.912,372.216,100.86000000000001,1.331
2017-09-07 09:00:00+02:00,158.76,33.912,373.68,96.76,1.111
2017-09-07 10:00:00+02:00,160.23,34.176,374.712,94.30000000000001,1.0999999999999999
2017-09-07 11:00:00+02:00,159.25,34.296,373.368,98.4,1.111
2017-09-07 12:00:00+02:00,158.27,34.488,371.112,100.86000000000001,1.232
2017-09-07 13:00:00+02:00,157.78,34.368,371.42400000000004,102.50000000000001,1.386
2017-09-07 14:00:00+02:00,156.8,34.824,371.35200000000003,105.78,1.408
2017-09-07 15:00:00+02:00,155.32999999999998,34.632,369.79200000000003,109.88000000000001,1.4409999999999998
2017-09-07 16:00:00+02:00,155.32999999999998,34.752,370.392,107.42,1.43
2017-09-07 17:00:00+02:00,157.29,34.608000000000004,371.232,108.24000000000001,1.529
2017-09-07 18:00:00+02:00,157.29,34.92,370.032,112.34,1.6609999999999998
2017-09-07 19:00:00+02:00,156.31,34.896,370.152,112.34,1.771
2017-09-07 20:00:00+02:00,157.29,34.56,362.688,115.62,2.211
2017-09-07 21:00:00+02:00,159.74,34.392,360.36,113.16000000000001,2.332
2017-09-07 22:00:00+02:00,157.78,34.416000000000004,350.52,111.52000000000001,2.046
2017-09-07 23:00:00+02:00,156.31,34.632,334.032,114.80000000000001,2.288
2017-09-08 00:00:00+02:00,153.37,35.112,306.84000000000003,123.00000000000001,2.706
2017-09-08 01:00:00+02:00,153.85999999999999,35.016,277.416,128.74,2.343
2017-09-08 02:00:00+02:00,153.85999999999999,35.472,260.712,136.94,2.8049999999999997
2017-09-08 03:00:00+02:00,153.85999999999999,35.328,258.384,141.86,2.7169999999999996
