,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-11-30 23:00:00+00:00,3810.73,1441.97,0.0,0.624,1.788,50.058,814.6700000000001,0.0,8.358,19.200499999999998
2016-11-30 23:30:00+00:00,3320.73,1439.5100000000002,0.0,0.0,1.536,50.142,813.85,0.0,8.526,19.084999999999997
2016-12-01 00:00:00+00:00,3270.75,1439.5100000000002,0.0,0.0,1.524,50.112,813.44,0.0,8.424,19.354499999999998
2016-12-01 00:30:00+00:00,3560.34,1434.5900000000001,0.0,0.0,1.524,50.034,813.85,0.0,8.928,18.875999999999998
2016-12-01 01:00:00+00:00,3508.4,1436.64,0.0,0.0,1.296,50.088,812.6200000000001,0.0,9.096,19.480999999999998
2016-12-01 01:30:00+00:00,3405.0099999999998,1431.3100000000002,0.0,0.0,1.272,50.052,814.2600000000001,0.0,8.628,19.36
2016-12-01 02:00:00+00:00,3341.31,1438.69,0.0,0.0,1.272,50.106,813.85,0.0,8.514,19.464499999999997
2016-12-01 02:30:00+00:00,3279.08,1442.7900000000002,0.0,0.0,1.284,50.076,814.2600000000001,0.0,8.628,19.822
2016-12-01 03:00:00+00:00,3182.795,1439.5100000000002,0.0,0.0,1.224,50.064,814.6700000000001,0.0,8.334,20.328
2016-12-01 03:30:00+00:00,3157.805,1399.74,0.0,0.0,1.224,49.926,813.44,0.0,8.082,20.250999999999998
2016-12-01 04:00:00+00:00,3052.945,1362.43,0.0,0.0,1.2,49.89,813.85,0.0,8.418000000000001,20.163
2016-12-01 04:30:00+00:00,3001.985,1392.3600000000001,0.0,0.0,1.188,49.722,815.49,0.0,9.156,20.2565
2016-12-01 05:00:00+00:00,2932.16,1442.7900000000002,0.0,0.0,1.416,49.626,814.6700000000001,0.0,9.144,20.218
2016-12-01 05:30:00+00:00,3181.325,1490.7600000000002,0.0,0.0,0.912,49.458,813.85,0.0,9.450000000000001,19.371
2016-12-01 06:00:00+00:00,3501.0499999999997,1594.49,0.0,0.516,0.984,49.434,813.85,0.0,9.276,19.525
2016-12-01 06:30:00+00:00,4108.405,1889.2800000000002,0.0,1.752,1.44,49.404,812.6200000000001,0.0,9.066,19.3325
2016-12-01 07:00:00+00:00,4760.84,2281.2400000000002,0.0,6.048,2.688,49.326,814.6700000000001,0.0,9.108,19.073999999999998
2016-12-01 07:30:00+00:00,5483.345,2633.4300000000003,0.0,6.048,2.904,49.374,813.85,0.5740000000000001,8.646,18.447
2016-12-01 08:00:00+00:00,5571.3,2899.9300000000003,0.0,6.072,3.072,49.296,813.85,5.0635,8.424,18.386499999999998
2016-12-01 08:30:00+00:00,5566.6449999999995,2921.25,0.0,4.128,2.856,49.362,813.85,15.477500000000001,8.376,16.884999999999998
2016-12-01 09:00:00+00:00,5521.32,2870.4100000000003,0.0,4.908,3.3240000000000003,49.326,813.44,28.495,7.734,16.983999999999998
2016-12-01 09:30:00+00:00,5594.575,2824.4900000000002,0.0,5.148,3.336,49.35,813.0300000000001,41.205,7.8660000000000005,16.9015
2016-12-01 10:00:00+00:00,5647.005,2665.82,0.0,4.116,3.168,49.374,813.0300000000001,51.455000000000005,7.686,16.939999999999998
2016-12-01 10:30:00+00:00,5666.605,2692.4700000000003,0.0,4.176,3.348,49.308,813.0300000000001,57.81,7.614,16.203
2016-12-01 11:00:00+00:00,5486.775,2596.1200000000003,0.0,4.128,3.072,49.38,816.3100000000001,63.755,7.1160000000000005,16.4395
2016-12-01 11:30:00+00:00,5408.13,2519.04,0.0,4.116,2.436,49.368,813.44,66.83,7.566,16.252499999999998
2016-12-01 12:00:00+00:00,5433.12,2360.3700000000003,0.0,4.116,2.46,49.26,813.0300000000001,68.265,8.502,16.560499999999998
2016-12-01 12:30:00+00:00,5402.985,2367.75,0.0,4.116,2.328,49.242000000000004,813.0300000000001,65.805,8.274000000000001,16.9235
2016-12-01 13:00:00+00:00,5403.23,2341.92,0.0,4.752,2.112,49.14,813.44,57.605000000000004,7.854,16.159
2016-12-01 13:30:00+00:00,5458.11,2350.53,0.0,4.992,2.1,49.086,817.1300000000001,46.74,7.002,15.917
2016-12-01 14:00:00+00:00,,,,,,,,35.465,6.666,15.3065
2016-12-01 14:30:00+00:00,5716.83,2346.84,0.0,4.644,2.2920000000000003,49.062,817.95,22.55,6.09,14.679499999999999
2016-12-01 15:00:00+00:00,5631.325,2584.6400000000003,0.0,4.116,3.7920000000000003,49.092,820.0000000000001,11.2135,6.03,14.4485
2016-12-01 15:30:00+00:00,5739.615,2810.96,0.0,4.248,4.5360000000000005,48.996,829.84,3.362,6.2700000000000005,13.959
2016-12-01 16:00:00+00:00,5917.24,3149.6200000000003,0.0,4.104,5.232,49.074,815.9000000000001,0.0,7.134,12.991
2016-12-01 16:30:00+00:00,6033.37,3459.9900000000002,0.0,4.956,8.016,49.08,806.47,0.0,7.344,12.54
2016-12-01 17:00:00+00:00,6130.88,3500.17,0.0,8.82,8.412,49.026,831.48,0.0,7.332,11.968
2016-12-01 17:30:00+00:00,6192.375,3470.2400000000002,0.0,9.168000000000001,8.64,48.318,838.0400000000001,0.0,7.344,11.274999999999999
2016-12-01 18:00:00+00:00,6239.17,3511.2400000000002,0.0,12.072000000000001,8.244,47.784,840.09,0.0,6.912,10.460999999999999
2016-12-01 18:30:00+00:00,6280.575,3488.28,0.0,11.964,6.456,47.664,842.5500000000001,0.0,6.684,10.482999999999999
2016-12-01 19:00:00+00:00,6267.59,3531.7400000000002,0.0,14.88,8.352,47.652,845.0100000000001,0.0,6.684,9.581
2016-12-01 19:30:00+00:00,6292.09,3541.17,0.0,12.156,4.284,47.622,848.7,0.0,6.12,9.152
2016-12-01 20:00:00+00:00,6234.2699999999995,3456.3,0.0,6.912,4.0200000000000005,47.622,850.34,0.0,5.832,9.107999999999999
2016-12-01 20:30:00+00:00,6148.765,3147.57,0.0,8.16,3.684,47.64,851.1600000000001,0.0,5.5680000000000005,8.7615
2016-12-01 21:00:00+00:00,6106.135,2673.2000000000003,0.0,4.5,1.8960000000000001,47.706,858.1300000000001,0.0,5.34,8.228
2016-12-01 21:30:00+00:00,5897.3949999999995,2084.03,0.0,4.956,1.512,47.682,859.7700000000001,0.0,5.34,7.815499999999999
2016-12-01 22:00:00+00:00,5521.8099999999995,1762.5900000000001,0.0,4.212,1.524,47.730000000000004,859.7700000000001,0.0,5.292,7.249
2016-12-01 22:30:00+00:00,5099.1849999999995,1500.19,0.0,6.516,1.524,47.7,863.8700000000001,0.0,5.094,7.106
2016-12-01 23:00:00+00:00,4678.5199999999995,1414.0900000000001,0.0,0.5760000000000001,0.972,47.772,865.1,0.0,4.974,6.6
2016-12-01 23:30:00+00:00,4263.49,1326.3500000000001,0.0,0.0,1.368,47.754,865.5100000000001,0.0,4.872,6.2535
2016-12-02 00:00:00+00:00,4323.2699999999995,1343.16,0.0,0.0,1.3800000000000001,47.7,865.1,0.0,4.5360000000000005,5.72
2016-12-02 00:30:00+00:00,4506.53,1414.91,0.0,0.0,1.3800000000000001,47.730000000000004,863.8700000000001,0.0,4.374,5.7585
2016-12-02 01:00:00+00:00,4478.6,1548.5700000000002,0.0,0.0,1.188,47.742000000000004,867.5600000000001,0.0,4.122,5.4285
2016-12-02 01:30:00+00:00,4401.915,1442.7900000000002,0.0,0.0,1.176,47.724000000000004,867.1500000000001,0.0,3.918,4.922499999999999
2016-12-02 02:00:00+00:00,4335.275,1356.2800000000002,0.0,0.0,1.1280000000000001,47.742000000000004,855.6700000000001,0.0,4.008,4.2459999999999996
2016-12-02 02:30:00+00:00,4311.755,1326.3500000000001,0.0,0.0,1.104,47.742000000000004,867.97,0.0,3.924,4.092
2016-12-02 03:00:00+00:00,4215.715,1352.18,0.0,0.0,1.068,47.676,866.74,0.0,3.648,3.8884999999999996
2016-12-02 03:30:00+00:00,3997.1749999999997,1370.63,0.0,0.0,1.068,47.7,868.3800000000001,0.0,3.228,3.8335
2016-12-02 04:00:00+00:00,4083.66,1372.68,0.0,0.0,1.08,47.676,868.7900000000001,0.0,3.3120000000000003,3.3
2016-12-02 04:30:00+00:00,4075.085,1372.68,0.0,0.0,1.068,47.442,867.5600000000001,0.0,3.456,2.9974999999999996
2016-12-02 05:00:00+00:00,4090.52,1409.17,0.0,0.0,1.2,46.89,867.1500000000001,0.0,3.294,2.7555
2016-12-02 05:30:00+00:00,4234.825,1563.3300000000002,0.0,0.0,1.188,46.902,868.3800000000001,0.0,3.192,2.8434999999999997
2016-12-02 06:00:00+00:00,4542.545,1701.0900000000001,0.0,0.492,1.596,46.968,868.7900000000001,0.0,3.186,2.651
2016-12-02 06:30:00+00:00,5039.8949999999995,2018.43,0.0,0.504,1.6440000000000001,46.914,867.1500000000001,0.0,3.102,2.5959999999999996
2016-12-02 07:00:00+00:00,5614.175,2497.3100000000004,0.0,5.34,2.376,46.980000000000004,867.5600000000001,0.0,3.12,2.3485
2016-12-02 07:30:00+00:00,6088.25,3087.71,0.0,8.304,2.376,46.974000000000004,867.5600000000001,0.041,2.13,2.2769999999999997
2016-12-02 08:00:00+00:00,6189.925,3363.6400000000003,0.0,7.764,2.388,46.932,867.1500000000001,0.123,1.746,2.2384999999999997
2016-12-02 08:30:00+00:00,6192.865,3371.84,0.0,10.356,2.388,46.980000000000004,869.2,2.9725,1.758,2.1395
2016-12-02 09:00:00+00:00,6153.665,3357.0800000000004,0.0,9.828,3.168,46.896,866.74,5.863,1.74,2.0185
2016-12-02 09:30:00+00:00,6188.21,3396.44,0.0,9.984,3.42,46.968,867.5600000000001,9.266,1.83,1.9745
2016-12-02 10:00:00+00:00,6166.16,3405.05,0.0,10.944,3.564,46.89,847.8800000000001,12.546000000000001,1.764,1.771
2016-12-02 10:30:00+00:00,6184.045,3400.5400000000004,0.0,9.744,3.6,46.872,862.6400000000001,14.965,1.572,1.7269999999999999
2016-12-02 11:00:00+00:00,6145.09,3406.28,0.0,9.996,3.2640000000000002,46.866,869.61,15.334000000000001,1.818,1.7049999999999998
2016-12-02 11:30:00+00:00,6184.78,3359.13,0.0,9.132,3.228,46.866,871.6600000000001,16.1335,1.776,1.7105
2016-12-02 12:00:00+00:00,6203.4,3387.42,0.0,11.232000000000001,3.2640000000000002,46.878,845.4200000000001,15.6005,1.938,1.617
2016-12-02 12:30:00+00:00,6214.915,3402.59,0.0,10.368,3.192,46.836,848.2900000000001,14.8215,1.932,1.6004999999999998
2016-12-02 13:00:00+00:00,6220.55,3409.15,0.0,7.428,3.024,46.878,847.47,13.2635,1.992,1.5675
2016-12-02 13:30:00+00:00,6225.205,3410.38,0.0,4.548,3.036,46.836,858.1300000000001,10.967500000000001,1.8780000000000001,1.5565
2016-12-02 14:00:00+00:00,6185.515,3391.11,0.0,4.896,3.084,46.896,863.8700000000001,7.9335,1.8840000000000001,1.5675
2016-12-02 14:30:00+00:00,6181.105,3315.26,0.0,4.0920000000000005,3.084,46.902,857.3100000000001,5.166,2.46,1.43
2016-12-02 15:00:00+00:00,6062.28,3120.51,0.0,6.744,3.972,46.848,865.5100000000001,2.5420000000000003,1.824,1.43
2016-12-02 15:30:00+00:00,6079.1849999999995,3108.21,0.0,7.5360000000000005,4.272,46.872,862.23,0.3075,2.004,1.43
2016-12-02 16:00:00+00:00,6166.16,3237.7700000000004,0.0,5.916,5.292,46.932,868.3800000000001,0.0,2.016,1.4189999999999998
2016-12-02 16:30:00+00:00,6224.715,3374.3,0.0,12.48,10.14,46.938,850.34,0.0,2.562,1.4244999999999999
