,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2019-05-01 00:00:00+02:00,4883.0,11316.0,4217.0,3549.0,352.0,23.0,1017.0,1904.0,274.0,6641.0,223.0,137.0,0.0,482.0,1301.0,6531.0
1,2019-05-01 00:15:00+02:00,4880.0,11243.0,4011.0,3405.0,352.0,23.0,1949.0,1906.0,166.0,6633.0,223.0,137.0,0.0,486.0,1283.0,6428.0
2,2019-05-01 00:30:00+02:00,4884.0,11292.0,3892.0,3259.0,351.0,23.0,1718.0,1903.0,188.0,6626.0,223.0,137.0,0.0,486.0,1224.0,6192.0
3,2019-05-01 00:45:00+02:00,4879.0,11177.0,3625.0,3034.0,351.0,23.0,1721.0,1899.0,315.0,6622.0,227.0,139.0,0.0,479.0,1186.0,6150.0
4,2019-05-01 01:00:00+02:00,4861.0,11025.0,3610.0,2994.0,350.0,23.0,1663.0,1894.0,275.0,6637.0,227.0,139.0,0.0,482.0,1196.0,5974.0
5,2019-05-01 01:15:00+02:00,4856.0,11020.0,3585.0,2875.0,353.0,23.0,1275.0,1893.0,247.0,6625.0,227.0,139.0,0.0,482.0,1170.0,5960.0
6,2019-05-01 01:30:00+02:00,4876.0,11043.0,3599.0,2797.0,352.0,23.0,1139.0,1897.0,267.0,6626.0,227.0,139.0,0.0,473.0,1205.0,5920.0
7,2019-05-01 01:45:00+02:00,4872.0,11052.0,3584.0,2735.0,351.0,23.0,891.0,1901.0,172.0,6618.0,229.0,140.0,0.0,484.0,1238.0,5831.0
8,2019-05-01 02:00:00+02:00,4879.0,11089.0,3598.0,2604.0,352.0,23.0,942.0,1901.0,134.0,6638.0,234.0,142.0,0.0,485.0,1313.0,5756.0
9,2019-05-01 02:15:00+02:00,4891.0,11030.0,3580.0,2598.0,350.0,24.0,551.0,1902.0,117.0,6628.0,234.0,142.0,0.0,486.0,1380.0,5705.0
10,2019-05-01 02:30:00+02:00,4895.0,11093.0,3595.0,2611.0,351.0,24.0,0.0,1900.0,246.0,6636.0,234.0,142.0,0.0,484.0,1447.0,5772.0
