,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-01-31 23:00:00+00:00,767.34,4626.4400000000005,0.0,0.0,6.168,47.286,306.27000000000004,0.0,19.938,25.212
2015-01-31 23:30:00+00:00,755.8249999999999,4077.86,0.0,0.0,6.228,47.28,296.84000000000003,0.0,19.614,25.217499999999998
2015-02-01 00:00:00+00:00,703.64,3972.0800000000004,0.0,0.0,6.228,47.31,306.27000000000004,0.0,19.644000000000002,25.2835
2015-02-01 00:30:00+00:00,678.16,4054.9,0.0,0.0,6.216,47.226,308.32000000000005,0.0,19.758,24.398
2015-02-01 01:00:00+00:00,697.515,4109.43,0.0,0.0,6.096,47.142,308.73,0.082,19.554000000000002,23.892
2015-02-01 01:30:00+00:00,652.68,3876.1400000000003,0.0,0.0,6.024,47.178000000000004,309.14000000000004,0.0,19.476,23.7215
2015-02-01 02:00:00+00:00,661.5,3761.34,0.0,0.0,5.856,47.184,308.73,0.082,19.464,23.3145
2015-02-01 02:30:00+00:00,617.645,3963.4700000000003,0.0,0.0,5.856,47.19,309.14000000000004,0.0,19.464,24.09
2015-02-01 03:00:00+00:00,617.155,3781.84,0.0,0.0,5.76,47.148,309.14000000000004,0.082,19.416,25.74
2015-02-01 03:30:00+00:00,621.075,3630.55,0.0,0.0,5.676,47.154,308.73,0.0,19.608,26.927999999999997
2015-02-01 04:00:00+00:00,652.925,3414.8900000000003,0.0,0.0,5.928,46.968,308.73,0.082,19.584,26.708
2015-02-01 04:30:00+00:00,615.685,3315.67,0.0,0.0,5.892,47.106,311.19,0.0,19.644000000000002,26.647499999999997
2015-02-01 05:00:00+00:00,589.225,3281.6400000000003,0.0,0.0,5.856,47.046,311.19,0.082,19.434,26.1525
2015-02-01 05:30:00+00:00,610.54,3301.32,0.0,0.0,5.856,47.058,311.19,0.0,19.296,26.295499999999997
2015-02-01 06:00:00+00:00,635.285,3334.94,0.0,0.0,5.868,47.184,310.78000000000003,0.082,19.356,26.026
2015-02-01 06:30:00+00:00,672.28,3542.4,0.0,0.0,5.856,47.142,311.19,0.0,19.392,24.849
2015-02-01 07:00:00+00:00,670.81,3478.44,0.0,0.0,6.54,47.316,310.37,0.34850000000000003,19.44,23.0505
2015-02-01 07:30:00+00:00,677.18,3631.3700000000003,0.0,0.0,6.948,47.262,310.78000000000003,0.0,19.56,22.517
2015-02-01 08:00:00+00:00,701.68,3879.01,0.0,0.0,6.96,47.274,309.96000000000004,0.082,19.464,20.921999999999997
2015-02-01 08:30:00+00:00,774.1999999999999,4741.240000000001,0.0,1.452,7.128,47.28,311.19,1.0455,19.41,20.5205
