,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2018-05-01 00:00:00+02:00,4.2,5.904,20.76,36.984,0.0,0.253
2018-05-01 01:00:00+02:00,3.192,5.952,17.352,36.984,0.0,0.242
2018-05-01 02:00:00+02:00,2.448,5.88,16.68,36.972,0.0,0.16499999999999998
2018-05-01 03:00:00+02:00,2.208,5.664,15.552,36.996,0.0,0.10999999999999999
2018-05-01 04:00:00+02:00,2.136,5.808,15.336,36.996,0.0,0.09899999999999999
2018-05-01 05:00:00+02:00,2.736,5.688,14.808,36.996,0.0,0.088
2018-05-01 06:00:00+02:00,2.472,5.664,12.648,37.008,0.041,0.077
2018-05-01 07:00:00+02:00,3.552,5.5440000000000005,17.16,37.02,0.41000000000000003,0.05499999999999999
2018-05-01 08:00:00+02:00,4.392,5.208,23.664,37.032000000000004,2.337,0.044
2018-05-01 09:00:00+02:00,4.992,5.04,23.712,37.056,1.845,0.044
2018-05-01 10:00:00+02:00,4.8,5.664,20.448,37.056,2.7470000000000003,0.044
2018-05-01 11:00:00+02:00,4.152,5.664,18.768,37.008,4.715,0.066
2018-05-01 12:00:00+02:00,3.456,5.664,13.536,36.996,5.904,0.077
2018-05-01 13:00:00+02:00,3.048,5.448,13.704,36.984,6.519,0.09899999999999999
2018-05-01 14:00:00+02:00,2.88,5.256,13.176,36.96,6.396,0.10999999999999999
2018-05-01 15:00:00+02:00,2.616,4.776,13.68,36.948,5.904,0.09899999999999999
2018-05-01 16:00:00+02:00,1.8,5.5920000000000005,14.112,36.936,4.428,0.077
2018-05-01 17:00:00+02:00,2.04,5.376,15.672,36.96,2.952,0.077
2018-05-01 18:00:00+02:00,4.032,5.376,21.84,38.1,1.722,0.05499999999999999
2018-05-01 19:00:00+02:00,10.8,5.664,25.824,38.1,0.779,0.044
2018-05-01 20:00:00+02:00,16.752,5.5200000000000005,28.44,38.088,0.123,0.044
2018-05-01 21:00:00+02:00,32.184,5.784,31.344,38.064,0.0,0.033
2018-05-01 22:00:00+02:00,26.424,5.832,28.392,38.124,0.0,0.022
2018-05-01 23:00:00+02:00,18.888,5.832,24.768,38.172000000000004,0.0,0.022
2018-05-02 00:00:00+02:00,7.992,5.424,19.512,38.196,0.0,0.022
2018-05-02 01:00:00+02:00,5.04,5.5680000000000005,19.728,38.184,0.0,0.022
2018-05-02 02:00:00+02:00,4.08,5.5920000000000005,18.576,38.184,0.0,0.022
2018-05-02 03:00:00+02:00,5.352,5.448,16.584,38.172000000000004,0.0,0.022
2018-05-02 04:00:00+02:00,5.232,5.352,16.824,38.184,0.0,0.033
2018-05-02 05:00:00+02:00,7.464,5.688,16.728,38.184,0.0,0.033
2018-05-02 06:00:00+02:00,35.544000000000004,5.952,31.92,38.184,0.082,0.022
2018-05-02 07:00:00+02:00,57.96,5.16,37.392,38.160000000000004,0.6970000000000001,0.022
2018-05-02 08:00:00+02:00,66.57600000000001,5.16,40.32,38.172000000000004,1.8860000000000001,0.011
2018-05-02 09:00:00+02:00,64.224,5.04,40.152,38.172000000000004,2.911,0.0
2018-05-02 10:00:00+02:00,66.384,5.208,32.016,38.148,4.059,0.0
2018-05-02 11:00:00+02:00,60.696,5.16,30.192,38.136,5.207,0.011
2018-05-02 12:00:00+02:00,35.136,5.16,22.488,38.112,5.863,0.022
2018-05-02 13:00:00+02:00,17.928,5.136,19.728,38.076,6.232,0.044
2018-05-02 14:00:00+02:00,19.392,5.088,18.288,38.052,6.109,0.05499999999999999
2018-05-02 15:00:00+02:00,16.608,5.064,16.752,38.028,5.125,0.05499999999999999
2018-05-02 16:00:00+02:00,27.432000000000002,5.496,16.32,38.04,3.936,0.044
2018-05-02 17:00:00+02:00,58.416000000000004,5.4,24.72,38.028,2.378,0.044
2018-05-02 18:00:00+02:00,68.256,5.424,37.752,38.016,1.2710000000000001,0.044
2018-05-02 19:00:00+02:00,69.312,5.472,40.128,38.004,0.41000000000000003,0.033
2018-05-02 20:00:00+02:00,70.128,5.256,43.344,38.016,0.041,0.044
2018-05-02 21:00:00+02:00,72.84,5.352,37.416000000000004,38.028,0.0,0.044
2018-05-02 22:00:00+02:00,66.048,5.088,33.192,38.04,0.0,0.033
2018-05-02 23:00:00+02:00,34.968,5.088,23.808,38.088,0.0,0.033
2018-05-03 00:00:00+02:00,9.408,5.136,18.576,38.076,0.0,0.022
2018-05-03 01:00:00+02:00,5.784,5.112,18.6,38.1,0.0,0.033
2018-05-03 02:00:00+02:00,6.024,5.136,16.224,38.184,0.0,0.022
2018-05-03 03:00:00+02:00,5.952,5.112,14.808,38.232,0.0,0.022
2018-05-03 04:00:00+02:00,7.704,5.088,15.048,38.136,0.0,0.066
2018-05-03 05:00:00+02:00,13.752,5.184,14.568,38.136,0.0,0.066
2018-05-03 06:00:00+02:00,50.184,5.304,19.44,38.148,0.0,0.077
2018-05-03 07:00:00+02:00,74.184,5.448,42.288000000000004,38.1,0.20500000000000002,0.077
2018-05-03 08:00:00+02:00,78.672,5.184,51.072,38.088,0.615,0.077
2018-05-03 09:00:00+02:00,75.936,5.064,50.664,38.064,1.107,0.088
2018-05-03 10:00:00+02:00,66.72,5.328,41.352000000000004,38.052,1.968,0.066
2018-05-03 11:00:00+02:00,61.848,5.16,28.632,38.064,3.2390000000000003,0.077
2018-05-03 12:00:00+02:00,39.984,5.112,21.744,38.076,4.305000000000001,0.09899999999999999
2018-05-03 13:00:00+02:00,28.368000000000002,5.136,18.048000000000002,37.992,4.264,0.088
2018-05-03 14:00:00+02:00,22.392,4.992,14.232000000000001,37.992,3.649,0.088
2018-05-03 15:00:00+02:00,18.36,4.992,12.48,37.980000000000004,2.952,0.088
2018-05-03 16:00:00+02:00,27.192,5.304,16.608,37.944,2.255,0.088
2018-05-03 17:00:00+02:00,46.056000000000004,5.496,29.592000000000002,37.944,1.3940000000000001,0.10999999999999999
2018-05-03 18:00:00+02:00,71.232,4.824,47.256,37.932,0.6970000000000001,0.077
2018-05-03 19:00:00+02:00,73.656,5.016,50.688,37.908,0.246,0.088
2018-05-03 20:00:00+02:00,72.48,5.376,49.872,37.92,0.041,0.088
2018-05-03 21:00:00+02:00,66.84,5.352,45.744,37.944,0.0,0.09899999999999999
2018-05-03 22:00:00+02:00,49.536,4.968,32.616,37.956,0.0,0.077
2018-05-03 23:00:00+02:00,29.568,4.92,15.192,37.944,0.0,0.066
2018-05-04 00:00:00+02:00,7.224,5.256,16.248,37.944,0.0,0.066
2018-05-04 01:00:00+02:00,6.768,5.04,15.168000000000001,37.956,0.0,0.121
2018-05-04 02:00:00+02:00,7.2,5.04,14.280000000000001,37.968,0.0,0.132
2018-05-04 03:00:00+02:00,6.216,5.184,13.704,37.968,0.0,0.121
2018-05-04 04:00:00+02:00,7.344,5.136,13.488,37.968,0.0,0.132
2018-05-04 05:00:00+02:00,10.872,4.992,13.752,37.968,0.0,0.187
2018-05-04 06:00:00+02:00,42.528,5.328,20.832,37.968,0.082,0.187
2018-05-04 07:00:00+02:00,68.04,5.328,38.616,37.992,0.492,0.154
2018-05-04 08:00:00+02:00,72.984,5.736,46.32,37.908,1.353,0.088
2018-05-04 09:00:00+02:00,58.056000000000004,5.5920000000000005,38.88,33.636,2.665,0.09899999999999999
2018-05-04 10:00:00+02:00,52.944,5.424,29.208000000000002,37.896,4.018,0.09899999999999999
2018-05-04 11:00:00+02:00,48.480000000000004,5.496,21.216,37.848,4.797000000000001,0.09899999999999999
2018-05-04 12:00:00+02:00,51.84,5.5440000000000005,21.936,37.812,4.8790000000000004,0.121
2018-05-04 13:00:00+02:00,16.080000000000002,5.5200000000000005,19.176000000000002,37.824,4.961,0.154
2018-05-04 14:00:00+02:00,12.072000000000001,5.64,15.936,37.788000000000004,4.838,0.187
2018-05-04 15:00:00+02:00,13.008000000000001,5.5680000000000005,15.768,37.728,4.305000000000001,0.209
2018-05-04 16:00:00+02:00,13.296000000000001,5.856,17.664,37.656,3.403,0.209
2018-05-04 17:00:00+02:00,26.928,6.072,22.656,37.62,2.337,0.19799999999999998
2018-05-04 18:00:00+02:00,49.872,6.192,34.824,37.62,1.2710000000000001,0.187
2018-05-04 19:00:00+02:00,50.712,6.192,36.384,37.62,0.533,0.187
2018-05-04 20:00:00+02:00,49.752,6.216,33.072,37.644,0.041,0.176
2018-05-04 21:00:00+02:00,44.064,6.096,30.672,37.716,0.0,0.176
2018-05-04 22:00:00+02:00,36.072,5.928,21.744,37.728,0.0,0.176
2018-05-04 23:00:00+02:00,19.344,5.856,22.752,37.752,0.0,0.16499999999999998
2018-05-05 00:00:00+02:00,11.808,6.024,20.904,37.776,0.0,0.088
2018-05-05 01:00:00+02:00,5.952,6.192,15.408,37.800000000000004,0.0,0.05499999999999999
2018-05-05 02:00:00+02:00,5.424,6.12,14.616,37.812,0.0,0.09899999999999999
2018-05-05 03:00:00+02:00,4.5600000000000005,6.144,15.192,37.824,0.0,0.143
2018-05-05 04:00:00+02:00,4.416,6.072,15.288,37.86,0.0,0.154
2018-05-05 05:00:00+02:00,5.5920000000000005,6.048,16.080000000000002,37.86,0.0,0.187
2018-05-05 06:00:00+02:00,6.744,6.144,16.128,37.884,0.164,0.21999999999999997
2018-05-05 07:00:00+02:00,9.336,6.168,19.512,36.348,0.984,0.121
2018-05-05 08:00:00+02:00,17.832,6.048,29.496000000000002,35.964,2.2960000000000003,0.066
2018-05-05 09:00:00+02:00,14.76,6.096,31.32,35.928,4.182,0.077
2018-05-05 10:00:00+02:00,9.84,6.048,21.672,36.876,6.109,0.088
2018-05-05 11:00:00+02:00,2.352,5.856,18.72,37.5,7.954000000000001,0.077
2018-05-05 12:00:00+02:00,1.704,5.976,17.400000000000002,37.704,9.061,0.022
2018-05-05 13:00:00+02:00,2.52,5.856,17.976,37.644,9.512,0.033
2018-05-05 14:00:00+02:00,1.872,6.072,16.656,37.728,9.512,0.05499999999999999
2018-05-05 15:00:00+02:00,1.68,6.168,16.56,37.704,8.651,0.088
2018-05-05 16:00:00+02:00,1.6560000000000001,6.168,15.6,37.596000000000004,6.888,0.088
2018-05-05 17:00:00+02:00,2.472,6.168,18.816,37.5,4.8790000000000004,0.088
2018-05-05 18:00:00+02:00,19.104,6.144,34.968,37.476,2.7880000000000003,0.077
2018-05-05 19:00:00+02:00,32.04,6.36,31.224,37.548,0.984,0.066
2018-05-05 20:00:00+02:00,35.016,6.336,35.016,37.536,0.123,0.077
2018-05-05 21:00:00+02:00,33.792,6.24,39.432,37.584,0.0,0.05499999999999999
2018-05-05 22:00:00+02:00,30.72,6.288,31.560000000000002,37.656,0.0,0.077
2018-05-05 23:00:00+02:00,2.736,6.312,21.528,37.68,0.0,0.077
2018-05-06 00:00:00+02:00,2.04,6.36,22.128,37.728,0.0,0.088
2018-05-06 01:00:00+02:00,1.992,6.384,18.504,37.812,0.0,0.077
2018-05-06 02:00:00+02:00,2.016,6.384,18.624,37.872,0.0,0.05499999999999999
2018-05-06 03:00:00+02:00,1.848,6.36,18.072,37.896,0.0,0.077
2018-05-06 04:00:00+02:00,1.944,6.36,18.264,37.932,0.0,0.09899999999999999
