,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2020-03-01 00:00:00+01:00,288.0,2768.0,12.0,185.0,,5472.0,2107.0,43480.0,0.0,206.0,11107.0
1,2020-03-01 01:00:00+01:00,288.0,2765.0,12.0,168.0,,5383.0,1894.0,41104.0,0.0,205.0,10843.0
2,2020-03-01 02:00:00+01:00,288.0,2591.0,12.0,168.0,,5347.0,1819.0,39120.0,0.0,206.0,10642.0
3,2020-03-01 03:00:00+01:00,288.0,2590.0,12.0,168.0,,5289.0,1514.0,36991.0,0.0,207.0,10572.0
4,2020-03-01 04:00:00+01:00,288.0,2596.0,12.0,169.0,,5287.0,1464.0,35461.0,0.0,206.0,10282.0
5,2020-03-01 05:00:00+01:00,288.0,2599.0,12.0,168.0,,5305.0,1418.0,35043.0,0.0,206.0,9614.0
6,2020-03-01 06:00:00+01:00,289.0,2596.0,13.0,166.0,,5443.0,1519.0,35825.0,0.0,206.0,9166.0
7,2020-03-01 07:00:00+01:00,288.0,2658.0,12.0,166.0,,5459.0,1553.0,36836.0,177.0,205.0,9046.0
8,2020-03-01 08:00:00+01:00,288.0,2653.0,12.0,168.0,,5527.0,1615.0,38995.0,637.0,206.0,8394.0
9,2020-03-01 09:00:00+01:00,289.0,2643.0,12.0,169.0,,5527.0,1576.0,40284.0,1533.0,206.0,8370.0
10,2020-03-01 10:00:00+01:00,289.0,2617.0,12.0,168.0,,5524.0,1615.0,40592.0,2291.0,206.0,8779.0
11,2020-03-01 11:00:00+01:00,286.0,2577.0,12.0,169.0,,5567.0,1627.0,40582.0,2892.0,206.0,8834.0
12,2020-03-01 12:00:00+01:00,289.0,2583.0,12.0,169.0,,5498.0,2685.0,40307.0,3382.0,207.0,8127.0
13,2020-03-01 13:00:00+01:00,288.0,2581.0,12.0,168.0,,5427.0,2682.0,40147.0,3715.0,207.0,7256.0
14,2020-03-01 14:00:00+01:00,288.0,2588.0,12.0,165.0,,5493.0,1946.0,40412.0,3233.0,207.0,6704.0
15,2020-03-01 15:00:00+01:00,289.0,2572.0,12.0,165.0,,5660.0,1886.0,40723.0,2479.0,208.0,6890.0
16,2020-03-01 16:00:00+01:00,287.0,2606.0,12.0,165.0,,5717.0,1901.0,43394.0,1660.0,207.0,7169.0
17,2020-03-01 17:00:00+01:00,288.0,2641.0,12.0,165.0,,5910.0,2046.0,45376.0,710.0,207.0,7181.0
18,2020-03-01 18:00:00+01:00,288.0,2687.0,13.0,166.0,1349.0,6470.0,3087.0,46410.0,172.0,207.0,7164.0
19,2020-03-01 19:00:00+01:00,289.0,2687.0,12.0,169.0,2893.0,6829.0,4324.0,47002.0,0.0,207.0,7297.0
20,2020-03-01 20:00:00+01:00,288.0,2701.0,12.0,169.0,2144.0,6692.0,4331.0,46967.0,0.0,204.0,7911.0
21,2020-03-01 21:00:00+01:00,289.0,2709.0,12.0,169.0,1066.0,6328.0,2817.0,47000.0,0.0,203.0,8236.0
22,2020-03-01 22:00:00+01:00,288.0,2710.0,12.0,168.0,998.0,6138.0,2822.0,47105.0,0.0,203.0,7825.0
23,2020-03-01 23:00:00+01:00,289.0,2702.0,13.0,168.0,541.0,6243.0,2817.0,46473.0,0.0,204.0,7810.0
24,2020-03-02 00:00:00+01:00,289.0,2708.0,13.0,168.0,,5961.0,1887.0,46164.0,0.0,203.0,7729.0
25,2020-03-02 01:00:00+01:00,288.0,2683.0,12.0,168.0,,5848.0,1867.0,45848.0,0.0,201.0,7452.0
26,2020-03-02 02:00:00+01:00,289.0,2700.0,12.0,168.0,,5752.0,1973.0,44927.0,0.0,199.0,7413.0
27,2020-03-02 03:00:00+01:00,289.0,2777.0,12.0,169.0,,5787.0,1956.0,44787.0,0.0,200.0,7913.0
28,2020-03-02 04:00:00+01:00,290.0,3235.0,12.0,168.0,,5872.0,1911.0,44634.0,0.0,199.0,7841.0
29,2020-03-02 05:00:00+01:00,290.0,4165.0,12.0,168.0,,6038.0,2214.0,46292.0,0.0,200.0,7030.0
30,2020-03-02 06:00:00+01:00,289.0,6309.0,12.0,169.0,665.0,6302.0,3784.0,47345.0,0.0,199.0,6095.0
31,2020-03-02 07:00:00+01:00,289.0,7287.0,12.0,169.0,1286.0,6748.0,4433.0,47364.0,163.0,199.0,5594.0
32,2020-03-02 08:00:00+01:00,289.0,7642.0,13.0,169.0,1508.0,6889.0,3973.0,47479.0,381.0,199.0,5288.0
33,2020-03-02 09:00:00+01:00,289.0,7702.0,12.0,177.0,1368.0,7034.0,4026.0,47776.0,888.0,198.0,4967.0
34,2020-03-02 10:00:00+01:00,288.0,8017.0,12.0,825.0,1318.0,6853.0,3486.0,47809.0,1697.0,198.0,4632.0
35,2020-03-02 11:00:00+01:00,288.0,7975.0,13.0,863.0,1703.0,6901.0,3681.0,47824.0,2232.0,203.0,4650.0
36,2020-03-02 12:00:00+01:00,288.0,8176.0,13.0,858.0,1902.0,7001.0,4228.0,47856.0,2444.0,204.0,4939.0
37,2020-03-02 13:00:00+01:00,287.0,8004.0,13.0,530.0,1477.0,6930.0,3692.0,47925.0,2700.0,206.0,5475.0
38,2020-03-02 14:00:00+01:00,288.0,8060.0,12.0,169.0,758.0,6892.0,3388.0,47975.0,2715.0,205.0,6188.0
39,2020-03-02 15:00:00+01:00,288.0,7874.0,11.0,169.0,422.0,6909.0,3197.0,47994.0,2355.0,205.0,6993.0
40,2020-03-02 16:00:00+01:00,298.0,7822.0,10.0,169.0,361.0,6869.0,2925.0,47946.0,1619.0,204.0,7720.0
41,2020-03-02 17:00:00+01:00,310.0,8002.0,9.0,169.0,464.0,6948.0,2974.0,47987.0,782.0,204.0,7880.0
42,2020-03-02 18:00:00+01:00,315.0,8320.0,8.0,169.0,1611.0,7244.0,3584.0,48103.0,201.0,205.0,7928.0
43,2020-03-02 19:00:00+01:00,315.0,8392.0,8.0,169.0,3054.0,7407.0,4645.0,48079.0,0.0,205.0,8163.0
44,2020-03-02 20:00:00+01:00,316.0,8302.0,7.0,168.0,2418.0,7247.0,3928.0,48085.0,0.0,206.0,8360.0
45,2020-03-02 21:00:00+01:00,316.0,8080.0,7.0,168.0,913.0,6885.0,3242.0,48034.0,0.0,205.0,8583.0
46,2020-03-02 22:00:00+01:00,316.0,7768.0,7.0,168.0,497.0,6649.0,2283.0,47756.0,0.0,205.0,8420.0
47,2020-03-02 23:00:00+01:00,317.0,8063.0,6.0,168.0,497.0,6455.0,1810.0,47500.0,0.0,205.0,8007.0
48,2020-03-03 00:00:00+01:00,318.0,7783.0,2.0,168.0,,6207.0,1731.0,47079.0,0.0,207.0,7582.0
