,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-03-01 00:00:00+01:00,59.57,3232.5299999999997,1563.74,378.961,12.552,150.624,108.792,616.296,0.0,232.39944,94.237
2018-03-01 01:00:00+01:00,59.800000000000004,3017.91,1340.7,611.322,17.16,140.256,89.592,617.136,0.0,234.24388000000002,92.103
2018-03-01 02:00:00+01:00,59.57,2967.44,1250.5,681.6899999999999,2.112,132.48,87.408,620.592,0.0,234.24388000000002,90.398
2018-03-01 03:00:00+01:00,59.11,2992.43,1229.18,521.896,43.08,129.672,84.504,617.664,0.0,235.1661,86.955
2018-03-01 04:00:00+01:00,59.34,2891.0,1189.0,521.163,65.952,129.72,79.416,617.112,0.0,235.1661,84.29299999999999
2018-03-01 05:00:00+01:00,59.11,3112.48,1184.9,798.237,60.672000000000004,131.136,86.136,618.78,0.0,234.24388000000002,82.37899999999999
2018-03-01 06:00:00+01:00,59.11,3369.24,1268.5400000000002,1264.425,2.928,145.248,101.904,621.852,0.0,232.39944,81.059
2018-03-01 07:00:00+01:00,57.04,3836.7,1343.98,1278.3519999999999,5.256,156.336,117.888,628.5,4.5920000000000005,233.32166,81.488
2018-03-01 08:00:00+01:00,54.510000000000005,4026.33,1364.48,695.617,25.296,164.76,111.024,633.396,19.516000000000002,232.39944,81.664
2018-03-01 09:00:00+01:00,54.050000000000004,4150.79,1389.9,416.344,61.992000000000004,169.416,127.104,636.456,41.492000000000004,232.39944,81.598
2018-03-01 10:00:00+01:00,53.82,4192.44,1438.2800000000002,631.1129999999999,83.592,171.936,129.696,637.392,59.122,234.24388000000002,80.685
2018-03-01 11:00:00+01:00,53.59,4232.62,1440.74,1100.233,78.408,168.36,119.808,637.272,75.604,234.24388000000002,80.014
2018-03-01 12:00:00+01:00,53.82,4126.78,1383.3400000000001,1617.731,49.92,165.45600000000002,110.76,637.992,81.836,234.24388000000002,81.58699999999999
