,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-01-31 23:00:00+00:00,1347.99,1346.8500000000001,0.0,0.48,12.264000000000001,44.976,837.6300000000001,0.0,22.926000000000002,21.416999999999998
2016-01-31 23:30:00+00:00,1154.195,1193.92,0.0,0.0,11.028,44.952,747.84,0.0,22.89,22.572
2016-02-01 00:00:00+00:00,1152.48,1088.14,0.0,0.0,11.040000000000001,44.910000000000004,628.5300000000001,0.0,22.572,24.755499999999998
2016-02-01 00:30:00+00:00,1159.585,976.21,0.0,0.0,11.016,44.910000000000004,834.35,0.0,22.368000000000002,25.7565
2016-02-01 01:00:00+00:00,1237.495,975.8000000000001,0.0,0.0,10.968,44.916000000000004,836.4000000000001,0.0,22.818,25.465
2016-02-01 01:30:00+00:00,1296.54,1070.92,0.0,0.0,10.896,44.928000000000004,838.0400000000001,0.0,22.578,24.5795
2016-02-01 02:00:00+00:00,1177.715,1099.21,0.0,0.0,10.872,44.952,836.4000000000001,0.0,22.326,24.177999999999997
2016-02-01 02:30:00+00:00,1185.555,1070.51,0.0,0.0,10.884,44.928000000000004,838.0400000000001,0.0,22.656,23.793
2016-02-01 03:00:00+00:00,1104.46,1070.92,0.0,0.0,11.016,44.994,838.0400000000001,0.0,22.740000000000002,24.563
2016-02-01 03:30:00+00:00,1090.495,919.6300000000001,0.0,0.0,11.052,44.958,838.0400000000001,0.0,21.594,24.320999999999998
2016-02-01 04:00:00+00:00,1042.965,892.1600000000001,0.0,0.0,11.172,44.85,836.8100000000001,0.0,22.254,23.996499999999997
2016-02-01 04:30:00+00:00,1023.365,881.9100000000001,0.0,0.0,11.184000000000001,44.988,838.0400000000001,0.0,23.01,23.485
2016-02-01 05:00:00+00:00,1098.335,909.3800000000001,0.0,0.0,11.232000000000001,44.976,838.86,0.0,22.404,22.913
2016-02-01 05:30:00+00:00,1298.5,1025.8200000000002,0.0,0.0,11.232000000000001,44.952,839.6800000000001,0.0,21.186,22.682
2016-02-01 06:00:00+00:00,1390.865,1457.96,0.0,0.54,11.352,44.982,840.5000000000001,0.0,22.05,23.8315
2016-02-01 06:30:00+00:00,1799.0349999999999,1793.3400000000001,0.0,0.48,11.124,44.97,836.8100000000001,0.0205,21.990000000000002,25.63
2016-02-01 07:00:00+00:00,2349.305,2284.9300000000003,0.0,3.936,10.98,44.94,830.2500000000001,0.0205,22.338,27.857499999999998
2016-02-01 07:30:00+00:00,2906.68,2550.61,0.0,4.08,11.124,44.976,825.74,0.041,22.488,30.046499999999998
2016-02-01 08:00:00+00:00,3098.7599999999998,2617.8500000000004,0.0,4.392,11.016,44.988,827.7900000000001,0.041,22.026,29.04
2016-02-01 08:30:00+00:00,3139.43,2598.9900000000002,0.0,5.6160000000000005,10.968,44.844,829.84,1.4555,20.91,28.286499999999997
2016-02-01 09:00:00+00:00,3128.895,2699.44,0.0,6.5520000000000005,11.208,44.964,830.6600000000001,2.87,20.076,28.825499999999998
2016-02-01 09:30:00+00:00,3228.365,2719.1200000000003,0.0,11.040000000000001,11.184000000000001,44.94,829.84,6.355,18.804000000000002,28.825499999999998
2016-02-01 10:00:00+00:00,3291.33,2753.5600000000004,0.0,6.564,12.084,44.898,829.84,9.84,19.266000000000002,27.983999999999998
2016-02-01 10:30:00+00:00,3274.18,2768.32,0.0,7.152,12.024000000000001,44.958,830.2500000000001,14.227,18.384,28.897
2016-02-01 11:00:00+00:00,3176.4249999999997,2841.71,0.0,8.28,10.992,44.964,830.6600000000001,18.593500000000002,20.676000000000002,29.293
2016-02-01 11:30:00+00:00,3040.695,2697.8,0.0,14.388,12.048,45.0,834.7600000000001,22.304000000000002,22.272000000000002,30.1785
2016-02-01 12:00:00+00:00,3157.805,2594.48,0.0,11.58,11.724,44.898,833.94,25.994,22.386,30.6515
2016-02-01 12:30:00+00:00,3140.41,2585.46,0.0,10.524000000000001,11.772,44.946,834.7600000000001,27.285500000000003,22.032,30.183999999999997
2016-02-01 13:00:00+00:00,3113.95,2582.59,0.0,7.368,12.06,44.952,845.0100000000001,28.577,22.206,28.9245
2016-02-01 13:30:00+00:00,3064.95,2553.8900000000003,0.0,8.232,12.096,44.778,851.98,29.397000000000002,21.882,28.264499999999998
2016-02-01 14:00:00+00:00,3063.97,2578.0800000000004,0.0,8.46,11.988,44.496,853.21,30.1965,20.652,28.017
2016-02-01 14:30:00+00:00,3108.56,2589.5600000000004,0.0,5.652,12.144,44.178000000000004,851.98,29.807000000000002,21.51,27.5935
2016-02-01 15:00:00+00:00,3107.825,2504.28,0.0,4.968,12.324,44.154,853.21,29.4175,22.584,27.874
2016-02-01 15:30:00+00:00,3163.44,2568.2400000000002,0.0,4.38,12.096,44.1,853.21,22.2835,22.416,28.8035
2016-02-01 16:00:00+00:00,3386.39,2762.17,0.0,4.44,12.372,44.142,852.3900000000001,15.149500000000002,21.258,28.5945
2016-02-01 16:30:00+00:00,3767.365,2818.34,0.0,4.212,12.432,44.148,847.8800000000001,10.1475,20.184,28.302999999999997
2016-02-01 17:00:00+00:00,4186.805,2690.01,0.0,15.912,12.540000000000001,44.148,841.32,5.125,20.61,27.962
2016-02-01 17:30:00+00:00,4594.975,2764.63,0.0,21.144000000000002,12.636000000000001,44.148,847.47,2.6035,20.754,27.104
2016-02-01 18:00:00+00:00,4714.78,2736.75,0.0,17.748,12.636000000000001,44.118,858.1300000000001,0.0615,21.822,26.587
2016-02-01 18:30:00+00:00,4626.58,2743.7200000000003,0.0,15.06,12.612,44.142,858.5400000000001,0.041,20.388,26.509999999999998
2016-02-01 19:00:00+00:00,4412.205,2751.51,0.0,14.616,12.576,44.148,859.7700000000001,0.0,20.442,26.8345
2016-02-01 19:30:00+00:00,4256.14,2687.55,0.0,4.0920000000000005,12.6,44.172000000000004,858.95,0.0,20.46,25.734499999999997
2016-02-01 20:00:00+00:00,3925.88,2551.84,0.0,7.848,12.612,44.148,858.5400000000001,0.0,21.396,25.046999999999997
2016-02-01 20:30:00+00:00,3619.3849999999998,2444.01,0.0,9.828,12.624,44.142,858.95,0.0,20.862000000000002,23.947
2016-02-01 21:00:00+00:00,3305.0499999999997,2496.0800000000004,0.0,10.5,12.432,44.148,835.99,0.0,19.086000000000002,24.430999999999997
2016-02-01 21:30:00+00:00,2729.055,2337.4100000000003,0.0,3.564,12.468,44.244,836.8100000000001,0.0,20.682000000000002,23.913999999999998
2016-02-01 22:00:00+00:00,2464.7,2007.3600000000001,0.0,9.228,12.168000000000001,44.178000000000004,836.8100000000001,0.0,20.304000000000002,22.759
2016-02-01 22:30:00+00:00,2048.69,1769.15,0.0,4.404,12.156,44.196,837.22,0.0,20.442,23.023
2016-02-01 23:00:00+00:00,1629.74,1608.43,0.0,0.66,12.432,44.208,836.4000000000001,0.0,20.448,22.253
2016-02-01 23:30:00+00:00,1279.3899999999999,1391.5400000000002,0.0,0.516,12.396,44.202,835.99,0.0,21.582,21.9175
2016-02-02 00:00:00+00:00,1293.11,1369.4,0.0,0.0,12.18,44.172000000000004,825.74,0.0,20.106,22.3905
2016-02-02 00:30:00+00:00,1373.225,1398.5100000000002,0.0,1.032,12.120000000000001,44.178000000000004,835.58,0.0,19.902,22.2365
2016-02-02 01:00:00+00:00,1436.68,1468.21,0.0,1.752,10.908,44.166000000000004,836.8100000000001,0.0,19.578,22.7095
2016-02-02 01:30:00+00:00,1363.915,1509.6200000000001,0.0,1.4040000000000001,10.428,44.106,835.58,0.0,20.238,22.8965
2016-02-02 02:00:00+00:00,1325.94,1407.1200000000001,0.0,0.0,10.296,44.112,804.4200000000001,0.0,18.900000000000002,23.198999999999998
2016-02-02 02:30:00+00:00,1381.555,1428.44,0.0,0.0,10.128,44.154,828.61,0.0,19.776,23.0505
2016-02-02 03:00:00+00:00,1303.155,1410.4,0.0,0.0,10.032,43.974000000000004,852.3900000000001,0.0,20.388,23.435499999999998
2016-02-02 03:30:00+00:00,1258.32,1370.63,0.0,0.0,9.576,43.992000000000004,820.0000000000001,0.0,18.912,23.715999999999998
2016-02-02 04:00:00+00:00,1204.91,1332.0900000000001,0.0,0.0,9.6,44.052,730.21,0.0,20.37,24.8875
2016-02-02 04:30:00+00:00,1243.865,1309.13,0.0,0.0,9.576,44.244,652.72,0.0,20.238,24.211
2016-02-02 05:00:00+00:00,1280.125,1337.42,0.0,0.0,9.564,44.262,699.46,0.0,20.232,24.221999999999998
2016-02-02 05:30:00+00:00,1359.75,1486.25,0.0,0.0,9.576,44.19,774.08,0.0,19.878,23.0505
2016-02-02 06:00:00+00:00,1665.2649999999999,1704.3700000000001,0.0,0.492,9.552,44.202,841.32,0.0,19.596,25.343999999999998
2016-02-02 06:30:00+00:00,1907.08,2029.91,0.0,0.54,9.564,44.244,840.5000000000001,0.0,20.328,26.906
2016-02-02 07:00:00+00:00,2613.415,2252.9500000000003,0.0,2.688,9.576,44.226,836.4000000000001,0.0,21.03,29.947499999999998
2016-02-02 07:30:00+00:00,3076.465,2535.03,0.0,5.64,9.612,44.160000000000004,839.6800000000001,0.0205,21.318,30.689999999999998
2016-02-02 08:00:00+00:00,3247.72,2612.9300000000003,0.0,5.88,9.66,44.202,841.32,0.0205,21.768,31.415999999999997
2016-02-02 08:30:00+00:00,3287.9,2665.0,0.0,5.88,9.576,44.160000000000004,838.45,1.8245,21.828,31.8065
2016-02-02 09:00:00+00:00,3274.18,2692.4700000000003,0.0,7.056,9.588000000000001,44.154,815.49,3.6285000000000003,21.756,32.1915
2016-02-02 09:30:00+00:00,3281.5299999999997,2696.98,0.0,5.664,9.588000000000001,44.172000000000004,817.95,10.8855,21.522000000000002,32.235499999999995
2016-02-02 10:00:00+00:00,2128.315,1770.38,0.0,2.736,6.288,29.436,545.71,18.122,22.2,31.746
2016-02-02 10:30:00+00:00,3014.97,2610.4700000000003,0.0,4.188,9.516,44.154,820.82,25.7685,22.458000000000002,31.8615
2016-02-02 11:00:00+00:00,2810.15,2562.09,0.0,4.32,9.66,44.166000000000004,825.33,33.3945,22.584,32.175
2016-02-02 11:30:00+00:00,2813.335,2530.11,0.0,4.416,9.756,44.214,843.3700000000001,43.3575,22.374,31.6635
2016-02-02 12:00:00+00:00,2844.695,2534.6200000000003,0.0,5.352,9.756,44.184,849.9300000000001,53.300000000000004,22.104,31.443499999999997
2016-02-02 12:30:00+00:00,2866.5,2562.9100000000003,0.0,4.08,10.644,44.226,848.7,54.8785,22.002,32.0485
2016-02-02 13:00:00+00:00,2879.73,2581.77,0.0,4.0920000000000005,11.076,44.214,829.4300000000001,56.457,22.278,33.5445
2016-02-02 13:30:00+00:00,2719.99,2633.84,0.0,4.0200000000000005,10.968,44.208,831.8900000000001,53.874,22.542,34.022999999999996
2016-02-02 14:00:00+00:00,2768.0099999999998,2624.4100000000003,0.0,5.448,10.224,44.142,851.98,51.270500000000006,22.158,34.034
2016-02-02 14:30:00+00:00,2841.755,2621.5400000000004,0.0,4.0920000000000005,9.756,44.196,837.22,45.2845,22.68,34.132999999999996
2016-02-02 15:00:00+00:00,2898.35,2579.7200000000003,0.0,4.5600000000000005,9.9,44.22,855.6700000000001,39.278,22.650000000000002,33.649
2016-02-02 15:30:00+00:00,2995.125,2748.23,0.0,5.688,10.284,44.118,831.07,30.3195,22.62,33.803
2016-02-02 16:00:00+00:00,3323.4249999999997,2882.71,0.0,4.116,10.536,44.19,831.8900000000001,21.340500000000002,22.56,32.7085
2016-02-02 16:30:00+00:00,3653.93,3120.1000000000004,0.0,4.476,10.788,44.172000000000004,833.1200000000001,13.571,21.87,32.5105
2016-02-02 17:00:00+00:00,4097.38,3329.2000000000003,0.0,7.428,10.764,44.19,832.3000000000001,5.781000000000001,21.972,31.811999999999998
2016-02-02 17:30:00+00:00,4259.815,3485.82,0.0,23.628,11.928,44.13,859.7700000000001,2.952,22.038,31.394
2016-02-02 18:00:00+00:00,4310.775,3586.6800000000003,0.0,21.228,11.976,44.172000000000004,831.8900000000001,0.10250000000000001,22.17,30.173
2016-02-02 18:30:00+00:00,4266.675,3576.4300000000003,0.0,17.232,11.76,44.22,832.3000000000001,0.0615,22.5,29.705499999999997
2016-02-02 19:00:00+00:00,4252.465,3548.9600000000005,0.0,9.696,11.76,44.184,832.3000000000001,0.0,22.35,29.3205
2016-02-02 19:30:00+00:00,4100.32,3440.3100000000004,0.0,7.692,11.736,44.124,833.5300000000001,0.0,22.158,28.808999999999997
2016-02-02 20:00:00+00:00,3877.37,3176.2700000000004,0.0,8.484,11.724,44.184,833.1200000000001,0.0,22.092,27.346
