,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2018-02-01 00:00:00+01:00,277.035,3246.175,508.13,895.645,28.40375,0.2375,0.036,10.734,0.336,27.765,71.955,,0,82.07758,12.543,54.8955
1,2018-02-01 00:15:00+01:00,276.805,3246.995,490.6125,884.985,28.40375,0.2375,0.036,10.722,0.39,27.705,71.955,,0,81.15536,12.552,54.6205
2,2018-02-01 00:30:00+01:00,276.6325,3206.815,485.59,848.29,28.2205,0.2375,4.362,10.698,0.414,27.63,71.955,,0,83.230355,12.651,54.142
3,2018-02-01 00:45:00+01:00,276.345,3168.89,484.9775,832.915,28.40375,0.2375,4.242,10.722,0.222,27.648,71.955,,0,81.61647,12.681,53.36925
4,2018-02-01 01:00:00+01:00,276.345,3192.26,482.7725,810.57,28.2205,0.2375,3.294,10.716,0.33,27.858,72.16,,0,80.924805,12.729,52.635
5,2018-02-01 01:15:00+01:00,276.345,3179.55,480.935,811.595,28.2205,0.2375,0.03,10.698,0.3,27.795,72.16,,0,82.769245,12.771,51.931
6,2018-02-01 01:30:00+01:00,276.1725,3172.99,481.7925,809.545,28.2205,0.2375,4.038,10.704,0.36,27.834,72.16,,0,82.07758,12.756,50.61375
7,2018-02-01 01:45:00+01:00,276.1725,3164.585,482.16,814.055,28.2205,0.2375,4.038,10.704,0.204,27.765,72.16,,0,81.847025,12.699,50.578
8,2018-02-01 02:00:00+01:00,275.7125,3132.81,482.895,812.62,28.2205,0.2375,0.03,10.716,0.306,27.843,70.93,,0,82.07758,12.567,50.58075
9,2018-02-01 02:15:00+01:00,275.885,3106.57,481.3025,822.665,28.2205,0.247,0.03,10.722,0.54,27.762,70.93,,0,81.385915,12.459,49.84375
10,2018-02-01 02:30:00+01:00,276.115,3101.24,482.16,822.255,28.2205,0.247,0.03,10.728,0.204,27.711,70.93,,0,80.924805,12.48,50.3745
11,2018-02-01 02:45:00+01:00,276.1725,3099.19,483.0175,806.265,28.2205,0.247,0.03,10.716,0.198,27.702,70.93,,0,81.15536,12.363,50.30025
12,2018-02-01 03:00:00+01:00,276.345,3100.215,483.7525,794.785,28.03725,0.247,0.03,10.704,0.192,27.429,70.93,,0,81.61647,12.285,49.643
13,2018-02-01 03:15:00+01:00,276,3089.76,482.405,798.68,28.03725,0.2375,0.03,10.698,0.486,27.042,70.93,,0,80.463695,12.345,49.00225
14,2018-02-01 03:30:00+01:00,275.9425,3101.24,482.0375,800.32,28.03725,0.247,0.03,10.686,0.21,27.369,70.93,,0,80.463695,12.159,48.60625
15,2018-02-01 03:45:00+01:00,275.54,3101.24,481.3025,802.78,28.03725,0.247,0.03,10.65,0.21,27.327,70.93,,0,79.77203,12.303,48.98575
16,2018-02-01 04:00:00+01:00,275.655,3115.385,489.8775,802.575,28.03725,0.2375,0.03,10.638,0.51,27.324,70.725,,0,82.308135,12.309,48.35325
17,2018-02-01 04:15:00+01:00,275.885,3117.845,490.6125,813.645,28.40375,0.2375,0.03,10.632,0.222,27.57,70.725,,0,81.847025,12.516,46.93425
18,2018-02-01 04:30:00+01:00,276,3125.225,494.655,820.205,28.03725,0.2375,0.03,10.626,0.366,27.912,70.93,,0,81.61647,12.741,46.24675
19,2018-02-01 04:45:00+01:00,275.425,3126.455,507.395,864.895,28.2205,0.2375,0.03,10.608,0.216,27.903,72.98,,0,80.924805,12.693,46.07625
20,2018-02-01 05:00:00+01:00,276.115,3119.69,542.185,1055.955,28.2205,0.2375,0.036,10.602,0.474,27.66,75.645,,0,80.69425,12.717,45.54825
21,2018-02-01 05:15:00+01:00,276.69,3137.73,565.705,1111.92,28.40375,0.2375,0.144,10.602,0.282,27.606,76.055,,0,81.15536,12.594,45.46025
22,2018-02-01 05:30:00+01:00,276.92,3196.36,594.615,1151.075,28.40375,0.2375,4.398,10.596,0.216,27.645,76.055,,0,81.61647,12.633,45.5015
23,2018-02-01 05:45:00+01:00,276.92,3223.83,607.6,1259.315,28.2205,0.2375,1.02,10.59,0.39,27.642,76.26,,0,81.847025,12.693,45.3805
24,2018-02-01 06:00:00+01:00,277.5525,3257.245,652.5575,1395.64,28.40375,0.2375,1.398,10.578,0.342,27.429,76.67,,0,77.235925,12.192,45.75175
25,2018-02-01 06:15:00+01:00,277.6675,3289.635,683.1825,1498.755,28.587,0.2375,3.132,10.566,0.324,27.498,76.67,,0,76.774815,11.469,45.99375
26,2018-02-01 06:30:00+01:00,277.61,3308.905,694.82,1597.155,28.587,0.2375,9.834,10.56,0.414,27.555,76.875,,0,77.697035,10.197,46.475
27,2018-02-01 06:45:00+01:00,277.955,3313.005,724.22,1691.25,28.587,0.2375,16.692,10.566,0.396,27.573,76.875,,0,76.54426,10.164,46.61525
28,2018-02-01 07:00:00+01:00,278.5875,3333.095,766.115,1719.13,28.587,0.2375,11.232,10.548,0.312,27.261,77.08,,0,76.774815,9.981,46.4915
29,2018-02-01 07:15:00+01:00,278.9325,3352.365,775.5475,1769.97,28.77025,0.2375,16.338,10.542,0.33,27.297,77.285,,0,76.774815,9.957,46.5355
30,2018-02-01 07:30:00+01:00,278.53,3360.77,792.575,1787.805,28.77025,0.2375,18.414,10.542,0.354,27.327,77.285,,0,76.774815,10.698,46.189
31,2018-02-01 07:45:00+01:00,279.0475,3362.205,800.66,1792.52,28.587,0.247,20.022,10.548,0.372,27.396,77.285,,0.082,77.235925,10.773,46.508
32,2018-02-01 08:00:00+01:00,279.795,3355.645,801.0275,1736.555,28.77025,0.247,23.826,10.56,0.33,27.273,80.36,,0.697,77.00537,10.293,46.81875
33,2018-02-01 08:15:00+01:00,279.7375,3363.435,804.335,1762.385,28.77025,0.247,24.15,10.554,0.36,27.363,80.36,,2.5625,75.62204,9.879,46.39525
34,2018-02-01 08:30:00+01:00,279.6225,3358.105,811.195,1801.54,28.77025,0.247,18.738,10.56,0.33,27.39,80.36,,6.847,75.852595,10.827,46.519
35,2018-02-01 08:45:00+01:00,279.6225,3360.36,815.36,1809.945,28.587,0.247,15.906,10.62,0.336,27.387,80.36,,12.22825,75.852595,11.742,45.52075
36,2018-02-01 09:00:00+01:00,279.3925,3328.79,813.645,1765.46,28.77025,0.247,12.99,10.614,0.36,27.438,80.565,,18.0605,76.313705,11.937,44.8415
37,2018-02-01 09:15:00+01:00,279.45,3308.905,813.645,1759.72,28.77025,0.247,12.27,10.602,0.39,27.417,80.36,,24.34375,76.08315,11.85,44.66825
38,2018-02-01 09:30:00+01:00,279.105,3304.395,813.7675,1762.18,28.40375,0.247,11.964,10.614,0.366,27.396,80.565,,31.4265,77.235925,11.838,45.2375
39,2018-02-01 09:45:00+01:00,279.105,3316.9,813.4,1759.105,28.40375,0.247,7.08,10.632,0.342,27.309,80.565,,37.32025,76.313705,12,45.1055
40,2018-02-01 10:00:00+01:00,278.9325,3244.33,814.625,1736.965,28.40375,0.247,11.184,10.65,0.366,27.339,80.36,,42.46575,77.235925,11.34,45.35025
41,2018-02-01 10:15:00+01:00,278.99,3236.745,814.38,1677.515,28.2205,0.247,9.054,10.692,0.354,27.333,80.36,,47.806,75.16093,11.364,45.62525
42,2018-02-01 10:30:00+01:00,278.99,3232.85,815.4825,1746.805,28.2205,0.247,5.922,10.722,0.348,27.342,80.36,,53.1975,74.69982,11.829,46.69775
43,2018-02-01 10:45:00+01:00,278.53,3235.31,818.1775,1733.685,28.2205,0.247,3.69,10.764,0.354,27.282,80.36,,57.28725,77.00537,11.931,47.24225
44,2018-02-01 11:00:00+01:00,278.645,3196.36,819.8925,1631.185,28.40375,0.247,7.044,10.8,0.402,27.24,80.36,,59.491,76.774815,11.919,48.36425
45,2018-02-01 11:15:00+01:00,279.335,3176.68,822.3425,1616.425,28.40375,0.247,7.8,10.836,0.372,27.225,80.36,,61.79725,75.852595,12.006,49.7035
46,2018-02-01 11:30:00+01:00,279.45,3184.675,821.485,1611.71,28.40375,0.247,7.512,10.848,0.372,27.222,80.36,,64.19575,75.852595,11.961,51.22975
47,2018-02-01 11:45:00+01:00,279.335,3182.625,814.0125,1587.315,28.2205,0.247,4.734,10.872,0.354,27.192,80.155,,64.5545,75.852595,11.907,52.58275
48,2018-02-01 12:00:00+01:00,279.68,3205.175,778.855,1560.255,28.40375,0.247,12.018,10.902,0.354,27.174,80.155,,65.20025,78.158145,12.015,52.657
49,2018-02-01 12:15:00+01:00,279.9675,3207.635,772.485,1556.565,28.587,0.247,4.77,10.89,0.36,27.171,80.155,,62.32,75.852595,12.111,52.59375
50,2018-02-01 12:30:00+01:00,279.8525,3214.195,772.975,1550.62,28.587,0.247,3.84,10.932,0.36,27.168,80.155,,60.71075,77.235925,12.135,52.855
51,2018-02-01 12:45:00+01:00,280.255,3215.63,771.3825,1557.18,28.587,0.247,4.362,10.944,0.372,27.123,80.155,,60.89525,76.313705,12.102,52.14
52,2018-02-01 13:00:00+01:00,280.3125,3221.165,773.465,1612.735,28.587,0.247,5.82,10.98,0.456,27.186,80.155,,59.72675,76.313705,12.057,52.0025
53,2018-02-01 13:15:00+01:00,279.9675,3218.09,773.8325,1625.035,28.587,0.247,6.564,11.01,0.432,27.18,80.155,,57.45125,76.08315,12.036,51.54875
54,2018-02-01 13:30:00+01:00,279.91,3227.52,777.2625,1637.745,28.40375,0.247,7.326,11.022,0.558,27.168,80.155,,53.1565,75.852595,12.081,50.71825
55,2018-02-01 13:45:00+01:00,280.0825,3221.37,778.2425,1638.565,28.40375,0.247,9.468,11.082,0.552,27.108,80.155,,51.58825,77.235925,12.141,50.19575
56,2018-02-01 14:00:00+01:00,280.1975,3248.84,783.51,1716.875,28.587,0.247,7.32,11.118,0.39,27.114,80.155,,48.43125,75.16093,12.153,48.037
57,2018-02-01 14:15:00+01:00,280.945,3259.5,785.96,1728.97,28.587,0.247,8.244,11.148,0.378,27.147,80.155,,44.29025,74.69982,12.117,47.036
58,2018-02-01 14:30:00+01:00,280.945,3269.75,789.635,1759.31,28.40375,0.247,7.62,11.214,0.312,27.156,80.155,,38.61175,75.62204,12.141,46.585
59,2018-02-01 14:45:00+01:00,280.83,3268.725,787.43,1843.975,28.40375,0.247,10.896,11.238,0.3,27.18,80.155,,34.04025,76.08315,12.108,45.73525
60,2018-02-01 15:00:00+01:00,279.9675,3326.74,791.84,1884.36,28.40375,0.247,2.988,11.226,0.462,27.159,80.155,,28.58725,76.313705,12.132,44.253
61,2018-02-01 15:15:00+01:00,279.91,3339.04,798.0875,1831.06,28.40375,0.247,7.56,11.262,0.33,27.18,80.155,,24.42575,75.391485,12.693,43.96425
62,2018-02-01 15:30:00+01:00,280.6575,3350.315,800.17,1836.39,28.40375,0.247,9.696,11.286,0.552,27.201,80.155,,20.8895,75.852595,12.783,42.7185
63,2018-02-01 15:45:00+01:00,280.255,3348.88,802.13,1846.435,28.2205,0.247,10.818,11.316,0.51,27.162,80.155,,15.91825,75.852595,12.792,41.46725
64,2018-02-01 16:00:00+01:00,280.37,3370.2,805.4375,1929.665,28.40375,0.247,6.246,11.37,0.516,27.111,78.31,,11.9105,76.313705,12.801,40.909
65,2018-02-01 16:15:00+01:00,281.2325,3384.14,812.91,1945.45,28.40375,0.247,8.034,11.376,0.48,27.201,77.9,,7.69775,75.62204,12.768,40.17475
66,2018-02-01 16:30:00+01:00,280.6575,3384.96,822.0975,1950.37,28.40375,0.247,8.838,11.412,0.57,27.213,77.695,,4.3665,73.7776,12.756,40.2655
67,2018-02-01 16:45:00+01:00,281.4625,3382.91,826.9975,1952.01,28.40375,0.247,10.962,11.436,0.534,27.192,77.695,,1.4145,76.313705,12.75,41.8385
68,2018-02-01 17:00:00+01:00,282.095,3360.36,841.2075,2000.595,28.40375,0.247,19.47,11.442,0.384,26.958,77.695,,0.328,79.31092,12.792,43.23825
69,2018-02-01 17:15:00+01:00,282.3825,3375.53,846.3525,2003.875,28.40375,0.247,19.8,11.514,0.474,27.141,77.9,,0.03075,78.3887,12.717,44.44825
70,2018-02-01 17:30:00+01:00,282.6125,3379.425,848.19,2004.49,28.2205,0.247,24.318,11.508,0.534,27.186,77.9,,0,79.31092,12.732,45.8095
71,2018-02-01 17:45:00+01:00,281.6925,3365.075,848.435,2003.26,28.2205,0.247,25.95,11.508,0.534,27.192,77.9,,0,80.23314,12.687,47.90775
72,2018-02-01 18:00:00+01:00,281.52,3300.295,865.4625,1995.88,28.587,0.247,24.99,11.52,0.636,27.12,77.9,,0,82.308135,12.693,49.0655
73,2018-02-01 18:15:00+01:00,282.325,3288.815,865.4625,1994.65,28.40375,0.247,22.464,11.532,0.642,27.186,77.9,,0,82.308135,12.627,50.006
74,2018-02-01 18:30:00+01:00,282.4975,3293.94,867.055,1988.705,28.40375,0.247,20.832,11.55,0.558,27.168,77.9,,0,82.308135,12.594,51.42225
75,2018-02-01 18:45:00+01:00,282.555,3292.3,865.2175,1977.84,28.2205,0.247,18.372,11.61,0.546,27.165,78.105,,0,83.92202,12.564,52.316
76,2018-02-01 19:00:00+01:00,282.7275,3294.555,860.685,1947.705,28.587,0.2565,16.104,11.616,0.522,27.141,78.105,,0,82.07758,11.91,53.7075
77,2018-02-01 19:15:00+01:00,282.785,3304.805,859.705,1937.045,28.587,0.2565,14.142,11.61,0.558,27.225,78.105,,0,83.230355,10.362,54.72775
78,2018-02-01 19:30:00+01:00,283.13,3310.75,860.685,1913.675,28.40375,0.247,12.828,11.61,0.564,27.207,78.105,,0,81.61647,8.994,55.682
79,2018-02-01 19:45:00+01:00,282.3825,3300.91,852.6,1887.435,28.2205,0.247,9.138,11.592,0.612,27.171,78.105,,0,82.769245,8.787,55.8305
80,2018-02-01 20:00:00+01:00,282.7275,3308.29,833.245,1779.81,28.40375,0.2565,14.244,11.64,0.594,27.249,78.31,,0,83.92202,8.337,55.54175
81,2018-02-01 20:15:00+01:00,282.785,3293.735,814.38,1723.845,28.40375,0.2565,7.638,11.676,0.45,27.189,78.31,,0,82.53869,9.501,56.54275
82,2018-02-01 20:30:00+01:00,282.555,3284.305,803.2325,1644.51,28.40375,0.2565,6.738,11.688,0.306,27.189,78.31,,0,83.92202,9.612,56.75725
83,2018-02-01 20:45:00+01:00,282.325,3257.245,798.8225,1600.025,28.40375,0.2565,1.32,11.67,0.234,27.099,78.105,,0,84.84424,9.219,56.31725
84,2018-02-01 21:00:00+01:00,281.98,3260.115,780.9375,1596.54,28.40375,0.2565,1.512,11.634,0.342,27.201,78.31,,0,83.691465,9.027,56.54825
85,2018-02-01 21:15:00+01:00,281.865,3256.63,776.405,1526.225,28.40375,0.2565,6.618,11.622,0.294,27.171,78.31,,0,84.84424,8.649,57.51075
86,2018-02-01 21:30:00+01:00,281.865,3270.365,772.3625,1504.29,28.40375,0.2565,6.102,11.586,0.252,27.132,78.31,,0,82.769245,8.628,58.36875
87,2018-02-01 21:45:00+01:00,281.3475,3264.42,764.5225,1474.77,28.40375,0.2565,5.28,11.568,0.45,26.94,78.31,,0,82.9998,8.586,57.85175
88,2018-02-01 22:00:00+01:00,280.025,3335.35,727.0375,1427.825,28.40375,0.2565,3.354,11.544,0.444,27.216,78.31,,0,83.92202,8.367,56.4905
89,2018-02-01 22:15:00+01:00,279.91,3362.615,722.8725,1344.8,28.2205,0.2565,1.206,11.496,0.57,27.216,78.31,,0,83.691465,8.1,56.36675
90,2018-02-01 22:30:00+01:00,279.9675,3358.72,724.71,1323.48,28.40375,0.2565,1.038,11.49,0.378,27.141,78.31,,0,84.84424,8.637,56.60325
91,2018-02-01 22:45:00+01:00,279.795,3362,711.725,1299.7,28.587,0.2565,1.002,11.484,0.486,26.847,78.31,,0,84.152575,8.505,56.86175
92,2018-02-01 23:00:00+01:00,279.5075,3364.665,693.2275,1283.915,28.40375,0.266,0.654,11.478,0.492,26.82,78.31,,0,84.152575,8.466,57.13125
93,2018-02-01 23:15:00+01:00,279.2775,3351.545,689.43,1248.45,28.40375,0.266,0.468,11.484,0.39,26.79,78.31,,0,84.38313,8.376,56.44375
94,2018-02-01 23:30:00+01:00,279.22,3355.235,686,1243.53,28.587,0.266,4.758,11.478,0.276,26.733,78.105,,0,83.691465,7.965,55.66275
95,2018-02-01 23:45:00+01:00,278.875,3333.915,675.3425,1173.83,28.587,0.266,4.158,11.49,0.366,26.598,78.105,,0,85.074795,7.668,54.7745
96,2018-02-02 00:00:00+01:00,278.0125,3334.325,642.0225,1069.28,28.2205,0.266,0.042,11.436,0.21,26.772,77.285,,0,86.22757,7.551,54.99725
97,2018-02-02 00:15:00+01:00,277.955,3333.71,630.2625,1034.635,28.2205,0.266,4.122,11.448,0.426,26.988,77.285,,0,86.458125,7.092,54.5985
98,2018-02-02 00:30:00+01:00,277.61,3358.31,630.7525,1036.89,28.2205,0.266,4.122,11.454,0.624,26.994,77.49,,0,86.458125,6.393,53.8505
