,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2018-08-01 00:00:00+02:00,55.89,2740.44,50.47,349.37,341.94,2.932,0.0,2.424,0.624,33.624,79.54,,0.0,19.36662,0.429
2018-08-01 01:00:00+02:00,55.660000000000004,2733.0600000000004,50.47,354.27,341.12,2.932,0.0,2.424,0.6,33.684,79.54,,0.0,19.36662,0.517
2018-08-01 02:00:00+02:00,55.89,2759.3,50.96,316.54,341.12,2.932,0.0,2.424,0.5760000000000001,33.732,79.54,,0.0,19.36662,0.5609999999999999
2018-08-01 03:00:00+02:00,56.120000000000005,2783.0800000000004,49.49,317.52,342.76000000000005,2.932,0.0,2.424,0.5760000000000001,33.756,79.54,,0.0,19.36662,0.43999999999999995
2018-08-01 04:00:00+02:00,56.35,2779.8,49.49,350.34999999999997,341.94,2.932,0.0,2.424,0.5760000000000001,33.816,79.54,,0.082,19.36662,0.363
2018-08-01 05:00:00+02:00,56.35,2706.82,49.98,358.68,341.12,2.932,0.0,2.424,0.5760000000000001,33.876,79.54,,0.246,19.36662,0.429
2018-08-01 06:00:00+02:00,56.120000000000005,2651.88,49.98,356.71999999999997,332.92,2.932,1.68,2.472,0.768,33.864,85.28,,2.378,19.36662,0.418
2018-08-01 07:00:00+02:00,55.89,2716.6600000000003,49.98,361.13,334.56,2.932,1.752,2.016,5.4,33.84,89.38000000000001,,10.578000000000001,19.36662,0.286
2018-08-01 08:00:00+02:00,56.35,2805.2200000000003,50.96,363.58,341.12,2.932,1.8,1.824,5.136,33.792,93.48,,24.846,19.36662,0.286
2018-08-01 09:00:00+02:00,57.04,2807.6800000000003,48.019999999999996,354.27,341.12,2.932,1.608,1.8,5.328,33.660000000000004,95.12,,38.581,19.36662,0.27499999999999997
2018-08-01 10:00:00+02:00,57.5,2859.34,48.019999999999996,346.43,341.12,2.932,0.0,2.184,1.872,33.552,87.74000000000001,,49.077000000000005,19.36662,0.264
