,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-01-01 01:00:00+02:00,6.44,1429.2600000000002,158.27,55.760000000000005,0.0,2.4,0.216,25.284,0.0,3.68888,2.8049999999999997
2018-01-01 02:00:00+02:00,6.44,1390.72,157.78,56.580000000000005,0.0,2.3040000000000003,0.216,25.26,0.0,3.68888,2.4749999999999996
2018-01-01 03:00:00+02:00,6.21,1383.3400000000001,156.8,56.580000000000005,0.0,2.2560000000000002,0.216,25.248,0.0,3.68888,2.376
2018-01-01 04:00:00+02:00,6.44,1389.0800000000002,156.8,56.580000000000005,0.0,2.3040000000000003,0.216,25.26,0.0,3.68888,2.3539999999999996
2018-01-01 05:00:00+02:00,6.44,1389.0800000000002,157.29,55.760000000000005,0.0,2.376,0.216,25.284,0.0,3.68888,2.343
2018-01-01 06:00:00+02:00,6.44,1394.8200000000002,163.17,55.760000000000005,0.0,2.832,0.216,25.272000000000002,0.0,3.68888,2.1229999999999998
2018-01-01 07:00:00+02:00,6.44,1417.7800000000002,161.7,55.760000000000005,0.0,3.168,0.216,25.284,0.0,2.76666,1.276
2018-01-01 08:00:00+02:00,6.67,1394.8200000000002,160.23,55.760000000000005,0.0,3.744,0.216,25.308,3.157,2.76666,1.023
2018-01-01 09:00:00+02:00,6.67,1427.6200000000001,160.23,55.760000000000005,0.0,3.888,0.216,25.284,12.218,3.68888,0.495
2018-01-01 10:00:00+02:00,6.9,1435.0,159.74,55.760000000000005,0.0,3.888,0.216,25.296,20.828,3.68888,0.143
2018-01-01 11:00:00+02:00,6.67,1404.66,157.78,54.940000000000005,0.0,3.936,0.216,25.284,25.215,3.68888,0.033
2018-01-01 12:00:00+02:00,6.9,1403.0200000000002,157.29,55.760000000000005,0.0,3.7920000000000003,0.216,25.284,26.035,3.68888,0.011
2018-01-01 13:00:00+02:00,6.67,1405.48,157.29,56.580000000000005,0.0,3.168,0.216,25.308,23.534000000000002,3.68888,0.011
2018-01-01 14:00:00+02:00,6.67,1402.2,157.78,56.580000000000005,0.0,2.928,0.216,25.32,17.671,3.68888,0.011
2018-01-01 15:00:00+02:00,6.67,1391.5400000000002,158.27,56.580000000000005,0.0,2.856,0.216,25.296,8.979000000000001,3.68888,0.044
2018-01-01 16:00:00+02:00,6.9,1392.3600000000001,155.82,57.400000000000006,0.0,2.904,0.384,25.284,1.353,3.68888,0.176
2018-01-01 17:00:00+02:00,6.9,1394.8200000000002,157.78,57.400000000000006,12.24,3.336,2.112,25.272000000000002,0.0,3.68888,0.363
2018-01-01 18:00:00+02:00,6.9,1398.1000000000001,159.74,55.760000000000005,16.008,3.672,6.0,25.26,0.0,3.68888,0.506
2018-01-01 19:00:00+02:00,6.9,1393.18,159.74,54.940000000000005,15.384,3.7680000000000002,4.824,25.284,0.0,3.68888,0.6819999999999999
2018-01-01 20:00:00+02:00,6.9,1393.18,160.72,55.760000000000005,12.048,3.696,4.5840000000000005,25.32,0.0,3.68888,0.946
2018-01-01 21:00:00+02:00,6.9,1395.64,160.72,55.760000000000005,7.464,3.408,4.5840000000000005,25.296,0.0,3.68888,1.012
2018-01-01 22:00:00+02:00,7.13,1392.3600000000001,162.19,56.580000000000005,4.968,2.928,4.5840000000000005,25.272000000000002,0.0,3.68888,0.748
2018-01-01 23:00:00+02:00,7.13,1391.5400000000002,159.25,54.940000000000005,3.0,2.52,2.424,25.284,0.0,3.68888,0.8029999999999999
2018-01-02 00:00:00+02:00,6.9,1394.0,159.25,55.760000000000005,0.0,2.2800000000000002,0.216,25.272000000000002,0.0,3.68888,1.001
2018-01-02 01:00:00+02:00,6.9,1404.66,159.74,55.760000000000005,0.0,2.2560000000000002,0.216,25.296,0.0,3.68888,1.023
2018-01-02 02:00:00+02:00,6.67,1389.0800000000002,160.23,55.760000000000005,0.0,2.184,0.216,25.308,0.0,3.68888,1.254
2018-01-02 03:00:00+02:00,6.67,1416.96,159.74,57.400000000000006,0.0,2.184,0.216,25.308,0.0,3.68888,1.1989999999999998
2018-01-02 04:00:00+02:00,6.67,1410.4,161.21,56.580000000000005,0.0,2.136,0.216,25.272000000000002,0.0,3.68888,1.386
2018-01-02 05:00:00+02:00,6.44,1478.46,158.27,58.220000000000006,0.0,2.2560000000000002,0.216,25.284,0.0,3.68888,1.5399999999999998
2018-01-02 06:00:00+02:00,6.44,1507.98,161.7,57.400000000000006,0.0,2.736,0.216,25.308,0.0,3.68888,1.5839999999999999
2018-01-02 07:00:00+02:00,6.67,1591.6200000000001,161.7,56.580000000000005,0.0,3.336,0.528,25.284,0.0,3.68888,2.0349999999999997
2018-01-02 08:00:00+02:00,6.44,1715.44,147.98,56.580000000000005,0.0,3.528,3.672,25.284,0.492,3.68888,2.7279999999999998
2018-01-02 09:00:00+02:00,6.67,1897.4800000000002,130.34,54.940000000000005,0.0,3.744,4.5120000000000005,25.296,2.911,3.68888,3.465
2018-01-02 10:00:00+02:00,6.44,1931.92,128.87,54.940000000000005,0.0,3.696,3.096,25.32,6.0680000000000005,4.6111,3.5309999999999997
2018-01-02 11:00:00+02:00,6.44,1917.9800000000002,127.89,55.760000000000005,0.0,3.576,0.216,25.32,8.282,4.6111,3.311
