,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-09-01 00:00:00+02:00,71.99000000000001,1566.04,430.50000000000006,126.809,0.672,68.83200000000001,31.296,445.308,0.0,226.86612000000002,19.58
2018-09-01 01:00:00+02:00,71.99000000000001,1131.41,430.50000000000006,127.542,20.28,64.008,22.92,430.992,0.0,227.78834,19.019
2018-09-01 02:00:00+02:00,71.3,899.64,413.28000000000003,126.076,34.176,61.224000000000004,18.816,421.68,0.0,227.78834,18.666999999999998
2018-09-01 03:00:00+02:00,71.53,950.6,304.22,126.076,55.464,62.856,16.2,423.87600000000003,0.0,222.25502,18.369999999999997
2018-09-01 04:00:00+02:00,71.76,958.93,368.18,125.343,68.808,64.272,17.208000000000002,424.068,0.0,220.41058,17.391
2018-09-01 05:00:00+02:00,71.99000000000001,926.1,412.46000000000004,125.343,67.992,63.528,14.016,420.48,0.0,222.25502,16.929
2018-09-01 06:00:00+02:00,71.99000000000001,998.62,460.84000000000003,126.076,47.04,61.896,18.048000000000002,424.488,0.0,222.25502,16.433999999999997
2018-09-01 07:00:00+02:00,71.99000000000001,994.6999999999999,442.8,125.343,19.824,61.344,21.624,423.228,7.995,223.17724,15.796
2018-09-01 08:00:00+02:00,72.22,963.34,425.58000000000004,124.61,7.176,62.376000000000005,23.544,423.324,35.465,221.33280000000002,15.18
2018-09-01 09:00:00+02:00,72.22,959.42,431.32000000000005,125.343,22.704,65.232,27.72,425.844,95.94,219.48836,12.495999999999999
2018-09-01 10:00:00+02:00,71.99000000000001,971.67,411.64000000000004,124.61,19.728,65.44800000000001,36.072,425.28000000000003,154.037,218.56614000000002,12.298
2018-09-01 11:00:00+02:00,71.99000000000001,941.78,386.22,124.61,12.312,67.272,32.616,424.044,197.005,217.64392,15.158
2018-09-01 12:00:00+02:00,72.45,975.1,424.76000000000005,123.877,9.96,63.024,30.216,424.656,222.67100000000002,218.56614000000002,18.006999999999998
2018-09-01 13:00:00+02:00,72.68,959.42,417.38000000000005,124.61,7.344,61.44,20.568,422.88,229.27200000000002,216.7217,18.546
2018-09-01 14:00:00+02:00,72.45,970.6899999999999,432.96000000000004,124.61,0.8160000000000001,60.288000000000004,19.032,422.976,227.05800000000002,216.7217,17.787
2018-09-01 15:00:00+02:00,72.91,982.9399999999999,449.36,125.343,0.168,62.952,19.296,423.504,210.371,212.1106,17.259
2018-09-01 16:00:00+02:00,72.91,966.77,432.96000000000004,125.343,4.728,65.016,19.872,426.156,180.4,211.18838,17.061
2018-09-01 17:00:00+02:00,72.68,980.98,447.72,125.343,6.264,69.24,28.608,435.108,137.06300000000002,211.18838,17.072
2018-09-01 18:00:00+02:00,72.68,966.77,431.32000000000005,123.877,15.0,71.06400000000001,33.696,437.34000000000003,80.319,211.18838,17.358
2018-09-01 19:00:00+02:00,72.68,979.51,460.02000000000004,123.877,13.992,70.272,39.192,440.184,25.584,211.18838,17.787
2018-09-01 20:00:00+02:00,72.91,956.97,434.6,123.877,9.72,69.672,40.008,443.784,6.232,208.42172000000002,20.482
2018-09-01 21:00:00+02:00,73.14,956.48,407.54,124.61,3.864,69.12,36.24,448.272,0.0,210.26616,27.576999999999998
2018-09-01 22:00:00+02:00,73.14,881.51,318.16,124.61,4.776,69.048,30.192,450.096,0.0,214.87726,31.470999999999997
2018-09-01 23:00:00+02:00,73.14,906.5,287.0,123.877,4.056,68.664,31.872,449.796,0.0,213.95504,32.175
2018-09-02 00:00:00+02:00,73.14,527.24,288.64000000000004,122.411,1.536,64.44,29.472,435.516,0.0,213.95504,32.912
2018-09-02 01:00:00+02:00,73.37,344.46999999999997,268.96000000000004,122.411,20.232,64.296,20.616,428.16,0.0,214.87726,31.415999999999997
2018-09-02 02:00:00+02:00,73.60000000000001,346.43,302.58000000000004,122.411,48.768,61.224000000000004,20.856,434.29200000000003,0.0,213.95504,30.008
2018-09-02 03:00:00+02:00,73.60000000000001,349.37,291.1,123.14399999999999,55.968,57.288000000000004,17.472,432.75600000000003,0.0,211.18838,30.305
2018-09-02 04:00:00+02:00,73.60000000000001,339.08,288.64000000000004,123.14399999999999,56.736000000000004,59.76,17.784,431.748,0.0,210.26616,29.468999999999998
2018-09-02 05:00:00+02:00,73.60000000000001,432.67,296.84000000000003,123.877,52.224000000000004,60.72,17.496,428.44800000000004,0.0,211.18838,27.808
2018-09-02 06:00:00+02:00,73.83,593.88,293.56,123.14399999999999,54.384,60.36,18.312,428.664,0.0,210.26616,25.948999999999998
2018-09-02 07:00:00+02:00,73.83,594.86,292.74,123.877,49.44,60.192,17.976,427.944,7.954000000000001,209.34394,23.738
2018-09-02 08:00:00+02:00,74.06,607.11,292.74,123.877,39.696,60.048,25.152,436.464,35.711,209.34394,19.822
2018-09-02 09:00:00+02:00,73.83,612.5,413.28000000000003,123.14399999999999,22.080000000000002,58.968,34.176,439.608,96.268,209.34394,12.331
2018-09-02 10:00:00+02:00,73.60000000000001,584.5699999999999,436.24,122.411,28.944,58.104,30.288,437.604,154.324,196.43286,9.757
