,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-12-31 23:00:00+00:00,,2142.77,1525.2,0.0,0.48,11.556000000000001,44.406,870.0200000000001,0.0,15.834,15.251499999999998
2016-12-31 23:30:00+00:00,,1935.99,1566.6100000000001,0.0,0.8280000000000001,11.508000000000001,44.418,871.2500000000001,0.0,15.498000000000001,15.069999999999999
2017-01-01 00:00:00+00:00,,1833.825,1562.5100000000002,0.0,0.0,11.472,44.406,870.84,0.0,12.846,15.125
2017-01-01 00:30:00+00:00,,2006.795,1567.43,0.0,0.432,10.92,44.436,870.84,0.0,11.058,15.136
2017-01-01 01:00:00+00:00,,2065.105,1558.8200000000002,0.0,0.0,10.464,44.418,869.61,0.0,12.462,14.349499999999999
2017-01-01 01:30:00+00:00,,1758.12,1557.18,0.0,0.0,10.296,44.478,870.4300000000001,0.0,15.396,15.801499999999999
2017-01-01 02:00:00+00:00,,1689.2749999999999,1556.3600000000001,0.0,0.0,10.368,44.292,870.84,0.0,14.34,16.555
2017-01-01 02:30:00+00:00,,1672.86,1448.1200000000001,0.0,0.0,10.176,43.332,868.3800000000001,0.0,13.536,17.3635
2017-01-01 03:00:00+00:00,,1538.845,1351.7700000000002,0.0,0.0,10.152000000000001,43.050000000000004,870.4300000000001,0.0,12.774000000000001,19.057499999999997
2017-01-01 03:30:00+00:00,,1386.945,1307.0800000000002,0.0,0.0,9.996,43.02,869.61,0.0,13.554,19.3435
2017-01-01 04:00:00+00:00,,1299.97,1272.23,0.0,0.0,9.972,43.014,870.0200000000001,0.0,14.346,19.6405
2017-01-01 04:30:00+00:00,,1410.71,1068.46,0.0,0.0,9.948,43.068,870.4300000000001,0.0,14.85,19.1455
2017-01-01 05:00:00+00:00,,1385.965,1086.0900000000001,0.0,0.0,10.308,43.074,870.0200000000001,0.0,15.372,18.656
2017-01-01 05:30:00+00:00,,1333.78,1122.17,0.0,0.0,10.296,43.122,869.61,0.0,15.186,19.673499999999997
