,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-08-01 01:00:00+03:00,6.9,1720.3600000000001,76.44,52.480000000000004,0.0,6.096,1.3920000000000001,24.552,0.0,4.6111,1.529
2018-08-01 02:00:00+03:00,6.9,1762.18,75.95,52.480000000000004,0.0,6.12,0.216,24.552,0.0,4.6111,1.375
2018-08-01 03:00:00+03:00,6.9,1664.6000000000001,75.95,53.300000000000004,0.0,6.096,0.216,24.552,0.0,4.6111,1.375
2018-08-01 04:00:00+03:00,6.9,1798.2600000000002,75.95,53.300000000000004,0.0,6.072,0.216,24.564,0.0,4.6111,1.496
2018-08-01 05:00:00+03:00,6.67,1800.72,75.95,53.300000000000004,0.0,6.048,0.216,24.564,0.0,4.6111,1.672
2018-08-01 06:00:00+03:00,6.44,1794.9800000000002,71.05,54.120000000000005,0.0,6.048,0.216,24.576,0.20500000000000002,4.6111,1.8039999999999998
2018-08-01 07:00:00+03:00,6.21,1817.1200000000001,60.269999999999996,54.120000000000005,0.0,6.48,2.472,24.588,2.009,4.6111,1.4189999999999998
2018-08-01 08:00:00+03:00,6.21,1649.0200000000002,60.76,53.300000000000004,0.0,6.72,9.24,24.576,6.478000000000001,4.6111,1.265
2018-08-01 09:00:00+03:00,6.21,1659.68,59.78,53.300000000000004,0.0,6.72,12.84,24.564,11.562000000000001,4.6111,1.2979999999999998
2018-08-01 10:00:00+03:00,6.44,1603.92,59.29,53.300000000000004,0.0,6.888,12.6,24.576,16.523,4.6111,1.144
2018-08-01 11:00:00+03:00,6.21,1597.3600000000001,58.31,53.300000000000004,0.0,6.816,10.968,24.588,19.68,3.68888,1.188
2018-08-01 12:00:00+03:00,6.44,1501.42,58.31,53.300000000000004,0.0,6.864,10.32,24.588,20.91,3.68888,1.3639999999999999
2018-08-01 13:00:00+03:00,6.44,1563.74,57.82,54.940000000000005,0.0,6.6240000000000006,11.016,24.564,20.336000000000002,3.68888,1.6059999999999999
2018-08-01 14:00:00+03:00,6.44,1569.48,56.839999999999996,54.940000000000005,0.0,6.888,8.832,24.528000000000002,19.844,4.6111,2.376
2018-08-01 15:00:00+03:00,6.44,1534.22,58.8,54.120000000000005,0.0,6.864,9.408,24.54,17.425,4.6111,2.5629999999999997
2018-08-01 16:00:00+03:00,6.67,1579.3200000000002,58.31,54.120000000000005,0.0,6.888,10.08,24.528000000000002,14.883000000000001,4.6111,2.574
2018-08-01 17:00:00+03:00,6.44,1557.18,59.29,54.120000000000005,0.0,6.936,13.68,24.492,9.799000000000001,4.6111,2.75
2018-08-01 18:00:00+03:00,6.21,1549.8000000000002,58.8,54.940000000000005,0.0,6.984,19.536,24.504,4.961,4.6111,2.464
2018-08-01 19:00:00+03:00,6.67,1591.6200000000001,67.13,52.480000000000004,0.0,7.008,25.032,24.504,1.435,3.68888,1.936
2018-08-01 20:00:00+03:00,6.44,1574.4,68.6,53.300000000000004,0.0,7.08,26.136,24.516000000000002,0.082,1.84444,1.694
2018-08-01 21:00:00+03:00,6.21,1626.0600000000002,69.58,54.940000000000005,0.0,7.248,25.992,24.492,0.0,2.76666,1.738
