,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2016-11-01 01:00:00+02:00,1237.38,506.65999999999997,0.0,0.0,1.344,0.0,6.38
2016-11-01 02:00:00+02:00,1236.5600000000002,463.53999999999996,0.0,0.0,1.32,0.0,5.752999999999999
2016-11-01 03:00:00+02:00,1240.66,442.96,0.0,0.0,1.32,0.0,5.423
2016-11-01 04:00:00+02:00,1245.5800000000002,443.94,0.0,0.0,1.32,0.0,5.104
2016-11-01 05:00:00+02:00,1257.88,526.75,0.0,0.0,1.512,0.0,4.630999999999999
2016-11-01 06:00:00+02:00,1417.7800000000002,737.9399999999999,0.0,0.0,3.24,0.0,4.257
2016-11-01 07:00:00+02:00,1407.1200000000001,982.4499999999999,0.0,1.6320000000000001,5.736,5.74,3.6519999999999997
2016-11-01 08:00:00+02:00,1302.16,1031.94,0.0,2.4,9.336,25.543000000000003,3.718
2016-11-01 09:00:00+02:00,1296.42,1030.96,0.0,2.352,5.784,43.378,3.542
2016-11-01 10:00:00+02:00,1311.18,932.96,0.0,0.216,6.072,55.965,3.113
2016-11-01 11:00:00+02:00,1289.8600000000001,803.11,0.0,0.0,4.176,62.648,2.7279999999999998
2016-11-01 12:00:00+02:00,1265.26,782.53,0.0,0.0,3.048,63.837,2.332
2016-11-01 13:00:00+02:00,1272.64,782.04,0.0,0.0,3.888,59.778000000000006,2.6839999999999997
2016-11-01 14:00:00+02:00,1293.14,806.05,0.0,0.0,3.888,49.979,2.453
2016-11-01 15:00:00+02:00,1313.64,787.92,0.0,0.0,3.96,34.153,2.1999999999999997
2016-11-01 16:00:00+02:00,1366.94,951.09,0.0,0.0,7.704,15.908000000000001,1.8699999999999999
2016-11-01 17:00:00+02:00,1369.4,1109.36,0.0,0.024,18.12,2.337,1.6059999999999999
2016-11-01 18:00:00+02:00,1509.6200000000001,1305.85,0.0,6.792,28.32,0.0,1.408
2016-11-01 19:00:00+02:00,1728.5600000000002,1349.95,0.0,9.912,28.68,0.0,1.595
2016-11-01 20:00:00+02:00,1738.4,1343.58,0.0,6.84,30.144000000000002,0.0,1.595
2016-11-01 21:00:00+02:00,1667.0600000000002,1258.32,0.0,0.216,21.624,0.0,1.397
2016-11-01 22:00:00+02:00,1568.66,1106.91,0.0,0.0,8.544,0.0,1.287
2016-11-01 23:00:00+02:00,1405.48,999.11,0.0,0.0,8.328,0.0,0.9349999999999999
2016-11-02 00:00:00+02:00,1424.3400000000001,752.15,0.0,0.0,8.88,0.0,0.638
2016-11-02 01:00:00+02:00,1335.7800000000002,704.13,0.0,0.0,2.232,0.0,0.46199999999999997
2016-11-02 02:00:00+02:00,1310.3600000000001,673.75,0.0,0.0,2.16,0.0,0.5609999999999999
2016-11-02 03:00:00+02:00,1303.8000000000002,641.41,0.0,0.0,2.064,0.0,0.825
2016-11-02 04:00:00+02:00,1296.42,633.08,0.0,0.0,2.112,0.0,1.265
2016-11-02 05:00:00+02:00,1304.6200000000001,690.41,0.0,0.0,2.064,0.0,1.837
2016-11-02 06:00:00+02:00,1325.1200000000001,769.79,0.0,0.0,7.2,0.0,2.2439999999999998
2016-11-02 07:00:00+02:00,1302.98,997.15,0.0,0.0,14.64,5.699,2.706
2016-11-02 08:00:00+02:00,1305.44,1099.56,0.0,1.3920000000000001,16.872,25.707,2.706
2016-11-02 09:00:00+02:00,1363.66,1132.3899999999999,0.0,1.056,11.448,43.542,3.0029999999999997
2016-11-02 10:00:00+02:00,1359.5600000000002,1029.49,0.0,0.0,8.856,56.006,3.432
2016-11-02 11:00:00+02:00,1308.72,975.1,0.0,0.0,6.6000000000000005,62.033,3.839
2016-11-02 12:00:00+02:00,1439.1000000000001,851.13,0.0,0.0,5.208,62.648,4.422
2016-11-02 13:00:00+02:00,1462.88,878.5699999999999,0.0,0.0,6.048,57.728,4.774
2016-11-02 14:00:00+02:00,1435.8200000000002,863.38,0.0,0.0,6.864,46.986000000000004,5.06
2016-11-02 15:00:00+02:00,1375.14,1012.34,0.0,0.0,6.912,31.283,5.269
2016-11-02 16:00:00+02:00,1617.0400000000002,1074.08,0.0,0.096,10.656,14.268,5.346
2016-11-02 17:00:00+02:00,1816.3000000000002,1065.26,0.0,2.712,17.544,2.009,5.808
2016-11-02 18:00:00+02:00,1849.92,1088.78,0.0,6.912,32.4,0.0,5.731
2016-11-02 19:00:00+02:00,1871.2400000000002,1094.66,0.0,8.16,32.328,0.0,5.840999999999999
2016-11-02 20:00:00+02:00,1878.6200000000001,1093.19,0.0,4.968,32.424,0.0,5.4559999999999995
2016-11-02 21:00:00+02:00,1887.64,1083.3899999999999,0.0,0.14400000000000002,14.280000000000001,0.0,5.17
2016-11-02 22:00:00+02:00,1732.66,1033.41,0.0,0.0,6.456,0.0,4.785
2016-11-02 23:00:00+02:00,1497.3200000000002,844.76,0.0,0.0,3.744,0.0,4.609
2016-11-03 00:00:00+02:00,1470.2600000000002,618.87,0.0,0.0,2.16,0.0,4.851
2016-11-03 01:00:00+02:00,1466.98,466.48,0.0,0.0,1.536,0.0,5.191999999999999
2016-11-03 02:00:00+02:00,1443.2,432.18,0.0,0.0,1.368,0.0,4.994
2016-11-03 03:00:00+02:00,1405.48,412.58,0.0,0.0,1.344,0.0,4.9719999999999995
2016-11-03 04:00:00+02:00,1362.8400000000001,405.23,0.0,0.0,1.344,0.0,5.225
2016-11-03 05:00:00+02:00,1362.8400000000001,456.19,0.0,0.0,1.344,0.0,5.225
2016-11-03 06:00:00+02:00,1462.88,582.12,0.0,0.096,2.472,0.0,5.0489999999999995
2016-11-03 07:00:00+02:00,1517.8200000000002,844.27,0.0,1.968,8.16,4.838,4.707999999999999
2016-11-03 08:00:00+02:00,1641.64,936.39,0.0,2.4,27.264,22.632,4.367
2016-11-03 09:00:00+02:00,1915.5200000000002,900.13,0.0,2.4,22.32,38.786,4.103
2016-11-03 10:00:00+02:00,1995.0600000000002,895.72,0.0,2.16,11.4,50.102000000000004,4.465999999999999
2016-11-03 11:00:00+02:00,1921.2600000000002,917.77,0.0,0.024,7.872,55.186,4.917
2016-11-03 12:00:00+02:00,1848.2800000000002,994.21,0.0,0.0,6.792,55.760000000000005,5.489
2016-11-03 13:00:00+02:00,1773.66,1004.01,0.0,0.0,5.016,51.373000000000005,6.765
2016-11-03 14:00:00+02:00,1750.7,998.13,0.0,0.0,4.008,41.205,7.2379999999999995
2016-11-03 15:00:00+02:00,1811.38,1056.44,0.0,0.168,6.6000000000000005,26.691000000000003,6.654999999999999
2016-11-03 16:00:00+02:00,1990.9600000000003,1071.6299999999999,0.0,2.232,12.336,11.685,6.05
2016-11-03 17:00:00+02:00,2163.1600000000003,1080.45,0.0,3.7680000000000002,22.536,1.5170000000000001,5.665
2016-11-03 18:00:00+02:00,2268.1200000000003,1040.76,0.0,6.5040000000000004,27.0,0.0,5.379
