,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2017-04-01 00:00:00+02:00,56.35,0.0,0.0,1763.51,998.7600000000001,211.837,0.0,0.0,0.0,20.136,28.68,31.536,0.0,85.176,49.2,,23.042,233.32166,0.0,111.826
2017-04-01 01:00:00+02:00,56.580000000000005,0.0,0.0,1822.31,1007.7800000000001,205.97299999999998,0.0,0.0,0.0,40.464,28.32,25.176000000000002,0.0,85.176,48.38,,18.04,229.63278,0.0,112.19999999999999
2017-04-01 02:00:00+02:00,56.580000000000005,0.0,0.0,1873.27,988.9200000000001,206.706,0.0,0.0,0.0,60.84,27.72,19.152,0.0,85.128,48.38,,13.694,226.86612000000002,0.0,111.859
2017-04-01 03:00:00+02:00,56.120000000000005,0.0,0.0,1865.92,984.82,203.041,0.0,0.0,0.0,69.096,27.096,16.8,0.0,85.044,48.38,,13.448,228.71056000000002,0.0,112.23299999999999
2017-04-01 04:00:00+02:00,54.28,0.0,0.0,1838.48,1022.5400000000001,206.706,0.0,0.0,0.0,70.368,26.904,15.288,0.0,85.128,48.38,,10.906,231.47722000000002,0.0,115.42299999999999
2017-04-01 05:00:00+02:00,52.67,0.0,0.0,1832.11,988.9200000000001,195.71099999999998,0.0,0.0,0.0,66.624,26.88,17.208000000000002,0.0,85.068,48.38,,7.954000000000001,231.47722000000002,0.0,113.883
2017-04-01 06:00:00+02:00,52.67,0.0,0.0,1856.61,1043.0400000000002,189.114,0.0,0.0,0.0,43.32,27.240000000000002,19.728,0.0,85.056,48.38,,6.437,233.32166,0.0,109.89
2017-04-01 07:00:00+02:00,54.510000000000005,0.0,0.0,1884.54,997.1200000000001,190.57999999999998,0.0,0.0,0.0,22.584,27.12,25.584,0.0,85.056,47.56,,6.683000000000001,242.54386000000002,0.0,108.482
2017-04-01 08:00:00+02:00,54.97,0.0,0.0,1840.93,1000.4000000000001,191.313,0.0,0.0,0.0,6.192,27.12,28.776,0.0,85.128,48.38,,15.293000000000001,243.46608,0.0,106.271
2017-04-01 09:00:00+02:00,55.2,0.0,0.0,1860.53,1055.3400000000001,189.847,0.0,0.0,0.0,1.728,28.32,33.576,0.0,85.152,48.38,,59.655,242.54386000000002,0.0,101.541
2017-04-01 10:00:00+02:00,56.120000000000005,0.0,0.0,1687.07,1168.5,189.114,0.0,0.0,0.0,2.04,27.96,33.480000000000004,0.0,85.14,48.38,,128.412,243.46608,0.0,105.589
2017-04-01 11:00:00+02:00,54.97,0.0,0.0,1677.76,1167.68,188.381,0.0,0.0,0.0,17.376,28.008,32.568,0.0,85.14,48.38,,174.332,241.62164,0.0,110.71499999999999
2017-04-01 12:00:00+02:00,54.97,0.0,0.0,1683.6399999999999,1291.5,187.648,0.0,0.0,0.0,16.44,27.96,27.216,0.0,85.14,47.56,,193.479,243.46608,0.0,113.707
2017-04-01 13:00:00+02:00,55.89,0.0,0.0,1696.87,1211.96,188.381,0.0,0.0,0.0,34.368,28.392,26.688,0.0,84.996,47.56,,199.875,236.08832,0.0,115.92899999999999
2017-04-01 14:00:00+02:00,56.120000000000005,0.0,0.0,1794.3799999999999,1295.6000000000001,187.648,0.0,0.0,0.0,54.528,28.272000000000002,26.616,0.0,84.996,48.38,,199.62900000000002,229.63278,0.0,119.50399999999999
2017-04-01 15:00:00+02:00,55.43,0.0,0.0,1743.42,1247.22,183.983,0.0,0.0,0.0,63.120000000000005,28.032,29.64,0.0,85.008,47.56,,192.208,228.71056000000002,0.0,122.22099999999999
2017-04-01 16:00:00+02:00,55.89,0.0,0.0,1749.79,1254.6000000000001,179.585,0.0,0.0,0.0,61.68,26.976,25.248,0.0,84.816,48.38,,185.853,225.9439,0.0,124.42099999999999
2017-04-01 17:00:00+02:00,55.89,0.0,0.0,1628.27,1067.64,184.716,0.0,0.0,0.0,57.216,26.904,20.352,0.0,84.876,48.38,,170.806,220.41058,0.0,126.66499999999999
2017-04-01 18:00:00+02:00,56.580000000000005,0.0,0.0,1753.22,1020.08,189.114,0.0,0.0,0.0,24.936,27.552,27.288,0.0,84.936,48.38,,146.53400000000002,227.78834,0.0,121.06599999999999
2017-04-01 19:00:00+02:00,56.35,0.0,0.0,1874.74,948.7400000000001,189.847,0.0,0.0,0.0,9.6,28.872,34.584,0.0,85.08,48.38,,98.072,230.555,0.0,108.955
2017-04-01 20:00:00+02:00,56.580000000000005,0.0,0.0,1891.8899999999999,999.58,188.381,0.0,0.0,0.0,0.336,29.376,67.248,0.0,85.176,48.38,,41.697,229.63278,0.0,91.63
2017-04-01 21:00:00+02:00,55.660000000000004,0.0,0.0,1910.51,1195.5600000000002,189.114,0.0,0.0,0.0,0.192,29.592000000000002,95.688,0.0,85.152,48.38,,28.536,220.41058,0.0,84.722
2017-04-01 22:00:00+02:00,56.120000000000005,0.0,0.0,2049.18,1227.5400000000002,189.114,0.0,0.0,0.0,0.0,31.056,81.144,0.0,85.176,48.38,,27.757,220.41058,0.0,74.8
2017-04-01 23:00:00+02:00,56.580000000000005,0.0,0.0,2107.98,1177.52,189.847,0.0,0.0,0.0,0.0,30.504,70.104,0.0,85.176,48.38,,27.675,226.86612000000002,0.0,67.969
2017-04-02 00:00:00+02:00,57.27,0.0,0.0,2123.17,1118.48,187.648,0.0,0.0,0.0,0.0,28.272000000000002,37.56,0.0,85.176,48.38,,27.634,220.41058,0.0,63.029999999999994
2017-04-02 01:00:00+02:00,57.5,0.0,0.0,2101.12,1190.64,186.915,0.0,0.0,0.0,0.28800000000000003,27.672,38.112,0.0,85.2,48.38,,27.388,223.17724,0.0,59.806999999999995
2017-04-02 02:00:00+02:00,57.96,0.0,0.0,2076.62,1165.22,186.915,0.0,0.0,0.0,5.448,28.968,37.008,0.0,85.176,48.38,,23.903000000000002,229.63278,0.0,59.520999999999994
2017-04-02 03:00:00+02:00,54.050000000000004,0.0,0.0,2151.1,1216.0600000000002,186.915,0.0,0.0,0.0,13.200000000000001,28.896,33.24,0.0,85.188,48.38,,21.566000000000003,233.32166,0.0,60.907
2017-04-02 04:00:00+02:00,54.050000000000004,0.0,0.0,2117.29,1243.94,187.648,0.0,0.0,0.0,15.936,25.872,29.424,0.0,85.176,48.38,,18.901,230.555,0.0,60.522
2017-04-02 05:00:00+02:00,54.510000000000005,0.0,0.0,2144.73,1242.3000000000002,187.648,0.0,0.0,0.0,18.696,25.776,30.144000000000002,0.0,85.164,48.38,,15.703000000000001,227.78834,0.0,60.455999999999996
2017-04-02 06:00:00+02:00,54.510000000000005,0.0,0.0,2186.38,1192.2800000000002,189.114,0.0,0.0,0.0,13.608,25.92,29.736,0.0,85.176,47.56,,10.168000000000001,223.17724,0.0,61.754
2017-04-02 07:00:00+02:00,54.510000000000005,0.0,0.0,2155.5099999999998,1190.64,189.114,0.0,0.0,0.0,14.592,25.704,31.92,0.0,85.188,48.38,,7.462000000000001,224.09946000000002,0.0,62.94199999999999
2017-04-02 08:00:00+02:00,55.2,0.0,0.0,2059.47,1000.4000000000001,191.313,0.0,0.0,0.0,14.64,25.8,29.856,0.0,85.188,48.38,,17.466,225.9439,0.0,63.833
2017-04-02 09:00:00+02:00,55.43,0.0,0.0,2279.48,1070.92,190.57999999999998,0.0,0.0,0.0,13.776,26.688,42.6,0.0,85.188,48.38,,63.878,219.48836,0.0,59.928
2017-04-02 10:00:00+02:00,55.2,0.0,0.0,1862.98,1144.72,190.57999999999998,0.0,0.0,0.0,5.256,26.76,33.912,0.0,85.152,48.38,,141.942,228.71056000000002,0.0,65.934
2017-04-02 11:00:00+02:00,54.28,0.0,0.0,1714.02,1094.7,192.046,0.0,0.0,0.0,5.904,26.592000000000002,27.936,0.0,85.116,47.56,,188.477,248.9994,0.0,71.027
2017-04-02 12:00:00+02:00,54.28,0.0,0.0,1679.72,1237.38,189.847,0.0,0.0,0.0,14.976,25.8,27.336000000000002,0.0,85.08,46.74,,201.638,242.54386000000002,0.0,73.931
