,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-06-30 23:00:00+01:00,75.21000000000001,708.54,1348.9,2.016,25.344,3.192,26.240000000000002,0.0,4.84
2018-07-01 00:00:00+01:00,76.13000000000001,525.77,1349.72,0.024,18.096,0.888,27.060000000000002,0.0,5.005
2018-07-01 01:00:00+01:00,76.36,448.84,1356.2800000000002,0.0,13.224,0.84,27.060000000000002,0.0,5.478
2018-07-01 02:00:00+01:00,76.13000000000001,490.0,1213.6000000000001,0.0,10.608,0.84,27.060000000000002,0.0,6.05
2018-07-01 03:00:00+01:00,77.05,478.73,1336.6000000000001,0.0,10.32,0.84,27.060000000000002,0.0,6.391
2018-07-01 04:00:00+01:00,77.28,440.02,1395.64,0.0,10.896,0.84,27.880000000000003,0.0,7.281999999999999
2018-07-01 05:00:00+01:00,76.36,383.18,1391.5400000000002,2.496,20.400000000000002,0.84,25.42,0.0,8.491999999999999
2018-07-01 06:00:00+01:00,76.36,248.92,1359.5600000000002,1.776,20.544,0.96,25.42,0.082,10.087
2018-07-01 07:00:00+01:00,76.82000000000001,201.39,1416.14,3.144,18.624,1.56,26.240000000000002,0.902,11.44
2018-07-01 08:00:00+01:00,76.36,201.39,1355.46,6.024,16.392,3.216,25.42,3.321,13.738999999999999
2018-07-01 09:00:00+01:00,78.2,200.9,1299.7,9.576,17.304000000000002,2.904,26.240000000000002,6.027,15.587
2018-07-01 10:00:00+01:00,78.43,231.76999999999998,1245.5800000000002,7.6080000000000005,19.44,5.5920000000000005,24.6,7.421,16.83
2018-07-01 11:00:00+01:00,79.35000000000001,301.35,1316.92,7.104,20.496,3.72,25.42,7.913,15.905999999999999
2018-07-01 12:00:00+01:00,78.89,309.19,1403.0200000000002,5.5680000000000005,20.784,1.464,26.240000000000002,8.569,16.456
2018-07-01 13:00:00+01:00,77.51,307.71999999999997,1341.5200000000002,0.12,15.192,0.84,25.42,9.799000000000001,17.291999999999998
2018-07-01 14:00:00+01:00,77.51,307.71999999999997,1148.8200000000002,0.0,15.792,0.84,27.880000000000003,11.521,17.247999999999998
2018-07-01 15:00:00+01:00,79.35000000000001,307.71999999999997,897.08,0.0,11.736,0.84,27.060000000000002,11.029,17.424
2018-07-01 16:00:00+01:00,79.12,317.03,846.24,0.0,13.824,0.84,27.880000000000003,9.84,16.125999999999998
2018-07-01 17:00:00+01:00,79.35000000000001,374.84999999999997,866.74,0.0,13.704,0.84,27.060000000000002,7.339,12.517999999999999
2018-07-01 18:00:00+01:00,78.66,415.03,1171.7800000000002,0.216,17.616,0.84,27.060000000000002,5.248,9.822999999999999
2018-07-01 19:00:00+01:00,77.97,436.59,1393.18,4.32,18.192,4.968,26.240000000000002,2.419,8.349
2018-07-01 20:00:00+01:00,78.43,425.32,1396.46,7.6080000000000005,21.264,5.424,27.060000000000002,0.369,9.02
2018-07-01 21:00:00+01:00,78.89,477.75,1292.3200000000002,9.816,25.368000000000002,11.472,27.060000000000002,0.0,10.658999999999999
2018-07-01 22:00:00+01:00,79.12,471.38,1187.3600000000001,0.096,25.248,8.16,27.060000000000002,0.0,13.287999999999998
2018-07-01 23:00:00+01:00,78.66,499.8,1136.52,0.0,18.048000000000002,1.6320000000000001,27.880000000000003,0.0,15.026
2018-07-02 00:00:00+01:00,77.28,511.56,1134.88,0.0,9.096,0.84,27.060000000000002,0.0,16.049
2018-07-02 01:00:00+01:00,77.74000000000001,520.87,1106.18,0.0,5.952,0.84,26.240000000000002,0.0,14.982
2018-07-02 02:00:00+01:00,77.28,497.34999999999997,1067.64,0.0,5.88,0.84,26.240000000000002,0.0,14.409999999999998
2018-07-02 03:00:00+01:00,75.67,452.76,1149.64,0.0,5.88,0.84,25.42,0.0,13.629
2018-07-02 04:00:00+01:00,73.83,524.79,1216.88,0.0,6.168,0.84,25.42,0.0,13.167
2018-07-02 05:00:00+01:00,72.91,609.0699999999999,1341.5200000000002,0.0,10.944,0.84,25.42,0.0,12.892
2018-07-02 06:00:00+01:00,73.83,757.05,1330.8600000000001,0.0,9.24,1.3920000000000001,26.240000000000002,0.082,14.366
2018-07-02 07:00:00+01:00,71.99000000000001,983.43,1280.8400000000001,1.008,23.496000000000002,1.968,27.060000000000002,0.738,14.949
2018-07-02 08:00:00+01:00,69.69,1213.73,1243.94,16.344,26.568,7.368,27.060000000000002,1.927,13.331999999999999
2018-07-02 09:00:00+01:00,71.99000000000001,1199.03,1307.9,14.016,27.84,12.36,27.060000000000002,3.69,12.748999999999999
2018-07-02 10:00:00+01:00,72.45,1167.67,1376.7800000000002,13.944,31.968,12.552,27.880000000000003,4.797000000000001,11.77
2018-07-02 11:00:00+01:00,74.29,1192.17,1403.8400000000001,13.224,27.84,21.48,27.880000000000003,5.699,10.34
2018-07-02 12:00:00+01:00,75.21000000000001,1304.3799999999999,1441.5600000000002,13.704,27.96,10.92,27.880000000000003,5.658,10.241
2018-07-02 13:00:00+01:00,74.52000000000001,1275.47,1440.74,14.592,27.888,5.5440000000000005,27.880000000000003,7.134,11.835999999999999
2018-07-02 14:00:00+01:00,73.14,1282.82,1416.14,13.824,28.728,5.5920000000000005,27.880000000000003,8.815,12.242999999999999
2018-07-02 15:00:00+01:00,72.68,1377.3899999999999,1430.0800000000002,7.5600000000000005,33.696,1.44,27.060000000000002,9.676,11.0
2018-07-02 16:00:00+01:00,73.60000000000001,1404.34,1439.92,6.0,29.832,2.424,27.880000000000003,9.553,10.020999999999999
2018-07-02 17:00:00+01:00,74.52000000000001,1358.77,1439.1000000000001,5.6160000000000005,29.232,2.352,28.700000000000003,8.815,8.987
2018-07-02 18:00:00+01:00,74.98,1358.28,1439.1000000000001,7.92,29.736,5.808,28.700000000000003,6.191,7.853999999999999
2018-07-02 19:00:00+01:00,75.44,1403.85,1439.1000000000001,10.56,32.04,4.896,28.700000000000003,2.583,7.887
2018-07-02 20:00:00+01:00,74.75,1439.62,1440.74,6.024,39.384,4.368,28.700000000000003,0.41000000000000003,8.074
2018-07-02 21:00:00+01:00,74.29,1348.97,1440.74,10.68,40.272,6.792,27.880000000000003,0.0,7.084
2018-07-02 22:00:00+01:00,74.75,1249.01,1440.74,1.92,37.008,2.208,27.060000000000002,0.0,6.369
2018-07-02 23:00:00+01:00,74.29,1204.42,1412.8600000000001,4.224,16.968,1.488,25.42,0.0,5.4559999999999995
2018-07-03 00:00:00+01:00,74.98,1088.29,1329.22,1.44,9.504,0.864,26.240000000000002,0.0,4.84
2018-07-03 01:00:00+01:00,74.98,988.3299999999999,1272.64,0.0,4.176,0.84,27.060000000000002,0.0,5.444999999999999
2018-07-03 02:00:00+01:00,75.21000000000001,996.17,1215.24,0.0,4.056,0.84,26.240000000000002,0.0,4.675
2018-07-03 03:00:00+01:00,75.21000000000001,951.09,1215.24,0.0,4.104,0.84,27.060000000000002,0.0,3.3
2018-07-03 04:00:00+01:00,74.29,1063.3,1225.9,0.0,4.344,0.84,27.060000000000002,0.0,2.3209999999999997
2018-07-03 05:00:00+01:00,74.29,1119.16,1376.7800000000002,0.0,16.68,0.84,27.060000000000002,0.0,1.617
2018-07-03 06:00:00+01:00,73.83,1132.3899999999999,1439.92,0.0,22.392,0.864,25.42,0.20500000000000002,1.43
2018-07-03 07:00:00+01:00,74.52000000000001,1288.21,1439.1000000000001,1.3920000000000001,32.976,3.2640000000000002,24.6,2.378,0.9129999999999999
2018-07-03 08:00:00+01:00,73.14,1385.23,1439.92,0.07200000000000001,37.416000000000004,3.192,26.240000000000002,6.109,0.6599999999999999
2018-07-03 09:00:00+01:00,73.60000000000001,1405.81,1439.1000000000001,0.624,42.6,7.104,27.060000000000002,9.389000000000001,0.638
2018-07-03 10:00:00+01:00,73.37,1430.8,1439.92,5.664,43.536,15.768,27.060000000000002,11.931000000000001,0.7919999999999999
2018-07-03 11:00:00+01:00,73.83,1476.37,1439.1000000000001,3.2640000000000002,44.376,17.088,27.880000000000003,12.792,1.21
2018-07-03 12:00:00+01:00,73.60000000000001,1553.79,1440.74,5.5920000000000005,39.552,9.912,27.880000000000003,13.653,2.1559999999999997
2018-07-03 13:00:00+01:00,73.37,1536.6399999999999,1439.1000000000001,2.04,36.432,7.032,26.240000000000002,14.268,2.794
2018-07-03 14:00:00+01:00,72.22,1464.61,1403.0200000000002,2.856,34.056,9.024000000000001,26.240000000000002,13.940000000000001,3.421
2018-07-03 15:00:00+01:00,73.37,1377.3899999999999,1421.88,2.904,36.312,9.6,27.880000000000003,13.284,3.7619999999999996
2018-07-03 16:00:00+01:00,73.37,1289.68,1343.16,6.5760000000000005,37.104,7.464,27.060000000000002,11.726,5.137
