,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2018-01-01 00:00:00+01:00,64.17,734.51,0.0,0.0,3.96,0.432,59.4,418.20000000000005,0.0,234.24388000000002,9.744,11.924
2018-01-01 01:00:00+01:00,53.36,735.0,0.0,0.0,2.52,0.384,59.4,422.3,0.0,231.47722000000002,9.768,12.110999999999999
2018-01-01 02:00:00+01:00,35.42,767.34,0.0,0.0,8.808,0.36,57.6,420.66,0.0,233.32166,9.684000000000001,12.199
2018-01-01 03:00:00+01:00,30.82,760.48,0.0,0.0,11.376,0.36,54.924,442.8,0.0,233.32166,9.672,11.286
2018-01-01 04:00:00+01:00,30.130000000000003,742.35,0.0,0.0,26.04,0.36,54.264,430.50000000000006,0.0,234.24388000000002,9.66,10.944999999999999
2018-01-01 05:00:00+01:00,30.130000000000003,749.6999999999999,0.0,0.0,25.872,0.36,54.348,403.44000000000005,0.0,234.24388000000002,9.432,10.229999999999999
2018-01-01 06:00:00+01:00,30.130000000000003,746.27,0.0,0.0,24.384,0.36,54.324,441.16,0.0,236.08832,9.312,9.548
2018-01-01 07:00:00+01:00,31.51,734.51,0.0,0.0,13.152000000000001,0.336,54.36,450.18,0.0,237.93276,9.540000000000001,8.789
2018-01-01 08:00:00+01:00,35.88,716.87,0.0,0.0,12.624,0.336,54.36,437.88000000000005,0.0,240.69942,9.432,8.645999999999999
2018-01-01 09:00:00+01:00,36.34,708.54,0.0,0.0,6.6240000000000006,0.336,54.372,451.82000000000005,3.69,238.85498,8.604000000000001,9.119
2018-01-01 10:00:00+01:00,37.03,686.0,0.0,0.0,4.968,0.312,54.36,460.02000000000004,12.013,240.69942,9.372,8.03
2018-01-01 11:00:00+01:00,36.34,710.99,0.0,0.0,3.144,0.312,55.632,446.90000000000003,17.876,237.93276,9.372,7.4799999999999995
2018-01-01 12:00:00+01:00,36.800000000000004,703.64,0.0,0.0,1.56,0.384,58.332,448.54,9.922,239.77720000000002,8.964,6.842
2018-01-01 13:00:00+01:00,36.34,768.3199999999999,0.0,0.0,0.8160000000000001,0.48,59.388,490.36,5.699,237.93276,7.032,5.9399999999999995
2018-01-01 14:00:00+01:00,36.800000000000004,731.5699999999999,0.0,0.0,0.744,0.48,59.352000000000004,546.12,2.583,237.93276,4.92,4.587
2018-01-01 15:00:00+01:00,38.410000000000004,765.87,0.0,0.0,2.7840000000000003,0.528,59.376000000000005,551.86,1.066,237.01054000000002,2.028,4.1579999999999995
2018-01-01 16:00:00+01:00,37.95,839.37,0.0,0.0,9.024000000000001,0.504,59.388,568.26,0.082,239.77720000000002,0.648,2.904
2018-01-01 17:00:00+01:00,37.72,885.43,0.0,0.0,26.04,0.504,59.4,578.1,0.0,237.01054000000002,2.7720000000000002,2.024
2018-01-01 18:00:00+01:00,37.260000000000005,785.47,0.0,0.0,19.632,0.504,59.4,564.98,0.0,237.93276,1.6320000000000001,2.893
2018-01-01 19:00:00+01:00,36.34,736.96,0.0,0.0,8.568,0.504,59.352000000000004,493.64000000000004,0.0,236.08832,3.876,6.039
2018-01-01 20:00:00+01:00,35.190000000000005,671.79,0.0,0.0,2.88,0.48,59.316,379.66,0.0,239.77720000000002,9.288,6.720999999999999
2018-01-01 21:00:00+01:00,29.67,710.5,0.0,0.0,4.44,0.48,59.34,352.6,0.0,238.85498,8.112,7.0729999999999995
2018-01-01 22:00:00+01:00,31.740000000000002,697.27,0.0,0.0,8.4,0.48,59.328,372.28000000000003,0.0,241.62164,9.696,6.798
2018-01-01 23:00:00+01:00,30.82,704.13,0.0,0.0,3.24,0.48,59.34,428.86,0.0,241.62164,9.72,7.579
2018-01-02 00:00:00+01:00,30.59,682.5699999999999,0.0,0.0,0.168,0.48,59.352000000000004,484.62000000000006,0.0,242.54386000000002,9.744,7.622999999999999
2018-01-02 01:00:00+01:00,31.28,688.4499999999999,0.0,0.0,19.416,0.48,59.364000000000004,478.88000000000005,0.0,240.69942,9.744,7.688999999999999
2018-01-02 02:00:00+01:00,31.05,670.81,0.0,0.0,24.288,0.456,58.896,469.04,0.0,240.69942,9.756,8.426
2018-01-02 03:00:00+01:00,34.96,659.05,0.0,0.0,27.0,0.456,58.188,461.66,0.0,241.62164,9.696,8.700999999999999
2018-01-02 04:00:00+01:00,36.34,682.5699999999999,0.0,0.0,26.856,0.456,58.128,428.86,0.0,241.62164,9.636000000000001,8.305
2018-01-02 05:00:00+01:00,39.79,733.53,0.0,0.0,20.52,0.456,58.812000000000005,433.78000000000003,0.0,237.93276,9.276,7.568
2018-01-02 06:00:00+01:00,48.53,739.9,0.0,0.0,2.448,0.456,59.424,472.32000000000005,0.0,224.09946000000002,8.916,6.236999999999999
