,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-04-01 01:00:00+03:00,5.5200000000000005,1751.5200000000002,0.0,15.624,24.432000000000002,0.0,3.377
2015-04-01 02:00:00+03:00,5.5200000000000005,1784.3200000000002,0.0,15.624,24.42,0.0,3.3659999999999997
2015-04-01 03:00:00+03:00,5.29,1878.6200000000001,0.0,14.64,24.42,0.0,2.915
2015-04-01 04:00:00+03:00,5.5200000000000005,1812.2,0.0,14.64,24.42,0.0,2.816
2015-04-01 05:00:00+03:00,5.5200000000000005,1836.8000000000002,0.0,14.976,24.408,0.0,2.5629999999999997
2015-04-01 06:00:00+03:00,5.75,1777.7600000000002,0.36,19.272000000000002,24.42,0.0,2.167
2015-04-01 07:00:00+03:00,5.75,1860.5800000000002,3.6,25.104,24.384,0.6970000000000001,2.7279999999999998
2015-04-01 08:00:00+03:00,5.0600000000000005,1825.3200000000002,3.2880000000000003,27.312,24.372,4.264,3.465
2015-04-01 09:00:00+03:00,4.83,1860.5800000000002,1.032,27.48,24.36,7.38,3.905
2015-04-01 10:00:00+03:00,5.0600000000000005,1799.0800000000002,0.984,24.528000000000002,24.396,11.767000000000001,3.751
2015-04-01 11:00:00+03:00,5.0600000000000005,1837.6200000000001,0.192,23.112000000000002,24.384,17.999000000000002,3.795
2015-04-01 12:00:00+03:00,4.83,1850.7400000000002,0.0,22.56,24.36,20.5,3.6079999999999997
2015-04-01 13:00:00+03:00,5.0600000000000005,1766.2800000000002,0.0,19.944,24.372,18.163,3.5749999999999997
2015-04-01 14:00:00+03:00,5.0600000000000005,1808.1000000000001,0.0,22.464000000000002,24.384,16.195,3.7619999999999996
2015-04-01 15:00:00+03:00,4.83,1841.72,0.0,22.488,24.384,10.783000000000001,3.6079999999999997
2015-04-01 16:00:00+03:00,5.29,1950.7800000000002,0.0,22.656,24.372,4.305000000000001,3.234
2015-04-01 17:00:00+03:00,5.0600000000000005,2018.8400000000001,2.112,25.632,24.372,2.009,2.3539999999999996
2015-04-01 18:00:00+03:00,5.29,2172.1800000000003,3.408,28.464000000000002,24.36,0.656,2.497
2015-04-01 19:00:00+03:00,5.29,2229.5800000000004,11.088000000000001,26.736,24.336000000000002,0.041,2.1559999999999997
2015-04-01 20:00:00+03:00,5.29,2240.2400000000002,16.104,24.84,24.336000000000002,0.0,1.716
2015-04-01 21:00:00+03:00,5.5200000000000005,2236.1400000000003,15.984,24.12,24.348,0.0,1.21
2015-04-01 22:00:00+03:00,5.5200000000000005,2148.4,12.0,20.904,24.348,0.0,1.9029999999999998
2015-04-01 23:00:00+03:00,5.5200000000000005,1970.46,4.752,17.568,24.336000000000002,0.0,2.431
2015-04-02 00:00:00+03:00,5.98,1717.0800000000002,1.728,17.328,24.324,0.0,3.542
2015-04-02 01:00:00+03:00,5.75,1680.18,0.0,16.92,24.240000000000002,0.0,4.872999999999999
2015-04-02 02:00:00+03:00,5.75,1700.68,0.0,16.968,24.336000000000002,0.0,5.005
2015-04-02 03:00:00+03:00,5.75,1736.7600000000002,0.0,16.968,24.324,0.0,4.114
2015-04-02 04:00:00+03:00,5.75,1742.5000000000002,0.0,17.184,24.3,0.0,4.234999999999999
2015-04-02 05:00:00+03:00,5.5200000000000005,1710.5200000000002,0.36,18.288,24.312,0.0,4.136
2015-04-02 06:00:00+03:00,5.5200000000000005,1719.5400000000002,0.984,20.712,24.3,0.0,4.146999999999999
2015-04-02 07:00:00+03:00,5.5200000000000005,1958.9800000000002,1.704,23.592,24.288,1.2710000000000001,4.686
2015-04-02 08:00:00+03:00,5.0600000000000005,1977.0200000000002,0.984,24.096,24.312,8.897,4.532
