,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2017-02-01 00:00:00+01:00,67.85000000000001,112.7,3304.07,388.68,47.644999999999996,25.992,0.0,39.984,3.7920000000000003,9413.6,0.041,42.42212,31.569999999999997
2017-02-01 01:00:00+01:00,63.71,112.7,3057.6,397.70000000000005,43.247,25.992,0.0,33.84,3.744,9242.220000000001,0.0,42.42212,34.122
2017-02-01 02:00:00+01:00,63.25,112.7,2654.82,414.92,45.446,25.992,0.0,32.64,3.504,8429.6,0.041,43.34434,36.003
2017-02-01 03:00:00+01:00,65.32000000000001,112.7,2610.23,423.12,43.247,25.992,0.0,31.584,3.552,7717.84,0.0,42.42212,37.477
2017-02-01 04:00:00+01:00,66.93,112.7,2771.93,424.76000000000005,43.247,25.954,0.0,30.744,3.552,7985.9800000000005,0.0,41.499900000000004,34.43
2017-02-01 05:00:00+01:00,68.31,112.7,3173.24,423.94000000000005,43.247,25.992,0.0,31.728,3.96,9471.0,0.0,38.73324,32.571
2017-02-01 06:00:00+01:00,67.16,112.7,4667.25,428.04,43.247,25.992,5.04,46.464,7.2,11429.160000000002,0.0,37.81102,31.383
2017-02-01 07:00:00+01:00,67.85000000000001,124.46,5815.32,437.88000000000005,46.179,25.878,16.536,58.704,21.072,12768.220000000001,5.617,38.73324,32.516
2017-02-01 08:00:00+01:00,67.85000000000001,124.95,6251.91,476.42,43.247,24.054,24.432000000000002,80.256,28.152,13038.820000000002,53.669000000000004,38.73324,31.316999999999997
2017-02-01 09:00:00+01:00,67.85000000000001,126.91,6210.75,491.18000000000006,43.247,24.016,17.688,98.328,43.536,13033.080000000002,102.17200000000001,37.81102,31.349999999999998
2017-02-01 10:00:00+01:00,67.85000000000001,129.85,6089.23,487.90000000000003,46.912,24.054,20.232,88.008,37.800000000000004,12618.980000000001,122.59,36.8888,35.079
2017-02-01 11:00:00+01:00,66.7,121.03,6135.78,487.08000000000004,54.242,23.977999999999998,11.88,73.8,35.592,12085.160000000002,152.80700000000002,40.57768,38.951
2017-02-01 12:00:00+01:00,66.24000000000001,115.64,5893.72,486.26000000000005,43.98,23.939999999999998,10.08,62.808,19.392,12204.880000000001,161.007,39.655460000000005,39.181999999999995
2017-02-01 13:00:00+01:00,65.55,122.5,6070.61,483.8,43.98,23.902,4.68,61.248000000000005,18.624,12146.660000000002,148.338,41.499900000000004,39.765
2017-02-01 14:00:00+01:00,64.17,119.07,6090.21,486.26000000000005,52.043,23.864,3.504,64.104,31.656000000000002,12284.42,122.918,38.73324,41.425999999999995
2017-02-01 15:00:00+01:00,64.63000000000001,115.14999999999999,6282.78,468.22,65.237,23.826,20.856,67.8,28.968,12665.720000000001,77.367,41.499900000000004,40.678
2017-02-01 16:00:00+01:00,65.32000000000001,112.7,6593.93,417.38000000000005,109.95,23.902,20.952,70.584,23.328,13594.78,19.434,40.57768,36.992999999999995
2017-02-01 17:00:00+01:00,64.4,114.66,7129.99,417.38000000000005,146.6,24.016,14.52,81.336,22.68,14143.36,0.369,40.57768,33.693
2017-02-01 18:00:00+01:00,65.09,116.13,7201.53,417.38000000000005,145.134,25.802,13.68,91.008,24.336000000000002,14277.02,0.0,39.655460000000005,32.417
2017-02-01 19:00:00+01:00,64.63000000000001,114.66,7165.76,415.74,163.459,25.84,12.84,86.496,19.872,14072.02,0.0,37.81102,31.316999999999997
2017-02-01 20:00:00+01:00,65.32000000000001,112.7,6826.68,406.72,144.401,25.84,7.488,75.648,11.784,13502.94,0.0,40.57768,27.851999999999997
2017-02-01 21:00:00+01:00,64.86,117.11,6403.32,416.56000000000006,174.454,25.802,2.064,64.536,7.368,12714.1,0.041,42.42212,26.301
2017-02-01 22:00:00+01:00,65.78,114.66,5191.0599999999995,430.50000000000006,119.479,25.84,0.936,55.800000000000004,6.24,11759.62,0.041,43.34434,24.607
2017-02-01 23:00:00+01:00,65.32000000000001,112.7,4439.89,430.50000000000006,122.411,25.84,0.936,39.12,3.8160000000000003,10849.42,0.041,47.03322,23.573
2017-02-02 00:00:00+01:00,64.4,112.7,3123.2599999999998,473.96000000000004,118.01299999999999,25.916,0.936,39.144,4.128,9901.5,0.041,39.655460000000005,22.737
2017-02-02 01:00:00+01:00,65.55,112.7,2830.73,471.50000000000006,120.945,25.916,0.936,33.264,4.008,9107.74,0.041,41.499900000000004,21.307
2017-02-02 02:00:00+01:00,64.86,112.7,2816.52,472.32000000000005,109.217,25.916,0.936,32.808,3.888,8401.720000000001,0.041,43.34434,22.429
2017-02-02 03:00:00+01:00,60.49,112.7,2719.5,472.32000000000005,107.751,25.878,0.936,31.992,3.864,8057.320000000001,0.041,43.34434,25.014
2017-02-02 04:00:00+01:00,61.18,112.7,2779.77,470.68000000000006,104.086,25.346,0.936,32.568,3.864,8216.400000000001,0.0,43.34434,24.430999999999997
2017-02-02 05:00:00+01:00,64.17,112.7,3182.06,472.32000000000005,100.42099999999999,25.346,0.936,33.192,4.128,9482.480000000001,0.0,39.655460000000005,23.814999999999998
2017-02-02 06:00:00+01:00,64.4,112.7,4251.24,477.24,109.95,25.384,0.936,47.208,9.768,11761.26,0.0,39.655460000000005,23.177
2017-02-02 07:00:00+01:00,63.940000000000005,112.7,5519.36,485.44000000000005,102.62,25.954,15.672,57.072,19.992,13557.880000000001,3.403,40.57768,23.858999999999998
2017-02-02 08:00:00+01:00,65.09,119.56,5856.97,490.36,106.285,25.916,12.336,78.21600000000001,26.712,13993.300000000001,30.299000000000003,39.655460000000005,25.046999999999997
2017-02-02 09:00:00+01:00,65.55,120.05,6196.05,489.54,115.081,25.84,14.472,82.296,28.128,14074.480000000001,70.19200000000001,40.57768,24.584999999999997
2017-02-02 10:00:00+01:00,62.790000000000006,124.46,6161.26,489.54,117.28,25.878,5.712,76.176,31.608,14022.820000000002,100.20400000000001,39.655460000000005,26.301
2017-02-02 11:00:00+01:00,64.86,115.14999999999999,6168.61,487.08000000000004,123.14399999999999,25.84,7.848,69.432,26.184,13869.480000000001,106.149,40.57768,30.415
2017-02-02 12:00:00+01:00,64.17,116.62,5896.17,490.36,112.88199999999999,25.916,2.208,57.648,15.408,13464.400000000001,124.476,40.57768,34.287
2017-02-02 13:00:00+01:00,64.63000000000001,126.91,5942.72,485.44000000000005,135.605,25.802,0.936,55.992000000000004,15.504,13648.900000000001,103.935,39.655460000000005,34.254
2017-02-02 14:00:00+01:00,62.56,115.64,5979.47,492.00000000000006,142.935,25.84,12.288,62.688,22.704,13843.240000000002,72.57000000000001,39.655460000000005,34.848
2017-02-02 15:00:00+01:00,63.02,118.58,6121.57,492.82000000000005,169.323,25.878,19.056,66.744,22.968,14010.52,39.606,39.655460000000005,35.827
2017-02-02 16:00:00+01:00,63.940000000000005,114.66,6399.89,492.82000000000005,163.459,25.878,27.48,74.88,24.432000000000002,13950.660000000002,12.095,42.42212,34.419
2017-02-02 17:00:00+01:00,64.86,112.7,6770.82,492.00000000000006,176.653,25.954,24.192,78.384,21.096,14294.240000000002,0.246,43.34434,33.847
2017-02-02 18:00:00+01:00,59.800000000000004,112.7,6581.68,455.92,145.867,25.878,24.264,90.144,20.256,14689.480000000001,0.0,39.655460000000005,33.022
2017-02-02 19:00:00+01:00,55.89,112.7,6375.39,466.58000000000004,156.862,25.916,13.872,83.928,22.416,14468.080000000002,0.0,40.57768,32.208
2017-02-02 20:00:00+01:00,56.35,112.7,5938.3099999999995,434.6,160.527,25.878,18.72,67.92,16.176000000000002,14275.380000000001,0.041,42.42212,31.493
2017-02-02 21:00:00+01:00,57.04,116.13,5434.099999999999,449.36,164.92499999999998,25.916,2.928,60.648,6.936,13347.960000000001,0.041,43.34434,31.24
2017-02-02 22:00:00+01:00,57.96,112.7,4261.53,497.74000000000007,51.31,25.954,0.984,54.504,4.5600000000000005,12020.380000000001,0.041,38.73324,32.791
2017-02-02 23:00:00+01:00,57.730000000000004,112.7,3369.73,504.3,48.378,25.878,0.96,40.944,3.504,10574.720000000001,0.041,41.499900000000004,37.741
2017-02-03 00:00:00+01:00,56.81,113.19,2698.43,523.98,49.844,25.916,0.0,40.104,4.104,9584.980000000001,0.041,43.34434,37.939
2017-02-03 01:00:00+01:00,57.730000000000004,123.97,2438.73,571.5400000000001,54.242,25.916,0.0,35.904,4.056,9074.12,0.041,45.18878,37.158
2017-02-03 02:00:00+01:00,57.04,132.3,2272.13,579.74,43.247,25.916,0.0,35.376,3.984,8408.28,0.041,42.42212,38.775
2017-02-03 03:00:00+01:00,57.04,121.03,2337.79,583.84,43.247,25.916,0.0,35.544000000000004,3.984,8144.240000000001,0.041,39.655460000000005,38.653999999999996
2017-02-03 04:00:00+01:00,56.81,120.53999999999999,2303.0,590.4000000000001,43.247,25.916,0.0,35.112,3.984,8302.5,0.0,40.57768,38.852
2017-02-03 05:00:00+01:00,56.120000000000005,116.13,2616.11,592.0400000000001,43.247,25.916,0.0,36.480000000000004,4.296,9348.820000000002,0.0,38.73324,41.899
2017-02-03 06:00:00+01:00,57.27,126.91,3311.91,643.7,47.644999999999996,25.878,3.576,46.416000000000004,14.616,10928.140000000001,0.0,37.81102,42.690999999999995
2017-02-03 07:00:00+01:00,56.580000000000005,125.44,4525.64,680.6,49.111,25.916,32.424,67.392,23.352,12184.380000000001,5.002,34.12214,42.404999999999994
2017-02-03 08:00:00+01:00,57.96,128.38,5083.26,671.58,56.440999999999995,25.878,34.752,96.21600000000001,30.576,12331.160000000002,34.276,33.19992,43.274
2017-02-03 09:00:00+01:00,57.96,124.95,5573.26,668.3000000000001,61.571999999999996,25.802,32.76,87.792,29.400000000000002,12110.580000000002,78.925,33.19992,44.583
2017-02-03 10:00:00+01:00,56.81,122.99,5691.349999999999,640.4200000000001,104.086,25.802,33.312,80.328,28.296,11860.480000000001,109.71600000000001,34.12214,45.397
2017-02-03 11:00:00+01:00,56.580000000000005,124.95,5703.11,640.4200000000001,134.87199999999999,25.802,24.48,74.28,28.92,11737.480000000001,152.93,35.96658,48.092
2017-02-03 12:00:00+01:00,57.27,129.85,5350.3099999999995,649.44,142.202,25.802,3.336,63.048,17.064,11328.300000000001,173.061,35.044360000000005,49.302
2017-02-03 13:00:00+01:00,56.580000000000005,126.42,5206.74,628.94,142.935,25.84,0.984,58.92,13.272,11095.42,158.752,35.96658,48.62
2017-02-03 14:00:00+01:00,54.510000000000005,133.28,5232.71,625.6600000000001,142.935,25.802,14.52,57.816,13.776,11181.52,156.702,34.12214,45.87
2017-02-03 15:00:00+01:00,56.81,121.52,5414.99,628.12,142.935,25.802,7.248,64.944,15.624,11730.1,99.671,35.044360000000005,43.977999999999994
2017-02-03 16:00:00+01:00,56.81,112.21,6012.79,628.94,181.051,25.84,1.704,71.784,17.328,12437.76,17.958000000000002,37.81102,42.977
2017-02-03 17:00:00+01:00,55.660000000000004,116.13,6297.48,631.4000000000001,186.915,25.764,7.176,87.456,25.032,12823.980000000001,0.328,40.57768,40.469
2017-02-03 18:00:00+01:00,56.580000000000005,124.95,5940.2699999999995,682.24,194.245,25.84,12.312,102.336,33.696,13098.68,0.0,42.42212,39.644
2017-02-03 19:00:00+01:00,56.580000000000005,115.14999999999999,5816.3,663.38,150.998,25.916,8.232,96.408,31.632,13038.820000000002,0.0,45.18878,42.317
2017-02-03 20:00:00+01:00,55.89,118.58,5288.08,632.22,142.935,25.878,3.192,77.136,13.824,12887.94,0.0,48.87766,45.474
2017-02-03 21:00:00+01:00,56.35,114.17,4241.93,624.0200000000001,159.061,25.802,0.96,67.752,6.36,12022.84,0.0,47.95544,46.837999999999994
2017-02-03 22:00:00+01:00,54.510000000000005,123.48,3267.32,625.6600000000001,161.993,25.84,0.936,53.352000000000004,5.832,10685.42,0.0,48.87766,47.08
2017-02-03 23:00:00+01:00,51.29,115.64,2569.07,611.72,142.202,25.84,0.936,47.592,5.76,9746.52,0.0,49.79988,48.586999999999996
