,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-02-28 23:00:00+00:00,466.96999999999997,4305.0,0.0,0.252,6.9,43.956,24.19,0.0,20.184,17.468
2015-02-28 23:30:00+00:00,465.745,3861.7900000000004,0.0,0.0,6.912,43.986000000000004,24.19,0.0,20.232,17.544999999999998
2015-03-01 00:00:00+00:00,471.625,3711.32,0.0,0.0,6.912,43.986000000000004,24.19,0.0,20.298000000000002,17.017
2015-03-01 00:30:00+00:00,477.995,3834.32,0.0,0.0,6.828,43.956,23.37,0.0,20.286,16.7365
2015-03-01 01:00:00+00:00,478.24,3824.07,0.0,0.0,6.696,43.974000000000004,24.19,0.0,20.298000000000002,16.599
2015-03-01 01:30:00+00:00,482.405,3774.05,0.0,0.0,6.696,43.95,23.78,0.0,20.346,15.476999999999999
2015-03-01 02:00:00+00:00,477.505,3712.55,0.0,0.0,6.444,43.962,23.37,0.0,20.25,15.163499999999999
2015-03-01 02:30:00+00:00,470.89,3651.8700000000003,0.0,0.0,6.408,43.95,22.96,0.0,20.184,15.042499999999999
2015-03-01 03:00:00+00:00,500.28999999999996,3548.1400000000003,0.0,0.0,6.408,43.95,23.78,0.0,20.052,15.587
2015-03-01 03:30:00+00:00,479.71,3357.4900000000002,0.0,0.0,6.396,44.022,24.19,0.0,20.172,15.658499999999998
2015-03-01 04:00:00+00:00,483.385,3241.46,0.0,0.0,6.384,44.046,24.19,0.0,20.124,16.1095
2015-03-01 04:30:00+00:00,482.895,3158.23,0.0,0.0,6.3,44.046,23.78,0.0,20.052,16.489
2015-03-01 05:00:00+00:00,490.98,3212.3500000000004,0.0,0.0,6.24,44.034,23.78,0.0,20.13,16.093
2015-03-01 05:30:00+00:00,487.55,3305.01,0.0,0.0,6.216,44.046,23.78,0.0,20.058,15.911499999999998
2015-03-01 06:00:00+00:00,491.22499999999997,3494.4300000000003,0.0,0.0,6.144,44.064,23.37,0.0,20.202,16.604499999999998
2015-03-01 06:30:00+00:00,486.325,3635.88,0.0,0.0,6.132000000000001,44.07,23.37,0.0,20.304000000000002,16.4285
2015-03-01 07:00:00+00:00,518.91,3404.2300000000005,0.0,0.0,5.88,44.076,23.78,0.0,20.286,16.016
2015-03-01 07:30:00+00:00,534.345,3349.7000000000003,0.0,0.0,5.688,44.13,23.37,1.435,20.238,15.543
2015-03-01 08:00:00+00:00,526.505,3619.07,0.0,0.0,5.676,44.118,23.37,2.8495,20.166,15.6695
2015-03-01 08:30:00+00:00,539.735,4101.64,0.0,2.4,5.688,44.148,23.37,8.610000000000001,20.112000000000002,16.279999999999998
2015-03-01 09:00:00+00:00,631.12,4475.150000000001,0.0,3.636,5.868,44.148,23.37,14.3705,20.088,17.732
2015-03-01 09:30:00+00:00,676.1999999999999,4657.1900000000005,0.0,3.444,5.928,44.148,23.78,19.9875,20.1,18.694499999999998
2015-03-01 10:00:00+00:00,710.01,4830.21,0.0,4.26,6.264,44.112,24.19,25.584,20.166,19.392999999999997
2015-03-01 10:30:00+00:00,722.995,4938.860000000001,0.0,3.6,6.252,44.052,24.19,29.766000000000002,20.238,19.673499999999997
2015-03-01 11:00:00+00:00,764.645,5017.17,0.0,3.636,6.444,44.058,24.19,33.948,20.01,19.866
2015-03-01 11:30:00+00:00,819.77,5106.96,0.0,3.708,6.54,44.04,24.19,35.957,19.968,20.108
2015-03-01 12:00:00+00:00,918.505,5114.34,0.0,3.8280000000000003,6.5040000000000004,44.046,24.19,37.9455,20.088,20.3005
2015-03-01 12:30:00+00:00,1039.29,4984.370000000001,0.0,4.5120000000000005,6.6000000000000005,44.04,23.78,39.729,20.004,20.625
2015-03-01 13:00:00+00:00,1110.34,4966.33,0.0,3.924,6.636,44.046,23.37,41.5125,19.998,21.0595
2015-03-01 13:30:00+00:00,1114.26,5055.3,0.0,4.752,6.6000000000000005,44.052,22.55,36.469500000000004,18.468,20.377499999999998
2015-03-01 14:00:00+00:00,1229.41,5272.1900000000005,0.0,5.748,6.5280000000000005,44.058,22.55,31.406000000000002,15.306000000000001,19.701
2015-03-01 14:30:00+00:00,1322.7549999999999,5442.34,0.0,6.492,6.5520000000000005,44.052,23.78,26.896,14.274000000000001,19.5305
2015-03-01 15:00:00+00:00,1526.35,5529.26,0.0,5.94,6.564,44.088,24.19,22.386,12.282,18.8265
2015-03-01 15:30:00+00:00,1720.3899999999999,5567.8,0.0,5.928,6.5280000000000005,44.112,24.19,18.286,10.698,18.551499999999997
2015-03-01 16:00:00+00:00,1889.195,5503.43,0.0,3.204,7.284,44.154,24.19,14.1655,11.928,18.139
2015-03-01 16:30:00+00:00,2022.72,5442.75,0.0,3.36,8.352,44.154,24.19,11.111,14.58,17.935499999999998
2015-03-01 17:00:00+00:00,2292.465,5395.1900000000005,0.0,3.42,11.376,44.148,24.19,8.036,17.472,17.935499999999998
2015-03-01 17:30:00+00:00,2420.845,5425.9400000000005,0.0,11.4,11.556000000000001,44.142,24.19,5.33,19.002,18.557
2015-03-01 18:00:00+00:00,2567.6,5588.71,0.0,19.932000000000002,11.148,44.142,24.19,2.624,19.77,17.886
2015-03-01 18:30:00+00:00,2443.63,5712.530000000001,0.0,19.740000000000002,10.632,44.142,24.19,1.312,20.022000000000002,18.5075
2015-03-01 19:00:00+00:00,2431.38,5796.17,0.0,11.424,9.864,44.112,24.19,0.0,19.908,18.986
2015-03-01 19:30:00+00:00,2229.99,5813.39,0.0,7.428,9.912,44.136,23.78,0.0,19.842,19.107
2015-03-01 20:00:00+00:00,1947.26,5838.400000000001,0.0,6.924,10.164,44.094,24.19,0.0,20.01,18.551499999999997
2015-03-01 20:30:00+00:00,1600.585,5834.3,0.0,3.672,10.14,44.124,24.19,0.0,20.004,18.0455
