,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2018-06-01 01:00:00+03:00,5.75,1444.0200000000002,89.67,56.580000000000005,0.0,6.5280000000000005,4.944,21.864,0.0,4.6111,1.386
2018-06-01 02:00:00+03:00,5.98,1428.44,90.16,56.580000000000005,0.0,6.456,0.216,21.900000000000002,0.0,4.6111,3.113
2018-06-01 03:00:00+03:00,6.21,1382.5200000000002,90.64999999999999,54.940000000000005,0.0,6.432,0.216,21.984,0.0,4.6111,4.202
2018-06-01 04:00:00+03:00,6.21,1380.0600000000002,91.14,54.120000000000005,0.0,6.408,0.216,22.092,0.0,3.68888,4.18
2018-06-01 05:00:00+03:00,6.21,1402.2,91.63,55.760000000000005,0.0,6.456,0.216,22.212,0.0,3.68888,4.224
2018-06-01 06:00:00+03:00,5.98,1389.9,91.14,54.940000000000005,0.0,6.5040000000000004,1.272,22.32,0.656,3.68888,3.8609999999999998
2018-06-01 07:00:00+03:00,6.21,1433.3600000000001,91.14,54.940000000000005,0.0,6.912,5.5920000000000005,22.452,3.895,3.68888,3.2889999999999997
2018-06-01 08:00:00+03:00,5.75,1497.3200000000002,88.2,54.940000000000005,1.248,7.104,7.056,22.644000000000002,10.66,3.68888,1.958
2018-06-01 09:00:00+03:00,5.75,1503.0600000000002,86.24,55.760000000000005,4.5600000000000005,7.104,3.024,22.740000000000002,17.507,3.68888,1.2979999999999998
2018-06-01 10:00:00+03:00,5.98,1511.2600000000002,85.75,54.120000000000005,3.168,7.128,1.008,22.824,22.878,4.6111,0.979
2018-06-01 11:00:00+03:00,5.75,1526.8400000000001,82.81,57.400000000000006,1.1280000000000001,7.104,0.216,22.908,25.994,4.6111,1.166
2018-06-01 12:00:00+03:00,5.75,1499.7800000000002,83.78999999999999,57.400000000000006,0.0,6.936,0.216,23.04,27.019000000000002,4.6111,2.002
2018-06-01 13:00:00+03:00,5.75,1561.2800000000002,84.28,54.940000000000005,0.0,6.768,0.216,23.088,25.912000000000003,4.6111,2.893
2018-06-01 14:00:00+03:00,5.75,1490.7600000000002,84.28,54.940000000000005,0.0,6.72,0.216,23.34,24.272000000000002,3.68888,3.344
2018-06-01 15:00:00+03:00,5.75,1510.44,83.3,54.120000000000005,0.0,6.888,0.216,23.388,22.304000000000002,4.6111,3.597
2018-06-01 16:00:00+03:00,6.21,1487.48,83.3,54.120000000000005,0.0,6.744,0.216,23.52,18.081,4.6111,3.905
2018-06-01 17:00:00+03:00,6.21,1484.2,83.3,54.120000000000005,0.0,6.72,2.712,23.64,13.325000000000001,4.6111,3.674
2018-06-01 18:00:00+03:00,6.21,1515.3600000000001,84.77,54.120000000000005,0.0,6.864,7.8,23.748,6.806,4.6111,3.377
2018-06-01 19:00:00+03:00,5.98,1541.6000000000001,88.2,55.760000000000005,0.0,6.864,13.464,23.916,2.0500000000000003,4.6111,2.464
2018-06-01 20:00:00+03:00,6.44,1488.3000000000002,88.69,55.760000000000005,0.0,7.008,17.568,24.012,0.246,3.68888,1.793
