,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2017-09-01 00:00:00+02:00,390.0,4029.0,1282.0,127.0,,2733.0,740.0,40039.0,0.0,279.0,1005.0
1,2017-09-01 01:00:00+02:00,390.0,3496.0,1330.0,125.0,,2622.0,489.0,39419.0,0.0,279.0,952.0
2,2017-09-01 02:00:00+02:00,390.0,3176.0,1316.0,126.0,,2591.0,368.0,39377.0,0.0,279.0,902.0
3,2017-09-01 03:00:00+02:00,392.0,3189.0,1371.0,126.0,,2655.0,337.0,39514.0,0.0,281.0,820.0
4,2017-09-01 04:00:00+02:00,392.0,3215.0,1313.0,126.0,,2609.0,395.0,39439.0,0.0,280.0,719.0
5,2017-09-01 05:00:00+02:00,391.0,3916.0,1195.0,126.0,,2635.0,703.0,39852.0,0.0,274.0,765.0
6,2017-09-01 06:00:00+02:00,392.0,4780.0,1366.0,126.0,,2912.0,973.0,40444.0,0.0,270.0,801.0
7,2017-09-01 07:00:00+02:00,394.0,5438.0,1794.0,127.0,354.0,3091.0,1097.0,41306.0,158.0,267.0,837.0
8,2017-09-01 08:00:00+02:00,399.0,5895.0,1969.0,127.0,507.0,3524.0,1380.0,41610.0,715.0,267.0,815.0
9,2017-09-01 09:00:00+02:00,407.0,5991.0,1962.0,127.0,584.0,3774.0,1556.0,41560.0,1783.0,272.0,795.0
10,2017-09-01 10:00:00+02:00,405.0,5934.0,1606.0,127.0,1071.0,3865.0,1586.0,41511.0,2823.0,271.0,881.0
11,2017-09-01 11:00:00+02:00,402.0,5897.0,1596.0,193.0,1484.0,3893.0,1717.0,41467.0,3532.0,270.0,986.0
12,2017-09-01 12:00:00+02:00,424.0,5913.0,1595.0,127.0,1064.0,3900.0,1680.0,41461.0,3826.0,257.0,991.0
13,2017-09-01 13:00:00+02:00,426.0,5888.0,1666.0,127.0,1207.0,3821.0,1318.0,40711.0,3625.0,257.0,1089.0
14,2017-09-01 14:00:00+02:00,427.0,5625.0,1689.0,127.0,585.0,3490.0,1130.0,40281.0,3534.0,270.0,1348.0
15,2017-09-01 15:00:00+02:00,442.0,5498.0,1699.0,127.0,599.0,3335.0,920.0,40277.0,3217.0,271.0,1470.0
16,2017-09-01 16:00:00+02:00,423.0,5464.0,1570.0,127.0,308.0,3361.0,1189.0,40296.0,2696.0,273.0,1599.0
17,2017-09-01 17:00:00+02:00,422.0,5698.0,1667.0,127.0,573.0,3475.0,1285.0,40289.0,2135.0,275.0,1741.0
18,2017-09-01 18:00:00+02:00,422.0,5765.0,1598.0,127.0,694.0,3613.0,1454.0,40319.0,1287.0,276.0,1682.0
19,2017-09-01 19:00:00+02:00,424.0,5931.0,1658.0,127.0,653.0,3748.0,1705.0,40402.0,453.0,268.0,1575.0
20,2017-09-01 20:00:00+02:00,423.0,5988.0,1699.0,127.0,902.0,3742.0,1645.0,40380.0,92.0,266.0,1280.0
21,2017-09-01 21:00:00+02:00,424.0,5859.0,1667.0,127.0,1025.0,3706.0,1191.0,40347.0,0.0,274.0,1298.0
22,2017-09-01 22:00:00+02:00,440.0,5338.0,1672.0,127.0,775.0,3638.0,1170.0,40325.0,0.0,286.0,1439.0
23,2017-09-01 23:00:00+02:00,452.0,4386.0,1606.0,127.0,180.0,3491.0,976.0,39765.0,0.0,287.0,1460.0
24,2017-09-02 00:00:00+02:00,420.0,3045.0,1109.0,126.0,,3214.0,838.0,39688.0,0.0,290.0,1489.0
25,2017-09-02 01:00:00+02:00,421.0,2346.0,682.0,124.0,,2967.0,470.0,39790.0,0.0,292.0,1617.0
26,2017-09-02 02:00:00+02:00,422.0,1713.0,343.0,125.0,,2844.0,338.0,39856.0,0.0,292.0,1823.0
27,2017-09-02 03:00:00+02:00,424.0,1691.0,310.0,238.0,,2893.0,226.0,39263.0,0.0,298.0,1826.0
28,2017-09-02 04:00:00+02:00,426.0,1744.0,356.0,247.0,,2794.0,197.0,39759.0,0.0,299.0,1782.0
29,2017-09-02 05:00:00+02:00,424.0,1676.0,328.0,246.0,,2826.0,269.0,39475.0,0.0,300.0,1771.0
30,2017-09-02 06:00:00+02:00,428.0,1944.0,332.0,248.0,,2889.0,416.0,39640.0,0.0,291.0,1719.0
31,2017-09-02 07:00:00+02:00,428.0,2065.0,340.0,146.0,,2919.0,550.0,39624.0,142.0,290.0,1685.0
32,2017-09-02 08:00:00+02:00,427.0,2108.0,369.0,129.0,57.0,3027.0,655.0,39841.0,689.0,289.0,1464.0
33,2017-09-02 09:00:00+02:00,426.0,2062.0,416.0,127.0,444.0,3285.0,1066.0,39917.0,1796.0,284.0,1230.0
34,2017-09-02 10:00:00+02:00,425.0,2051.0,461.0,126.0,301.0,3494.0,1043.0,39912.0,2859.0,278.0,1261.0
35,2017-09-02 11:00:00+02:00,426.0,2060.0,467.0,126.0,292.0,3406.0,994.0,39907.0,3556.0,277.0,1320.0
36,2017-09-02 12:00:00+02:00,426.0,2292.0,442.0,126.0,167.0,3282.0,987.0,39893.0,3958.0,277.0,1267.0
37,2017-09-02 13:00:00+02:00,430.0,2410.0,415.0,126.0,271.0,3221.0,799.0,39725.0,3930.0,281.0,1354.0
38,2017-09-02 14:00:00+02:00,434.0,2310.0,342.0,126.0,,3150.0,286.0,39478.0,3764.0,277.0,1727.0
39,2017-09-02 15:00:00+02:00,436.0,2204.0,398.0,127.0,,3167.0,429.0,39423.0,3583.0,279.0,1994.0
40,2017-09-02 16:00:00+02:00,437.0,2222.0,374.0,127.0,,3161.0,462.0,39010.0,3110.0,280.0,2167.0
41,2017-09-02 17:00:00+02:00,433.0,2369.0,398.0,127.0,,3256.0,754.0,39370.0,2419.0,285.0,2295.0
42,2017-09-02 18:00:00+02:00,441.0,2455.0,467.0,126.0,229.0,3318.0,1337.0,39811.0,1447.0,281.0,1974.0
43,2017-09-02 19:00:00+02:00,477.0,2444.0,458.0,126.0,949.0,3498.0,1717.0,39895.0,487.0,279.0,1560.0
44,2017-09-02 20:00:00+02:00,489.0,2482.0,441.0,126.0,1149.0,3623.0,1870.0,39975.0,88.0,282.0,1253.0
45,2017-09-02 21:00:00+02:00,494.0,2424.0,444.0,126.0,449.0,3521.0,1363.0,39837.0,0.0,286.0,1100.0
46,2017-09-02 22:00:00+02:00,496.0,2456.0,445.0,126.0,267.0,3514.0,1366.0,39785.0,0.0,285.0,951.0
47,2017-09-02 23:00:00+02:00,499.0,2255.0,423.0,126.0,8.0,3559.0,1589.0,39893.0,0.0,293.0,845.0
48,2017-09-03 00:00:00+02:00,431.0,1353.0,342.0,126.0,125.0,3488.0,1125.0,39470.0,0.0,299.0,730.0
49,2017-09-03 01:00:00+02:00,432.0,806.0,306.0,126.0,,3379.0,978.0,39293.0,0.0,294.0,692.0
50,2017-09-03 02:00:00+02:00,432.0,806.0,304.0,126.0,,3239.0,630.0,38461.0,0.0,304.0,702.0
51,2017-09-03 03:00:00+02:00,426.0,805.0,315.0,145.0,,3122.0,243.0,38137.0,0.0,309.0,724.0
52,2017-09-03 04:00:00+02:00,430.0,806.0,359.0,246.0,,2971.0,210.0,38164.0,0.0,309.0,741.0
53,2017-09-03 05:00:00+02:00,428.0,806.0,374.0,246.0,,2920.0,116.0,38246.0,0.0,307.0,789.0
54,2017-09-03 06:00:00+02:00,432.0,804.0,390.0,247.0,,2921.0,180.0,38491.0,0.0,304.0,866.0
55,2017-09-03 07:00:00+02:00,434.0,806.0,347.0,246.0,,2925.0,171.0,38315.0,138.0,301.0,1037.0
56,2017-09-03 08:00:00+02:00,439.0,807.0,352.0,143.0,,2976.0,347.0,38543.0,604.0,300.0,1216.0
57,2017-09-03 09:00:00+02:00,443.0,807.0,338.0,129.0,,3138.0,724.0,38988.0,1412.0,298.0,1174.0
58,2017-09-03 10:00:00+02:00,446.0,807.0,336.0,130.0,,3433.0,799.0,39306.0,2293.0,296.0,1076.0
59,2017-09-03 11:00:00+02:00,454.0,806.0,356.0,129.0,,3447.0,814.0,39416.0,3096.0,294.0,1076.0
60,2017-09-03 12:00:00+02:00,461.0,806.0,367.0,129.0,,3390.0,741.0,39408.0,3473.0,290.0,1216.0
